Seed,Name,Perfection,Ship_Weapons_Guns_Damage,Ship_Weapons_Guns_Rate,Ship_Weapons_Guns_HeatTime
32316,Polished Resonator,0.1,,+6%,
32317,Ionised Resonator,0.0,+1%,,
32318,Retuned Resonator,0.2,+1%,+7%,
32319,Fibre Optic Polariser,0.1,,+6%,
32320,Fibre Optic Filament,0.3,,+8%,
32321,Ionised Splitter,0.5,,,+5%
32322,Fibre Optic Filament,0.25,,,+3%
32323,Retuned Accelerator,0.4,,+9%,
32324,Retuned Amplifier,0.5,+1%,,+5%
32325,Ionised Mirror,0.225,,+6%,+2%
32326,Polished Filament,0.5,,+10%,
32327,Fibre Optic Filament,0.8,,+8%,+5%
32328,Polished De-limiter,0.125,+1%,,+2%
32329,Laser Splitter,0.125,,,+2%
32330,Laser Polariser,0.3,,+8%,
32331,Fibre Optic Splitter,0.3,,+8%,
32332,Retuned Splitter,0.2,,+7%,
32333,Retuned Polariser,0.0,+1%,,
32334,Laser Filament,0.2,,+7%,
32335,Fibre Optic Splitter,0.125,,,+2%
32336,Retuned Mirror,0.125,,,+2%
32337,Ionised Accelerator,0.5,,,+5%
32338,Ionised Filament,0.325,,+7%,+2%
32339,Polished Splitter,0.25,,,+3%
32340,Polished Oscillator,0.1,,+6%,
32341,Fibre Optic Refractor,0.3,+1%,+8%,
32342,Ionised Resonator,0.3,,+8%,
32343,Polished Filament,0.3,+1%,+8%,
32344,Laser De-limiter,0.0,+1%,,
32345,Polished De-limiter,0.0,+1%,,
32346,Polished Oscillator,0.0,+1%,,
32347,Polished Amplifier,0.375,,,+4%
32348,Retuned Oscillator,0.0,+1%,,
32349,Fibre Optic Amplifier,0.2,,+7%,
32350,Retuned De-limiter,0.5,,,+5%
32351,Laser De-limiter,0.2,,+7%,
32352,Laser Accelerator,0.125,,,+2%
32353,Retuned Splitter,0.0,+1%,,
32354,Polished Amplifier,0.325,,+7%,+2%
32355,Ionised Amplifier,0.1,,+6%,
32356,Retuned Accelerator,0.125,,,+2%
32357,Fibre Optic Splitter,0.225,,+6%,+2%
32358,Fibre Optic Splitter,0.0,+1%,,
32359,Fibre Optic Refractor,0.0,+1%,,
32360,Fibre Optic Oscillator,0.4,,+9%,
32361,Polished Accelerator,0.0,+1%,,
32362,Retuned Mirror,0.0,+1%,,
32363,Polished Splitter,0.1,,+6%,
32364,Ionised Amplifier,0.3,,+8%,
32365,Laser Accelerator,0.125,,,+2%
32366,Ionised Resonator,0.0,+1%,,
32367,Retuned Resonator,0.2,,+7%,
32368,Polished Mirror,0.1,+1%,+6%,
32369,Laser Amplifier,0.5,,,+5%
32370,Ionised De-limiter,0.25,+1%,,+3%
32371,Retuned De-limiter,0.0,+1%,,
32372,Polished De-limiter,0.0,+1%,,
32373,Retuned Oscillator,0.25,,,+3%
32374,Ionised Filament,0.4,,+9%,
32375,Polished Refractor,0.1,,+6%,
32376,Polished Amplifier,0.5,,,+5%
32377,Fibre Optic Accelerator,0.0,+1%,,
32378,Laser Polariser,0.0,+1%,,
32379,Fibre Optic Refractor,0.25,,,+3%
32380,Laser Splitter,0.0,+1%,,
32381,Polished Oscillator,0.225,,+6%,+2%
32382,Polished Accelerator,0.375,,,+4%
32383,Fibre Optic Resonator,0.3,,+8%,
32384,Laser Resonator,0.125,+1%,,+2%
32385,Ionised De-limiter,0.1,,+6%,
32386,Polished Accelerator,0.3,,+8%,
32387,Laser De-limiter,0.125,,,+2%
32388,Ionised Refractor,0.5,+2%,,
32389,Ionised Resonator,0.5,+2%,,
32390,Ionised Resonator,0.475,,+6%,+4%
32391,Retuned Polariser,0.125,,,+2%
32392,Polished Accelerator,0.2,+1%,+7%,
32393,Fibre Optic Polariser,0.2,,+7%,
32394,Retuned Mirror,0.375,,,+4%
32395,Polished De-limiter,0.125,,,+2%
32396,Retuned Accelerator,0.25,+1%,,+3%
32397,Polished Oscillator,0.4,,+9%,
32398,Polished Accelerator,0.1,,+6%,
32399,Laser Splitter,0.0,+1%,,
32400,Polished Mirror,0.4,,+9%,
32401,Laser Accelerator,0.1,,+6%,
32402,Polished Accelerator,0.1,,+6%,
32403,Fibre Optic Filament,0.2,,+7%,
32404,Fibre Optic Amplifier,0.225,,+6%,+2%
32405,Fibre Optic Amplifier,0.2,,+7%,
32406,Ionised Filament,0.3,,+8%,
32407,Fibre Optic Refractor,0.0,+1%,,
32408,Fibre Optic Refractor,0.5,,,+5%
32409,Polished Splitter,0.35,,+6%,+3%
32410,Retuned Amplifier,0.125,,,+2%
32411,Fibre Optic Filament,0.3,,+8%,
32412,Laser Refractor,0.0,+1%,,
32413,Fibre Optic Accelerator,0.0,+1%,,
32414,Polished Resonator,0.0,+1%,,
32415,Ionised Filament,0.0,+1%,,
32416,Ionised Amplifier,0.2,,+7%,
32417,Ionised Amplifier,0.0,+1%,,
32418,Retuned Accelerator,0.5,+1%,+10%,
32419,Fibre Optic Amplifier,0.3,,+8%,
32420,Polished De-limiter,0.375,,,+4%
32421,Fibre Optic Polariser,0.1,,+6%,
32422,Fibre Optic Splitter,0.55,,+8%,+3%
32423,Fibre Optic Refractor,0.125,,,+2%
32424,Laser Filament,0.25,,,+3%
32425,Fibre Optic Splitter,0.6,+2%,+6%,
32426,Fibre Optic Polariser,0.875,+2%,,+4%
32427,Retuned Polariser,0.25,,,+3%
32428,Polished Filament,0.4,,+9%,
32429,Fibre Optic Amplifier,0.125,+1%,,+2%
32430,Polished Resonator,0.25,,,+3%
32431,Laser Amplifier,0.125,,,+2%
32432,Laser De-limiter,0.4,,+9%,
32433,Laser Amplifier,0.0,+1%,,
32434,Laser Refractor,0.125,,,+2%
32435,Retuned Mirror,0.0,+1%,,
32436,Ionised Amplifier,0.125,+1%,,+2%
32437,Polished Filament,0.25,,,+3%
32438,Laser Oscillator,0.675,,+8%,+4%
32439,Polished De-limiter,0.5,+2%,,
32440,Retuned Mirror,0.625,,+10%,+2%
32441,Fibre Optic Refractor,0.125,+1%,,+2%
32442,Retuned Splitter,0.125,+1%,,+2%
32443,Fibre Optic Splitter,0.0,+1%,,
32444,Retuned Polariser,0.35,,+6%,+3%
32445,Laser Splitter,0.25,,,+3%
32446,Ionised De-limiter,0.0,+1%,,
32447,Laser Mirror,0.125,+1%,,+2%
32448,Fibre Optic Resonator,0.225,,+6%,+2%
32449,Polished Resonator,0.1,,+6%,
32450,Fibre Optic Polariser,0.1,,+6%,
32451,Laser De-limiter,0.25,,,+3%
32452,Ionised Resonator,0.5,+1%,+10%,
32453,Laser Amplifier,0.45,,+7%,+3%
32454,Laser Resonator,0.375,,,+4%
32455,Retuned Resonator,0.2,,+7%,
32456,Ionised Filament,0.375,+1%,,+4%
32457,Fibre Optic De-limiter,0.0,+1%,,
32458,Laser Oscillator,0.2,+1%,+7%,
32459,Ionised Oscillator,0.0,+1%,,
32460,Laser Oscillator,0.25,,,+3%
32461,Fibre Optic Resonator,0.5,+2%,,
32462,Ionised Resonator,0.125,,,+2%
32463,Retuned Accelerator,0.1,,+6%,
32464,Fibre Optic Resonator,0.125,,,+2%
32465,Ionised Mirror,0.1,,+6%,
32466,Fibre Optic Polariser,0.1,+1%,+6%,
32467,Fibre Optic Filament,0.375,+1%,,+4%
32468,Polished Polariser,0.125,,,+2%
32469,Fibre Optic Refractor,0.55,,+8%,+3%
32470,Ionised Splitter,0.3,,+8%,
32471,Laser Polariser,0.125,,,+2%
32472,Retuned Filament,0.1,,+6%,
32473,Ionised Filament,0.25,,,+3%
32474,Laser De-limiter,0.6,,+6%,+5%
32475,Polished Refractor,0.25,+1%,,+3%
32476,Polished Filament,0.1,,+6%,
32477,Fibre Optic Amplifier,0.0,+1%,,
32478,Ionised Resonator,0.0,+1%,,
32479,Retuned Resonator,0.225,,+6%,+2%
32480,Retuned Polariser,0.1,+1%,+6%,
32481,Ionised Amplifier,0.0,+1%,,
32482,Ionised Amplifier,0.125,,,+2%
32483,Polished Filament,0.5,+1%,,+5%
32484,Retuned Filament,0.0,+1%,,
32485,Fibre Optic De-limiter,0.0,+1%,,
32486,Fibre Optic Amplifier,0.75,+2%,,+3%
32487,Ionised Filament,0.0,+1%,,
32488,Laser De-limiter,0.25,+1%,,+3%
32489,Fibre Optic Polariser,0.1,,+6%,
32490,Ionised Splitter,0.3,,+8%,
32491,Fibre Optic Mirror,0.0,+1%,,
32492,Retuned Mirror,0.375,,,+4%
32493,Laser Oscillator,0.25,,,+3%
32494,Retuned Mirror,0.775,,+9%,+4%
32495,Ionised Amplifier,0.2,+1%,+7%,
32496,Retuned Accelerator,0.125,+1%,,+2%
32497,Retuned Accelerator,0.0,+1%,,
32498,Laser Filament,0.125,,,+2%
32499,Laser De-limiter,0.125,,,+2%
32500,Ionised Splitter,0.0,+1%,,
32501,Fibre Optic Refractor,0.225,,+6%,+2%
32502,Ionised Oscillator,0.375,,,+4%
32503,Laser Resonator,0.0,+1%,,
32504,Ionised Oscillator,0.125,+1%,,+2%
32505,Fibre Optic Oscillator,0.2,+1%,+7%,
32506,Ionised Mirror,0.0,+1%,,
32507,Ionised Amplifier,0.25,,,+3%
32508,Retuned Splitter,0.375,+1%,,+4%
32509,Fibre Optic Refractor,0.125,,,+2%
32510,Retuned Oscillator,0.0,+1%,,
32511,Laser Amplifier,0.1,,+6%,
32512,Retuned Amplifier,0.25,,,+3%
32513,Retuned Oscillator,0.0,+1%,,
32514,Fibre Optic Refractor,0.1,+1%,+6%,
32515,Polished Filament,0.1,+1%,+6%,
32516,Polished Refractor,0.1,,+6%,
32517,Laser Resonator,0.0,+1%,,
32518,Laser Accelerator,0.2,+1%,+7%,
32519,Laser Polariser,0.375,+1%,,+4%
32520,Ionised Accelerator,0.1,,+6%,
32521,Retuned Accelerator,0.1,+1%,+6%,
32522,Polished Accelerator,0.2,,+7%,
32523,Polished Amplifier,0.1,,+6%,
32524,Fibre Optic De-limiter,0.0,+1%,,
32525,Laser De-limiter,0.3,,+8%,
32526,Fibre Optic De-limiter,0.25,,,+3%
32527,Ionised Refractor,0.125,,,+2%
32528,Polished Mirror,0.0,+1%,,
32529,Fibre Optic Resonator,0.0,+1%,,
32530,Polished Amplifier,0.1,,+6%,
32531,Retuned Oscillator,0.35,,+6%,+3%
32532,Laser Resonator,0.125,,,+2%
32533,Retuned Resonator,0.4,+1%,+9%,
32534,Polished Oscillator,0.4,,+9%,
32535,Ionised Oscillator,0.0,+1%,,
32536,Laser Polariser,0.1,,+6%,
32537,Retuned Accelerator,0.125,,,+2%
32538,Retuned Amplifier,0.0,+1%,,
32539,Laser Amplifier,0.5,+1%,+10%,
32540,Fibre Optic Accelerator,0.2,,+7%,
32541,Laser Filament,0.1,+1%,+6%,
32542,Fibre Optic Polariser,0.225,,+6%,+2%
32543,Ionised Amplifier,0.0,+1%,,
32544,Polished De-limiter,0.5,+1%,+10%,
32545,Retuned Oscillator,0.1,,+6%,
32546,Laser Accelerator,0.0,+1%,,
32547,Fibre Optic De-limiter,0.125,+1%,,+2%
32548,Laser Resonator,0.25,,,+3%
32549,Laser Amplifier,0.25,+1%,,+3%
32550,Polished Accelerator,0.125,+1%,,+2%
32551,Ionised Oscillator,0.25,+1%,,+3%
32552,Laser Oscillator,0.0,+1%,,
32553,Fibre Optic Oscillator,0.5,+2%,,
32554,Fibre Optic Filament,0.0,+1%,,
32555,Polished Oscillator,0.0,+1%,,
32556,Polished Splitter,0.6,,+6%,+5%
32557,Retuned Filament,0.0,+1%,,
32558,Polished Resonator,0.5,,+10%,
32559,Laser Oscillator,0.125,,,+2%
32560,Fibre Optic Oscillator,0.0,+1%,,
32561,Retuned De-limiter,0.375,,,+4%
32562,Polished Amplifier,0.4,,+9%,
32563,Polished Refractor,0.1,+1%,+6%,
32564,Ionised Accelerator,0.2,,+7%,
32565,Ionised Accelerator,0.125,,,+2%
32566,Ionised Splitter,0.1,,+6%,
32567,Retuned Refractor,0.0,+1%,,
32568,Retuned Splitter,0.225,,+6%,+2%
32569,Laser Resonator,0.3,,+8%,
32570,Ionised Accelerator,0.1,+1%,+6%,
32571,Laser Filament,0.5,+1%,,+5%
32572,Polished Oscillator,0.125,,,+2%
32573,Polished Amplifier,0.0,+1%,,
32574,Retuned Resonator,0.0,+1%,,
32575,Ionised Filament,0.0,+1%,,
32576,Retuned Oscillator,0.5,+2%,,
32577,Laser Polariser,0.0,+1%,,
32578,Ionised Refractor,0.1,,+6%,
32579,Laser Splitter,0.0,+1%,,
32580,Retuned Accelerator,0.1,,+6%,
32581,Ionised Resonator,0.525,,+9%,+2%
32582,Retuned Refractor,0.125,,,+2%
32583,Polished Mirror,0.375,,,+4%
32584,Fibre Optic Refractor,0.225,,+6%,+2%
32585,Ionised Resonator,0.375,+1%,,+4%
32586,Ionised Mirror,0.45,,+7%,+3%
32587,Laser Oscillator,0.6,,+6%,+5%
32588,Polished Resonator,0.0,+1%,,
32589,Fibre Optic Refractor,0.5,+1%,+10%,
32590,Polished Splitter,0.125,,,+2%
32591,Polished Accelerator,0.1,,+6%,+1%
32592,Ionised Accelerator,0.325,,+7%,+2%
32593,Retuned Filament,0.1,+1%,+6%,
32594,Polished Mirror,0.25,,,+3%
32595,Laser Oscillator,0.1,+1%,+6%,
32596,Ionised Refractor,0.125,,,+2%
32597,Polished Mirror,0.25,+1%,,+3%
32598,Laser Resonator,0.1,,+6%,
32599,Polished Resonator,0.25,,,+3%
32600,Polished Accelerator,0.1,,+6%,
32601,Ionised Accelerator,0.375,,,+4%
32602,Ionised Filament,0.3,+1%,+8%,
32603,Fibre Optic Refractor,0.0,+1%,,
32604,Fibre Optic Oscillator,0.225,,+6%,+2%
32605,Ionised Accelerator,0.125,,,+2%
32606,Polished Splitter,0.0,+1%,,
32607,Polished Refractor,0.1,,+6%,
32608,Ionised Accelerator,0.2,,+7%,
32609,Laser De-limiter,0.1,,+6%,
32610,Fibre Optic Filament,0.25,,,+3%
32611,Ionised Refractor,0.0,+1%,,
32612,Fibre Optic Refractor,0.4,,+9%,
32613,Retuned Resonator,0.0,+1%,,
32614,Polished Amplifier,0.375,+1%,,+4%
32615,Retuned Mirror,0.1,,+6%,
32616,Laser Mirror,0.125,,,+2%
32617,Retuned Resonator,0.2,,+7%,
32618,Laser Filament,0.125,,,+2%
32619,Ionised De-limiter,0.125,,,+2%
32620,Polished Resonator,0.125,,,+2%
32621,Ionised Amplifier,0.1,,+6%,
32622,Polished De-limiter,0.375,,,+4%
32623,Retuned Oscillator,0.1,+1%,+6%,
32624,Laser Oscillator,0.125,,,+2%
32625,Ionised Accelerator,0.25,,,+3%
32626,Ionised De-limiter,0.0,+1%,,
32627,Fibre Optic Mirror,0.125,,,+2%
32628,Ionised Refractor,0.5,+1%,+10%,
32629,Fibre Optic Accelerator,0.0,+1%,,
32630,Polished Refractor,0.125,,,+2%
32631,Ionised Splitter,0.0,+1%,,
32632,Ionised Polariser,0.125,,,+2%
32633,Fibre Optic Amplifier,0.1,,+6%,
32634,Retuned Resonator,0.25,,,+3%
32635,Retuned Mirror,0.25,,,+3%
32636,Retuned De-limiter,0.0,+1%,,
32637,Retuned Splitter,0.125,,,+2%
32638,Polished Amplifier,0.5,,+10%,
32639,Polished Splitter,0.1,,+6%,
32640,Polished Accelerator,0.0,+1%,,
32641,Laser Accelerator,0.125,+1%,,+2%
32642,Retuned Oscillator,0.5,,,+5%
32643,Retuned Filament,0.0,+1%,,
32644,Fibre Optic Splitter,0.5,,,+5%
32645,Fibre Optic Oscillator,0.1,+1%,+6%,
32646,Ionised Amplifier,0.1,,+6%,
32647,Retuned Oscillator,0.1,,+6%,
32648,Ionised Oscillator,0.375,,,+4%
32649,Fibre Optic Mirror,0.625,+2%,,+2%
32650,Ionised Resonator,0.4,,+9%,
32651,Retuned Filament,0.0,+1%,,
32652,Polished Mirror,0.0,+1%,,
32653,Fibre Optic Filament,0.5,,+10%,
32654,Ionised Refractor,0.375,,,+4%
32655,Ionised Accelerator,0.125,,,+2%
32656,Retuned Polariser,0.5,,+10%,
32657,Polished Amplifier,0.25,+1%,,+3%
32658,Polished Splitter,0.5,,+10%,
32659,Ionised Mirror,0.225,,+6%,+2%
32660,Ionised Amplifier,0.125,,,+2%
32661,Retuned Resonator,0.3,,+8%,
32662,Polished Filament,0.5,,,+5%
32663,Retuned Mirror,0.0,+1%,,
32664,Ionised Splitter,0.125,,,+2%
32665,Fibre Optic Resonator,0.1,,+6%,
32666,Polished Splitter,0.125,,,+2%
32667,Retuned Amplifier,0.1,,+6%,
32668,Retuned Filament,0.8,+2%,+8%,
32669,Polished Accelerator,0.125,,,+2%
32670,Fibre Optic De-limiter,0.225,,+6%,+2%
32671,Retuned Polariser,0.25,,,+3%
32672,Laser Oscillator,0.125,+1%,,+2%
32673,Laser Oscillator,0.0,+1%,,
32674,Laser Accelerator,0.3,,+8%,
32675,Ionised Accelerator,0.125,,,+2%
32676,Retuned Mirror,0.0,+1%,,
32677,Ionised De-limiter,1.0,,+10%,+5%
32678,Ionised Mirror,0.775,,+9%,+4%
32679,Ionised Resonator,0.0,+1%,,
32680,Polished Amplifier,0.125,+1%,,+2%
32681,Retuned Splitter,0.0,+1%,,
32682,Ionised Filament,0.3,+1%,+8%,
32683,Laser Polariser,0.1,,+6%,
32684,Ionised Mirror,0.3,+1%,+8%,
32685,Retuned Filament,0.125,,,+2%
32686,Ionised De-limiter,0.5,+2%,,
32687,Laser Oscillator,0.6,+2%,+6%,
32688,Polished Resonator,0.0,+1%,,
32689,Laser Polariser,0.0,+1%,,
32690,Fibre Optic Refractor,0.3,,+8%,
32691,Retuned Splitter,0.125,,,+2%
32692,Fibre Optic Filament,0.125,,,+2%
32693,Ionised Filament,0.4,,+9%,
32694,Polished Mirror,0.0,+1%,,
32695,Laser Oscillator,0.1,+1%,+6%,
32696,Retuned Polariser,0.1,+1%,+6%,
32697,Fibre Optic De-limiter,0.125,,,+2%
32698,Fibre Optic Amplifier,0.3,,+8%,
32699,Retuned Amplifier,0.125,+1%,,+2%
32700,Laser Refractor,0.25,,,+3%
32701,Fibre Optic Mirror,0.6,+2%,+6%,
32702,Fibre Optic Splitter,0.125,+1%,,+2%
32703,Ionised Refractor,0.225,,+6%,+2%
32704,Retuned Amplifier,0.125,+1%,,+2%
32705,Polished Refractor,0.5,,,+5%
32706,Polished Resonator,0.1,,+6%,
32707,Retuned Refractor,0.0,+1%,,
32708,Ionised Resonator,0.375,+1%,,+4%
32709,Fibre Optic Accelerator,0.5,,+10%,
32710,Fibre Optic Mirror,0.375,+1%,,+4%
32711,Ionised Polariser,0.1,,+6%,
32712,Laser Filament,0.125,,,+2%
32713,Polished Polariser,0.875,,+10%,+4%
32714,Polished Polariser,1.0,,+10%,+5%
32715,Retuned Refractor,0.125,+1%,,+2%
32716,Ionised Filament,0.2,,+7%,
32717,Retuned Oscillator,0.1,+1%,+6%,
32718,Laser Amplifier,0.5,+1%,,+5%
32719,Retuned Accelerator,0.3,,+8%,
32720,Polished De-limiter,0.5,,+10%,
32721,Retuned De-limiter,0.25,+1%,,+3%
32722,Polished Oscillator,0.3,,+8%,
32723,Retuned Accelerator,0.0,+1%,,
32724,Fibre Optic Accelerator,0.1,,+6%,
32725,Polished Polariser,0.0,+1%,,
32726,Fibre Optic Filament,0.125,+1%,,+2%
32727,Polished Oscillator,0.125,,,+2%
32728,Laser Refractor,0.125,,,+2%
32729,Ionised Splitter,1.0,,+10%,+5%
32730,Retuned Filament,0.5,,,+5%
32731,Ionised Splitter,0.25,,,+3%
32732,Fibre Optic De-limiter,0.375,,,+4%
32733,Laser Oscillator,0.3,,+8%,
32734,Laser Accelerator,0.0,+1%,,
32735,Laser Refractor,0.1,,+6%,
32736,Fibre Optic Filament,0.0,+1%,,
32737,Retuned Filament,0.1,+1%,+6%,
32738,Laser Resonator,0.0,+1%,,
32739,Laser De-limiter,0.4,,+9%,
32740,Ionised Amplifier,0.625,,+10%,+2%
32741,Fibre Optic Refractor,0.0,+1%,,
32742,Retuned Refractor,0.1,+1%,+6%,
32743,Retuned Polariser,0.1,+1%,+6%,
32744,Retuned Mirror,0.0,+1%,,
32745,Polished Resonator,0.2,,+7%,
32746,Polished Oscillator,0.0,+1%,,
32747,Polished Accelerator,0.5,+2%,,
32748,Fibre Optic Mirror,0.125,,,+2%
32749,Ionised Accelerator,0.5,,,+5%
32750,Fibre Optic De-limiter,0.1,+1%,+6%,
32751,Ionised Accelerator,0.1,,+6%,
32752,Polished Oscillator,0.225,,+6%,+2%
32753,Laser Resonator,0.0,+1%,,
32754,Retuned Polariser,0.1,,+6%,
32755,Laser Accelerator,0.575,,+7%,+4%
32756,Retuned Splitter,0.125,,,+2%
32757,Fibre Optic Filament,0.0,+1%,,
32758,Retuned Resonator,0.3,+1%,+8%,
32759,Ionised Resonator,0.125,+1%,,+2%
32760,Fibre Optic Mirror,0.3,+1%,+8%,
32761,Ionised Accelerator,0.2,+1%,+7%,
32762,Ionised Splitter,0.0,+1%,,
32763,Polished Mirror,0.125,,,+2%
32764,Laser Mirror,0.2,,+7%,
32765,Ionised Accelerator,0.5,,+10%,
32766,Fibre Optic Splitter,0.0,+1%,,
32767,Polished Refractor,0.5,,+10%,
32768,Retuned Filament,0.225,,+6%,+2%
32769,Fibre Optic Resonator,0.0,+1%,,
32770,Ionised Resonator,0.0,+1%,,
32771,Ionised Filament,0.25,+1%,,+3%
32772,Retuned Refractor,0.225,,+6%,+2%
32773,Polished Splitter,0.425,,+8%,+2%
32774,Laser De-limiter,0.1,,+6%,
32775,Fibre Optic Oscillator,0.1,,+6%,
32776,Retuned Amplifier,0.5,,+10%,
32777,Polished Amplifier,0.375,,,+4%
32778,Polished De-limiter,0.75,,+10%,+3%
32779,Retuned Accelerator,0.0,+1%,,
32780,Polished Polariser,0.125,,,+2%
32781,Polished Splitter,0.0,+1%,,
32782,Ionised Accelerator,0.4,+1%,+9%,
32783,Polished Mirror,0.1,+1%,+6%,
32784,Polished Splitter,0.225,,+6%,+2%
32785,Fibre Optic Splitter,0.125,+1%,,+2%
32786,Ionised Amplifier,0.0,+1%,,
32787,Fibre Optic Filament,0.125,,,+2%
32788,Laser Amplifier,0.125,,,+2%
32789,Retuned Refractor,0.1,,+6%,
32790,Ionised Amplifier,0.125,+1%,,+2%
32791,Ionised Mirror,0.375,,,+4%
32792,Polished De-limiter,0.35,,+6%,+3%
32793,Fibre Optic Filament,0.0,+1%,,
32794,Ionised Filament,0.2,+1%,+7%,
32795,Polished Resonator,0.125,,,+2%
32796,Ionised Mirror,0.25,+1%,,+3%
32797,Laser Polariser,0.375,,,+4%
32798,Polished Mirror,0.3,+1%,+8%,
32799,Laser Polariser,0.2,,+7%,
32800,Retuned Mirror,0.5,+1%,,+5%
32801,Retuned Amplifier,0.325,,+7%,+2%
32802,Laser Resonator,0.125,,,+2%
32803,Ionised Filament,0.65,,+9%,+3%
32804,Laser Filament,0.125,,,+2%
32805,Ionised Accelerator,0.1,,+6%,
32806,Laser Polariser,0.1,,+6%,
32807,Fibre Optic Amplifier,0.125,+1%,,+2%
32808,Retuned Accelerator,0.125,,,+2%
32809,Ionised Accelerator,0.4,,+9%,
32810,Ionised Mirror,0.2,+1%,+7%,
32811,Fibre Optic Refractor,0.125,+1%,,+2%
32812,Ionised Accelerator,0.0,+1%,,
32813,Ionised Mirror,0.2,+1%,+7%,
32814,Laser Polariser,0.5,,,+5%
32815,Retuned Splitter,0.0,+1%,,
32816,Fibre Optic Mirror,0.25,+1%,,+3%
32817,Laser Mirror,0.0,+1%,,
32818,Ionised Accelerator,0.1,,+6%,
32819,Polished De-limiter,0.375,,,+4%
32820,Fibre Optic Oscillator,0.0,+1%,,
32821,Laser Polariser,0.6,+2%,+6%,
32822,Ionised Mirror,0.125,+1%,,+2%
32823,Retuned Splitter,0.0,+1%,,
32824,Retuned De-limiter,0.0,+1%,,
32825,Polished Refractor,0.1,,+6%,
32826,Retuned Filament,0.25,,,+3%
32827,Laser Splitter,0.3,,+8%,
32828,Polished Refractor,0.375,+1%,,+4%
32829,Polished Resonator,0.25,,,+3%
32830,Laser Splitter,0.0,+1%,,
32831,Fibre Optic Resonator,0.125,+1%,,+2%
32832,Laser Splitter,0.0,+1%,,
32833,Polished De-limiter,0.125,,,+2%
32834,Retuned Refractor,0.65,,+9%,+3%
32835,Fibre Optic Filament,0.125,+1%,,+2%
32836,Ionised Splitter,0.0,+1%,,
32837,Fibre Optic Polariser,0.0,+1%,,
32838,Laser Polariser,0.5,+1%,+10%,
32839,Polished Filament,0.9,,+9%,+5%
32840,Retuned Accelerator,0.125,,,+2%
32841,Laser Amplifier,0.125,,,+2%
32842,Fibre Optic Refractor,0.1,+1%,+6%,
32843,Polished Refractor,0.0,+1%,,
32844,Fibre Optic Polariser,0.25,,,+3%
32845,Retuned Splitter,0.5,+1%,+10%,
32846,Laser Refractor,0.4,+1%,+9%,
32847,Retuned Oscillator,0.375,,,+4%
32848,Polished De-limiter,0.1,,+6%,
32849,Fibre Optic De-limiter,0.0,+1%,,
32850,Retuned De-limiter,0.325,,+7%,+2%
32851,Ionised De-limiter,0.25,+1%,,+3%
32852,Ionised De-limiter,0.1,+1%,+6%,
32853,Ionised Oscillator,0.2,+1%,+7%,
32854,Retuned Filament,0.5,+1%,+10%,
32855,Ionised Mirror,0.125,,,+2%
32856,Laser Oscillator,0.1,,+6%,
32857,Laser Resonator,0.0,+1%,,
32858,Laser Refractor,0.0,+1%,,
32859,Laser Polariser,0.1,+1%,+6%,
32860,Retuned Resonator,0.2,+1%,+7%,
32861,Laser Mirror,0.225,,+6%,+2%
32862,Fibre Optic Oscillator,0.125,,,+2%
32863,Polished Resonator,0.0,+1%,,
32864,Polished Filament,0.7,,+7%,+5%
32865,Laser Refractor,0.3,+1%,+8%,
32866,Retuned Oscillator,0.75,,+10%,+3%
32867,Fibre Optic Splitter,0.2,+1%,+7%,
32868,Ionised Filament,0.0,+1%,,
32869,Laser Splitter,0.125,,,+2%
32870,Polished Amplifier,0.375,,,+4%
32871,Retuned Refractor,0.0,+1%,,
32872,Fibre Optic Splitter,0.375,,,+4%
32873,Ionised Refractor,0.1,+1%,+6%,
32874,Ionised Polariser,0.375,+1%,,+4%
32875,Fibre Optic Refractor,0.1,+1%,+6%,
32876,Ionised Filament,0.125,+1%,,+2%
32877,Retuned Mirror,0.0,+1%,,
32878,Polished Resonator,0.125,,,+2%
32879,Fibre Optic Filament,0.5,,,+5%
32880,Fibre Optic Accelerator,0.0,+1%,,
32881,Fibre Optic Polariser,0.0,+1%,,
32882,Laser Resonator,0.1,+1%,+6%,
32883,Fibre Optic Amplifier,0.25,,,+3%
32884,Laser Refractor,0.0,+1%,,
32885,Laser Filament,0.5,,+10%,
32886,Fibre Optic De-limiter,0.5,+1%,,+5%
32887,Fibre Optic Accelerator,0.5,,+10%,
32888,Ionised Resonator,0.125,+1%,,+2%
32889,Polished Oscillator,0.5,+1%,,+5%
32890,Polished Amplifier,0.0,+1%,,
32891,Retuned Refractor,0.5,,,+5%
32892,Laser Resonator,0.5,+1%,,+5%
32893,Fibre Optic Accelerator,0.9,,+9%,+5%
32894,Ionised Splitter,0.25,,,+3%
32895,Fibre Optic Amplifier,0.125,+1%,,+2%
32896,Retuned Accelerator,0.1,+1%,+6%,
32897,Retuned Filament,0.0,+1%,,
32898,Fibre Optic De-limiter,0.0,+1%,,
32899,Laser Polariser,0.5,+1%,,+5%
32900,Polished Oscillator,0.1,,+6%,
32901,Ionised Filament,0.5,,,+5%
32902,Ionised Accelerator,0.4,,+9%,
32903,Polished Refractor,0.1,+1%,+6%,
32904,Laser Refractor,0.0,+1%,,
32905,Ionised Resonator,0.625,,+10%,+2%
32906,Laser Splitter,0.525,,+9%,+2%
32907,Retuned Refractor,0.3,,+8%,
32908,Fibre Optic Splitter,0.0,+1%,,
