sep=,
Seed,Name,Perfection,Ship_Armour_Shield_Strength
24385,Q-Field Lattice,1.0,+30%
24386,Lorentz Shield,1.0,+30%
24387,Harmonic Bulwark,1.0,+30%
24388,Harmonic Lattice,1.0,+30%
24389,Q-Field Padding,1.0,+30%
24390,Nanite Polariser,1.0,+30%
24391,Lorentz Polariser,1.0,+30%
24392,Nanite Battery,1.0,+30%
24393,Q-Field Shield,1.0,+30%
24394,Lorentz Shield,1.0,+30%
24395,Nanite Buffer,1.0,+30%
24396,Nanite Armour,1.0,+30%
24397,Lumen Grafts,1.0,+30%
24398,Lumen Battery,1.0,+30%
24399,Harmonic Grafts,1.0,+30%
24400,Nanite Shield,1.0,+30%
24401,Q-Field Battery,1.0,+30%
24402,Q-Field Bulwark,1.0,+30%
24403,Q-Field Battery,1.0,+30%
24404,Lorentz Grafts,1.0,+30%
24405,Q-Field Polariser,1.0,+30%
24406,Lorentz Padding,1.0,+30%
24407,Nanite Grafts,1.0,+30%
24408,Lumen Battery,1.0,+30%
24409,Nanite Polariser,1.0,+30%
24410,Lorentz Resonator,1.0,+30%
24411,Nanite Polariser,1.0,+30%
24412,Nanite Lattice,1.0,+30%
24413,Lumen Lattice,1.0,+30%
24414,Harmonic Bulwark,1.0,+30%
24415,Q-Field Battery,1.0,+30%
24416,Harmonic Grafts,1.0,+30%
24417,Q-Field Bulwark,1.0,+30%
24418,Lumen Resonator,1.0,+30%
24419,Lumen Grafts,1.0,+30%
24420,Q-Field Buffer,1.0,+30%
24421,Lumen Padding,1.0,+30%
24422,Lorentz Battery,1.0,+30%
24423,Lorentz Padding,1.0,+30%
24424,Q-Field Grafts,1.0,+30%
24425,Lorentz Padding,1.0,+30%
24426,Lumen Buffer,1.0,+30%
24427,Q-Field Bulwark,1.0,+30%
24428,Lumen Polariser,1.0,+30%
24429,Nanite Battery,1.0,+30%
24430,Harmonic Battery,1.0,+30%
24431,Lorentz Shield,1.0,+30%
24432,Nanite Shield,1.0,+30%
24433,Lumen Shield,1.0,+30%
24434,Q-Field Buffer,1.0,+30%
24435,Lorentz Polariser,1.0,+30%
24436,Lorentz Resonator,1.0,+30%
24437,Q-Field Grafts,1.0,+30%
24438,Lorentz Shield,1.0,+30%
24439,Lorentz Battery,1.0,+30%
24440,Lorentz Polariser,1.0,+30%
24441,Harmonic Armour,1.0,+30%
24442,Harmonic Shield,1.0,+30%
24443,Harmonic Shield,1.0,+30%
24444,Q-Field Resonator,1.0,+30%
24445,Q-Field Shield,1.0,+30%
24446,Harmonic Grafts,1.0,+30%
24447,Lumen Buffer,1.0,+30%
24448,Nanite Lattice,1.0,+30%
24449,Nanite Lattice,1.0,+30%
24450,Lumen Shield,1.0,+30%
24451,Harmonic Shield,1.0,+30%
24452,Lumen Lattice,1.0,+30%
24453,Nanite Lattice,1.0,+30%
24454,Lorentz Padding,1.0,+30%
24455,Lorentz Padding,1.0,+30%
24456,Lorentz Lattice,1.0,+30%
24457,Q-Field Shield,1.0,+30%
24458,Q-Field Lattice,1.0,+30%
24459,Lumen Battery,1.0,+30%
24460,Nanite Shield,1.0,+30%
24461,Harmonic Battery,1.0,+30%
24462,Lorentz Armour,1.0,+30%
24463,Lumen Grafts,1.0,+30%
24464,Lumen Armour,1.0,+30%
24465,Q-Field Resonator,1.0,+30%
24466,Lorentz Armour,1.0,+30%
24467,Harmonic Resonator,1.0,+30%
24468,Lorentz Polariser,1.0,+30%
24469,Harmonic Shield,1.0,+30%
24470,Lumen Grafts,1.0,+30%
24471,Harmonic Battery,1.0,+30%
24472,Nanite Resonator,1.0,+30%
24473,Q-Field Grafts,1.0,+30%
24474,Q-Field Bulwark,1.0,+30%
24475,Q-Field Resonator,1.0,+30%
24476,Lumen Resonator,1.0,+30%
24477,Lorentz Grafts,1.0,+30%
24478,Lorentz Armour,1.0,+30%
24479,Nanite Polariser,1.0,+30%
24480,Lumen Bulwark,1.0,+30%
24481,Harmonic Lattice,1.0,+30%
24482,Lumen Padding,1.0,+30%
24483,Nanite Lattice,1.0,+30%
24484,Q-Field Grafts,1.0,+30%
24485,Lorentz Grafts,1.0,+30%
24486,Lumen Polariser,1.0,+30%
24487,Lorentz Padding,1.0,+30%
24488,Harmonic Resonator,1.0,+30%
24489,Q-Field Polariser,1.0,+30%
24490,Lorentz Polariser,1.0,+30%
24491,Lumen Resonator,1.0,+30%
24492,Q-Field Shield,1.0,+30%
24493,Lorentz Armour,1.0,+30%
24494,Lorentz Armour,1.0,+30%
24495,Lumen Grafts,1.0,+30%
24496,Nanite Polariser,1.0,+30%
24497,Harmonic Armour,1.0,+30%
24498,Q-Field Battery,1.0,+30%
24499,Lumen Polariser,1.0,+30%
24500,Nanite Armour,1.0,+30%
24501,Nanite Padding,1.0,+30%
24502,Lumen Resonator,1.0,+30%
24503,Lorentz Resonator,1.0,+30%
24504,Lumen Lattice,1.0,+30%
24505,Lorentz Grafts,1.0,+30%
24506,Nanite Shield,1.0,+30%
24507,Lumen Polariser,1.0,+30%
24508,Lorentz Lattice,1.0,+30%
24509,Nanite Shield,1.0,+30%
24510,Q-Field Grafts,1.0,+30%
24511,Q-Field Shield,1.0,+30%
24512,Lumen Resonator,1.0,+30%
24513,Harmonic Buffer,1.0,+30%
24514,Harmonic Lattice,1.0,+30%
24515,Q-Field Polariser,1.0,+30%
24516,Nanite Battery,1.0,+30%
24517,Q-Field Bulwark,1.0,+30%
24518,Nanite Armour,1.0,+30%
24519,Lorentz Armour,1.0,+30%
24520,Q-Field Padding,1.0,+30%
24521,Lorentz Polariser,1.0,+30%
24522,Nanite Bulwark,1.0,+30%
24523,Lumen Resonator,1.0,+30%
24524,Q-Field Grafts,1.0,+30%
24525,Lumen Grafts,1.0,+30%
24526,Harmonic Lattice,1.0,+30%
24527,Harmonic Lattice,1.0,+30%
24528,Nanite Shield,1.0,+30%
24529,Lorentz Resonator,1.0,+30%
24530,Harmonic Shield,1.0,+30%
24531,Nanite Grafts,1.0,+30%
24532,Harmonic Lattice,1.0,+30%
24533,Lumen Shield,1.0,+30%
24534,Lorentz Buffer,1.0,+30%
24535,Nanite Polariser,1.0,+30%
24536,Harmonic Polariser,1.0,+30%
24537,Lorentz Battery,1.0,+30%
24538,Lumen Lattice,1.0,+30%
24539,Lorentz Shield,1.0,+30%
24540,Nanite Resonator,1.0,+30%
24541,Q-Field Resonator,1.0,+30%
24542,Q-Field Polariser,1.0,+30%
24543,Harmonic Buffer,1.0,+30%
24544,Nanite Shield,1.0,+30%
24545,Q-Field Shield,1.0,+30%
24546,Lorentz Resonator,1.0,+30%
24547,Nanite Armour,1.0,+30%
24548,Nanite Buffer,1.0,+30%
24549,Lumen Lattice,1.0,+30%
24550,Harmonic Bulwark,1.0,+30%
24551,Nanite Resonator,1.0,+30%
24552,Harmonic Bulwark,1.0,+30%
24553,Harmonic Lattice,1.0,+30%
24554,Lorentz Resonator,1.0,+30%
24555,Lumen Padding,1.0,+30%
24556,Lorentz Polariser,1.0,+30%
24557,Harmonic Lattice,1.0,+30%
24558,Lorentz Grafts,1.0,+30%
24559,Q-Field Armour,1.0,+30%
24560,Lorentz Resonator,1.0,+30%
24561,Lorentz Buffer,1.0,+30%
24562,Lorentz Polariser,1.0,+30%
24563,Nanite Armour,1.0,+30%
24564,Nanite Resonator,1.0,+30%
24565,Harmonic Battery,1.0,+30%
24566,Nanite Shield,1.0,+30%
24567,Q-Field Lattice,1.0,+30%
24568,Q-Field Polariser,1.0,+30%
24569,Q-Field Armour,1.0,+30%
24570,Harmonic Lattice,1.0,+30%
24571,Q-Field Shield,1.0,+30%
24572,Harmonic Lattice,1.0,+30%
24573,Harmonic Polariser,1.0,+30%
24574,Lumen Grafts,1.0,+30%
24575,Lorentz Lattice,1.0,+30%
24576,Nanite Shield,1.0,+30%
24577,Nanite Shield,1.0,+30%
24578,Nanite Bulwark,1.0,+30%
24579,Lumen Bulwark,1.0,+30%
24580,Nanite Battery,1.0,+30%
24581,Q-Field Padding,1.0,+30%
24582,Lumen Grafts,1.0,+30%
24583,Lorentz Polariser,1.0,+30%
24584,Harmonic Padding,1.0,+30%
24585,Q-Field Bulwark,1.0,+30%
24586,Lumen Armour,1.0,+30%
24587,Nanite Buffer,1.0,+30%
24588,Lorentz Buffer,1.0,+30%
24589,Lumen Padding,1.0,+30%
24590,Lorentz Bulwark,1.0,+30%
24591,Lorentz Buffer,1.0,+30%
24592,Harmonic Lattice,1.0,+30%
24593,Lumen Battery,1.0,+30%
24594,Lumen Polariser,1.0,+30%
24595,Nanite Bulwark,1.0,+30%
24596,Harmonic Resonator,1.0,+30%
24597,Nanite Shield,1.0,+30%
24598,Nanite Bulwark,1.0,+30%
24599,Nanite Padding,1.0,+30%
24600,Lumen Lattice,1.0,+30%
24601,Harmonic Bulwark,1.0,+30%
24602,Harmonic Shield,1.0,+30%
24603,Lorentz Grafts,1.0,+30%
24604,Lorentz Lattice,1.0,+30%
24605,Lorentz Padding,1.0,+30%
24606,Nanite Lattice,1.0,+30%
24607,Lorentz Shield,1.0,+30%
24608,Lumen Grafts,1.0,+30%
24609,Lumen Resonator,1.0,+30%
24610,Nanite Battery,1.0,+30%
24611,Q-Field Grafts,1.0,+30%
24612,Nanite Resonator,1.0,+30%
24613,Lorentz Padding,1.0,+30%
24614,Harmonic Shield,1.0,+30%
24615,Harmonic Shield,1.0,+30%
24616,Lorentz Bulwark,1.0,+30%
24617,Lumen Grafts,1.0,+30%
24618,Nanite Resonator,1.0,+30%
24619,Lorentz Padding,1.0,+30%
24620,Nanite Armour,1.0,+30%
24621,Nanite Grafts,1.0,+30%
24622,Lorentz Armour,1.0,+30%
24623,Lorentz Battery,1.0,+30%
24624,Lorentz Grafts,1.0,+30%
24625,Q-Field Polariser,1.0,+30%
24626,Lumen Padding,1.0,+30%
24627,Nanite Bulwark,1.0,+30%
24628,Lumen Battery,1.0,+30%
24629,Nanite Polariser,1.0,+30%
24630,Q-Field Grafts,1.0,+30%
24631,Lumen Padding,1.0,+30%
24632,Lorentz Shield,1.0,+30%
24633,Nanite Armour,1.0,+30%
24634,Lorentz Bulwark,1.0,+30%
24635,Lumen Buffer,1.0,+30%
24636,Q-Field Shield,1.0,+30%
24637,Lorentz Grafts,1.0,+30%
24638,Lumen Bulwark,1.0,+30%
24639,Lorentz Grafts,1.0,+30%
24640,Q-Field Buffer,1.0,+30%
24641,Q-Field Resonator,1.0,+30%
24642,Q-Field Padding,1.0,+30%
24643,Q-Field Lattice,1.0,+30%
24644,Q-Field Padding,1.0,+30%
24645,Lumen Armour,1.0,+30%
24646,Harmonic Bulwark,1.0,+30%
24647,Q-Field Lattice,1.0,+30%
24648,Lorentz Resonator,1.0,+30%
24649,Lumen Buffer,1.0,+30%
24650,Harmonic Resonator,1.0,+30%
24651,Lorentz Padding,1.0,+30%
24652,Q-Field Armour,1.0,+30%
24653,Lumen Armour,1.0,+30%
24654,Q-Field Polariser,1.0,+30%
24655,Q-Field Shield,1.0,+30%
24656,Harmonic Padding,1.0,+30%
24657,Lorentz Armour,1.0,+30%
24658,Q-Field Armour,1.0,+30%
24659,Nanite Bulwark,1.0,+30%
24660,Q-Field Polariser,1.0,+30%
24661,Nanite Grafts,1.0,+30%
24662,Nanite Grafts,1.0,+30%
24663,Harmonic Buffer,1.0,+30%
24664,Lorentz Resonator,1.0,+30%
24665,Nanite Buffer,1.0,+30%
24666,Q-Field Shield,1.0,+30%
24667,Lumen Battery,1.0,+30%
24668,Harmonic Lattice,1.0,+30%
24669,Q-Field Polariser,1.0,+30%
24670,Lorentz Armour,1.0,+30%
24671,Lorentz Lattice,1.0,+30%
24672,Nanite Buffer,1.0,+30%
24673,Nanite Battery,1.0,+30%
24674,Lorentz Grafts,1.0,+30%
24675,Lorentz Battery,1.0,+30%
24676,Lorentz Polariser,1.0,+30%
24677,Nanite Armour,1.0,+30%
24678,Harmonic Resonator,1.0,+30%
24679,Lumen Grafts,1.0,+30%
24680,Q-Field Lattice,1.0,+30%
24681,Q-Field Lattice,1.0,+30%
24682,Harmonic Polariser,1.0,+30%
24683,Lumen Padding,1.0,+30%
24684,Lorentz Buffer,1.0,+30%
24685,Lumen Bulwark,1.0,+30%
24686,Nanite Polariser,1.0,+30%
24687,Nanite Polariser,1.0,+30%
24688,Lorentz Padding,1.0,+30%
24689,Q-Field Buffer,1.0,+30%
24690,Nanite Buffer,1.0,+30%
24691,Lorentz Battery,1.0,+30%
24692,Q-Field Buffer,1.0,+30%
24693,Q-Field Shield,1.0,+30%
24694,Lumen Battery,1.0,+30%
24695,Lumen Resonator,1.0,+30%
24696,Lorentz Bulwark,1.0,+30%
24697,Q-Field Grafts,1.0,+30%
24698,Harmonic Resonator,1.0,+30%
24699,Nanite Padding,1.0,+30%
24700,Nanite Armour,1.0,+30%
24701,Lorentz Resonator,1.0,+30%
24702,Lorentz Shield,1.0,+30%
24703,Lorentz Shield,1.0,+30%
24704,Nanite Shield,1.0,+30%
24705,Lumen Polariser,1.0,+30%
24706,Harmonic Padding,1.0,+30%
24707,Lorentz Battery,1.0,+30%
24708,Nanite Shield,1.0,+30%
24709,Nanite Battery,1.0,+30%
24710,Nanite Bulwark,1.0,+30%
24711,Lorentz Armour,1.0,+30%
24712,Nanite Lattice,1.0,+30%
24713,Nanite Bulwark,1.0,+30%
24714,Harmonic Padding,1.0,+30%
24715,Harmonic Polariser,1.0,+30%
24716,Lumen Buffer,1.0,+30%
24717,Q-Field Bulwark,1.0,+30%
24718,Lorentz Armour,1.0,+30%
24719,Lumen Polariser,1.0,+30%
24720,Harmonic Resonator,1.0,+30%
24721,Lorentz Lattice,1.0,+30%
24722,Nanite Padding,1.0,+30%
24723,Lorentz Grafts,1.0,+30%
24724,Nanite Bulwark,1.0,+30%
24725,Lorentz Resonator,1.0,+30%
24726,Harmonic Buffer,1.0,+30%
24727,Lumen Bulwark,1.0,+30%
24728,Nanite Grafts,1.0,+30%
24729,Harmonic Armour,1.0,+30%
24730,Harmonic Polariser,1.0,+30%
24731,Nanite Shield,1.0,+30%
24732,Q-Field Shield,1.0,+30%
24733,Harmonic Shield,1.0,+30%
24734,Lumen Shield,1.0,+30%
24735,Nanite Armour,1.0,+30%
24736,Nanite Shield,1.0,+30%
24737,Nanite Padding,1.0,+30%
24738,Lorentz Grafts,1.0,+30%
24739,Harmonic Shield,1.0,+30%
24740,Lorentz Padding,1.0,+30%
24741,Lorentz Bulwark,1.0,+30%
24742,Lumen Battery,1.0,+30%
24743,Lumen Shield,1.0,+30%
24744,Lorentz Shield,1.0,+30%
24745,Lumen Battery,1.0,+30%
24746,Nanite Padding,1.0,+30%
24747,Q-Field Padding,1.0,+30%
24748,Lumen Grafts,1.0,+30%
24749,Lumen Shield,1.0,+30%
24750,Lumen Resonator,1.0,+30%
24751,Nanite Bulwark,1.0,+30%
24752,Lumen Padding,1.0,+30%
24753,Lorentz Resonator,1.0,+30%
24754,Harmonic Padding,1.0,+30%
24755,Harmonic Buffer,1.0,+30%
24756,Lumen Armour,1.0,+30%
24757,Q-Field Armour,1.0,+30%
24758,Q-Field Shield,1.0,+30%
24759,Harmonic Shield,1.0,+30%
24760,Q-Field Bulwark,1.0,+30%
24761,Lumen Bulwark,1.0,+30%
24762,Q-Field Armour,1.0,+30%
24763,Lorentz Shield,1.0,+30%
24764,Harmonic Battery,1.0,+30%
24765,Harmonic Battery,1.0,+30%
24766,Q-Field Padding,1.0,+30%
24767,Harmonic Polariser,1.0,+30%
24768,Lorentz Buffer,1.0,+30%
24769,Nanite Armour,1.0,+30%
24770,Lorentz Lattice,1.0,+30%
24771,Lorentz Polariser,1.0,+30%
24772,Lorentz Resonator,1.0,+30%
24773,Nanite Battery,1.0,+30%
24774,Q-Field Grafts,1.0,+30%
24775,Lorentz Grafts,1.0,+30%
24776,Harmonic Buffer,1.0,+30%
24777,Q-Field Battery,1.0,+30%
24778,Lorentz Lattice,1.0,+30%
24779,Nanite Shield,1.0,+30%
24780,Harmonic Battery,1.0,+30%
24781,Nanite Padding,1.0,+30%
24782,Lorentz Padding,1.0,+30%
24783,Q-Field Polariser,1.0,+30%
24784,Nanite Battery,1.0,+30%
24785,Harmonic Resonator,1.0,+30%
24786,Harmonic Grafts,1.0,+30%
24787,Harmonic Grafts,1.0,+30%
24788,Q-Field Bulwark,1.0,+30%
24789,Lumen Armour,1.0,+30%
24790,Harmonic Padding,1.0,+30%
24791,Lorentz Polariser,1.0,+30%
24792,Lumen Grafts,1.0,+30%
24793,Nanite Battery,1.0,+30%
24794,Lorentz Shield,1.0,+30%
24795,Q-Field Resonator,1.0,+30%
24796,Nanite Shield,1.0,+30%
24797,Lumen Buffer,1.0,+30%
24798,Lorentz Armour,1.0,+30%
24799,Harmonic Battery,1.0,+30%
24800,Harmonic Padding,1.0,+30%
24801,Lumen Polariser,1.0,+30%
24802,Harmonic Polariser,1.0,+30%
24803,Nanite Resonator,1.0,+30%
24804,Q-Field Bulwark,1.0,+30%
24805,Lumen Bulwark,1.0,+30%
24806,Nanite Battery,1.0,+30%
24807,Lumen Buffer,1.0,+30%
24808,Lorentz Shield,1.0,+30%
24809,Lumen Bulwark,1.0,+30%
24810,Harmonic Shield,1.0,+30%
24811,Harmonic Armour,1.0,+30%
24812,Q-Field Battery,1.0,+30%
24813,Lumen Armour,1.0,+30%
24814,Lumen Lattice,1.0,+30%
24815,Nanite Resonator,1.0,+30%
24816,Nanite Resonator,1.0,+30%
24817,Lorentz Resonator,1.0,+30%
24818,Harmonic Shield,1.0,+30%
24819,Harmonic Bulwark,1.0,+30%
24820,Lumen Armour,1.0,+30%
24821,Harmonic Battery,1.0,+30%
24822,Nanite Bulwark,1.0,+30%
24823,Lorentz Armour,1.0,+30%
24824,Q-Field Grafts,1.0,+30%
24825,Q-Field Armour,1.0,+30%
24826,Q-Field Bulwark,1.0,+30%
24827,Harmonic Armour,1.0,+30%
24828,Lorentz Resonator,1.0,+30%
24829,Lorentz Polariser,1.0,+30%
24830,Harmonic Resonator,1.0,+30%
24831,Lorentz Padding,1.0,+30%
24832,Q-Field Buffer,1.0,+30%
24833,Q-Field Resonator,1.0,+30%
24834,Q-Field Lattice,1.0,+30%
24835,Lumen Shield,1.0,+30%
24836,Harmonic Buffer,1.0,+30%
24837,Harmonic Buffer,1.0,+30%
24838,Harmonic Polariser,1.0,+30%
24839,Lumen Bulwark,1.0,+30%
24840,Harmonic Lattice,1.0,+30%
24841,Lorentz Lattice,1.0,+30%
24842,Lorentz Polariser,1.0,+30%
24843,Q-Field Resonator,1.0,+30%
24844,Q-Field Bulwark,1.0,+30%
24845,Lorentz Grafts,1.0,+30%
24846,Lorentz Padding,1.0,+30%
24847,Lumen Buffer,1.0,+30%
24848,Harmonic Grafts,1.0,+30%
24849,Nanite Buffer,1.0,+30%
24850,Lorentz Battery,1.0,+30%
24851,Nanite Battery,1.0,+30%
24852,Lumen Lattice,1.0,+30%
24853,Lumen Bulwark,1.0,+30%
24854,Lorentz Armour,1.0,+30%
24855,Harmonic Polariser,1.0,+30%
24856,Q-Field Grafts,1.0,+30%
24857,Lumen Shield,1.0,+30%
24858,Q-Field Armour,1.0,+30%
24859,Harmonic Buffer,1.0,+30%
24860,Lorentz Padding,1.0,+30%
24861,Lorentz Polariser,1.0,+30%
24862,Lorentz Shield,1.0,+30%
24863,Q-Field Buffer,1.0,+30%
24864,Harmonic Padding,1.0,+30%
24865,Nanite Lattice,1.0,+30%
24866,Lorentz Grafts,1.0,+30%
24867,Nanite Resonator,1.0,+30%
24868,Lorentz Bulwark,1.0,+30%
24869,Q-Field Bulwark,1.0,+30%
24870,Lumen Lattice,1.0,+30%
24871,Nanite Padding,1.0,+30%
24872,Lorentz Grafts,1.0,+30%
24873,Q-Field Resonator,1.0,+30%
24874,Q-Field Lattice,1.0,+30%
24875,Nanite Battery,1.0,+30%
24876,Lumen Padding,1.0,+30%
24877,Q-Field Lattice,1.0,+30%
24878,Nanite Lattice,1.0,+30%
24879,Harmonic Shield,1.0,+30%
24880,Q-Field Grafts,1.0,+30%
24881,Harmonic Bulwark,1.0,+30%
24882,Harmonic Battery,1.0,+30%
24883,Lumen Grafts,1.0,+30%
24884,Lumen Shield,1.0,+30%
24885,Lumen Polariser,1.0,+30%
24886,Q-Field Resonator,1.0,+30%
24887,Nanite Bulwark,1.0,+30%
24888,Q-Field Padding,1.0,+30%
24889,Q-Field Grafts,1.0,+30%
24890,Lorentz Bulwark,1.0,+30%
24891,Nanite Battery,1.0,+30%
24892,Lorentz Lattice,1.0,+30%
24893,Harmonic Polariser,1.0,+30%
24894,Nanite Armour,1.0,+30%
24895,Harmonic Battery,1.0,+30%
24896,Lumen Grafts,1.0,+30%
24897,Nanite Lattice,1.0,+30%
24898,Nanite Lattice,1.0,+30%
24899,Lorentz Resonator,1.0,+30%
24900,Nanite Battery,1.0,+30%
24901,Q-Field Shield,1.0,+30%
24902,Harmonic Grafts,1.0,+30%
24903,Nanite Polariser,1.0,+30%
24904,Nanite Armour,1.0,+30%
24905,Nanite Buffer,1.0,+30%
24906,Harmonic Resonator,1.0,+30%
24907,Q-Field Shield,1.0,+30%
24908,Lorentz Bulwark,1.0,+30%
24909,Nanite Padding,1.0,+30%
24910,Lorentz Armour,1.0,+30%
24911,Q-Field Lattice,1.0,+30%
24912,Lumen Polariser,1.0,+30%
24913,Lumen Buffer,1.0,+30%
24914,Nanite Battery,1.0,+30%
24915,Lorentz Padding,1.0,+30%
24916,Harmonic Polariser,1.0,+30%
24917,Harmonic Padding,1.0,+30%
24918,Harmonic Polariser,1.0,+30%
24919,Lumen Armour,1.0,+30%
24920,Nanite Lattice,1.0,+30%
24921,Lumen Padding,1.0,+30%
24922,Lorentz Lattice,1.0,+30%
24923,Q-Field Grafts,1.0,+30%
24924,Q-Field Grafts,1.0,+30%
24925,Lorentz Padding,1.0,+30%
24926,Lumen Shield,1.0,+30%
24927,Nanite Lattice,1.0,+30%
24928,Harmonic Grafts,1.0,+30%
24929,Q-Field Bulwark,1.0,+30%
24930,Lumen Shield,1.0,+30%
24931,Q-Field Padding,1.0,+30%
24932,Lorentz Polariser,1.0,+30%
24933,Harmonic Grafts,1.0,+30%
24934,Lumen Polariser,1.0,+30%
24935,Q-Field Battery,1.0,+30%
24936,Lumen Resonator,1.0,+30%
24937,Lorentz Padding,1.0,+30%
24938,Q-Field Armour,1.0,+30%
24939,Nanite Padding,1.0,+30%
24940,Lumen Padding,1.0,+30%
24941,Q-Field Bulwark,1.0,+30%
24942,Harmonic Padding,1.0,+30%
24943,Lumen Shield,1.0,+30%
24944,Lumen Padding,1.0,+30%
24945,Q-Field Battery,1.0,+30%
24946,Lumen Padding,1.0,+30%
24947,Nanite Polariser,1.0,+30%
24948,Lorentz Buffer,1.0,+30%
24949,Lorentz Battery,1.0,+30%
24950,Harmonic Battery,1.0,+30%
24951,Nanite Armour,1.0,+30%
24952,Lorentz Padding,1.0,+30%
24953,Harmonic Padding,1.0,+30%
24954,Nanite Bulwark,1.0,+30%
24955,Lumen Resonator,1.0,+30%
24956,Harmonic Lattice,1.0,+30%
24957,Lumen Shield,1.0,+30%
24958,Q-Field Buffer,1.0,+30%
24959,Q-Field Grafts,1.0,+30%
24960,Lorentz Lattice,1.0,+30%
24961,Nanite Buffer,1.0,+30%
24962,Lorentz Shield,1.0,+30%
24963,Nanite Grafts,1.0,+30%
24964,Harmonic Shield,1.0,+30%
24965,Lumen Padding,1.0,+30%
24966,Q-Field Polariser,1.0,+30%
24967,Nanite Polariser,1.0,+30%
24968,Q-Field Battery,1.0,+30%
24969,Lumen Armour,1.0,+30%
24970,Lorentz Grafts,1.0,+30%
24971,Q-Field Polariser,1.0,+30%
24972,Nanite Shield,1.0,+30%
24973,Lorentz Bulwark,1.0,+30%
24974,Harmonic Shield,1.0,+30%
24975,Nanite Bulwark,1.0,+30%
24976,Nanite Lattice,1.0,+30%
24977,Lumen Resonator,1.0,+30%
24978,Nanite Grafts,1.0,+30%
24979,Q-Field Polariser,1.0,+30%
24980,Harmonic Shield,1.0,+30%
24981,Lumen Polariser,1.0,+30%
24982,Harmonic Armour,1.0,+30%
24983,Lumen Buffer,1.0,+30%
24984,Lumen Buffer,1.0,+30%
24985,Lorentz Padding,1.0,+30%
24986,Lorentz Bulwark,1.0,+30%
24987,Q-Field Resonator,1.0,+30%
24988,Nanite Bulwark,1.0,+30%
24989,Nanite Battery,1.0,+30%
24990,Lorentz Grafts,1.0,+30%
24991,Lumen Grafts,1.0,+30%
24992,Q-Field Shield,1.0,+30%
24993,Q-Field Bulwark,1.0,+30%
24994,Lumen Armour,1.0,+30%
24995,Q-Field Shield,1.0,+30%
24996,Lumen Shield,1.0,+30%
24997,Lorentz Polariser,1.0,+30%
24998,Harmonic Grafts,1.0,+30%
24999,Harmonic Resonator,1.0,+30%
25000,Harmonic Shield,1.0,+30%
25001,Harmonic Buffer,1.0,+30%
25002,Harmonic Polariser,1.0,+30%
25003,Q-Field Resonator,1.0,+30%
25004,Harmonic Resonator,1.0,+30%
25005,Lorentz Battery,1.0,+30%
25006,Nanite Battery,1.0,+30%
25007,Q-Field Bulwark,1.0,+30%
25008,Nanite Polariser,1.0,+30%
25009,Lumen Lattice,1.0,+30%
25010,Harmonic Lattice,1.0,+30%
25011,Nanite Armour,1.0,+30%
25012,Lumen Lattice,1.0,+30%
25013,Nanite Shield,1.0,+30%
25014,Nanite Grafts,1.0,+30%
25015,Nanite Resonator,1.0,+30%
25016,Q-Field Resonator,1.0,+30%
25017,Lumen Buffer,1.0,+30%
25018,Q-Field Resonator,1.0,+30%
25019,Q-Field Shield,1.0,+30%
25020,Lorentz Grafts,1.0,+30%
25021,Harmonic Battery,1.0,+30%
25022,Q-Field Shield,1.0,+30%
25023,Nanite Bulwark,1.0,+30%
25024,Harmonic Grafts,1.0,+30%
25025,Harmonic Battery,1.0,+30%
25026,Q-Field Buffer,1.0,+30%
25027,Harmonic Armour,1.0,+30%
25028,Lumen Polariser,1.0,+30%
25029,Lorentz Armour,1.0,+30%
25030,Q-Field Lattice,1.0,+30%
25031,Nanite Shield,1.0,+30%
25032,Q-Field Battery,1.0,+30%
25033,Q-Field Shield,1.0,+30%
25034,Harmonic Buffer,1.0,+30%
25035,Lumen Bulwark,1.0,+30%
25036,Lorentz Shield,1.0,+30%
25037,Harmonic Lattice,1.0,+30%
25038,Harmonic Battery,1.0,+30%
25039,Harmonic Lattice,1.0,+30%
25040,Lumen Buffer,1.0,+30%
25041,Nanite Padding,1.0,+30%
25042,Lorentz Battery,1.0,+30%
25043,Lumen Resonator,1.0,+30%
25044,Lorentz Battery,1.0,+30%
25045,Lumen Lattice,1.0,+30%
25046,Lumen Armour,1.0,+30%
25047,Lumen Bulwark,1.0,+30%
25048,Harmonic Armour,1.0,+30%
25049,Lumen Bulwark,1.0,+30%
25050,Lumen Buffer,1.0,+30%
25051,Harmonic Armour,1.0,+30%
25052,Lorentz Armour,1.0,+30%
25053,Lorentz Battery,1.0,+30%
25054,Lorentz Armour,1.0,+30%
25055,Harmonic Bulwark,1.0,+30%
25056,Q-Field Polariser,1.0,+30%
25057,Harmonic Shield,1.0,+30%
25058,Harmonic Shield,1.0,+30%
25059,Lumen Polariser,1.0,+30%
25060,Nanite Bulwark,1.0,+30%
25061,Lumen Battery,1.0,+30%
25062,Q-Field Buffer,1.0,+30%
25063,Lumen Padding,1.0,+30%
25064,Nanite Grafts,1.0,+30%
25065,Q-Field Lattice,1.0,+30%
25066,Nanite Shield,1.0,+30%
25067,Lumen Bulwark,1.0,+30%
25068,Harmonic Battery,1.0,+30%
25069,Lumen Resonator,1.0,+30%
25070,Lumen Armour,1.0,+30%
25071,Harmonic Resonator,1.0,+30%
25072,Lumen Shield,1.0,+30%
