sep=,
Seed,Name,Perfection,Ship_Armour_Shield_Strength
25960,Secondary Shield,0.375,+10%
25961,Sodium Polariser,0.625,+12%
25962,Sodium Bulwark,0.625,+12%
25963,Secondary Grafts,0.0,+7%
25964,Secondary Armour,0.25,+9%
25965,Secondary Bulwark,0.0,+7%
25966,High-Frequency Padding,0.0,+7%
25967,Dioxite Polariser,0.0,+7%
25968,Secondary Buffer,0.0,+7%
25969,Dioxite Polariser,0.125,+8%
25970,High-Frequency Resonator,0.0,+7%
25971,Dioxite Lattice,0.375,+10%
25972,Dioxite Polariser,0.0,+7%
25973,Dioxite Padding,0.0,+7%
25974,High-Frequency Battery,0.0,+7%
25975,Secondary Polariser,0.375,+10%
25976,High-Frequency Battery,0.0,+7%
25977,Secondary Bulwark,0.0,+7%
25978,Dioxite Battery,0.0,+7%
25979,High-Frequency Bulwark,0.125,+8%
25980,High-Frequency Shield,0.0,+7%
25981,Sodium Polariser,0.5,+11%
25982,Supercharged Armour,0.125,+8%
25983,Sodium Polariser,0.125,+8%
25984,Dioxite Bulwark,0.0,+7%
25985,Secondary Padding,0.875,+14%
25986,High-Frequency Bulwark,0.125,+8%
25987,Secondary Bulwark,0.0,+7%
25988,Secondary Polariser,0.375,+10%
25989,Secondary Shield,0.375,+10%
25990,Dioxite Armour,0.125,+8%
25991,Supercharged Resonator,0.25,+9%
25992,High-Frequency Armour,0.0,+7%
25993,High-Frequency Padding,0.0,+7%
25994,Secondary Lattice,0.125,+8%
25995,Secondary Polariser,0.5,+11%
25996,Dioxite Battery,0.0,+7%
25997,Secondary Shield,1.0,+15%
25998,Sodium Battery,0.0,+7%
25999,High-Frequency Resonator,0.0,+7%
26000,High-Frequency Lattice,0.0,+7%
26001,Dioxite Resonator,0.0,+7%
26002,Secondary Grafts,0.0,+7%
26003,Dioxite Buffer,0.75,+13%
26004,High-Frequency Polariser,0.125,+8%
26005,High-Frequency Battery,0.25,+9%
26006,Secondary Buffer,0.375,+10%
26007,Supercharged Lattice,0.25,+9%
26008,Secondary Buffer,0.875,+14%
26009,Dioxite Armour,0.0,+7%
26010,High-Frequency Grafts,0.125,+8%
26011,Secondary Armour,0.0,+7%
26012,Dioxite Battery,0.0,+7%
26013,Secondary Grafts,0.0,+7%
26014,Supercharged Buffer,0.0,+7%
26015,Secondary Buffer,0.0,+7%
26016,Supercharged Padding,0.0,+7%
26017,Supercharged Polariser,0.25,+9%
26018,Supercharged Lattice,0.125,+8%
26019,Supercharged Shield,0.125,+8%
26020,High-Frequency Grafts,0.0,+7%
26021,Supercharged Resonator,0.0,+7%
26022,Sodium Buffer,0.125,+8%
26023,High-Frequency Bulwark,0.0,+7%
26024,Sodium Polariser,0.125,+8%
26025,Sodium Resonator,0.0,+7%
26026,Dioxite Padding,0.125,+8%
26027,Dioxite Grafts,0.0,+7%
26028,Dioxite Lattice,0.125,+8%
26029,Secondary Buffer,0.0,+7%
26030,Supercharged Lattice,0.125,+8%
26031,Sodium Polariser,0.0,+7%
26032,Dioxite Polariser,0.125,+8%
26033,Supercharged Padding,0.0,+7%
26034,Sodium Padding,0.0,+7%
26035,Dioxite Resonator,0.0,+7%
26036,Sodium Armour,0.875,+14%
26037,Dioxite Padding,0.0,+7%
26038,Secondary Lattice,0.0,+7%
26039,Sodium Grafts,0.125,+8%
26040,High-Frequency Polariser,0.0,+7%
26041,Supercharged Grafts,0.0,+7%
26042,Sodium Battery,0.5,+11%
26043,Supercharged Armour,0.125,+8%
26044,Dioxite Shield,0.625,+12%
26045,High-Frequency Lattice,0.25,+9%
26046,Secondary Shield,0.0,+7%
26047,Dioxite Shield,0.0,+7%
26048,Secondary Buffer,0.0,+7%
26049,Sodium Buffer,0.125,+8%
26050,Secondary Padding,0.0,+7%
26051,High-Frequency Bulwark,0.25,+9%
26052,High-Frequency Shield,0.625,+12%
26053,High-Frequency Battery,0.0,+7%
26054,Dioxite Bulwark,0.125,+8%
26055,Dioxite Bulwark,0.125,+8%
26056,Dioxite Battery,0.25,+9%
26057,Dioxite Shield,0.0,+7%
26058,High-Frequency Padding,0.125,+8%
26059,Sodium Armour,0.0,+7%
26060,Secondary Polariser,0.125,+8%
26061,High-Frequency Bulwark,0.125,+8%
26062,Supercharged Resonator,0.0,+7%
26063,High-Frequency Buffer,0.0,+7%
26064,Sodium Armour,0.0,+7%
26065,Dioxite Grafts,0.0,+7%
26066,Sodium Resonator,0.0,+7%
26067,High-Frequency Lattice,0.0,+7%
26068,Dioxite Bulwark,0.0,+7%
26069,High-Frequency Lattice,0.0,+7%
26070,Sodium Armour,0.0,+7%
26071,High-Frequency Grafts,0.0,+7%
26072,High-Frequency Polariser,0.125,+8%
26073,Supercharged Buffer,0.0,+7%
26074,Dioxite Bulwark,0.0,+7%
26075,Sodium Resonator,0.0,+7%
26076,Supercharged Battery,0.125,+8%
26077,Secondary Polariser,0.125,+8%
26078,High-Frequency Polariser,0.0,+7%
26079,Sodium Lattice,0.125,+8%
26080,Supercharged Grafts,0.0,+7%
26081,High-Frequency Padding,0.125,+8%
26082,Sodium Polariser,0.0,+7%
26083,Sodium Lattice,0.25,+9%
26084,Secondary Grafts,0.0,+7%
26085,Sodium Padding,0.0,+7%
26086,Secondary Resonator,0.5,+11%
26087,Sodium Polariser,0.125,+8%
26088,Sodium Armour,0.0,+7%
26089,High-Frequency Shield,0.25,+9%
26090,High-Frequency Lattice,0.5,+11%
26091,High-Frequency Lattice,0.25,+9%
26092,Sodium Shield,0.125,+8%
26093,High-Frequency Bulwark,0.0,+7%
26094,Sodium Buffer,0.125,+8%
26095,High-Frequency Padding,0.75,+13%
26096,Secondary Resonator,0.0,+7%
26097,Sodium Armour,0.125,+8%
26098,Supercharged Buffer,0.5,+11%
26099,High-Frequency Padding,0.125,+8%
26100,Sodium Buffer,0.0,+7%
26101,Dioxite Shield,0.0,+7%
26102,Sodium Polariser,0.125,+8%
26103,Supercharged Buffer,0.0,+7%
26104,High-Frequency Lattice,0.375,+10%
26105,Dioxite Armour,0.25,+9%
26106,Sodium Shield,0.0,+7%
26107,Supercharged Resonator,0.0,+7%
26108,Supercharged Shield,0.0,+7%
26109,Dioxite Grafts,0.25,+9%
26110,High-Frequency Battery,0.125,+8%
26111,High-Frequency Lattice,0.125,+8%
26112,Secondary Grafts,0.0,+7%
26113,Sodium Lattice,0.25,+9%
26114,High-Frequency Armour,0.125,+8%
26115,Sodium Grafts,0.0,+7%
26116,Sodium Lattice,0.0,+7%
26117,High-Frequency Armour,0.0,+7%
26118,Sodium Shield,0.75,+13%
26119,Supercharged Polariser,0.0,+7%
26120,Supercharged Polariser,0.0,+7%
26121,Secondary Lattice,0.0,+7%
26122,High-Frequency Armour,0.0,+7%
26123,Dioxite Grafts,0.0,+7%
26124,Dioxite Battery,0.375,+10%
26125,Supercharged Lattice,0.0,+7%
26126,Secondary Battery,0.5,+11%
26127,Dioxite Lattice,0.125,+8%
26128,Secondary Armour,0.0,+7%
26129,Supercharged Armour,0.0,+7%
26130,High-Frequency Padding,0.0,+7%
26131,Sodium Padding,0.0,+7%
26132,Sodium Padding,0.0,+7%
26133,Secondary Buffer,0.0,+7%
26134,Sodium Resonator,0.0,+7%
26135,High-Frequency Bulwark,0.375,+10%
26136,Secondary Padding,0.25,+9%
26137,High-Frequency Shield,0.0,+7%
26138,Secondary Bulwark,0.0,+7%
26139,Sodium Bulwark,0.0,+7%
26140,Secondary Armour,0.125,+8%
26141,Secondary Grafts,0.25,+9%
26142,Dioxite Resonator,0.625,+12%
26143,High-Frequency Bulwark,0.375,+10%
26144,High-Frequency Bulwark,0.0,+7%
26145,Dioxite Bulwark,0.0,+7%
26146,Supercharged Lattice,0.25,+9%
26147,Sodium Grafts,0.125,+8%
26148,High-Frequency Lattice,0.0,+7%
26149,Sodium Bulwark,0.0,+7%
26150,High-Frequency Shield,0.125,+8%
26151,Dioxite Bulwark,0.0,+7%
26152,Sodium Battery,0.125,+8%
26153,Secondary Grafts,0.125,+8%
26154,Dioxite Padding,0.25,+9%
26155,Dioxite Shield,0.0,+7%
26156,Sodium Buffer,0.5,+11%
26157,High-Frequency Shield,0.0,+7%
26158,Sodium Resonator,0.0,+7%
26159,Secondary Buffer,1.0,+15%
26160,Sodium Grafts,0.75,+13%
26161,Dioxite Shield,0.125,+8%
26162,Secondary Grafts,0.375,+10%
26163,Secondary Resonator,0.0,+7%
26164,High-Frequency Battery,0.0,+7%
26165,Secondary Shield,0.125,+8%
26166,Supercharged Polariser,0.625,+12%
26167,Supercharged Bulwark,0.125,+8%
26168,Supercharged Padding,0.875,+14%
26169,Sodium Polariser,0.0,+7%
26170,Supercharged Padding,0.0,+7%
26171,High-Frequency Armour,0.625,+12%
26172,Sodium Buffer,0.5,+11%
26173,Sodium Shield,0.25,+9%
26174,Dioxite Battery,0.0,+7%
26175,Secondary Resonator,0.0,+7%
26176,Dioxite Battery,0.0,+7%
26177,Sodium Battery,0.0,+7%
26178,Secondary Armour,0.0,+7%
26179,Secondary Bulwark,0.75,+13%
26180,Secondary Lattice,0.0,+7%
26181,Dioxite Lattice,0.0,+7%
26182,Supercharged Battery,0.375,+10%
26183,Supercharged Battery,0.25,+9%
26184,Sodium Resonator,0.0,+7%
26185,High-Frequency Shield,0.75,+13%
26186,Supercharged Bulwark,0.0,+7%
26187,Supercharged Bulwark,0.0,+7%
26188,Sodium Buffer,0.125,+8%
26189,High-Frequency Armour,0.125,+8%
26190,High-Frequency Buffer,0.125,+8%
26191,High-Frequency Lattice,0.875,+14%
26192,Sodium Buffer,0.625,+12%
26193,High-Frequency Padding,0.375,+10%
26194,Secondary Lattice,0.0,+7%
26195,High-Frequency Polariser,0.125,+8%
26196,Secondary Resonator,0.0,+7%
26197,Secondary Polariser,0.0,+7%
26198,Sodium Resonator,0.125,+8%
26199,Secondary Bulwark,0.0,+7%
26200,Dioxite Shield,0.0,+7%
26201,Secondary Armour,0.0,+7%
26202,Dioxite Armour,0.0,+7%
26203,Dioxite Lattice,0.0,+7%
26204,Supercharged Battery,0.0,+7%
26205,Sodium Armour,0.25,+9%
26206,Dioxite Shield,0.0,+7%
26207,Supercharged Lattice,0.0,+7%
26208,Sodium Polariser,0.0,+7%
26209,High-Frequency Bulwark,0.25,+9%
26210,High-Frequency Armour,0.0,+7%
26211,Supercharged Bulwark,0.0,+7%
26212,Secondary Lattice,0.5,+11%
26213,Sodium Battery,0.125,+8%
26214,High-Frequency Resonator,0.125,+8%
26215,Supercharged Grafts,0.25,+9%
26216,Supercharged Grafts,0.0,+7%
26217,Supercharged Grafts,0.125,+8%
26218,Supercharged Bulwark,0.0,+7%
26219,High-Frequency Shield,0.25,+9%
26220,Secondary Bulwark,0.125,+8%
26221,Supercharged Resonator,0.75,+13%
26222,Supercharged Padding,0.625,+12%
26223,Sodium Shield,0.75,+13%
26224,Dioxite Bulwark,0.625,+12%
26225,Sodium Shield,0.875,+14%
26226,Sodium Shield,0.125,+8%
26227,High-Frequency Shield,0.125,+8%
26228,Sodium Battery,0.875,+14%
26229,Secondary Shield,0.0,+7%
26230,Sodium Polariser,0.5,+11%
26231,Sodium Bulwark,0.0,+7%
26232,Secondary Lattice,0.0,+7%
26233,Dioxite Polariser,0.75,+13%
26234,Dioxite Polariser,0.0,+7%
26235,Supercharged Polariser,0.0,+7%
26236,Sodium Resonator,0.125,+8%
26237,Sodium Padding,0.0,+7%
26238,Sodium Buffer,0.125,+8%
26239,High-Frequency Bulwark,0.0,+7%
26240,Supercharged Polariser,0.125,+8%
26241,High-Frequency Grafts,0.0,+7%
26242,Supercharged Padding,0.0,+7%
26243,High-Frequency Resonator,0.0,+7%
26244,Supercharged Buffer,0.0,+7%
26245,Sodium Polariser,0.0,+7%
26246,Secondary Grafts,0.0,+7%
26247,Dioxite Armour,0.0,+7%
26248,Supercharged Shield,0.5,+11%
26249,High-Frequency Shield,0.375,+10%
26250,Dioxite Armour,0.25,+9%
26251,Secondary Grafts,0.0,+7%
26252,Dioxite Battery,0.0,+7%
26253,Supercharged Padding,0.0,+7%
26254,Sodium Resonator,0.0,+7%
26255,High-Frequency Bulwark,0.0,+7%
26256,Dioxite Buffer,0.375,+10%
26257,Supercharged Bulwark,0.125,+8%
26258,Secondary Battery,0.125,+8%
26259,Dioxite Lattice,0.75,+13%
26260,Sodium Resonator,0.25,+9%
26261,High-Frequency Battery,0.875,+14%
26262,Dioxite Battery,0.0,+7%
26263,Secondary Armour,0.25,+9%
26264,Sodium Armour,0.0,+7%
26265,Sodium Buffer,0.0,+7%
26266,Supercharged Resonator,0.125,+8%
26267,Secondary Buffer,0.0,+7%
26268,Secondary Padding,0.0,+7%
26269,Supercharged Shield,0.0,+7%
26270,High-Frequency Armour,0.25,+9%
26271,Secondary Lattice,0.75,+13%
26272,High-Frequency Grafts,0.125,+8%
26273,Secondary Padding,0.125,+8%
26274,High-Frequency Armour,0.125,+8%
26275,Supercharged Bulwark,0.0,+7%
26276,High-Frequency Polariser,0.0,+7%
26277,Dioxite Resonator,0.0,+7%
26278,High-Frequency Grafts,0.0,+7%
26279,Supercharged Shield,0.625,+12%
26280,Sodium Padding,0.0,+7%
26281,Secondary Bulwark,0.125,+8%
26282,Dioxite Lattice,0.625,+12%
26283,Supercharged Padding,0.0,+7%
26284,High-Frequency Padding,0.0,+7%
26285,Dioxite Grafts,0.25,+9%
26286,Supercharged Padding,0.375,+10%
26287,Sodium Resonator,0.0,+7%
26288,Secondary Shield,0.0,+7%
26289,Supercharged Buffer,0.125,+8%
26290,High-Frequency Battery,0.625,+12%
26291,Supercharged Lattice,0.25,+9%
26292,Supercharged Shield,0.0,+7%
26293,Sodium Resonator,0.0,+7%
26294,Supercharged Padding,0.125,+8%
26295,High-Frequency Shield,0.0,+7%
26296,Dioxite Resonator,0.0,+7%
26297,Sodium Shield,0.0,+7%
26298,Dioxite Resonator,0.125,+8%
26299,Supercharged Buffer,0.0,+7%
26300,Dioxite Buffer,0.0,+7%
26301,Dioxite Polariser,0.0,+7%
26302,Supercharged Armour,0.125,+8%
26303,High-Frequency Resonator,0.0,+7%
26304,Sodium Grafts,0.0,+7%
26305,High-Frequency Grafts,0.0,+7%
26306,High-Frequency Buffer,0.0,+7%
26307,Secondary Padding,0.0,+7%
26308,Dioxite Buffer,0.125,+8%
26309,Dioxite Polariser,0.125,+8%
26310,Dioxite Armour,0.0,+7%
26311,High-Frequency Shield,0.0,+7%
26312,Dioxite Buffer,0.0,+7%
26313,High-Frequency Padding,0.25,+9%
26314,High-Frequency Grafts,0.0,+7%
26315,High-Frequency Resonator,0.625,+12%
26316,Supercharged Armour,0.0,+7%
26317,Supercharged Battery,0.0,+7%
26318,Dioxite Battery,0.125,+8%
26319,Sodium Buffer,0.0,+7%
26320,Secondary Armour,0.25,+9%
26321,Dioxite Polariser,0.0,+7%
26322,Dioxite Battery,0.0,+7%
26323,Secondary Polariser,0.0,+7%
26324,Secondary Padding,0.125,+8%
26325,Secondary Shield,0.125,+8%
26326,Secondary Polariser,0.375,+10%
26327,Supercharged Resonator,0.125,+8%
26328,Sodium Bulwark,0.0,+7%
26329,Secondary Buffer,0.0,+7%
26330,Supercharged Shield,0.125,+8%
26331,Secondary Battery,0.5,+11%
26332,Supercharged Polariser,0.0,+7%
26333,Sodium Shield,0.0,+7%
26334,Supercharged Grafts,0.125,+8%
26335,Dioxite Battery,0.375,+10%
26336,Dioxite Resonator,0.125,+8%
26337,Secondary Battery,0.0,+7%
26338,Dioxite Grafts,0.0,+7%
26339,Dioxite Battery,0.0,+7%
26340,Dioxite Buffer,0.0,+7%
26341,Supercharged Bulwark,0.875,+14%
26342,Secondary Shield,0.0,+7%
26343,Secondary Bulwark,0.0,+7%
26344,Sodium Padding,0.125,+8%
26345,Dioxite Bulwark,0.25,+9%
26346,High-Frequency Armour,0.125,+8%
26347,High-Frequency Grafts,0.125,+8%
26348,Dioxite Grafts,0.0,+7%
26349,Secondary Polariser,0.875,+14%
26350,Secondary Bulwark,0.0,+7%
26351,High-Frequency Lattice,0.125,+8%
26352,Dioxite Lattice,0.0,+7%
26353,High-Frequency Battery,0.0,+7%
26354,Dioxite Battery,0.0,+7%
26355,High-Frequency Padding,0.0,+7%
26356,Sodium Battery,0.375,+10%
26357,Supercharged Battery,0.25,+9%
26358,High-Frequency Padding,0.0,+7%
26359,Secondary Polariser,0.0,+7%
26360,Sodium Polariser,0.25,+9%
26361,High-Frequency Resonator,0.125,+8%
26362,Supercharged Shield,0.0,+7%
26363,High-Frequency Resonator,0.0,+7%
26364,Sodium Grafts,0.0,+7%
26365,High-Frequency Lattice,0.0,+7%
26366,Sodium Shield,0.0,+7%
26367,Dioxite Lattice,0.0,+7%
26368,Supercharged Padding,0.375,+10%
26369,Secondary Armour,0.25,+9%
26370,Secondary Padding,0.125,+8%
26371,Supercharged Polariser,0.25,+9%
26372,Sodium Resonator,0.0,+7%
26373,Secondary Grafts,0.0,+7%
26374,Secondary Grafts,1.0,+15%
26375,Secondary Lattice,0.625,+12%
26376,Supercharged Bulwark,0.5,+11%
26377,Secondary Shield,0.0,+7%
26378,Sodium Grafts,0.0,+7%
26379,Dioxite Shield,0.25,+9%
26380,Supercharged Padding,0.0,+7%
26381,Secondary Buffer,0.0,+7%
26382,Secondary Resonator,0.125,+8%
26383,Dioxite Grafts,0.125,+8%
26384,Supercharged Resonator,0.0,+7%
26385,High-Frequency Polariser,0.75,+13%
26386,Sodium Buffer,0.0,+7%
26387,Secondary Battery,0.0,+7%
26388,Sodium Polariser,0.0,+7%
26389,Secondary Padding,0.375,+10%
26390,High-Frequency Shield,0.0,+7%
26391,Supercharged Armour,0.125,+8%
26392,Supercharged Polariser,0.0,+7%
26393,High-Frequency Lattice,0.625,+12%
26394,Dioxite Lattice,0.0,+7%
26395,Supercharged Polariser,0.125,+8%
26396,Sodium Resonator,0.0,+7%
26397,High-Frequency Buffer,0.25,+9%
26398,Secondary Armour,0.75,+13%
26399,Sodium Polariser,0.875,+14%
26400,Dioxite Padding,0.5,+11%
26401,High-Frequency Resonator,0.0,+7%
26402,High-Frequency Resonator,0.5,+11%
26403,Secondary Resonator,0.0,+7%
26404,Supercharged Armour,0.125,+8%
26405,High-Frequency Bulwark,0.0,+7%
26406,High-Frequency Armour,0.0,+7%
26407,High-Frequency Buffer,0.0,+7%
26408,Dioxite Resonator,0.0,+7%
26409,Secondary Resonator,0.0,+7%
26410,Dioxite Lattice,0.125,+8%
26411,Sodium Lattice,0.0,+7%
26412,Secondary Shield,0.0,+7%
26413,High-Frequency Shield,0.125,+8%
26414,Secondary Buffer,0.125,+8%
26415,Supercharged Grafts,0.5,+11%
26416,Sodium Armour,0.0,+7%
26417,Supercharged Lattice,0.125,+8%
26418,Dioxite Bulwark,0.25,+9%
26419,Secondary Lattice,0.125,+8%
26420,Sodium Battery,0.0,+7%
26421,High-Frequency Bulwark,0.5,+11%
26422,Supercharged Buffer,0.0,+7%
26423,Supercharged Battery,0.125,+8%
26424,Secondary Battery,0.0,+7%
26425,High-Frequency Resonator,0.0,+7%
26426,Sodium Resonator,0.0,+7%
26427,Dioxite Padding,0.125,+8%
26428,Dioxite Shield,0.0,+7%
26429,Supercharged Bulwark,0.125,+8%
26430,Sodium Lattice,0.125,+8%
26431,Supercharged Bulwark,0.625,+12%
26432,Dioxite Grafts,0.125,+8%
26433,High-Frequency Grafts,0.125,+8%
26434,High-Frequency Lattice,0.0,+7%
26435,Sodium Grafts,0.0,+7%
26436,Secondary Battery,0.0,+7%
26437,Supercharged Lattice,0.0,+7%
26438,Secondary Grafts,0.125,+8%
26439,Supercharged Bulwark,0.0,+7%
26440,Supercharged Bulwark,0.625,+12%
26441,Sodium Lattice,0.0,+7%
26442,Secondary Battery,0.0,+7%
26443,Dioxite Armour,0.0,+7%
26444,Dioxite Buffer,0.125,+8%
26445,High-Frequency Grafts,0.0,+7%
26446,High-Frequency Battery,0.0,+7%
26447,Secondary Shield,0.0,+7%
26448,Dioxite Bulwark,0.125,+8%
26449,Dioxite Polariser,0.0,+7%
26450,High-Frequency Buffer,0.0,+7%
26451,Sodium Battery,0.375,+10%
26452,Secondary Padding,0.0,+7%
26453,High-Frequency Shield,0.0,+7%
26454,Dioxite Grafts,0.0,+7%
26455,Dioxite Armour,0.0,+7%
26456,Sodium Lattice,1.0,+15%
26457,Sodium Battery,0.125,+8%
26458,Secondary Grafts,0.125,+8%
26459,High-Frequency Polariser,0.0,+7%
26460,Supercharged Grafts,0.125,+8%
26461,Dioxite Buffer,0.25,+9%
26462,Supercharged Bulwark,0.0,+7%
26463,Supercharged Bulwark,0.5,+11%
26464,Dioxite Resonator,0.625,+12%
26465,Secondary Padding,0.5,+11%
26466,Supercharged Polariser,0.25,+9%
26467,Secondary Shield,0.0,+7%
26468,Supercharged Polariser,0.0,+7%
26469,High-Frequency Grafts,0.0,+7%
26470,Supercharged Battery,0.0,+7%
26471,High-Frequency Bulwark,0.0,+7%
26472,Dioxite Shield,0.375,+10%
26473,Dioxite Buffer,0.75,+13%
26474,Sodium Lattice,0.0,+7%
26475,High-Frequency Buffer,0.375,+10%
26476,Secondary Padding,0.125,+8%
26477,Sodium Armour,0.0,+7%
26478,Sodium Buffer,0.0,+7%
26479,Dioxite Buffer,0.875,+14%
26480,Sodium Armour,0.0,+7%
26481,Dioxite Padding,0.0,+7%
26482,Supercharged Resonator,0.0,+7%
26483,Supercharged Shield,0.0,+7%
26484,Sodium Buffer,0.0,+7%
26485,Supercharged Battery,0.375,+10%
26486,High-Frequency Armour,0.0,+7%
26487,Secondary Padding,0.625,+12%
26488,Secondary Polariser,0.0,+7%
26489,Sodium Padding,0.125,+8%
26490,Dioxite Buffer,0.875,+14%
26491,Secondary Battery,0.0,+7%
26492,Sodium Shield,0.125,+8%
26493,High-Frequency Grafts,0.0,+7%
26494,Supercharged Grafts,0.125,+8%
26495,Supercharged Armour,0.0,+7%
26496,Sodium Buffer,0.25,+9%
26497,Secondary Buffer,0.75,+13%
26498,High-Frequency Grafts,0.25,+9%
26499,High-Frequency Lattice,0.375,+10%
26500,High-Frequency Bulwark,0.0,+7%
26501,Sodium Bulwark,0.0,+7%
26502,Secondary Padding,0.375,+10%
26503,Sodium Polariser,0.125,+8%
26504,Secondary Polariser,0.125,+8%
26505,Secondary Padding,0.625,+12%
26506,Supercharged Resonator,0.125,+8%
26507,High-Frequency Padding,0.25,+9%
26508,High-Frequency Padding,0.0,+7%
26509,Supercharged Shield,0.0,+7%
26510,High-Frequency Lattice,0.0,+7%
26511,Secondary Padding,0.125,+8%
26512,Dioxite Resonator,0.625,+12%
26513,High-Frequency Lattice,0.0,+7%
26514,Dioxite Armour,0.125,+8%
26515,Secondary Lattice,0.25,+9%
26516,Supercharged Shield,0.375,+10%
26517,Supercharged Battery,0.0,+7%
26518,Sodium Bulwark,0.25,+9%
26519,Sodium Shield,0.0,+7%
26520,Secondary Padding,0.0,+7%
26521,High-Frequency Bulwark,0.125,+8%
26522,Dioxite Shield,0.0,+7%
26523,High-Frequency Bulwark,0.0,+7%
26524,Dioxite Shield,0.875,+14%
26525,High-Frequency Armour,0.125,+8%
26526,Secondary Buffer,0.0,+7%
26527,Sodium Grafts,0.125,+8%
26528,High-Frequency Battery,0.625,+12%
26529,Dioxite Grafts,0.25,+9%
26530,Dioxite Resonator,0.0,+7%
26531,Supercharged Resonator,0.25,+9%
26532,Sodium Lattice,0.125,+8%
26533,Sodium Battery,0.0,+7%
26534,Sodium Padding,0.0,+7%
26535,High-Frequency Padding,0.25,+9%
26536,Sodium Polariser,0.125,+8%
26537,Secondary Polariser,0.25,+9%
26538,Dioxite Resonator,0.0,+7%
26539,High-Frequency Shield,0.125,+8%
26540,Dioxite Lattice,0.125,+8%
26541,Dioxite Shield,0.5,+11%
26542,High-Frequency Resonator,0.125,+8%
26543,Secondary Resonator,0.0,+7%
26544,Dioxite Armour,0.0,+7%
26545,Secondary Armour,0.0,+7%
26546,Secondary Polariser,0.0,+7%
26547,Secondary Polariser,0.0,+7%
26548,Supercharged Bulwark,0.0,+7%
26549,High-Frequency Polariser,0.125,+8%
26550,Sodium Armour,0.0,+7%
26551,High-Frequency Shield,0.0,+7%
26552,Sodium Resonator,0.0,+7%
26553,Dioxite Shield,0.0,+7%
26554,Supercharged Bulwark,0.0,+7%
26555,High-Frequency Shield,0.0,+7%
26556,Supercharged Bulwark,0.0,+7%
26557,Sodium Buffer,0.0,+7%
26558,Supercharged Polariser,0.125,+8%
26559,Dioxite Lattice,0.0,+7%
26560,Dioxite Armour,0.875,+14%
26561,Supercharged Bulwark,0.375,+10%
26562,High-Frequency Grafts,0.0,+7%
26563,Supercharged Lattice,0.0,+7%
26564,High-Frequency Bulwark,0.125,+8%
26565,Secondary Battery,0.125,+8%
26566,Sodium Battery,0.0,+7%
26567,Secondary Armour,0.0,+7%
26568,Secondary Polariser,0.5,+11%
26569,High-Frequency Lattice,0.0,+7%
26570,Sodium Buffer,0.0,+7%
26571,High-Frequency Polariser,0.25,+9%
26572,Dioxite Bulwark,0.0,+7%
26573,Supercharged Resonator,0.0,+7%
26574,Supercharged Shield,0.125,+8%
26575,Dioxite Polariser,0.0,+7%
26576,Dioxite Bulwark,0.75,+13%
26577,Sodium Padding,0.0,+7%
26578,High-Frequency Armour,0.0,+7%
26579,High-Frequency Buffer,0.0,+7%
26580,Secondary Lattice,0.0,+7%
26581,Supercharged Buffer,0.125,+8%
26582,Secondary Battery,0.0,+7%
26583,Supercharged Bulwark,0.5,+11%
26584,Sodium Padding,0.375,+10%
26585,Secondary Battery,0.0,+7%
26586,Sodium Bulwark,0.0,+7%
26587,High-Frequency Resonator,0.25,+9%
26588,High-Frequency Bulwark,0.125,+8%
26589,High-Frequency Bulwark,0.0,+7%
26590,Supercharged Padding,0.0,+7%
26591,Sodium Grafts,0.125,+8%
26592,High-Frequency Buffer,0.0,+7%
26593,High-Frequency Grafts,0.0,+7%
26594,Dioxite Armour,0.125,+8%
26595,High-Frequency Padding,0.125,+8%
26596,Supercharged Shield,0.0,+7%
26597,Sodium Grafts,0.125,+8%
26598,Dioxite Armour,0.375,+10%
26599,High-Frequency Battery,0.0,+7%
26600,Supercharged Battery,1.0,+15%
26601,Secondary Armour,0.125,+8%
26602,Dioxite Bulwark,0.625,+12%
26603,Sodium Shield,0.0,+7%
26604,Sodium Battery,0.0,+7%
26605,Dioxite Polariser,0.0,+7%
26606,Sodium Padding,0.25,+9%
26607,High-Frequency Buffer,0.0,+7%
26608,Secondary Armour,0.375,+10%
26609,Sodium Shield,0.0,+7%
26610,Sodium Bulwark,0.0,+7%
26611,Supercharged Armour,0.25,+9%
26612,Dioxite Shield,0.0,+7%
26613,Secondary Bulwark,0.0,+7%
26614,Secondary Grafts,0.0,+7%
26615,Dioxite Grafts,0.0,+7%
26616,Dioxite Armour,0.5,+11%
26617,Dioxite Grafts,0.0,+7%
26618,Dioxite Armour,0.0,+7%
26619,High-Frequency Resonator,0.875,+14%
26620,Sodium Buffer,0.25,+9%
26621,Dioxite Padding,0.0,+7%
26622,Secondary Battery,0.0,+7%
26623,Supercharged Bulwark,0.0,+7%
26624,Dioxite Shield,0.0,+7%
26625,Secondary Padding,0.125,+8%
26626,Supercharged Shield,0.0,+7%
26627,High-Frequency Battery,0.0,+7%
26628,Supercharged Shield,0.125,+8%
26629,Supercharged Battery,0.375,+10%
26630,Dioxite Polariser,0.0,+7%
26631,Sodium Shield,0.25,+9%
26632,Secondary Padding,0.0,+7%
26633,High-Frequency Resonator,0.0,+7%
26634,Secondary Resonator,0.0,+7%
26635,Supercharged Shield,0.0,+7%
26636,Sodium Padding,0.0,+7%
26637,Secondary Polariser,0.375,+10%
26638,High-Frequency Lattice,0.625,+12%
26639,Sodium Bulwark,0.125,+8%
