Seed	Name	Perfection	Ship_Weapons_Guns_Damage	Ship_Weapons_Guns_Rate	Ship_Weapons_Guns_HeatTime
6344	Cadmium Oscillator	0.833	+5%		+2%
6345	Cadmium Refractor	0.5			+2%
6346	Cadmium Resonator	0.667	+4%	+2%	
6347	Ultraviolet Filament	0.5			+2%
6348	Ultraviolet Filament	0.5			+2%
6349	Ultraviolet Amplifier	0.5			+2%
6350	Infrared Resonator	0.333	+5%		
6351	Evaporative Polariser	0.5		+2%	
6352	Photonic Polariser	0.5			+2%
6353	Cadmium Polariser	0.5		+2%	
6354	Ultraviolet Accelerator	0.333	+5%		
6355	Infrared Accelerator	0.167	+4%		
6356	Ultraviolet Resonator	0.5			+2%
6357	Ultraviolet Mirror	0.5			+2%
6358	Infrared Filament	0.5			+2%
6359	Evaporative Refractor	0.333	+5%	+1%	
6360	Infrared Accelerator	1.0		+2%	+2%
6361	Evaporative Amplifier	0.5			+2%
6362	Ultraviolet Resonator	0.167	+4%		
6363	Ultraviolet Polariser	0.0		+1%	
6364	Photonic Polariser	0.667	+4%		+2%
6365	Ultraviolet Refractor	0.5		+1%	+2%
6366	Evaporative Mirror	0.833	+5%		+2%
6367	Ultraviolet Filament	0.667	+4%	+2%	
6368	Ultraviolet Polariser	0.167	+4%		
6369	Evaporative Polariser	0.0		+1%	
6370	Cadmium Oscillator	0.0		+1%	
6371	Cadmium Oscillator	0.167	+4%		
6372	Evaporative Mirror	0.5			+2%
6373	Photonic Accelerator	0.5		+1%	+2%
6374	Evaporative Polariser	0.333	+5%		
6375	Cadmium Resonator	0.5		+2%	
6376	Evaporative Amplifier	0.5			+2%
6377	Photonic Polariser	0.0	+3%		
6378	Cadmium Splitter	0.167	+4%		
6379	Cadmium Oscillator	0.5		+1%	+2%
6380	Cadmium Oscillator	0.5			+2%
6381	Evaporative Amplifier	0.0		+1%	
6382	Infrared Resonator	0.167	+4%		
6383	Evaporative De-limiter	0.0	+3%		
6384	Cadmium Filament	0.0		+1%	
6385	Ultraviolet Resonator	0.5			+2%
6386	Evaporative Mirror	0.5			+2%
6387	Ultraviolet De-limiter	0.0	+3%		
6388	Evaporative Oscillator	0.5			+2%
6389	Ultraviolet Accelerator	0.0		+1%	
6390	Ultraviolet Resonator	0.0	+3%		
6391	Ultraviolet Mirror	0.5			+2%
6392	Evaporative Filament	0.5		+2%	
6393	Photonic Mirror	0.0		+1%	
6394	Infrared Refractor	0.167	+4%		
6395	Photonic Filament	0.167	+4%		
6396	Photonic Polariser	0.0		+1%	
6397	Infrared Filament	0.333	+5%		
6398	Photonic Refractor	1.0		+2%	+2%
6399	Ultraviolet Splitter	0.0		+1%	
6400	Infrared Oscillator	0.5	+3%		+2%
6401	Cadmium De-limiter	0.0		+1%	
6402	Cadmium Mirror	0.5		+2%	
6403	Evaporative Accelerator	0.167	+4%		
6404	Evaporative Oscillator	0.167	+4%	+1%	
6405	Ultraviolet Filament	0.0	+3%		
6406	Ultraviolet Mirror	0.167	+4%	+1%	
6407	Ultraviolet Amplifier	0.5			+2%
6408	Evaporative De-limiter	0.5			+2%
6409	Ultraviolet Amplifier	0.5			+2%
6410	Evaporative Oscillator	0.5			+2%
6411	Evaporative Accelerator	0.0	+3%		
6412	Photonic De-limiter	0.5	+3%		+2%
6413	Evaporative Refractor	0.5			+2%
6414	Evaporative Amplifier	0.167	+4%		
6415	Evaporative De-limiter	0.333	+5%		
6416	Ultraviolet Resonator	0.167	+4%		
6417	Ultraviolet Filament	0.0		+1%	
6418	Evaporative Accelerator	0.667	+4%		+2%
6419	Ultraviolet Filament	0.5		+1%	+2%
6420	Cadmium Mirror	0.5			+2%
6421	Photonic Accelerator	0.5		+1%	+2%
6422	Infrared Accelerator	0.167	+4%	+1%	
6423	Evaporative Oscillator	0.5		+1%	+2%
6424	Infrared Resonator	0.667	+4%	+2%	
6425	Infrared De-limiter	0.5		+2%	
6426	Evaporative Accelerator	0.5		+2%	
6427	Ultraviolet Mirror	0.0		+1%	
6428	Photonic Splitter	0.167	+4%		
6429	Infrared Filament	0.0	+3%		
6430	Infrared Mirror	0.5			+2%
6431	Photonic Accelerator	0.5			+2%
6432	Evaporative Splitter	0.5	+3%	+2%	
6433	Ultraviolet Accelerator	0.5			+2%
6434	Infrared Splitter	0.0		+1%	
6435	Photonic Splitter	0.5	+3%		+2%
6436	Infrared Oscillator	0.5			+2%
6437	Evaporative Mirror	0.5			+2%
6438	Cadmium Oscillator	0.0	+3%		
6439	Photonic Amplifier	0.0		+1%	
6440	Evaporative Mirror	0.0		+1%	
6441	Infrared Filament	0.667	+4%	+2%	
6442	Evaporative Accelerator	0.333	+5%		
6443	Evaporative Oscillator	0.167	+4%		
6444	Infrared De-limiter	0.5		+1%	+2%
6445	Infrared Amplifier	0.5			+2%
6446	Evaporative Resonator	0.5		+1%	+2%
6447	Ultraviolet Mirror	0.333	+5%		
6448	Cadmium Splitter	0.5		+2%	
6449	Infrared Accelerator	0.5			+2%
6450	Evaporative Mirror	0.0		+1%	
6451	Infrared Mirror	1.0	+6%	+2%	
6452	Infrared Refractor	0.0		+1%	
6453	Ultraviolet Splitter	0.667	+4%		+2%
6454	Cadmium Resonator	0.667	+4%		+2%
6455	Evaporative Polariser	0.5			+2%
6456	Photonic De-limiter	0.5		+2%	
6457	Photonic Resonator	0.0	+3%		
6458	Evaporative Amplifier	0.5	+6%		
6459	Infrared De-limiter	0.5			+2%
6460	Cadmium Refractor	0.5		+2%	
6461	Cadmium Mirror	0.833	+5%		+2%
6462	Ultraviolet Refractor	0.5		+2%	
6463	Ultraviolet Refractor	0.5	+6%		
6464	Infrared Refractor	0.5		+1%	+2%
6465	Photonic Amplifier	0.167	+4%	+1%	
6466	Ultraviolet Amplifier	0.5		+2%	
6467	Photonic Amplifier	0.5			+2%
6468	Infrared Resonator	0.167	+4%		
6469	Ultraviolet Resonator	0.5		+2%	
6470	Cadmium Refractor	0.5			+2%
6471	Photonic Amplifier	0.167	+4%		
6472	Photonic Mirror	0.667	+4%		+2%
6473	Evaporative Oscillator	0.167	+4%		
6474	Ultraviolet Resonator	0.5			+2%
6475	Cadmium Splitter	0.0		+1%	
6476	Photonic Splitter	0.0	+3%		
6477	Ultraviolet Mirror	0.0		+1%	
6478	Cadmium Mirror	0.667	+4%		+2%
6479	Cadmium Filament	0.5			+2%
6480	Infrared Amplifier	0.5			+2%
6481	Evaporative Amplifier	0.0		+1%	
6482	Evaporative Filament	0.167	+4%		
6483	Evaporative Oscillator	0.167	+4%	+1%	
6484	Infrared Polariser	0.5			+2%
6485	Cadmium Accelerator	0.5			+2%
6486	Evaporative Refractor	0.0		+1%	
6487	Infrared Resonator	0.5		+2%	
6488	Infrared Splitter	0.5			+2%
6489	Ultraviolet Filament	0.333	+5%		
6490	Ultraviolet Splitter	0.0		+1%	
6491	Infrared Oscillator	0.167	+4%		
6492	Photonic Accelerator	0.333	+5%		
6493	Photonic Splitter	0.0		+1%	
6494	Infrared Refractor	0.5			+2%
6495	Cadmium Filament	0.5			+2%
6496	Photonic Accelerator	0.5			+2%
6497	Evaporative Refractor	0.5		+1%	+2%
6498	Evaporative Refractor	0.5		+1%	+2%
6499	Ultraviolet Splitter	0.5			+2%
6500	Evaporative De-limiter	0.0	+3%		
6501	Ultraviolet De-limiter	0.5		+2%	
6502	Evaporative Splitter	0.5	+3%		+2%
6503	Infrared De-limiter	0.5			+2%
6504	Photonic Filament	0.5		+2%	
6505	Evaporative Mirror	0.167	+4%		
6506	Cadmium Mirror	0.5			+2%
6507	Evaporative Refractor	0.0		+1%	
6508	Photonic Filament	0.167	+4%		
6509	Cadmium Refractor	0.5	+6%		
6510	Infrared Oscillator	0.5		+2%	
6511	Photonic Accelerator	0.5			+2%
6512	Cadmium Accelerator	0.0	+3%		
6513	Ultraviolet Amplifier	0.5			+2%
6514	Photonic Accelerator	1.0		+2%	+2%
6515	Infrared Resonator	1.0		+2%	+2%
6516	Photonic Polariser	0.5			+2%
6517	Cadmium De-limiter	0.5		+2%	
6518	Cadmium Splitter	0.167	+4%		
6519	Evaporative Filament	0.333	+5%		
6520	Ultraviolet Filament	0.333	+5%		
6521	Ultraviolet Polariser	0.167	+4%		
6522	Photonic Refractor	0.5		+1%	+2%
6523	Infrared Refractor	0.5			+2%
6524	Photonic Accelerator	0.0	+3%		
6525	Evaporative Resonator	0.0		+1%	
6526	Infrared Splitter	0.0	+3%		
6527	Cadmium De-limiter	1.0		+2%	+2%
6528	Ultraviolet Polariser	0.167	+4%		
6529	Infrared Filament	0.167	+4%		
6530	Evaporative Oscillator	0.333	+5%	+1%	
6531	Cadmium Resonator	0.167	+4%		
6532	Photonic Filament	0.5		+2%	
6533	Ultraviolet Splitter	0.0		+1%	
6534	Ultraviolet Polariser	0.667	+4%		+2%
6535	Cadmium Oscillator	0.167	+4%		
6536	Evaporative Refractor	1.0		+2%	+2%
6537	Photonic Filament	0.333	+5%	+1%	
6538	Evaporative Accelerator	0.5			+2%
6539	Infrared Amplifier	0.5		+2%	
6540	Infrared Resonator	0.5		+2%	
6541	Evaporative Polariser	1.0		+2%	+2%
6542	Ultraviolet Oscillator	0.0		+1%	
6543	Photonic Resonator	0.5		+1%	+2%
6544	Infrared Amplifier	0.5		+1%	+2%
6545	Cadmium Splitter	0.833	+5%	+2%	
6546	Evaporative Resonator	1.0		+2%	+2%
6547	Ultraviolet Resonator	0.167	+4%		
6548	Evaporative Splitter	0.0	+3%		
6549	Evaporative Mirror	0.333	+5%		
6550	Photonic Resonator	0.5		+1%	+2%
6551	Ultraviolet Mirror	0.167	+4%	+1%	
6552	Evaporative Resonator	0.5			+2%
6553	Infrared Resonator	0.833	+5%		+2%
6554	Photonic De-limiter	0.0		+1%	
6555	Infrared Oscillator	0.0		+1%	
6556	Cadmium Resonator	0.0	+3%		
6557	Cadmium Amplifier	0.333	+5%		
6558	Infrared Refractor	0.167	+4%		
6559	Ultraviolet Splitter	0.0		+1%	
6560	Infrared Amplifier	1.0		+2%	+2%
6561	Ultraviolet Amplifier	0.5			+2%
6562	Photonic Resonator	0.333	+5%	+1%	
6563	Cadmium Amplifier	0.5			+2%
6564	Photonic Mirror	0.333	+5%		
6565	Infrared Refractor	0.0	+3%		
6566	Evaporative Amplifier	0.333	+5%	+1%	
6567	Ultraviolet Resonator	0.0		+1%	
6568	Infrared Filament	0.0		+1%	
6569	Evaporative De-limiter	0.0	+3%	+1%	
6570	Ultraviolet Splitter	0.167	+4%		
6571	Cadmium Oscillator	0.5	+3%		+2%
6572	Infrared Resonator	0.5		+1%	+2%
6573	Infrared Accelerator	0.5		+2%	
6574	Infrared Amplifier	0.0		+1%	
6575	Ultraviolet Splitter	0.0		+1%	
6576	Infrared Accelerator	0.167	+4%		
6577	Infrared Refractor	0.167	+4%		
6578	Photonic Mirror	0.0		+1%	
6579	Cadmium Amplifier	0.167	+4%		
6580	Photonic Refractor	0.667	+4%		+2%
6581	Infrared Amplifier	0.5			+2%
6582	Photonic Amplifier	0.5	+3%	+2%	
6583	Ultraviolet Oscillator	0.0	+3%	+1%	
6584	Evaporative Mirror	0.667	+4%		+2%
6585	Evaporative Polariser	0.167	+4%	+1%	
6586	Evaporative Filament	0.833	+5%	+2%	
6587	Photonic Amplifier	0.333	+5%		
6588	Evaporative Resonator	0.333	+5%		
6589	Cadmium Refractor	0.0	+3%		
6590	Infrared Amplifier	0.5			+2%
6591	Evaporative Filament	1.0		+2%	+2%
6592	Cadmium Filament	0.167	+4%		
6593	Infrared Filament	0.0		+1%	
6594	Evaporative Mirror	0.167	+4%		
6595	Cadmium Polariser	0.5	+3%		+2%
6596	Ultraviolet Polariser	0.5			+2%
6597	Evaporative Polariser	0.333	+5%		
6598	Ultraviolet Oscillator	0.167	+4%		
6599	Photonic Mirror	0.5			+2%
6600	Ultraviolet Mirror	0.5	+3%	+2%	
6601	Cadmium Resonator	0.5			+2%
6602	Cadmium Mirror	0.0		+1%	
6603	Cadmium Accelerator	0.5			+2%
6604	Cadmium Accelerator	0.833	+5%		+2%
6605	Cadmium De-limiter	0.5			+2%
6606	Cadmium Accelerator	0.833	+5%		+2%
6607	Infrared Refractor	0.833	+5%		+2%
6608	Evaporative Oscillator	0.5	+3%		+2%
6609	Infrared Filament	0.5			+2%
6610	Infrared De-limiter	0.5		+2%	
6611	Ultraviolet Filament	0.833	+5%		+2%
6612	Photonic Resonator	1.0		+2%	+2%
6613	Ultraviolet Amplifier	0.667	+4%	+2%	
6614	Infrared De-limiter	0.333	+5%		
6615	Infrared Mirror	0.167	+4%		
6616	Ultraviolet Amplifier	0.0		+1%	
6617	Infrared Polariser	0.0		+1%	
6618	Ultraviolet Resonator	0.167	+4%		
6619	Infrared Mirror	0.0		+1%	
6620	Ultraviolet Amplifier	0.5			+2%
6621	Evaporative Accelerator	0.5		+2%	
6622	Infrared Polariser	0.5		+1%	+2%
6623	Photonic De-limiter	0.0		+1%	
6624	Photonic Accelerator	0.5		+1%	+2%
6625	Cadmium Mirror	0.5			+2%
6626	Cadmium Oscillator	0.167	+4%		
6627	Cadmium Mirror	0.5			+2%
6628	Infrared Amplifier	0.5			+2%
6629	Cadmium De-limiter	0.5		+2%	
6630	Evaporative Filament	0.833	+5%		+2%
6631	Infrared Accelerator	0.833	+5%		+2%
6632	Evaporative Filament	0.5		+2%	
6633	Cadmium Polariser	0.5		+2%	
6634	Ultraviolet De-limiter	0.167	+4%		
6635	Evaporative Filament	0.5			+2%
6636	Infrared Splitter	0.5			+2%
6637	Ultraviolet Accelerator	0.5			+2%
6638	Cadmium De-limiter	0.0		+1%	
6639	Infrared Refractor	0.167	+4%	+1%	
6640	Infrared Filament	0.0	+3%		
6641	Photonic Filament	0.0		+1%	
6642	Photonic Oscillator	0.0	+3%		
6643	Infrared Splitter	0.5		+2%	
6644	Cadmium De-limiter	0.0		+1%	
6645	Cadmium Accelerator	0.0		+1%	
6646	Evaporative Amplifier	0.333	+5%		
6647	Evaporative Filament	0.5			+2%
6648	Photonic Amplifier	0.333	+5%	+1%	
6649	Cadmium Polariser	0.5		+2%	
6650	Photonic Amplifier	0.5		+1%	+2%
6651	Evaporative Accelerator	0.333	+5%		
6652	Cadmium De-limiter	0.0		+1%	
6653	Ultraviolet Polariser	0.5		+1%	+2%
6654	Evaporative De-limiter	0.0	+3%		
6655	Ultraviolet Splitter	0.5			+2%
6656	Evaporative De-limiter	1.0		+2%	+2%
6657	Cadmium Refractor	0.5			+2%
6658	Cadmium Amplifier	0.0	+3%		
6659	Evaporative Accelerator	0.0	+3%		
6660	Infrared De-limiter	0.5			+2%
6661	Cadmium Accelerator	0.5	+3%	+2%	
6662	Cadmium Oscillator	0.5			+2%
6663	Cadmium Polariser	0.333	+5%		
6664	Ultraviolet Refractor	0.5			+2%
6665	Infrared Polariser	0.5			+2%
6666	Infrared Amplifier	0.5			+2%
6667	Ultraviolet Splitter	0.167	+4%		
6668	Evaporative Filament	0.0		+1%	
6669	Photonic Accelerator	0.167	+4%		
6670	Ultraviolet Amplifier	0.0		+1%	
6671	Evaporative Mirror	0.667	+4%		+2%
6672	Ultraviolet Polariser	0.5		+1%	+2%
6673	Photonic Amplifier	0.333	+5%	+1%	
6674	Cadmium Splitter	0.0		+1%	
6675	Photonic Oscillator	0.0	+3%		
6676	Photonic Amplifier	0.5	+3%	+2%	
6677	Cadmium Resonator	0.5	+3%	+2%	
6678	Ultraviolet Accelerator	0.0		+1%	
6679	Photonic De-limiter	0.5		+2%	
6680	Infrared Amplifier	0.0		+1%	
6681	Ultraviolet Accelerator	0.0	+3%		
6682	Ultraviolet Accelerator	0.667	+4%	+2%	
6683	Evaporative Polariser	0.5		+2%	
6684	Cadmium Amplifier	0.5		+1%	+2%
6685	Photonic De-limiter	0.0		+1%	
6686	Photonic Resonator	0.333	+5%		
6687	Photonic Amplifier	1.0		+2%	+2%
6688	Ultraviolet Refractor	0.0	+3%		
6689	Cadmium Polariser	0.5			+2%
6690	Infrared Polariser	0.0	+3%		
6691	Ultraviolet Polariser	0.0		+1%	
6692	Infrared Amplifier	0.5			+2%
6693	Infrared Mirror	1.0		+2%	+2%
6694	Ultraviolet Polariser	0.5	+3%	+2%	
6695	Cadmium Splitter	0.5			+2%
6696	Photonic Accelerator	0.5			+2%
6697	Ultraviolet Splitter	0.5			+2%
6698	Infrared Mirror	0.0	+3%		
6699	Photonic De-limiter	0.833	+5%		+2%
6700	Photonic Oscillator	0.5		+1%	+2%
6701	Cadmium De-limiter	0.5			+2%
6702	Photonic Resonator	0.167	+4%		
6703	Cadmium De-limiter	0.5			+2%
6704	Ultraviolet De-limiter	0.167	+4%		
6705	Cadmium Accelerator	0.0		+1%	
6706	Ultraviolet Amplifier	0.5		+2%	
6707	Ultraviolet Filament	0.5			+2%
6708	Evaporative Refractor	0.5	+3%	+2%	
6709	Ultraviolet Refractor	0.5			+2%
6710	Ultraviolet Mirror	0.167	+4%		
6711	Photonic Filament	0.5			+2%
6712	Cadmium Mirror	0.5		+2%	
6713	Ultraviolet Oscillator	0.5			+2%
6714	Infrared Splitter	0.5			+2%
6715	Evaporative Mirror	0.833	+5%		+2%
6716	Infrared Splitter	0.5		+1%	+2%
6717	Infrared Filament	0.5			+2%
6718	Infrared Amplifier	0.0	+3%		
6719	Photonic Mirror	0.333	+5%		
6720	Ultraviolet Splitter	0.5		+1%	+2%
6721	Cadmium Amplifier	0.5			+2%
6722	Photonic Filament	0.0		+1%	
6723	Photonic Mirror	0.167	+4%		
6724	Photonic Accelerator	0.0	+3%		
6725	Photonic Accelerator	0.0	+3%		
6726	Photonic Polariser	0.5			+2%
6727	Infrared De-limiter	0.5		+1%	+2%
6728	Infrared De-limiter	0.167	+4%		
6729	Evaporative Resonator	0.0	+3%		
6730	Evaporative Accelerator	0.0		+1%	
6731	Infrared Amplifier	0.167	+4%		
6732	Cadmium Amplifier	0.5			+2%
6733	Photonic Polariser	0.0	+3%		
6734	Evaporative Accelerator	0.167	+4%		
6735	Cadmium Oscillator	0.167	+4%		
6736	Infrared Oscillator	0.167	+4%	+1%	
6737	Photonic Resonator	0.333	+5%		
6738	Photonic Resonator	0.5		+2%	
6739	Photonic Resonator	0.0		+1%	
6740	Ultraviolet Amplifier	0.0	+3%		
6741	Photonic Amplifier	0.5			+2%
6742	Photonic Oscillator	0.5		+1%	+2%
6743	Cadmium Amplifier	0.0	+3%		
6744	Infrared Accelerator	0.5			+2%
6745	Photonic Refractor	0.5		+1%	+2%
6746	Ultraviolet Splitter	0.5		+1%	+2%
6747	Evaporative De-limiter	0.5		+2%	
6748	Infrared Amplifier	0.167	+4%		
6749	Cadmium Oscillator	0.5			+2%
6750	Ultraviolet Accelerator	0.833	+5%		+2%
6751	Ultraviolet Resonator	0.5			+2%
6752	Ultraviolet Accelerator	0.5		+2%	
6753	Ultraviolet Mirror	1.0		+2%	+2%
6754	Cadmium De-limiter	0.667	+4%		+2%
6755	Photonic Refractor	0.5		+2%	
6756	Infrared Resonator	0.167	+4%		
6757	Infrared Mirror	0.5		+2%	
6758	Photonic Filament	0.0		+1%	
6759	Photonic Splitter	1.0		+2%	+2%
6760	Cadmium Amplifier	0.5		+2%	
6761	Infrared Polariser	0.5		+2%	
6762	Photonic De-limiter	0.5	+6%		
6763	Infrared Refractor	0.167	+4%		
6764	Photonic Oscillator	0.5		+1%	+2%
6765	Ultraviolet Accelerator	0.5			+2%
6766	Infrared Refractor	0.0	+3%		
6767	Evaporative Accelerator	0.0		+1%	
6768	Cadmium Filament	0.5			+2%
6769	Infrared Filament	0.5			+2%
6770	Evaporative Resonator	1.0		+2%	+2%
6771	Evaporative Oscillator	0.833	+5%		+2%
6772	Ultraviolet Accelerator	0.5			+2%
6773	Infrared Oscillator	1.0		+2%	+2%
6774	Infrared Splitter	0.5			+2%
6775	Ultraviolet De-limiter	0.333	+5%		
6776	Cadmium Oscillator	0.0	+3%		
6777	Ultraviolet Filament	0.5		+2%	
6778	Evaporative Mirror	0.5		+1%	+2%
6779	Ultraviolet De-limiter	0.0		+1%	
6780	Ultraviolet Mirror	0.5	+3%	+2%	
6781	Evaporative De-limiter	0.5	+3%	+2%	
6782	Photonic Amplifier	0.5			+2%
6783	Cadmium Amplifier	0.5		+2%	
6784	Cadmium Oscillator	0.0		+1%	
6785	Infrared Resonator	0.5			+2%
6786	Ultraviolet Mirror	0.5		+1%	+2%
6787	Photonic Polariser	0.5		+1%	+2%
6788	Ultraviolet Amplifier	0.5		+2%	
6789	Cadmium Polariser	0.5		+1%	+2%
6790	Evaporative Splitter	0.5		+1%	+2%
6791	Ultraviolet Mirror	0.0	+3%		
6792	Ultraviolet Mirror	0.5			+2%
6793	Ultraviolet De-limiter	0.5			+2%
6794	Photonic Filament	0.667	+4%		+2%
6795	Infrared De-limiter	0.5		+1%	+2%
6796	Ultraviolet Filament	0.5			+2%
6797	Cadmium Accelerator	0.0	+3%	+1%	
6798	Cadmium Amplifier	0.167	+4%		
6799	Ultraviolet Splitter	0.167	+4%		
6800	Photonic Amplifier	0.0		+1%	
6801	Photonic Resonator	0.5		+2%	
6802	Cadmium De-limiter	0.333	+5%	+1%	
6803	Cadmium Oscillator	0.5			+2%
6804	Photonic De-limiter	0.5			+2%
6805	Cadmium Amplifier	0.5		+2%	
6806	Cadmium Oscillator	0.5			+2%
6807	Photonic De-limiter	0.167	+4%	+1%	
6808	Cadmium Filament	0.5			+2%
6809	Photonic Refractor	0.5			+2%
6810	Photonic De-limiter	0.0	+3%		
6811	Evaporative Amplifier	0.5			+2%
6812	Infrared Polariser	0.5			+2%
6813	Cadmium Splitter	0.0		+1%	
6814	Ultraviolet Accelerator	0.0	+3%		
6815	Cadmium Splitter	0.167	+4%		
6816	Photonic Accelerator	0.0		+1%	
6817	Photonic De-limiter	0.0		+1%	
6818	Infrared Splitter	0.0		+1%	
6819	Infrared Oscillator	0.0		+1%	
6820	Evaporative Refractor	0.5			+2%
6821	Cadmium Filament	0.333	+5%		
6822	Ultraviolet Refractor	0.5		+2%	
6823	Evaporative Filament	0.667	+4%		+2%
6824	Photonic De-limiter	0.0		+1%	
6825	Cadmium De-limiter	0.333	+5%		
6826	Photonic Amplifier	0.167	+4%		
6827	Ultraviolet Accelerator	0.5			+2%
6828	Infrared Amplifier	0.0	+3%		
6829	Photonic Resonator	0.0	+3%		
6830	Evaporative Resonator	0.5			+2%
6831	Photonic Polariser	0.333	+5%		
6832	Infrared Splitter	0.5		+2%	
6833	Photonic Refractor	0.5			+2%
6834	Infrared Polariser	0.5	+6%		
6835	Evaporative Refractor	0.0		+1%	
6836	Evaporative Accelerator	0.5			+2%
6837	Photonic Accelerator	0.833	+5%		+2%
6838	Evaporative De-limiter	0.0		+1%	
6839	Cadmium Refractor	0.167	+4%		
6840	Photonic Filament	1.0		+2%	+2%
6841	Ultraviolet Polariser	0.333	+5%		
6842	Evaporative Resonator	0.0	+3%		
6843	Infrared Oscillator	0.5			+2%
6844	Ultraviolet Accelerator	0.5		+1%	+2%
6845	Evaporative Filament	0.5			+2%
6846	Cadmium Mirror	1.0		+2%	+2%
6847	Evaporative Accelerator	0.667	+4%	+2%	
6848	Evaporative Splitter	0.333	+5%	+1%	
6849	Evaporative Amplifier	0.833	+5%		+2%
6850	Cadmium Resonator	0.333	+5%		+1%
6851	Cadmium Filament	0.0		+1%	
6852	Evaporative Amplifier	0.0		+1%	
6853	Ultraviolet De-limiter	0.0		+1%	
6854	Photonic Mirror	0.5			+2%
6855	Cadmium Splitter	0.333	+5%		
6856	Ultraviolet Accelerator	0.833	+5%		+2%
6857	Evaporative Resonator	0.0		+1%	
6858	Infrared Oscillator	0.167	+4%		
6859	Photonic Filament	0.0	+3%		
6860	Cadmium Resonator	0.0		+1%	
6861	Ultraviolet Polariser	0.5		+2%	
6862	Photonic Filament	0.333	+5%	+1%	
6863	Ultraviolet Resonator	0.5			+2%
6864	Ultraviolet Refractor	0.5			+2%
6865	Infrared Amplifier	0.5			+2%
6866	Ultraviolet Resonator	0.0	+3%		
6867	Cadmium Filament	0.333	+5%		
6868	Cadmium Splitter	0.0	+3%		
6869	Infrared Polariser	0.5			+2%
6870	Ultraviolet Polariser	0.5			+2%
6871	Photonic De-limiter	0.0		+1%	
6872	Ultraviolet Mirror	0.167	+4%	+1%	
6873	Infrared Oscillator	0.0		+1%	
6874	Photonic De-limiter	0.0	+3%		
6875	Ultraviolet Accelerator	0.167	+4%	+1%	
6876	Ultraviolet Amplifier	0.0		+1%	
6877	Evaporative De-limiter	0.333	+5%	+1%	
6878	Infrared Accelerator	0.5			+2%
6879	Photonic Splitter	0.5		+2%	
6880	Evaporative Refractor	0.167	+4%		+1%
6881	Infrared De-limiter	0.0	+3%	+1%	
6882	Evaporative Accelerator	0.5		+2%	
6883	Cadmium De-limiter	0.5		+2%	
6884	Photonic Splitter	0.0		+1%	
6885	Evaporative Splitter	0.0		+1%	
6886	Infrared Splitter	0.667	+4%		+2%
6887	Ultraviolet Refractor	0.667	+4%	+2%	
6888	Cadmium Polariser	0.5			+2%
6889	Infrared Polariser	0.167	+4%		
6890	Infrared Filament	1.0		+2%	+2%
6891	Cadmium Oscillator	0.333	+5%		
6892	Cadmium Resonator	0.0	+3%		
6893	Photonic Splitter	0.167	+4%		
6894	Cadmium Resonator	0.5		+2%	
6895	Evaporative Mirror	0.833	+5%		+2%
6896	Evaporative Resonator	0.5			+2%
6897	Photonic Filament	0.667	+4%	+2%	
6898	Photonic Mirror	0.667	+4%		+2%
6899	Cadmium Amplifier	0.5			+2%
6900	Ultraviolet De-limiter	0.5	+6%		
6901	Photonic Polariser	0.5	+3%	+2%	
6902	Photonic Amplifier	0.5			+2%
6903	Ultraviolet Splitter	0.5		+2%	
6904	Ultraviolet Refractor	0.167	+4%		
6905	Cadmium Filament	0.333	+5%		
6906	Infrared Resonator	0.5		+2%	
6907	Evaporative Refractor	0.333	+5%		
6908	Cadmium Polariser	0.0		+1%	
6909	Infrared Splitter	0.167	+4%		
6910	Infrared De-limiter	0.167	+4%		
6911	Cadmium Splitter	0.0	+3%		
6912	Infrared Mirror	0.0		+1%	
6913	Cadmium Refractor	1.0		+2%	+2%
6914	Evaporative Accelerator	0.167	+4%	+1%	
6915	Evaporative Filament	0.167	+4%	+1%	
6916	Photonic Mirror	0.0	+3%		
6917	Cadmium Mirror	1.0		+2%	+2%
6918	Infrared Filament	0.333	+5%		
6919	Evaporative De-limiter	0.5			+2%
6920	Ultraviolet Amplifier	0.667	+4%		+2%
6921	Photonic De-limiter	0.167	+4%		
6922	Ultraviolet Polariser	0.0		+1%	
6923	Cadmium Oscillator	0.5			+2%
6924	Cadmium Filament	0.667	+4%	+2%	
6925	Cadmium Mirror	0.5			+2%
6926	Evaporative Resonator	0.167	+4%		
6927	Infrared Accelerator	0.5	+6%		
6928	Cadmium Mirror	1.0		+2%	+2%
6929	Cadmium Accelerator	0.5			+2%
6930	Ultraviolet Polariser	0.0		+1%	
6931	Ultraviolet Splitter	0.0		+1%	
6932	Cadmium Oscillator	0.5			+2%
6933	Evaporative Mirror	0.5		+2%	
6934	Photonic Amplifier	0.667	+4%	+2%	
6935	Infrared Splitter	0.667	+4%		+2%
6936	Ultraviolet Amplifier	0.0	+3%		
6937	Ultraviolet Resonator	0.167	+4%		
6938	Infrared Splitter	0.667	+4%	+2%	
6939	Photonic Oscillator	0.5		+2%	
6940	Photonic Splitter	0.5		+2%	
6941	Photonic Filament	0.333	+5%		
6942	Photonic Oscillator	0.0	+3%	+1%	
6943	Photonic De-limiter	0.167	+4%		
6944	Photonic Amplifier	0.5			+2%
6945	Photonic Oscillator	0.5			+2%
6946	Photonic Oscillator	0.0		+1%	
6947	Infrared Accelerator	0.0		+1%	
6948	Photonic Refractor	0.333	+5%		
