Seed	Name	Perfection	Ship_Armour_Shield_Strength
16806	Induction Polariser	0.0	+15%
16807	Nuclear Padding	0.333	+20%
16808	Neutron Battery	0.333	+20%
16809	M-Field Resonator	0.6	+24%
16810	Induction Padding	0.667	+25%
16811	Deionised Buffer	0.4	+21%
16812	Deionised Lattice	0.8	+27%
16813	Nuclear Padding	0.133	+17%
16814	Neutron Polariser	0.067	+16%
16815	Nuclear Armour	0.867	+28%
16816	Deionised Armour	0.333	+20%
16817	Deionised Battery	0.667	+25%
16818	M-Field Padding	0.467	+22%
16819	Deionised Lattice	0.267	+19%
16820	Induction Shield	0.067	+16%
16821	Nuclear Polariser	0.467	+22%
16822	Deionised Shield	0.933	+29%
16823	Induction Resonator	0.4	+21%
16824	M-Field Grafts	0.333	+20%
16825	Deionised Grafts	0.0	+15%
16826	Neutron Bulwark	0.067	+16%
16827	Neutron Padding	0.0	+15%
16828	Deionised Bulwark	0.0	+15%
16829	Deionised Polariser	0.533	+23%
16830	Deionised Polariser	0.4	+21%
16831	Neutron Battery	0.2	+18%
16832	Neutron Lattice	0.933	+29%
16833	Neutron Shield	0.067	+16%
16834	Neutron Armour	0.133	+17%
16835	M-Field Grafts	0.467	+22%
16836	Deionised Lattice	0.467	+22%
16837	Neutron Polariser	0.2	+18%
16838	Nuclear Battery	0.133	+17%
16839	Nuclear Resonator	0.2	+18%
16840	Deionised Padding	0.8	+27%
16841	Induction Shield	0.8	+27%
16842	M-Field Buffer	0.267	+19%
16843	Nuclear Buffer	0.0	+15%
16844	Induction Polariser	0.0	+15%
16845	Deionised Padding	0.667	+25%
16846	Induction Battery	0.4	+21%
16847	Deionised Padding	0.0	+15%
16848	Nuclear Battery	0.2	+18%
16849	M-Field Armour	0.2	+18%
16850	M-Field Polariser	0.467	+22%
16851	Neutron Grafts	0.933	+29%
16852	Nuclear Bulwark	0.0	+15%
16853	Induction Bulwark	0.733	+26%
16854	Deionised Padding	0.733	+26%
16855	Deionised Armour	0.067	+16%
16856	Nuclear Bulwark	0.0	+15%
16857	Neutron Buffer	0.067	+16%
16858	Deionised Bulwark	0.2	+18%
16859	Deionised Armour	0.533	+23%
16860	Nuclear Resonator	0.0	+15%
16861	Neutron Lattice	0.067	+16%
16862	M-Field Bulwark	0.2	+18%
16863	Induction Padding	0.067	+16%
16864	Deionised Grafts	0.067	+16%
16865	Induction Shield	0.933	+29%
16866	Nuclear Armour	0.067	+16%
16867	Deionised Lattice	0.6	+24%
16868	M-Field Bulwark	0.2	+18%
16869	Neutron Lattice	0.0	+15%
16870	Nuclear Bulwark	0.933	+29%
16871	Neutron Bulwark	0.0	+15%
16872	Neutron Bulwark	0.8	+27%
16873	Neutron Polariser	0.0	+15%
16874	M-Field Polariser	0.0	+15%
16875	Neutron Bulwark	0.0	+15%
16876	M-Field Resonator	0.2	+18%
16877	Nuclear Lattice	0.0	+15%
16878	Induction Armour	0.067	+16%
16879	Deionised Shield	0.133	+17%
16880	Induction Padding	0.467	+22%
16881	Deionised Buffer	0.2	+18%
16882	Nuclear Buffer	0.467	+22%
16883	Induction Padding	0.133	+17%
16884	Deionised Polariser	0.067	+16%
16885	Deionised Shield	0.067	+16%
16886	Neutron Padding	0.2	+18%
16887	Induction Grafts	0.333	+20%
16888	M-Field Shield	0.133	+17%
16889	Neutron Grafts	0.6	+24%
16890	Nuclear Lattice	0.133	+17%
16891	Induction Shield	0.533	+23%
16892	Neutron Padding	0.933	+29%
16893	M-Field Battery	0.467	+22%
16894	Deionised Armour	0.467	+22%
16895	Nuclear Lattice	0.333	+20%
16896	M-Field Shield	0.0	+15%
16897	Neutron Shield	0.267	+19%
16898	Nuclear Buffer	0.067	+16%
16899	Deionised Armour	0.067	+16%
16900	Nuclear Grafts	0.267	+19%
16901	Neutron Resonator	0.933	+29%
16902	Nuclear Armour	0.867	+28%
16903	Neutron Buffer	0.933	+29%
16904	M-Field Buffer	0.4	+21%
16905	Neutron Shield	0.2	+18%
16906	Induction Buffer	0.133	+17%
16907	Deionised Lattice	0.8	+27%
16908	Induction Battery	0.6	+24%
16909	Neutron Bulwark	0.4	+21%
16910	Neutron Padding	0.067	+16%
16911	Induction Grafts	0.133	+17%
16912	Neutron Lattice	0.0	+15%
16913	Neutron Lattice	0.333	+20%
16914	M-Field Grafts	0.267	+19%
16915	Induction Polariser	0.4	+21%
16916	M-Field Bulwark	0.0	+15%
16917	Deionised Bulwark	0.4	+21%
16918	Induction Padding	0.067	+16%
16919	Induction Lattice	0.733	+26%
16920	Deionised Battery	0.0	+15%
16921	Deionised Battery	0.0	+15%
16922	Deionised Buffer	0.0	+15%
16923	M-Field Buffer	0.267	+19%
16924	Neutron Lattice	0.267	+19%
16925	Neutron Padding	0.4	+21%
16926	Induction Grafts	0.333	+20%
16927	Deionised Lattice	0.0	+15%
16928	Nuclear Armour	0.267	+19%
16929	Neutron Battery	0.0	+15%
16930	Deionised Grafts	0.133	+17%
16931	Deionised Buffer	0.733	+26%
16932	Deionised Bulwark	0.2	+18%
16933	Induction Battery	0.067	+16%
16934	Neutron Polariser	0.267	+19%
16935	Induction Buffer	0.267	+19%
16936	Neutron Bulwark	0.333	+20%
16937	Deionised Shield	0.067	+16%
16938	Induction Buffer	0.0	+15%
16939	Deionised Shield	0.2	+18%
16940	Deionised Armour	0.533	+23%
16941	Nuclear Battery	0.267	+19%
16942	Deionised Buffer	0.733	+26%
16943	Induction Battery	0.333	+20%
16944	Induction Grafts	0.867	+28%
16945	M-Field Resonator	0.133	+17%
16946	M-Field Grafts	0.333	+20%
16947	Deionised Bulwark	0.133	+17%
16948	Neutron Padding	0.067	+16%
16949	Induction Polariser	0.267	+19%
16950	Nuclear Buffer	0.2	+18%
16951	Deionised Bulwark	0.4	+21%
16952	Induction Resonator	0.0	+15%
16953	Neutron Buffer	0.0	+15%
16954	M-Field Armour	0.6	+24%
16955	Neutron Shield	0.0	+15%
16956	M-Field Resonator	0.267	+19%
16957	Induction Shield	0.0	+15%
16958	Nuclear Padding	0.133	+17%
16959	Induction Polariser	0.0	+15%
16960	Neutron Padding	0.533	+23%
16961	Deionised Buffer	0.067	+16%
16962	Deionised Resonator	0.733	+26%
16963	Nuclear Shield	0.667	+25%
16964	M-Field Battery	0.2	+18%
16965	Deionised Shield	0.733	+26%
16966	Deionised Bulwark	0.267	+19%
16967	Induction Bulwark	0.067	+16%
16968	Induction Grafts	0.0	+15%
16969	Induction Shield	0.0	+15%
16970	Induction Armour	0.133	+17%
16971	Nuclear Lattice	0.867	+28%
16972	M-Field Grafts	0.2	+18%
16973	Deionised Resonator	0.0	+15%
16974	Induction Buffer	0.0	+15%
16975	Neutron Buffer	0.667	+25%
16976	Deionised Grafts	0.733	+26%
16977	Neutron Bulwark	0.0	+15%
16978	Neutron Lattice	0.267	+19%
16979	M-Field Padding	0.6	+24%
16980	Nuclear Buffer	0.267	+19%
16981	Nuclear Grafts	0.933	+29%
16982	Nuclear Padding	0.0	+15%
16983	Induction Buffer	0.2	+18%
16984	Neutron Polariser	0.333	+20%
16985	Deionised Polariser	0.333	+20%
16986	Induction Lattice	0.067	+16%
16987	Nuclear Polariser	0.2	+18%
16988	Induction Battery	0.4	+21%
16989	Neutron Grafts	0.733	+26%
16990	Deionised Grafts	0.067	+16%
16991	M-Field Buffer	0.733	+26%
16992	Induction Grafts	0.133	+17%
16993	Deionised Padding	0.6	+24%
16994	Nuclear Resonator	0.067	+16%
16995	M-Field Shield	0.8	+27%
16996	Nuclear Polariser	0.6	+24%
16997	Nuclear Padding	0.0	+15%
16998	Deionised Shield	0.333	+20%
16999	Nuclear Resonator	0.867	+28%
17000	Induction Padding	0.867	+28%
17001	Deionised Shield	0.533	+23%
17002	Neutron Shield	0.467	+22%
17003	Neutron Battery	0.533	+23%
17004	Deionised Armour	0.2	+18%
17005	Deionised Buffer	0.267	+19%
17006	Deionised Buffer	0.133	+17%
17007	Induction Resonator	0.2	+18%
17008	Neutron Buffer	0.0	+15%
17009	Deionised Polariser	0.133	+17%
17010	Induction Lattice	1.0	+30%
17011	Nuclear Armour	0.667	+25%
17012	Neutron Resonator	0.2	+18%
17013	Deionised Lattice	0.867	+28%
17014	Induction Battery	0.333	+20%
17015	Induction Lattice	0.2	+18%
17016	Deionised Armour	0.467	+22%
17017	Neutron Padding	0.333	+20%
17018	Neutron Armour	0.667	+25%
17019	M-Field Buffer	0.133	+17%
17020	M-Field Grafts	0.2	+18%
17021	Nuclear Padding	0.267	+19%
17022	Deionised Battery	0.933	+29%
17023	Nuclear Polariser	0.4	+21%
17024	Nuclear Buffer	0.4	+21%
17025	M-Field Polariser	0.4	+21%
17026	M-Field Polariser	0.133	+17%
17027	Induction Armour	0.0	+15%
17028	M-Field Armour	0.133	+17%
17029	Nuclear Buffer	0.2	+18%
17030	Neutron Lattice	0.067	+16%
17031	Deionised Armour	0.0	+15%
17032	M-Field Resonator	0.067	+16%
17033	Neutron Armour	0.0	+15%
17034	Neutron Bulwark	0.0	+15%
17035	M-Field Lattice	0.0	+15%
17036	Nuclear Battery	0.067	+16%
17037	Nuclear Buffer	0.067	+16%
17038	Neutron Battery	0.8	+27%
17039	Neutron Armour	0.333	+20%
17040	Induction Battery	0.0	+15%
17041	M-Field Bulwark	0.0	+15%
17042	Neutron Grafts	0.0	+15%
17043	Neutron Resonator	0.667	+25%
17044	M-Field Bulwark	0.2	+18%
17045	Nuclear Padding	0.667	+25%
17046	Deionised Buffer	0.0	+15%
17047	Nuclear Lattice	0.267	+19%
17048	Nuclear Padding	0.0	+15%
17049	Nuclear Padding	0.0	+15%
17050	Nuclear Grafts	0.2	+18%
17051	Nuclear Grafts	0.067	+16%
17052	M-Field Polariser	0.533	+23%
17053	M-Field Polariser	0.667	+25%
17054	M-Field Battery	0.067	+16%
17055	Induction Bulwark	0.2	+18%
17056	Deionised Buffer	0.333	+20%
17057	Nuclear Resonator	1.0	+30%
17058	M-Field Buffer	0.667	+25%
17059	M-Field Grafts	0.133	+17%
17060	M-Field Polariser	0.467	+22%
17061	Neutron Grafts	1.0	+30%
17062	Deionised Buffer	0.067	+16%
17063	Deionised Bulwark	0.867	+28%
17064	Deionised Padding	0.2	+18%
17065	Deionised Polariser	0.067	+16%
17066	M-Field Resonator	1.0	+30%
17067	Deionised Bulwark	0.133	+17%
17068	Deionised Bulwark	0.4	+21%
17069	Nuclear Bulwark	0.067	+16%
17070	M-Field Grafts	0.8	+27%
17071	M-Field Shield	0.0	+15%
17072	Induction Battery	1.0	+30%
17073	Nuclear Lattice	0.467	+22%
17074	Neutron Polariser	0.333	+20%
17075	M-Field Armour	0.533	+23%
17076	Nuclear Polariser	0.2	+18%
17077	Deionised Battery	0.0	+15%
17078	Induction Bulwark	0.467	+22%
17079	Nuclear Lattice	0.2	+18%
17080	Nuclear Buffer	0.0	+15%
17081	Induction Grafts	0.067	+16%
17082	M-Field Padding	0.8	+27%
17083	Deionised Polariser	0.6	+24%
17084	Deionised Grafts	0.0	+15%
17085	Nuclear Resonator	0.533	+23%
17086	Induction Grafts	0.4	+21%
17087	Deionised Battery	0.667	+25%
17088	Neutron Grafts	0.8	+27%
17089	Neutron Lattice	0.933	+29%
17090	Deionised Shield	0.267	+19%
17091	Induction Battery	0.8	+27%
17092	Nuclear Armour	0.267	+19%
17093	Nuclear Lattice	0.0	+15%
17094	Deionised Padding	0.0	+15%
17095	Nuclear Resonator	0.067	+16%
17096	Nuclear Shield	0.8	+27%
17097	M-Field Armour	0.4	+21%
17098	Induction Lattice	0.4	+21%
17099	Nuclear Armour	1.0	+30%
17100	Nuclear Polariser	0.6	+24%
17101	Neutron Armour	0.0	+15%
17102	Neutron Lattice	0.267	+19%
17103	Neutron Grafts	0.933	+29%
17104	Induction Resonator	0.467	+22%
17105	Deionised Lattice	0.133	+17%
17106	Induction Padding	0.933	+29%
17107	Neutron Armour	0.467	+22%
17108	Nuclear Armour	0.8	+27%
17109	Nuclear Padding	0.0	+15%
17110	Nuclear Armour	0.6	+24%
17111	Induction Shield	0.0	+15%
17112	Neutron Armour	0.4	+21%
17113	M-Field Battery	0.067	+16%
17114	Induction Battery	0.467	+22%
17115	Deionised Lattice	0.467	+22%
17116	Deionised Resonator	0.067	+16%
17117	Deionised Bulwark	0.067	+16%
17118	Neutron Resonator	0.8	+27%
17119	Induction Shield	0.133	+17%
17120	Induction Armour	0.933	+29%
17121	Deionised Battery	0.0	+15%
17122	Deionised Polariser	0.667	+25%
17123	Nuclear Armour	0.0	+15%
17124	Neutron Resonator	0.0	+15%
17125	Induction Padding	0.0	+15%
17126	Deionised Shield	0.6	+24%
17127	Induction Padding	0.133	+17%
17128	Induction Buffer	0.0	+15%
17129	Nuclear Lattice	0.533	+23%
17130	Deionised Lattice	0.333	+20%
17131	Deionised Resonator	0.733	+26%
17132	Induction Grafts	0.4	+21%
17133	Induction Bulwark	0.333	+20%
17134	Deionised Resonator	0.0	+15%
17135	Deionised Padding	0.133	+17%
17136	M-Field Armour	0.0	+15%
17137	Induction Battery	0.133	+17%
17138	Deionised Buffer	0.8	+27%
17139	Nuclear Padding	0.867	+28%
17140	Neutron Armour	0.6	+24%
17141	Nuclear Grafts	0.6	+24%
17142	Deionised Resonator	0.467	+22%
17143	Deionised Shield	0.067	+16%
17144	Induction Bulwark	0.4	+21%
17145	Deionised Padding	0.0	+15%
17146	Induction Polariser	0.2	+18%
17147	M-Field Buffer	0.0	+15%
17148	Induction Resonator	0.733	+26%
17149	Nuclear Bulwark	0.467	+22%
17150	Deionised Buffer	0.6	+24%
17151	Induction Lattice	0.067	+16%
17152	M-Field Resonator	0.067	+16%
17153	Nuclear Shield	0.533	+23%
17154	Nuclear Lattice	0.0	+15%
17155	Induction Armour	0.067	+16%
17156	Neutron Armour	0.467	+22%
17157	Neutron Polariser	0.2	+18%
17158	Neutron Resonator	0.0	+15%
17159	Deionised Lattice	0.067	+16%
17160	Neutron Lattice	0.4	+21%
17161	Nuclear Armour	0.133	+17%
17162	Deionised Armour	0.133	+17%
17163	Deionised Polariser	1.0	+30%
17164	M-Field Lattice	0.0	+15%
17165	Deionised Resonator	0.467	+22%
17166	Neutron Bulwark	0.2	+18%
17167	Deionised Polariser	0.467	+22%
17168	Nuclear Resonator	0.267	+19%
17169	Deionised Resonator	0.2	+18%
17170	Neutron Grafts	0.267	+19%
17171	Induction Shield	0.333	+20%
17172	Induction Resonator	0.6	+24%
17173	Deionised Shield	0.267	+19%
17174	Deionised Padding	0.8	+27%
17175	M-Field Polariser	0.533	+23%
17176	Neutron Polariser	0.333	+20%
17177	Deionised Padding	0.467	+22%
17178	Nuclear Resonator	0.467	+22%
17179	Induction Battery	0.2	+18%
17180	Deionised Bulwark	0.6	+24%
17181	Neutron Battery	0.733	+26%
17182	Nuclear Armour	0.4	+21%
17183	M-Field Battery	0.8	+27%
17184	Induction Grafts	0.2	+18%
17185	Neutron Grafts	0.733	+26%
17186	Deionised Polariser	0.333	+20%
17187	Induction Shield	0.2	+18%
17188	Induction Bulwark	0.067	+16%
17189	Neutron Buffer	0.0	+15%
17190	Nuclear Shield	0.467	+22%
17191	Neutron Grafts	0.0	+15%
17192	Induction Grafts	0.0	+15%
17193	Nuclear Armour	0.333	+20%
17194	Nuclear Resonator	0.0	+15%
17195	Induction Bulwark	0.533	+23%
17196	M-Field Grafts	0.333	+20%
17197	Induction Bulwark	0.067	+16%
17198	M-Field Buffer	0.867	+28%
17199	M-Field Polariser	0.133	+17%
17200	M-Field Battery	0.4	+21%
17201	Deionised Padding	0.067	+16%
17202	Nuclear Buffer	0.133	+17%
17203	Neutron Battery	0.0	+15%
17204	Neutron Armour	0.533	+23%
17205	Neutron Grafts	0.2	+18%
17206	Nuclear Polariser	0.667	+25%
17207	M-Field Polariser	0.2	+18%
17208	Induction Armour	0.0	+15%
17209	Induction Bulwark	0.0	+15%
17210	Nuclear Shield	0.667	+25%
17211	Induction Bulwark	0.8	+27%
17212	Neutron Armour	0.533	+23%
17213	Neutron Polariser	0.2	+18%
17214	M-Field Battery	0.133	+17%
17215	Nuclear Resonator	0.267	+19%
17216	Induction Buffer	0.2	+18%
17217	M-Field Armour	0.533	+23%
17218	M-Field Polariser	0.467	+22%
17219	Neutron Bulwark	0.8	+27%
17220	Neutron Armour	0.067	+16%
17221	Nuclear Bulwark	0.933	+29%
17222	Neutron Buffer	0.4	+21%
17223	Deionised Lattice	0.8	+27%
17224	Induction Padding	0.2	+18%
17225	Deionised Grafts	0.8	+27%
17226	Deionised Padding	0.6	+24%
17227	Neutron Shield	0.133	+17%
17228	M-Field Armour	0.0	+15%
17229	Induction Polariser	0.667	+25%
17230	Neutron Padding	0.867	+28%
17231	Induction Battery	0.0	+15%
17232	Deionised Shield	0.0	+15%
17233	Deionised Grafts	0.0	+15%
17234	Nuclear Shield	0.667	+25%
17235	M-Field Grafts	0.4	+21%
17236	M-Field Battery	0.8	+27%
17237	Deionised Buffer	0.067	+16%
17238	Neutron Buffer	0.067	+16%
17239	Neutron Polariser	0.0	+15%
17240	Deionised Bulwark	0.067	+16%
17241	Induction Resonator	1.0	+30%
17242	M-Field Bulwark	0.667	+25%
17243	Induction Grafts	0.8	+27%
17244	Neutron Resonator	0.733	+26%
17245	M-Field Grafts	0.133	+17%
17246	Nuclear Padding	0.267	+19%
17247	Nuclear Buffer	0.467	+22%
17248	M-Field Lattice	0.2	+18%
17249	Neutron Grafts	0.6	+24%
17250	Nuclear Padding	0.933	+29%
17251	Neutron Lattice	0.133	+17%
17252	Induction Resonator	0.933	+29%
17253	Neutron Buffer	0.333	+20%
17254	Deionised Armour	0.467	+22%
17255	Induction Polariser	0.4	+21%
17256	Nuclear Resonator	0.0	+15%
17257	M-Field Armour	0.867	+28%
17258	Nuclear Resonator	0.4	+21%
17259	M-Field Armour	0.8	+27%
17260	Deionised Padding	0.8	+27%
17261	Deionised Buffer	0.867	+28%
17262	Induction Bulwark	0.0	+15%
17263	M-Field Armour	0.2	+18%
17264	Nuclear Padding	0.733	+26%
17265	Nuclear Padding	0.4	+21%
17266	Neutron Grafts	0.0	+15%
17267	Neutron Lattice	0.6	+24%
17268	Nuclear Armour	0.333	+20%
17269	M-Field Battery	0.267	+19%
17270	Induction Bulwark	1.0	+30%
17271	Nuclear Polariser	0.733	+26%
17272	Neutron Grafts	0.933	+29%
17273	Induction Polariser	0.867	+28%
17274	Nuclear Armour	0.0	+15%
17275	Neutron Resonator	0.4	+21%
17276	Deionised Bulwark	0.733	+26%
17277	Nuclear Polariser	0.6	+24%
17278	Deionised Lattice	0.0	+15%
17279	Deionised Polariser	0.067	+16%
17280	Neutron Grafts	0.133	+17%
17281	Deionised Resonator	1.0	+30%
17282	Nuclear Bulwark	0.0	+15%
17283	Deionised Resonator	0.133	+17%
17284	Induction Armour	0.4	+21%
17285	M-Field Lattice	0.4	+21%
17286	Induction Armour	0.133	+17%
17287	M-Field Resonator	0.533	+23%
17288	Neutron Armour	0.067	+16%
17289	Deionised Polariser	0.4	+21%
17290	Deionised Grafts	0.0	+15%
17291	Induction Grafts	0.533	+23%
17292	Induction Polariser	1.0	+30%
17293	M-Field Battery	0.0	+15%
17294	M-Field Resonator	0.0	+15%
17295	Induction Grafts	0.6	+24%
17296	Nuclear Shield	0.4	+21%
17297	Neutron Shield	0.8	+27%
17298	Neutron Lattice	0.2	+18%
17299	Deionised Lattice	0.333	+20%
17300	Induction Shield	0.733	+26%
17301	Induction Resonator	0.133	+17%
17302	Deionised Shield	0.133	+17%
17303	M-Field Bulwark	0.2	+18%
17304	Deionised Lattice	0.733	+26%
17305	M-Field Bulwark	0.467	+22%
17306	Deionised Grafts	0.2	+18%
17307	M-Field Polariser	0.067	+16%
17308	Neutron Shield	0.333	+20%
17309	Deionised Armour	0.6	+24%
17310	Nuclear Grafts	0.067	+16%
17311	Neutron Battery	0.2	+18%
17312	Nuclear Armour	0.333	+20%
17313	Induction Lattice	0.0	+15%
17314	Deionised Grafts	0.2	+18%
17315	Deionised Padding	0.267	+19%
17316	Nuclear Battery	0.2	+18%
17317	Nuclear Bulwark	0.467	+22%
17318	Nuclear Padding	0.8	+27%
17319	Induction Bulwark	0.067	+16%
17320	Nuclear Bulwark	0.067	+16%
17321	Deionised Buffer	0.467	+22%
17322	Neutron Lattice	0.0	+15%
17323	Nuclear Polariser	0.067	+16%
17324	M-Field Resonator	0.4	+21%
17325	Deionised Battery	0.333	+20%
17326	Deionised Bulwark	0.133	+17%
17327	M-Field Polariser	0.467	+22%
17328	Nuclear Polariser	0.0	+15%
17329	Deionised Armour	0.133	+17%
17330	Neutron Battery	0.2	+18%
17331	Deionised Grafts	0.267	+19%
17332	Deionised Padding	0.867	+28%
17333	Induction Battery	0.467	+22%
17334	Nuclear Buffer	0.4	+21%
17335	Neutron Bulwark	0.533	+23%
17336	Deionised Polariser	0.6	+24%
17337	Induction Lattice	0.467	+22%
17338	Deionised Polariser	0.667	+25%
17339	Induction Bulwark	0.933	+29%
17340	Nuclear Grafts	0.2	+18%
17341	Neutron Polariser	0.467	+22%
17342	M-Field Lattice	0.0	+15%
17343	Induction Polariser	0.533	+23%
17344	Nuclear Polariser	0.2	+18%
17345	Induction Resonator	0.133	+17%
17346	Neutron Shield	0.0	+15%
17347	Induction Buffer	0.8	+27%
17348	Neutron Lattice	0.2	+18%
17349	Nuclear Shield	0.067	+16%
17350	Nuclear Lattice	0.667	+25%
17351	Deionised Armour	0.067	+16%
17352	M-Field Grafts	0.067	+16%
17353	Deionised Buffer	0.2	+18%
17354	M-Field Bulwark	0.333	+20%
17355	Nuclear Bulwark	0.0	+15%
17356	Deionised Grafts	0.133	+17%
17357	Deionised Bulwark	0.2	+18%
17358	Deionised Polariser	0.2	+18%
17359	Induction Lattice	0.0	+15%
17360	Neutron Battery	0.4	+21%
17361	Deionised Battery	0.667	+25%
17362	Deionised Grafts	0.4	+21%
17363	Neutron Shield	0.2	+18%
17364	Nuclear Armour	0.467	+22%
17365	Nuclear Armour	0.133	+17%
17366	Nuclear Polariser	0.533	+23%
17367	Neutron Battery	0.0	+15%
17368	M-Field Battery	0.067	+16%
17369	Deionised Lattice	0.133	+17%
17370	Deionised Battery	0.0	+15%
17371	Induction Resonator	0.0	+15%
17372	Induction Shield	0.067	+16%
17373	Neutron Grafts	0.533	+23%
17374	Neutron Armour	0.2	+18%
17375	Induction Armour	0.667	+25%
17376	Neutron Grafts	0.8	+27%
17377	Induction Lattice	0.467	+22%
17378	Deionised Polariser	0.333	+20%
17379	Neutron Padding	0.8	+27%
17380	M-Field Armour	0.867	+28%
17381	Nuclear Buffer	0.267	+19%
17382	Nuclear Padding	0.333	+20%
17383	Induction Padding	0.867	+28%
17384	Induction Shield	0.067	+16%
17385	M-Field Lattice	1.0	+30%
17386	M-Field Buffer	0.6	+24%
17387	M-Field Resonator	0.467	+22%
17388	M-Field Grafts	0.0	+15%
17389	Nuclear Grafts	0.067	+16%
17390	Induction Polariser	0.867	+28%
17391	Nuclear Polariser	0.0	+15%
17392	Nuclear Bulwark	0.2	+18%
17393	Nuclear Bulwark	0.0	+15%
17394	Induction Battery	0.133	+17%
17395	M-Field Polariser	1.0	+30%
17396	Nuclear Lattice	0.133	+17%
17397	Neutron Polariser	0.467	+22%
17398	Nuclear Grafts	0.267	+19%
17399	Nuclear Buffer	0.733	+26%
17400	Neutron Padding	0.6	+24%
17401	Induction Buffer	0.0	+15%
17402	Neutron Grafts	0.0	+15%
17403	Induction Battery	0.0	+15%
17404	M-Field Grafts	0.133	+17%
17405	Neutron Lattice	0.133	+17%
17406	Deionised Grafts	0.0	+15%
17407	M-Field Padding	0.2	+18%
17408	M-Field Battery	0.2	+18%
17409	Neutron Resonator	0.133	+17%
17410	Induction Resonator	0.867	+28%
17411	Deionised Grafts	0.4	+21%
17412	Nuclear Battery	0.0	+15%
17413	M-Field Buffer	0.867	+28%
17414	Deionised Buffer	0.467	+22%
17415	Nuclear Lattice	0.067	+16%
17416	Nuclear Resonator	0.067	+16%
17417	Nuclear Polariser	0.133	+17%
17418	M-Field Bulwark	0.0	+15%
17419	Neutron Resonator	0.0	+15%
17420	M-Field Buffer	0.067	+16%
17421	Nuclear Bulwark	0.267	+19%
17422	Induction Lattice	0.067	+16%
17423	Neutron Grafts	0.067	+16%
17424	Neutron Armour	0.2	+18%
17425	Deionised Shield	0.733	+26%
17426	Induction Grafts	0.067	+16%
17427	M-Field Shield	0.667	+25%
17428	Neutron Resonator	0.067	+16%
17429	Deionised Resonator	0.667	+25%
17430	Deionised Grafts	0.133	+17%
17431	Nuclear Buffer	0.0	+15%
17432	Neutron Bulwark	0.333	+20%
17433	M-Field Grafts	0.067	+16%
17434	Induction Shield	0.0	+15%
17435	Deionised Bulwark	0.067	+16%
17436	M-Field Padding	0.133	+17%
17437	Nuclear Armour	0.067	+16%
17438	Deionised Padding	0.133	+17%
17439	Deionised Padding	0.133	+17%
17440	M-Field Polariser	0.133	+17%
17441	Neutron Buffer	0.0	+15%
17442	Neutron Armour	0.6	+24%
17443	Deionised Grafts	0.733	+26%
17444	M-Field Bulwark	0.0	+15%
17445	Induction Shield	0.2	+18%
17446	Nuclear Bulwark	0.333	+20%
17447	M-Field Shield	0.333	+20%
17448	M-Field Grafts	0.733	+26%
17449	M-Field Bulwark	0.0	+15%
17450	M-Field Shield	0.067	+16%
17451	M-Field Lattice	0.133	+17%
17452	M-Field Armour	0.533	+23%
17453	Neutron Grafts	0.867	+28%
17454	Nuclear Polariser	0.267	+19%
17455	Neutron Padding	0.067	+16%
17456	Nuclear Resonator	0.467	+22%
17457	M-Field Lattice	0.8	+27%
17458	M-Field Padding	0.267	+19%
17459	Deionised Polariser	0.8	+27%
17460	Nuclear Padding	0.0	+15%
17461	Nuclear Polariser	0.067	+16%
17462	Nuclear Resonator	0.067	+16%
17463	Induction Shield	0.2	+18%
17464	M-Field Battery	0.4	+21%
17465	M-Field Polariser	0.067	+16%
17466	Neutron Armour	0.2	+18%
17467	Neutron Buffer	0.0	+15%
17468	M-Field Battery	0.0	+15%
17469	Nuclear Buffer	0.933	+29%
17470	Induction Grafts	0.133	+17%
17471	Neutron Padding	0.467	+22%
17472	Deionised Buffer	0.133	+17%
17473	M-Field Armour	0.067	+16%
17474	Deionised Grafts	0.333	+20%
17475	M-Field Resonator	0.133	+17%
17476	Nuclear Polariser	0.333	+20%
17477	Induction Armour	0.067	+16%
17478	M-Field Resonator	0.733	+26%
17479	Induction Buffer	0.0	+15%
17480	Neutron Resonator	0.667	+25%
17481	Deionised Buffer	0.267	+19%
17482	Deionised Resonator	0.0	+15%
17483	Deionised Buffer	0.733	+26%
17484	Neutron Padding	0.267	+19%
17485	Deionised Shield	0.733	+26%
17486	Nuclear Shield	0.067	+16%
17487	Deionised Polariser	0.4	+21%
17488	Deionised Buffer	0.867	+28%
17489	M-Field Lattice	0.4	+21%
17490	M-Field Battery	0.0	+15%
17491	Neutron Shield	0.067	+16%
17492	Neutron Padding	0.733	+26%
17493	Induction Lattice	0.0	+15%
17494	Nuclear Shield	0.0	+15%
17495	Nuclear Buffer	0.333	+20%
17496	Neutron Lattice	0.733	+26%
17497	M-Field Bulwark	0.933	+29%
17498	Deionised Armour	0.467	+22%
17499	M-Field Lattice	0.0	+15%
17500	M-Field Shield	0.467	+22%
17501	Deionised Buffer	0.2	+18%
17502	Nuclear Battery	0.067	+16%
17503	Neutron Buffer	0.533	+23%
17504	Nuclear Battery	1.0	+30%
17505	Deionised Armour	0.0	+15%
17506	Nuclear Shield	0.0	+15%
17507	M-Field Buffer	0.067	+16%
17508	Deionised Shield	0.4	+21%
17509	Neutron Bulwark	0.0	+15%
17510	Deionised Bulwark	0.467	+22%
17511	Nuclear Bulwark	0.667	+25%
17512	Induction Armour	0.2	+18%
