sep=,
Seed,Name,Perfection,Ship_Weapons_Guns_Damage,Ship_Weapons_Guns_Rate,Ship_Weapons_Guns_HeatTime
1799,Ionised Amplifier,0.0,,,+11%
1800,Ionised Oscillator,0.5,,+5%,
1801,Polished Resonator,0.125,,+2%,
1802,Ionised Accelerator,0.056,,,+12%
1803,Laser De-limiter,0.125,,+2%,
1804,Ionised De-limiter,0.222,,,+15%
1805,Retuned De-limiter,0.5,,,+20%
1806,Fibre Optic Oscillator,0.583,,+3%,+17%
1807,Polished Resonator,0.5,+1%,,
1808,Polished Oscillator,0.0,,,+11%
1809,Fibre Optic Resonator,0.653,,+4%,+16%
1810,Polished Oscillator,0.5,+1%,,
1811,Laser Refractor,0.125,,+2%,
1812,Polished Filament,0.5,+1%,,
1813,Fibre Optic Splitter,0.25,,+3%,
1814,Laser Refractor,0.278,,,+16%
1815,Fibre Optic Refractor,0.0,,,+11%
1816,Laser Polariser,0.167,,,+14%
1817,Laser Polariser,0.625,,+2%,+20%
1818,Ionised Accelerator,0.75,+1%,+3%,
1819,Retuned Splitter,0.403,,+2%,+16%
1820,Retuned Splitter,0.0,,,+11%
1821,Laser Resonator,0.5,+1%,,
1822,Laser Splitter,0.0,,,+11%
1823,Fibre Optic Filament,0.125,,+2%,+11%
1824,Fibre Optic Oscillator,0.25,,+3%,+11%
1825,Fibre Optic Mirror,0.5,+1%,,
1826,Fibre Optic Filament,0.25,,+3%,
1827,Polished Accelerator,1.0,+1%,+5%,
1828,Laser Filament,0.5,+1%,,
1829,Fibre Optic Splitter,0.25,,+3%,
1830,Laser Mirror,0.5,+1%,,+11%
1831,Ionised Oscillator,0.375,,+4%,
1832,Laser Resonator,0.875,+1%,+4%,
1833,Ionised Refractor,0.5,,+5%,
1834,Ionised De-limiter,0.0,,,+11%
1835,Retuned Amplifier,0.389,,,+18%
1836,Laser Filament,0.5,+1%,,
1837,Fibre Optic Splitter,0.167,,,+14%
1838,Polished Accelerator,0.333,,,+17%
1839,Retuned Mirror,0.125,,+2%,
1840,Retuned Mirror,0.375,,+4%,
1841,Ionised Mirror,0.5,+1%,,
1842,Retuned Oscillator,0.667,+1%,,+14%
1843,Laser Amplifier,0.389,,,+18%
1844,Ionised Splitter,0.625,+1%,+2%,
1845,Fibre Optic Oscillator,0.5,+1%,,
1846,Ionised Oscillator,0.111,,,+13%
1847,Retuned Oscillator,0.625,+1%,+2%,
1848,Ionised Splitter,0.722,+1%,,+15%
1849,Laser Refractor,0.0,,,+11%
1850,Retuned Polariser,0.25,,+3%,
1851,Polished De-limiter,0.278,,,+16%
1852,Laser Mirror,0.111,,,+13%
1853,Polished Resonator,0.5,+1%,,
1854,Fibre Optic Mirror,0.125,,+2%,
1855,Fibre Optic Filament,0.5,+1%,,
1856,Polished Amplifier,0.444,,,+19%
1857,Polished De-limiter,0.5,,+5%,
1858,Polished Refractor,0.5,+1%,,
1859,Polished Amplifier,0.75,+1%,+3%,
1860,Retuned Polariser,0.5,+1%,,+11%
1861,Polished Accelerator,0.5,+1%,,
1862,Polished Mirror,0.0,,,+11%
1863,Retuned Refractor,0.222,,,+15%
1864,Retuned Oscillator,0.25,,+3%,
1865,Retuned Mirror,0.5,+1%,,
1866,Laser Amplifier,0.75,+1%,+3%,
1867,Retuned Splitter,0.333,,,+17%
1868,Retuned Refractor,0.5,+1%,,
1869,Laser De-limiter,0.0,,,+11%
1870,Polished Filament,0.5,+1%,,
1871,Retuned Oscillator,0.125,,+2%,
1872,Retuned Splitter,0.75,+1%,+3%,
1873,Fibre Optic Resonator,0.5,+1%,,
1874,Retuned Resonator,0.375,,+4%,
1875,Polished Refractor,0.236,,+2%,+13%
1876,Ionised Polariser,0.25,,+3%,
1877,Laser Resonator,0.5,+1%,,
1878,Laser Filament,0.444,,,+19%
1879,Fibre Optic Mirror,0.5,+1%,,
1880,Laser Resonator,0.056,,,+12%
1881,Polished Filament,0.375,,+4%,
1882,Retuned Amplifier,0.5,,+5%,
1883,Polished Oscillator,0.611,+1%,,+13%
1884,Fibre Optic Filament,0.333,,,+17%
1885,Polished Resonator,0.125,,+2%,
1886,Laser Polariser,0.125,,+2%,
1887,Fibre Optic De-limiter,0.5,+1%,,
1888,Ionised Accelerator,0.5,+1%,,
1889,Laser Mirror,0.5,,+5%,
1890,Polished Amplifier,0.056,,,+12%
1891,Ionised Filament,0.667,+1%,,+14%
1892,Retuned Amplifier,0.25,,+3%,
1893,Fibre Optic Mirror,0.125,,+2%,
1894,Fibre Optic Polariser,0.819,,+4%,+19%
1895,Laser Accelerator,0.375,,+4%,
1896,Polished Amplifier,0.5,+1%,,
1897,Retuned Resonator,0.125,,+2%,
1898,Retuned Amplifier,0.5,+1%,,
1899,Ionised Mirror,0.542,,+4%,+14%
1900,Polished Filament,0.875,+1%,+4%,
1901,Laser Amplifier,0.056,,,+12%
1902,Polished De-limiter,0.5,+1%,,+11%
1903,Fibre Optic De-limiter,0.5,+1%,,
1904,Polished Filament,0.722,+1%,,+15%
1905,Polished Accelerator,0.125,,+2%,
1906,Retuned Splitter,0.5,+1%,,
1907,Retuned Polariser,0.625,+1%,+2%,
1908,Retuned Splitter,0.111,,,+13%
1909,Retuned Amplifier,0.0,,,+11%
1910,Polished Splitter,0.514,,+2%,+18%
1911,Retuned Oscillator,0.25,,+3%,
1912,Laser Amplifier,0.5,+1%,,
1913,Ionised Refractor,0.5,+1%,,+11%
1914,Laser Splitter,0.125,,+2%,
1915,Ionised Splitter,0.75,+1%,+3%,
1916,Retuned Amplifier,0.5,+1%,,
1917,Retuned Accelerator,0.5,+1%,,
1918,Polished Amplifier,0.5,+1%,,
1919,Laser Polariser,0.889,+1%,,+18%
1920,Retuned De-limiter,0.125,,+2%,
1921,Ionised Resonator,1.0,+1%,+5%,
1922,Laser Splitter,0.0,,,+11%
1923,Polished Mirror,0.111,,,+13%
1924,Fibre Optic Accelerator,0.125,,+2%,
1925,Ionised Resonator,0.375,,+4%,
1926,Polished De-limiter,0.125,,+2%,
1927,Laser Filament,0.125,,+2%,
1928,Laser Refractor,0.292,,+2%,+14%
1929,Polished Polariser,0.125,,+2%,
1930,Laser Refractor,0.0,,,+11%
1931,Polished Mirror,0.125,,+2%,
1932,Ionised Amplifier,0.389,,,+18%
1933,Fibre Optic Filament,0.5,+1%,,
1934,Polished Oscillator,0.5,,+5%,
1935,Fibre Optic Resonator,0.75,+1%,+3%,
1936,Laser Splitter,0.611,+1%,,+13%
1937,Fibre Optic De-limiter,0.5,,+5%,
1938,Laser Refractor,0.5,+1%,,
1939,Polished Refractor,0.125,,+2%,
1940,Laser De-limiter,0.056,,,+12%
1941,Fibre Optic Mirror,0.0,,,+11%
1942,Laser Accelerator,0.5,+1%,,
1943,Retuned Filament,0.375,,+4%,
1944,Polished Oscillator,0.5,+1%,,
1945,Laser Polariser,0.0,,,+11%
1946,Laser Splitter,0.125,,+2%,
1947,Ionised De-limiter,0.125,,+2%,+11%
1948,Retuned Filament,0.639,,+3%,+18%
1949,Polished Mirror,0.667,+1%,,+14%
1950,Retuned Filament,0.5,+1%,,
1951,Laser Accelerator,0.125,,+2%,
1952,Retuned Oscillator,0.125,,+2%,+11%
1953,Ionised Mirror,0.5,,+5%,
1954,Fibre Optic Oscillator,0.375,,+4%,
1955,Fibre Optic De-limiter,0.292,,+2%,+14%
1956,Fibre Optic Filament,0.5,+1%,,
1957,Polished Oscillator,0.5,+1%,,
1958,Polished Filament,0.25,,+3%,
1959,Polished Splitter,0.583,,+3%,+17%
1960,Laser Refractor,0.375,,+4%,
1961,Polished Amplifier,0.111,,,+13%
1962,Ionised Mirror,0.5,+1%,,
1963,Fibre Optic Refractor,0.5,+1%,,
1964,Fibre Optic Accelerator,0.556,+1%,,+12%
1965,Fibre Optic Mirror,0.625,+1%,+2%,
1966,Laser Resonator,0.236,,+2%,+13%
1967,Retuned Polariser,0.5,+1%,,
1968,Laser Oscillator,0.125,,+2%,
1969,Polished Accelerator,0.625,+1%,+2%,
1970,Laser Accelerator,0.5,+1%,,
1971,Polished Accelerator,0.222,,,+15%
1972,Laser Mirror,0.125,,+2%,
1973,Polished De-limiter,0.0,,,+11%
1974,Laser Polariser,0.5,+1%,,
1975,Laser Mirror,0.5,+1%,,
1976,Retuned Refractor,0.375,,+4%,
1977,Retuned Mirror,0.403,,+2%,+16%
1978,Ionised Resonator,0.5,+1%,,
1979,Laser Accelerator,0.0,,,+11%
1980,Ionised Polariser,0.375,,+4%,
1981,Fibre Optic Refractor,0.125,,+2%,
1982,Ionised Refractor,0.514,,+2%,+18%
1983,Polished Polariser,0.778,+1%,,+16%
1984,Retuned Splitter,0.5,+1%,,
1985,Laser Amplifier,0.375,,+4%,
1986,Fibre Optic Refractor,0.167,,,+14%
1987,Retuned De-limiter,0.5,+1%,,
1988,Laser Polariser,0.5,+1%,,+11%
1989,Fibre Optic Mirror,0.222,,,+15%
1990,Fibre Optic Oscillator,0.125,,+2%,
1991,Fibre Optic Resonator,0.625,+1%,+2%,
1992,Fibre Optic Refractor,0.5,,+5%,+11%
1993,Ionised Filament,0.25,,+3%,
1994,Ionised Accelerator,0.167,,,+14%
1995,Ionised Refractor,1.0,+1%,,+20%
1996,Laser De-limiter,0.75,+1%,+3%,
1997,Laser De-limiter,0.25,,+3%,+11%
1998,Laser Filament,0.5,+1%,,
1999,Ionised Amplifier,0.125,,+2%,+11%
2000,Ionised Resonator,0.125,,+2%,
2001,Ionised Accelerator,0.125,,+2%,
2002,Polished Resonator,0.0,,,+11%
2003,Ionised Accelerator,0.5,+1%,,
2004,Laser Filament,0.5,+1%,,
2005,Ionised Amplifier,0.25,,+3%,
2006,Fibre Optic Amplifier,0.625,+1%,+2%,
2007,Polished Refractor,0.5,+1%,,
2008,Ionised Oscillator,0.375,,+4%,+11%
2009,Laser Resonator,0.056,,,+12%
2010,Polished Filament,0.056,,,+12%
2011,Polished Accelerator,0.5,,+5%,
2012,Retuned Filament,0.5,+1%,,
2013,Fibre Optic Mirror,0.556,+1%,,+12%
2014,Retuned Polariser,0.5,+1%,,
2015,Laser Polariser,0.5,+1%,,
2016,Polished Refractor,0.25,,+3%,
2017,Retuned Polariser,0.667,+1%,,+14%
2018,Fibre Optic Amplifier,0.5,,+5%,
2019,Polished Resonator,0.375,,+4%,
2020,Ionised Accelerator,0.375,,+4%,
2021,Retuned Refractor,0.5,,+5%,
2022,Ionised Oscillator,0.5,+1%,,+11%
2023,Polished Splitter,0.5,+1%,,+11%
2024,Ionised Polariser,0.5,+1%,,
2025,Laser Oscillator,0.25,,+3%,
2026,Laser Mirror,0.167,,,+14%
2027,Laser De-limiter,0.25,,+3%,
2028,Retuned Filament,0.0,,,+11%
2029,Retuned Amplifier,0.5,+1%,,
2030,Fibre Optic Refractor,0.444,,,+19%
2031,Retuned Oscillator,0.5,+1%,,
2032,Polished Filament,0.5,+1%,,
2033,Fibre Optic Splitter,0.111,,,+13%
2034,Laser Mirror,0.125,,+2%,
2035,Retuned Accelerator,0.625,+1%,+2%,
2036,Polished Resonator,0.444,,,+19%
2037,Retuned Mirror,0.5,+1%,,
2038,Fibre Optic Resonator,0.125,,+2%,
2039,Retuned Refractor,0.611,+1%,,+13%
2040,Laser De-limiter,0.5,+1%,,
2041,Retuned Splitter,0.0,,,+11%
2042,Fibre Optic Splitter,0.125,,+2%,+11%
2043,Polished Accelerator,0.875,+1%,+4%,
2044,Fibre Optic Polariser,0.5,+1%,,
2045,Polished Resonator,0.444,,,+19%
2046,Ionised Mirror,0.5,+1%,,
2047,Retuned Accelerator,0.5,+1%,,
2048,Ionised Refractor,0.5,+1%,,
2049,Fibre Optic Splitter,0.375,,+4%,
2050,Ionised Refractor,0.5,+1%,,+11%
2051,Retuned Filament,0.125,,+2%,
2052,Ionised Resonator,0.875,+1%,+4%,
2053,Ionised Refractor,0.125,,+2%,
2054,Polished Mirror,0.333,,,+17%
2055,Retuned Oscillator,0.125,,+2%,
2056,Fibre Optic Refractor,0.722,+1%,,+15%
2057,Polished Refractor,0.125,,+2%,
2058,Laser Oscillator,0.0,,,+11%
2059,Fibre Optic De-limiter,0.75,+1%,+3%,
2060,Retuned Polariser,0.444,,,+19%
2061,Retuned De-limiter,0.833,+1%,,+17%
2062,Ionised Refractor,0.5,+1%,,
2063,Ionised Accelerator,0.431,,+4%,+12%
2064,Ionised Mirror,0.25,,+3%,
2065,Ionised Refractor,0.833,+1%,,+17%
2066,Polished Filament,0.5,+1%,,+11%
2067,Laser Polariser,0.056,,,+12%
2068,Polished Mirror,0.125,,+2%,
2069,Ionised Oscillator,0.5,+1%,,
2070,Laser De-limiter,0.5,+1%,,
2071,Laser Oscillator,0.278,,,+16%
2072,Polished Splitter,0.25,,+3%,+11%
2073,Fibre Optic Accelerator,0.25,,+3%,
2074,Laser Accelerator,0.389,,,+18%
2075,Polished Mirror,0.5,+1%,,
2076,Ionised Amplifier,0.25,,+3%,+11%
2077,Laser Polariser,0.125,,+2%,
2078,Retuned Polariser,0.722,+1%,,+15%
2079,Polished Resonator,0.25,,+3%,
2080,Retuned Refractor,0.5,+1%,,
2081,Fibre Optic Accelerator,0.125,,+2%,
2082,Laser Refractor,0.0,,,+11%
2083,Laser Oscillator,0.5,+1%,,
2084,Ionised Splitter,0.5,+1%,,
2085,Laser Mirror,0.375,,+4%,+11%
2086,Retuned Polariser,0.625,+1%,+2%,
2087,Ionised Refractor,0.056,,,+12%
2088,Ionised Amplifier,0.625,+1%,+2%,
2089,Polished Splitter,0.778,+1%,,+16%
2090,Ionised Accelerator,0.611,,+5%,+13%
2091,Polished De-limiter,0.125,,+2%,
2092,Laser Oscillator,0.611,+1%,,+13%
2093,Ionised Polariser,0.5,+1%,,+11%
2094,Retuned Mirror,0.333,,,+17%
2095,Fibre Optic Oscillator,0.5,+1%,,
2096,Fibre Optic Mirror,0.5,+1%,,
2097,Retuned Resonator,0.0,,,+11%
2098,Polished De-limiter,0.056,,,+12%
2099,Retuned De-limiter,0.0,,,+11%
2100,Ionised Filament,0.5,,+5%,
2101,Retuned Accelerator,0.222,,,+15%
2102,Laser Filament,0.5,+1%,,+11%
2103,Retuned Filament,0.181,,+2%,+12%
2104,Ionised Filament,0.111,,,+13%
2105,Retuned De-limiter,0.5,+1%,,
2106,Polished Accelerator,0.125,,+2%,+11%
2107,Retuned Mirror,0.875,+1%,+4%,
2108,Laser Amplifier,0.25,,+3%,
2109,Fibre Optic Mirror,0.25,,+3%,
2110,Laser Accelerator,0.0,,,+11%
2111,Ionised De-limiter,0.25,,+3%,
2112,Laser Accelerator,0.5,+1%,,
2113,Retuned Oscillator,0.5,+1%,,
2114,Ionised De-limiter,0.056,,,+12%
2115,Ionised Resonator,0.403,,+2%,+16%
2116,Ionised Splitter,0.25,,+3%,
2117,Fibre Optic Mirror,0.111,,,+13%
2118,Fibre Optic De-limiter,0.75,+1%,+3%,
2119,Retuned Filament,0.5,+1%,,
2120,Retuned Oscillator,0.389,,,+18%
2121,Fibre Optic Mirror,0.5,+1%,,+11%
2122,Retuned Mirror,0.431,,+4%,+12%
2123,Laser Accelerator,0.125,,+2%,
2124,Polished Oscillator,0.125,,+2%,
2125,Ionised Splitter,0.125,,+2%,
2126,Fibre Optic Resonator,0.0,,,+11%
2127,Ionised De-limiter,0.333,,,+17%
2128,Polished Mirror,0.125,,+2%,
2129,Retuned Oscillator,0.722,,+5%,+15%
2130,Polished Amplifier,0.278,,,+16%
2131,Polished Polariser,1.0,+1%,+5%,
2132,Fibre Optic Oscillator,0.125,,+2%,+11%
2133,Fibre Optic Accelerator,0.125,,+2%,
2134,Polished De-limiter,0.75,+1%,+3%,
2135,Laser De-limiter,0.222,,,+15%
2136,Polished Amplifier,0.875,+1%,+4%,
2137,Polished Resonator,0.125,,+2%,
2138,Laser Polariser,0.5,+1%,,+11%
2139,Laser Splitter,0.125,,+2%,
2140,Polished Mirror,0.292,,+2%,+14%
2141,Ionised Oscillator,0.5,+1%,,
2142,Retuned Filament,0.667,+1%,,+14%
2143,Laser Refractor,0.889,+1%,,+18%
2144,Laser De-limiter,0.25,,+3%,
2145,Fibre Optic Amplifier,0.5,+1%,,
2146,Retuned Accelerator,0.694,,+3%,+19%
2147,Polished Accelerator,0.375,,+4%,
2148,Fibre Optic Mirror,0.5,+1%,,
2149,Polished Mirror,0.667,+1%,,+14%
2150,Fibre Optic Resonator,0.25,,+3%,
2151,Retuned Polariser,0.333,,,+17%
2152,Retuned Oscillator,0.0,,,+11%
2153,Fibre Optic Mirror,0.5,+1%,,
2154,Polished Filament,0.375,,+4%,
2155,Polished De-limiter,0.056,,,+12%
2156,Ionised Polariser,0.0,,,+11%
2157,Fibre Optic Resonator,0.0,,,+11%
2158,Fibre Optic Mirror,0.25,,+3%,
2159,Fibre Optic Refractor,0.125,,+2%,
2160,Laser Amplifier,0.5,+1%,,
2161,Fibre Optic Splitter,0.125,,+2%,
2162,Ionised Splitter,0.5,+1%,,
2163,Laser Polariser,0.5,+1%,,
2164,Polished Splitter,0.056,,,+12%
2165,Polished Amplifier,0.222,,,+15%
2166,Laser De-limiter,0.0,,,+11%
2167,Ionised De-limiter,0.125,,+2%,
2168,Ionised Refractor,0.0,,,+11%
2169,Retuned Refractor,0.278,,,+16%
2170,Polished De-limiter,0.833,+1%,,+17%
2171,Ionised Amplifier,0.5,+1%,,
2172,Laser Accelerator,0.111,,,+13%
2173,Polished Splitter,0.25,,+3%,
2174,Ionised Mirror,0.5,+1%,,
2175,Retuned Accelerator,0.5,+1%,,
2176,Polished Polariser,0.556,+1%,,+12%
2177,Polished Filament,0.125,,+2%,
2178,Laser De-limiter,0.5,+1%,,
2179,Retuned Amplifier,0.5,+1%,,
2180,Retuned Amplifier,0.5,+1%,,+11%
2181,Retuned De-limiter,0.5,+1%,,
2182,Retuned Oscillator,0.0,,,+11%
2183,Retuned Resonator,1.0,+1%,+5%,
2184,Laser Mirror,0.75,+1%,+3%,
2185,Retuned De-limiter,0.125,,+2%,
2186,Fibre Optic Amplifier,0.278,,,+16%
2187,Laser Refractor,0.389,,,+18%
2188,Retuned Oscillator,0.056,,,+12%
2189,Laser Splitter,0.5,+1%,,+11%
2190,Ionised Mirror,0.5,,+5%,
2191,Polished Mirror,0.125,,+2%,
2192,Ionised Splitter,0.125,,+2%,
2193,Fibre Optic Filament,0.5,,+5%,
2194,Polished Resonator,0.5,+1%,,
2195,Polished Polariser,0.5,+1%,,
2196,Polished Oscillator,0.625,+1%,+2%,
2197,Polished Splitter,0.0,,,+11%
2198,Retuned Amplifier,0.5,+1%,,
2199,Retuned De-limiter,0.0,,,+11%
2200,Polished Filament,0.5,,+5%,+11%
2201,Retuned Polariser,0.125,,+2%,+11%
2202,Ionised De-limiter,0.5,+1%,,
2203,Ionised Splitter,0.0,,,+11%
2204,Ionised Refractor,0.5,+1%,,
2205,Polished Amplifier,0.056,,,+12%
2206,Polished De-limiter,0.125,,+2%,
2207,Fibre Optic Refractor,0.5,+1%,,
2208,Laser Refractor,0.125,,+2%,
2209,Laser Mirror,0.625,+1%,+2%,
2210,Polished Refractor,0.5,+1%,,+11%
2211,Fibre Optic Resonator,0.056,,,+12%
2212,Fibre Optic Oscillator,0.5,,+5%,
2213,Laser Polariser,0.5,+1%,,
2214,Polished Mirror,0.5,,+5%,
2215,Ionised Amplifier,0.5,+1%,,
2216,Ionised Refractor,0.125,,+2%,
2217,Laser Amplifier,0.056,,,+12%
2218,Fibre Optic Refractor,0.125,,+2%,
2219,Retuned Resonator,0.111,,,+13%
2220,Retuned Oscillator,0.236,,+2%,+13%
2221,Polished Amplifier,0.375,,+4%,
2222,Polished Oscillator,0.5,+1%,,
2223,Retuned Splitter,0.333,,,+17%
2224,Ionised Filament,0.125,,+2%,
2225,Ionised Polariser,0.5,+1%,,
2226,Fibre Optic Mirror,0.125,,+2%,
2227,Fibre Optic De-limiter,0.0,,,+11%
2228,Laser Resonator,0.5,+1%,,
2229,Ionised De-limiter,0.556,+1%,,+12%
2230,Retuned De-limiter,0.389,,,+18%
2231,Retuned Oscillator,0.125,,+2%,
2232,Fibre Optic Resonator,0.5,+1%,,
2233,Polished Refractor,0.222,,,+15%
2234,Ionised Accelerator,0.472,,+3%,+15%
2235,Fibre Optic Accelerator,0.625,+1%,+2%,
2236,Polished De-limiter,0.0,,,+11%
2237,Fibre Optic Amplifier,0.778,+1%,,+16%
2238,Laser Filament,0.5,+1%,,
2239,Retuned Oscillator,0.375,,+4%,
2240,Retuned Amplifier,0.444,,,+19%
2241,Ionised Accelerator,0.5,+1%,,
2242,Fibre Optic Amplifier,0.667,,+5%,+14%
2243,Fibre Optic Oscillator,0.111,,,+13%
2244,Polished Polariser,0.5,,+5%,
2245,Ionised Oscillator,0.444,,,+19%
2246,Laser Splitter,0.056,,,+12%
2247,Retuned Splitter,0.25,,+3%,
2248,Polished Refractor,0.5,+1%,,
2249,Fibre Optic Accelerator,0.5,+1%,,
2250,Ionised De-limiter,0.5,+1%,,
2251,Laser Amplifier,0.5,,+5%,
2252,Laser Polariser,0.5,+1%,,
2253,Ionised Polariser,0.556,+1%,,+12%
2254,Laser Polariser,0.111,,,+13%
2255,Fibre Optic Splitter,0.75,+1%,+3%,
2256,Fibre Optic Splitter,0.889,+1%,,+18%
2257,Ionised Mirror,0.625,+1%,+2%,
2258,Laser Accelerator,0.5,+1%,,
2259,Retuned Mirror,0.167,,,+14%
2260,Ionised Polariser,0.5,+1%,,
2261,Laser Oscillator,0.5,+1%,,
2262,Retuned De-limiter,0.5,+1%,,
2263,Ionised Amplifier,0.5,+1%,,
2264,Polished Amplifier,0.278,,,+16%
2265,Laser Mirror,0.056,,,+12%
2266,Ionised Mirror,0.125,,+2%,
2267,Laser Amplifier,0.222,,,+15%
2268,Laser Filament,0.833,+1%,,+17%
2269,Polished Amplifier,0.125,,+2%,+11%
2270,Ionised Mirror,0.125,,+2%,
2271,Fibre Optic Polariser,0.111,,,+13%
2272,Fibre Optic Splitter,0.5,+1%,,
2273,Polished Splitter,0.5,+1%,,
2274,Fibre Optic Splitter,0.292,,+2%,+14%
2275,Ionised Refractor,0.5,+1%,,
2276,Polished De-limiter,0.5,+1%,,
2277,Polished De-limiter,0.875,+1%,+4%,
2278,Fibre Optic Filament,0.5,+1%,,
2279,Fibre Optic Resonator,0.125,,+2%,
2280,Laser De-limiter,0.5,,+5%,+11%
2281,Retuned Accelerator,0.111,,,+13%
2282,Fibre Optic Accelerator,0.722,+1%,,+15%
2283,Ionised Amplifier,0.333,,,+17%
2284,Retuned Resonator,0.125,,+2%,
2285,Fibre Optic Amplifier,0.375,,+4%,
2286,Ionised Amplifier,0.25,,+3%,
2287,Fibre Optic Accelerator,0.5,+1%,,
2288,Ionised Splitter,0.5,+1%,,
2289,Retuned Mirror,0.222,,,+15%
2290,Fibre Optic Polariser,0.125,,+2%,
2291,Retuned Resonator,0.667,+1%,,+14%
2292,Fibre Optic Accelerator,0.125,,+2%,
2293,Ionised Mirror,0.5,+1%,,+11%
2294,Polished Splitter,0.5,+1%,,
2295,Laser Splitter,0.125,,+2%,
2296,Retuned Mirror,0.5,,+5%,
2297,Laser Refractor,0.25,,+3%,
2298,Polished Polariser,0.306,,+3%,+12%
2299,Laser Mirror,0.75,+1%,+3%,
2300,Fibre Optic De-limiter,0.75,+1%,+3%,
2301,Retuned Oscillator,0.0,,,+11%
2302,Polished De-limiter,1.0,+1%,+5%,
2303,Laser De-limiter,0.375,,+4%,
2304,Fibre Optic Oscillator,0.444,,,+19%
2305,Fibre Optic Accelerator,0.5,+1%,,
2306,Retuned Filament,0.5,,,+20%
2307,Polished Accelerator,0.25,,+3%,
2308,Laser Filament,0.778,+1%,,+16%
2309,Ionised De-limiter,0.75,+1%,+3%,
2310,Polished Splitter,0.167,,,+14%
2311,Retuned Polariser,0.5,+1%,,
2312,Fibre Optic De-limiter,0.222,,,+15%
2313,Polished Oscillator,0.389,,,+18%
2314,Ionised Refractor,0.5,+1%,,
2315,Ionised Polariser,0.222,,,+15%
2316,Retuned Accelerator,0.5,+1%,,
2317,Fibre Optic De-limiter,0.5,+1%,,
2318,Ionised Refractor,0.347,,+2%,+15%
2319,Ionised Refractor,0.111,,,+13%
2320,Polished Resonator,0.5,+1%,,
2321,Ionised Amplifier,0.5,+1%,,+11%
2322,Polished Mirror,0.625,+1%,+2%,
2323,Laser Polariser,0.75,+1%,+3%,
2324,Fibre Optic Polariser,0.375,,+4%,
2325,Laser Oscillator,0.5,+1%,,+11%
2326,Polished Mirror,0.75,+1%,+3%,
2327,Retuned Mirror,0.528,,+3%,+16%
2328,Ionised Refractor,0.5,+1%,,
2329,Polished Mirror,0.236,,+2%,+13%
2330,Ionised Mirror,0.444,,,+19%
2331,Fibre Optic De-limiter,0.125,,+2%,
2332,Retuned Oscillator,0.5,+1%,,
2333,Laser Mirror,0.375,,+4%,
2334,Retuned Accelerator,0.25,,+3%,
2335,Laser Oscillator,0.056,,,+12%
2336,Laser Amplifier,0.125,,+2%,
2337,Laser Mirror,0.278,,,+16%
2338,Laser Filament,0.111,,,+13%
2339,Fibre Optic Amplifier,0.222,,,+15%
2340,Laser Resonator,0.5,+1%,,
2341,Fibre Optic Splitter,0.375,,+4%,
2342,Polished Polariser,0.5,,,+20%
2343,Ionised Refractor,0.5,+1%,,
2344,Fibre Optic De-limiter,0.5,+1%,,
2345,Laser Refractor,0.5,+1%,,
2346,Retuned Filament,0.125,,+2%,+11%
2347,Ionised Filament,0.375,,+4%,
2348,Polished Mirror,0.167,,,+14%
2349,Retuned Polariser,0.125,,+2%,+11%
2350,Laser Splitter,0.5,+1%,,
2351,Laser Accelerator,0.875,+1%,+4%,
2352,Polished Splitter,0.0,,,+11%
2353,Ionised Mirror,0.5,+1%,,
2354,Laser Filament,0.444,,,+19%
2355,Laser Polariser,0.125,,+2%,
2356,Retuned Resonator,0.375,,+4%,
2357,Polished Splitter,0.375,,+4%,
2358,Retuned De-limiter,0.125,,+2%,
2359,Ionised Mirror,0.25,,+3%,
2360,Polished Oscillator,0.125,,+2%,
2361,Fibre Optic Splitter,0.5,,+5%,
2362,Ionised Mirror,0.5,,+5%,
2363,Laser Amplifier,0.75,+1%,+3%,
2364,Polished De-limiter,0.25,,+3%,
2365,Polished Accelerator,0.625,+1%,+2%,
2366,Retuned Splitter,0.0,,,+11%
2367,Fibre Optic Polariser,0.75,+1%,+3%,
2368,Fibre Optic Refractor,0.125,,+2%,
2369,Polished Refractor,0.486,,+4%,+13%
2370,Polished Refractor,0.5,+1%,,+11%
2371,Polished Accelerator,0.125,,+2%,
2372,Fibre Optic Resonator,0.125,,+2%,
2373,Fibre Optic Refractor,0.181,,+2%,+12%
2374,Retuned Mirror,0.111,,,+13%
2375,Retuned Oscillator,0.125,,+2%,
2376,Ionised Mirror,0.125,,+2%,+11%
2377,Ionised Polariser,0.375,,+4%,
2378,Ionised Resonator,0.0,,,+11%
2379,Laser De-limiter,0.5,+1%,,
2380,Polished Polariser,0.5,,,+20%
2381,Ionised Filament,0.5,,,+20%
2382,Ionised Oscillator,0.236,,+2%,+13%
2383,Fibre Optic Filament,0.125,,+2%,
2384,Polished Splitter,0.5,+1%,,
2385,Polished Resonator,0.875,+1%,+4%,
2386,Ionised Polariser,0.0,,,+11%
2387,Polished Resonator,0.5,+1%,,+11%
2388,Ionised Mirror,0.5,+1%,,
2389,Fibre Optic Splitter,0.25,,+3%,
2390,Polished Refractor,0.375,,+4%,
2391,Laser Oscillator,0.5,+1%,,
2392,Retuned Mirror,0.556,,+5%,+12%
2393,Polished Accelerator,0.167,,,+14%
2394,Retuned Filament,0.125,,+2%,
2395,Laser Oscillator,0.236,,+2%,+13%
2396,Fibre Optic Accelerator,0.125,,+2%,
2397,Retuned Accelerator,0.222,,,+15%
