sep=,
Seed,Name,Perfection,Ship_Weapons_Guns_Damage,Ship_Weapons_Guns_Rate,Ship_Weapons_Guns_HeatTime
13957,Chrono Polariser,0.333,,+2%,+3%
13958,Positron Splitter,0.167,+6%,+2%,
13959,UHF Mirror,0.333,,+2%,+3%
13960,Positron Splitter,0.333,+5%,+2%,+3%
13961,UHF Oscillator,0.333,,+2%,+3%
13962,Emeril De-limiter,0.333,,+2%,+3%
13963,Chrono De-limiter,0.333,+5%,+2%,+3%
13964,Chrono Amplifier,0.333,,+2%,+3%
13965,Positron Splitter,0.333,+5%,+3%,
13966,Chrono Refractor,0.5,+6%,+2%,+3%
13967,UHF Polariser,0.333,+5%,+2%,+3%
13968,Positron De-limiter,0.0,+5%,+2%,
13969,Indium Amplifier,0.0,+5%,+2%,
13970,Positron De-limiter,0.5,+6%,+2%,+3%
13971,Emeril Amplifier,0.333,+5%,,+3%
13972,Positron Amplifier,0.333,,+2%,+3%
13973,Emeril Mirror,0.333,,+2%,+3%
13974,Chrono Filament,0.333,+5%,+2%,+3%
13975,Indium De-limiter,0.333,+5%,,+3%
13976,Chrono Splitter,0.333,+5%,,+3%
13977,Indium Accelerator,0.0,+5%,+2%,
13978,Chrono Polariser,0.333,,+2%,+3%
13979,UHF Oscillator,0.333,+5%,,+3%
13980,UHF Filament,0.667,+7%,+2%,+3%
13981,UHF Polariser,0.5,+6%,,+3%
13982,Chrono Accelerator,0.5,+6%,+2%,+3%
13983,Chrono Oscillator,0.333,,+2%,+3%
13984,Positron Mirror,0.333,,+2%,+3%
13985,UHF Amplifier,0.167,+6%,+2%,
13986,Chrono Mirror,0.667,+7%,+2%,+3%
13987,Indium Mirror,0.667,,+3%,+3%
13988,Positron Amplifier,0.333,,+2%,+3%
13989,Indium Oscillator,0.333,+5%,+2%,+3%
13990,Chrono Resonator,0.667,+7%,+2%,+3%
13991,UHF Splitter,0.333,,+2%,+3%
13992,Positron Refractor,0.333,+5%,+2%,+3%
13993,UHF Accelerator,0.667,+7%,,+3%
13994,Chrono Oscillator,0.333,,+2%,+3%
13995,Chrono Resonator,0.333,+5%,+2%,+3%
13996,Emeril Refractor,0.667,+7%,,+3%
13997,Emeril Resonator,0.667,+5%,+3%,+3%
13998,Chrono Splitter,0.333,,+2%,+3%
13999,Positron Filament,0.333,+5%,+2%,+3%
14000,Indium Accelerator,0.333,,+2%,+3%
14001,Positron Polariser,0.5,+6%,,+3%
14002,Emeril Polariser,0.333,,+2%,+3%
14003,Indium Mirror,0.333,+5%,,+3%
14004,Positron Amplifier,0.333,+7%,+2%,
14005,Positron Resonator,0.5,+6%,,+3%
14006,UHF Refractor,0.333,,+2%,+3%
14007,Emeril Mirror,0.333,+5%,,+3%
14008,Positron Splitter,0.667,+7%,,+3%
14009,UHF Mirror,0.333,+5%,,+3%
14010,Positron Resonator,0.667,+7%,+2%,+3%
14011,Indium Filament,0.667,+7%,,+3%
14012,Positron Oscillator,0.0,+5%,+2%,
14013,Emeril De-limiter,0.5,+6%,,+3%
14014,Positron Splitter,0.0,+5%,+2%,
14015,Positron Refractor,0.333,,+2%,+3%
14016,Positron Splitter,0.5,+6%,,+3%
14017,Indium Refractor,0.333,+5%,,+3%
14018,Emeril Amplifier,0.333,,+2%,+3%
14019,Positron Oscillator,0.333,+5%,,+3%
14020,Emeril Filament,0.5,+6%,+3%,
14021,Emeril Resonator,0.667,+5%,+3%,+3%
14022,Chrono Accelerator,0.5,+6%,+3%,
14023,UHF Resonator,0.333,,+2%,+3%
14024,Chrono Mirror,0.5,+6%,+2%,+3%
14025,Positron Amplifier,0.167,+6%,+2%,
14026,Chrono Accelerator,0.5,+6%,+2%,+3%
14027,Indium Amplifier,0.333,,+2%,+3%
14028,Chrono Resonator,0.667,+7%,,+3%
14029,Positron Accelerator,0.0,+5%,+2%,
14030,Chrono Resonator,0.333,+7%,+2%,
14031,Positron Polariser,0.167,+6%,+2%,
14032,Positron Accelerator,0.0,+5%,+2%,
14033,UHF Filament,0.333,+5%,+2%,+3%
14034,UHF Mirror,0.5,+6%,,+3%
14035,Indium Resonator,0.333,+5%,+2%,+3%
14036,Indium Resonator,0.5,+6%,,+3%
14037,UHF Polariser,0.333,+5%,,+3%
14038,Emeril Oscillator,0.667,,+3%,+3%
14039,UHF Mirror,0.333,+5%,+2%,+3%
14040,Positron De-limiter,0.333,+5%,+2%,+3%
14041,Indium Polariser,0.667,+5%,+3%,+3%
14042,Emeril Mirror,0.5,+6%,+3%,
14043,Positron Oscillator,0.5,+6%,+2%,+3%
14044,Chrono Oscillator,0.333,+5%,+2%,+3%
14045,Positron Splitter,0.333,+5%,,+3%
14046,Emeril Mirror,0.333,,+2%,+3%
14047,Chrono Resonator,0.667,+7%,+3%,
14048,Indium Resonator,0.333,+5%,,+3%
14049,Emeril Resonator,0.333,,+2%,+3%
14050,Indium Refractor,0.333,+5%,,+3%
14051,Positron Mirror,0.167,+6%,+2%,
14052,Indium Oscillator,0.167,+6%,+2%,
14053,Chrono Splitter,0.667,+7%,+2%,+3%
14054,UHF Accelerator,0.333,+5%,,+3%
14055,Emeril Filament,0.333,,+2%,+3%
14056,Chrono Accelerator,0.333,+5%,+2%,+3%
14057,Positron Mirror,0.333,+5%,+2%,+3%
14058,Emeril Refractor,0.167,+6%,+2%,
14059,Positron Filament,0.333,+5%,,+3%
14060,Positron Accelerator,0.5,+6%,,+3%
14061,UHF Polariser,0.333,+5%,+2%,+3%
14062,Indium Mirror,0.0,+5%,+2%,
14063,Indium Amplifier,0.333,+5%,+2%,+3%
14064,Emeril Mirror,0.667,+7%,+2%,+3%
14065,UHF Splitter,0.333,,+2%,+3%
14066,Emeril Accelerator,0.5,+6%,+3%,
14067,Chrono De-limiter,0.333,+5%,,+3%
14068,Emeril Filament,0.333,+5%,,+3%
14069,Indium Polariser,0.333,+5%,,+3%
14070,Chrono De-limiter,0.333,+7%,+2%,
14071,Indium Splitter,0.5,+6%,,+3%
14072,Chrono Oscillator,0.333,,+2%,+3%
14073,Indium Polariser,0.333,+5%,,+3%
14074,UHF Accelerator,0.0,+5%,+2%,
14075,Indium De-limiter,0.333,+5%,+2%,+3%
14076,Emeril Accelerator,0.333,+5%,+2%,+3%
14077,Positron Refractor,0.5,+6%,+2%,+3%
14078,Indium Oscillator,0.333,+5%,+2%,+3%
14079,UHF Resonator,0.333,,+2%,+3%
14080,Chrono Refractor,0.333,,+2%,+3%
14081,Positron Accelerator,0.333,,+2%,+3%
14082,Positron Refractor,0.333,,+2%,+3%
14083,Indium Splitter,0.333,,+2%,+3%
14084,Chrono Filament,0.0,+5%,+2%,
14085,Indium Accelerator,0.333,+5%,,+3%
14086,Emeril Accelerator,0.333,+5%,+3%,
14087,UHF De-limiter,0.5,+6%,,+3%
14088,UHF Mirror,0.333,+5%,,+3%
14089,Chrono Filament,0.5,+6%,+3%,
14090,UHF Accelerator,0.0,+5%,+2%,
14091,Chrono Filament,0.333,+5%,+2%,+3%
14092,Positron Filament,0.5,+6%,+2%,+3%
14093,Indium De-limiter,0.333,,+2%,+3%
14094,Emeril Amplifier,0.333,+5%,,+3%
14095,UHF Filament,0.333,+5%,,+3%
14096,Indium Polariser,0.333,+5%,+3%,
14097,Indium Filament,0.5,+6%,+2%,+3%
14098,Indium Accelerator,0.333,,+2%,+3%
14099,Chrono Polariser,0.333,,+2%,+3%
14100,Positron Amplifier,0.333,,+2%,+3%
14101,Positron Filament,0.833,+6%,+3%,+3%
14102,Indium Refractor,0.5,+6%,+2%,+3%
14103,UHF Resonator,0.333,,+2%,+3%
14104,Chrono Amplifier,0.333,+5%,+2%,+3%
14105,Positron De-limiter,0.0,+5%,+2%,
14106,Emeril Splitter,0.0,+5%,+2%,
14107,Positron Filament,0.333,+5%,,+3%
14108,Emeril Filament,0.0,+5%,+2%,
14109,UHF Amplifier,0.333,+5%,,+3%
14110,Emeril Mirror,0.5,+6%,,+3%
14111,Positron Resonator,0.0,+5%,+2%,
14112,Indium Splitter,0.0,+5%,+2%,
14113,Emeril Amplifier,0.333,,+2%,+3%
14114,Indium Splitter,0.667,+5%,+3%,+3%
14115,Positron Polariser,0.0,+5%,+2%,
14116,Emeril Refractor,0.333,+5%,+2%,+3%
14117,Emeril Filament,0.0,+5%,+2%,
14118,Chrono Accelerator,0.333,+5%,+2%,+3%
14119,Indium Refractor,0.667,+7%,,+3%
14120,UHF Mirror,0.5,+6%,,+3%
14121,UHF Refractor,0.5,+6%,,+3%
14122,Emeril Mirror,0.5,+6%,+2%,+3%
14123,Emeril Refractor,0.333,+5%,,+3%
14124,Positron Splitter,0.5,+6%,+2%,+3%
14125,UHF Amplifier,0.333,+5%,+2%,+3%
14126,Indium Accelerator,0.333,,+2%,+3%
14127,UHF Refractor,0.667,+7%,+2%,+3%
14128,Indium Oscillator,0.0,+5%,+2%,
14129,Emeril Polariser,0.0,+5%,+2%,
14130,Emeril Filament,0.333,+5%,+2%,+3%
14131,Emeril Mirror,0.667,+7%,+2%,+3%
14132,Indium De-limiter,0.0,+5%,+2%,
14133,Positron De-limiter,0.167,+6%,+2%,
14134,Positron Amplifier,0.0,+5%,+2%,
14135,Positron Resonator,0.667,,+3%,+3%
14136,Indium Amplifier,0.333,+5%,,+3%
14137,Positron Mirror,0.5,+6%,+2%,+3%
14138,Chrono Filament,0.5,+6%,,+3%
14139,Chrono Resonator,0.333,,+2%,+3%
14140,Chrono Resonator,0.0,+5%,+2%,
14141,Indium Oscillator,0.0,+5%,+2%,
14142,UHF Resonator,0.5,+6%,,+3%
14143,Indium Resonator,0.333,+5%,,+3%
14144,UHF Mirror,0.333,,+2%,+3%
14145,Chrono Accelerator,0.5,+6%,,+3%
14146,Chrono De-limiter,0.333,,+2%,+3%
14147,Positron Splitter,0.167,+6%,+2%,
14148,Emeril Polariser,0.5,+6%,+3%,
14149,UHF Accelerator,0.667,+7%,+2%,+3%
14150,Positron Amplifier,0.167,+6%,+2%,
14151,Emeril Resonator,0.333,,+2%,+3%
14152,Positron Accelerator,0.0,+5%,+2%,
14153,Positron Amplifier,0.5,+6%,,+3%
14154,Emeril Polariser,0.333,,+2%,+3%
14155,Positron Splitter,0.667,+7%,+2%,+3%
14156,UHF Splitter,0.5,+6%,+2%,+3%
14157,Positron Accelerator,0.333,,+2%,+3%
14158,Chrono Mirror,0.5,+6%,+2%,+3%
14159,Chrono Amplifier,0.333,,+2%,+3%
14160,Emeril Polariser,0.333,+7%,+2%,
14161,UHF De-limiter,0.333,,+2%,+3%
14162,Chrono Polariser,0.333,,+2%,+3%
14163,UHF Filament,0.667,+7%,,+3%
14164,Indium Polariser,0.5,+6%,+2%,+3%
14165,Emeril Oscillator,0.667,+7%,+2%,+3%
14166,UHF Accelerator,0.333,+5%,+2%,+3%
14167,Indium Polariser,0.0,+5%,+2%,
14168,Chrono Resonator,0.333,+5%,+2%,+3%
14169,Chrono De-limiter,0.333,,+2%,+3%
14170,Chrono Amplifier,0.5,+6%,+2%,+3%
14171,Indium De-limiter,0.0,+5%,+2%,
14172,Positron Filament,0.333,+5%,+2%,+3%
14173,Positron Splitter,0.333,,+2%,+3%
14174,Indium Splitter,0.333,+5%,+3%,
14175,Positron Polariser,0.333,+5%,+2%,+3%
14176,Emeril Filament,0.333,+5%,,+3%
14177,Chrono Resonator,0.0,+5%,+2%,
14178,Positron Refractor,0.5,+6%,,+3%
14179,Positron Refractor,0.5,+6%,+2%,+3%
14180,Emeril Oscillator,0.333,+5%,+2%,+3%
14181,Positron Mirror,0.333,+5%,+2%,+3%
14182,Positron Refractor,0.333,+5%,,+3%
14183,Emeril Amplifier,0.333,,+2%,+3%
14184,Emeril Resonator,0.333,+5%,,+3%
14185,Chrono Polariser,0.5,+6%,,+3%
14186,UHF Filament,0.333,,+2%,+3%
14187,UHF De-limiter,0.667,+5%,+3%,+3%
14188,Emeril Accelerator,0.167,+6%,+2%,
14189,Emeril Filament,0.333,+5%,,+3%
14190,Emeril Polariser,0.333,+5%,,+3%
14191,UHF Filament,0.333,+5%,,+3%
14192,UHF Amplifier,0.667,+7%,,+3%
14193,Emeril Splitter,0.333,+5%,,+3%
14194,Chrono Oscillator,0.833,+6%,+3%,+3%
14195,Indium Refractor,0.333,+7%,+2%,
14196,Indium Refractor,0.333,,+2%,+3%
14197,Positron Accelerator,0.667,+7%,,+3%
14198,Chrono Polariser,0.333,,+2%,+3%
14199,Positron Amplifier,0.333,+5%,,+3%
14200,Chrono Oscillator,0.0,+5%,+2%,
14201,UHF Amplifier,0.5,+6%,+2%,+3%
14202,Indium Accelerator,0.333,,+2%,+3%
14203,Chrono Filament,0.333,,+2%,+3%
14204,Positron Amplifier,0.333,,+2%,+3%
14205,Indium Amplifier,0.333,+7%,+2%,
14206,Indium Oscillator,0.333,+5%,+2%,+3%
14207,Indium Accelerator,0.333,+5%,+2%,+3%
14208,Emeril Mirror,0.333,+5%,+2%,+3%
14209,Indium Accelerator,0.333,+5%,+2%,+3%
14210,Emeril Oscillator,0.333,+5%,+2%,+3%
14211,Emeril Resonator,0.0,+5%,+2%,
14212,Indium Resonator,0.5,+6%,+2%,+3%
14213,Chrono Refractor,0.333,+5%,,+3%
14214,UHF Amplifier,0.5,+6%,+2%,+3%
14215,Indium Amplifier,0.333,,+2%,+3%
14216,UHF Resonator,0.0,+5%,+2%,
14217,Emeril Filament,0.333,+5%,+2%,+3%
14218,UHF Filament,0.5,+6%,,+3%
14219,Chrono Oscillator,0.0,+5%,+2%,
14220,Indium Filament,0.333,,+2%,+3%
14221,Indium De-limiter,0.667,,+3%,+3%
14222,Positron Splitter,0.167,+6%,+2%,
14223,Emeril Amplifier,0.333,,+2%,+3%
14224,Indium Amplifier,0.5,+6%,,+3%
14225,Chrono De-limiter,0.333,+5%,,+3%
14226,Positron Splitter,0.333,+5%,,+3%
14227,UHF Mirror,0.833,+6%,+3%,+3%
14228,Indium Oscillator,0.667,,+3%,+3%
14229,Positron Accelerator,0.667,+7%,+2%,+3%
14230,UHF De-limiter,0.333,,+2%,+3%
14231,Chrono Refractor,0.333,+7%,+2%,
14232,UHF Refractor,0.667,+7%,+2%,+3%
14233,Chrono Filament,0.667,+7%,,+3%
14234,Chrono Polariser,0.0,+5%,+2%,
14235,UHF De-limiter,0.5,+6%,+2%,+3%
14236,Indium Filament,0.333,,+2%,+3%
14237,Positron De-limiter,0.333,+5%,+2%,+3%
14238,Chrono Refractor,0.833,+6%,+3%,+3%
14239,Chrono Mirror,0.333,,+2%,+3%
14240,Indium Oscillator,0.667,+7%,,+3%
14241,Emeril De-limiter,0.333,+5%,+2%,+3%
14242,Indium Amplifier,0.333,+5%,+2%,+3%
14243,Positron Mirror,0.0,+5%,+2%,
14244,Positron De-limiter,0.0,+5%,+2%,
14245,Indium Polariser,0.333,+5%,+2%,+3%
14246,Chrono Resonator,0.5,+6%,+2%,+3%
14247,UHF Filament,0.333,+5%,,+3%
14248,Emeril Accelerator,0.333,+5%,,+3%
14249,Chrono Accelerator,0.5,+6%,+2%,+3%
14250,Indium Oscillator,0.0,+5%,+2%,
14251,Indium Mirror,0.333,,+2%,+3%
14252,Chrono Oscillator,0.333,+5%,,+3%
14253,Emeril Amplifier,0.333,,+2%,+3%
14254,UHF Filament,0.167,+6%,+2%,
14255,Positron De-limiter,0.333,+5%,,+3%
14256,Chrono Mirror,0.667,+7%,+2%,+3%
14257,Indium Polariser,0.167,+6%,+2%,
14258,Emeril Accelerator,0.333,,+2%,+3%
14259,Emeril De-limiter,0.333,,+2%,+3%
14260,Indium Accelerator,0.333,+5%,+2%,+3%
14261,Emeril Resonator,0.333,+5%,+2%,+3%
14262,Chrono Amplifier,0.333,,+2%,+3%
14263,UHF Polariser,0.333,+7%,+2%,
14264,UHF Accelerator,0.167,+6%,+2%,
14265,Indium Mirror,0.333,+7%,+2%,
14266,Indium Mirror,0.333,+5%,,+3%
14267,UHF Amplifier,0.5,+6%,,+3%
14268,Positron Resonator,0.0,+5%,+2%,
14269,Indium Mirror,0.0,+5%,+2%,
14270,Chrono Oscillator,0.333,+5%,,+3%
14271,Indium Oscillator,0.5,+6%,+2%,+3%
14272,Chrono Oscillator,0.333,+7%,+2%,
14273,Indium Mirror,0.667,,+3%,+3%
14274,Chrono Refractor,0.333,,+2%,+3%
14275,Emeril Splitter,0.333,,+2%,+3%
14276,UHF Accelerator,0.667,,+3%,+3%
14277,Emeril Oscillator,0.333,,+2%,+3%
14278,Indium Oscillator,0.333,+5%,+2%,+3%
14279,Indium Filament,0.333,+5%,+2%,+3%
14280,Chrono Accelerator,0.333,+5%,+2%,+3%
14281,Chrono Oscillator,0.667,+7%,,+3%
14282,Positron De-limiter,0.333,+5%,+2%,+3%
14283,Emeril Polariser,0.667,,+3%,+3%
14284,Positron Polariser,0.667,+7%,+2%,+3%
14285,UHF Refractor,0.333,,+2%,+3%
14286,Positron Refractor,0.333,+5%,+2%,+3%
14287,Chrono Refractor,0.333,+5%,+2%,+3%
14288,UHF Oscillator,0.5,+6%,,+3%
14289,Positron Amplifier,0.333,,+2%,+3%
14290,Emeril Resonator,0.333,+5%,,+3%
14291,Emeril Oscillator,0.333,,+2%,+3%
14292,Chrono Splitter,0.667,,+3%,+3%
14293,Indium Polariser,0.333,+5%,+2%,+3%
14294,Positron Polariser,0.833,+6%,+3%,+3%
14295,Indium Oscillator,0.167,+6%,+2%,
14296,UHF Resonator,0.333,+5%,,+3%
14297,Chrono Amplifier,0.833,+6%,+3%,+3%
14298,Emeril De-limiter,0.0,+5%,+2%,
14299,Chrono Oscillator,0.333,+5%,,+3%
14300,Chrono Filament,0.833,+6%,+3%,+3%
14301,Chrono Resonator,0.333,+5%,,+3%
14302,Indium Polariser,0.333,+5%,+3%,
14303,Positron Accelerator,0.0,+5%,+2%,
14304,Positron Accelerator,0.333,+5%,,+3%
14305,Indium Splitter,0.333,+5%,+2%,+3%
14306,Emeril Splitter,0.0,+5%,+2%,
14307,UHF Accelerator,0.333,+5%,+2%,+3%
14308,Emeril Filament,0.333,,+2%,+3%
14309,Chrono Filament,0.333,+7%,+2%,
14310,Positron Resonator,0.667,+7%,+2%,+3%
14311,Positron Resonator,0.333,+5%,+2%,+3%
14312,Indium Resonator,0.333,,+2%,+3%
14313,Indium Amplifier,0.0,+5%,+2%,
14314,UHF Mirror,0.333,+5%,+3%,
14315,Positron Mirror,0.333,+5%,,+3%
14316,Indium Refractor,0.333,,+2%,+3%
14317,Indium Resonator,0.333,,+2%,+3%
14318,Positron Splitter,0.5,+6%,,+3%
14319,Positron Resonator,0.667,+7%,+2%,+3%
14320,Chrono Filament,0.333,,+2%,+3%
14321,Emeril Amplifier,0.5,+6%,+2%,+3%
14322,UHF Refractor,0.333,,+2%,+3%
14323,Chrono Filament,0.333,+5%,+2%,+3%
14324,UHF Refractor,0.167,+6%,+2%,
14325,Chrono Refractor,0.333,+5%,+2%,+3%
14326,Chrono Refractor,0.667,,+3%,+3%
14327,Chrono Amplifier,0.333,+5%,+2%,+3%
14328,Chrono Accelerator,0.667,,+3%,+3%
14329,Positron Refractor,0.5,+6%,+2%,+3%
14330,Chrono Amplifier,0.0,+5%,+2%,
14331,Indium Splitter,0.333,,+2%,+3%
14332,Chrono Refractor,0.667,,+3%,+3%
14333,Emeril Resonator,0.167,+6%,+2%,
14334,Chrono Polariser,0.333,,+2%,+3%
14335,UHF Accelerator,0.5,+6%,+2%,+3%
14336,Chrono Splitter,0.333,+5%,+2%,+3%
14337,Positron Amplifier,0.5,+6%,+2%,+3%
14338,Indium Oscillator,0.333,,+2%,+3%
14339,UHF Oscillator,0.333,,+2%,+3%
14340,Chrono Filament,0.333,+5%,+2%,+3%
14341,Indium Oscillator,0.5,+6%,,+3%
14342,Chrono Polariser,0.0,+5%,+2%,
14343,Positron Amplifier,0.667,+7%,,+3%
14344,Chrono Oscillator,0.0,+5%,+2%,
14345,UHF Mirror,0.167,+6%,+2%,
14346,UHF Filament,0.333,+5%,,+3%
14347,UHF Polariser,0.333,+5%,+2%,+3%
14348,Positron Splitter,0.167,+6%,+2%,
14349,Emeril Splitter,0.333,+5%,+2%,+3%
14350,Indium Polariser,0.5,+6%,,+3%
14351,Indium Refractor,0.167,+6%,+2%,
14352,UHF Accelerator,0.333,+5%,+2%,+3%
14353,Positron Resonator,0.333,+5%,+2%,+3%
14354,UHF Accelerator,0.333,,+2%,+3%
14355,Chrono Amplifier,0.5,+6%,+2%,+3%
14356,Emeril De-limiter,0.0,+5%,+2%,
14357,Emeril Mirror,0.333,+5%,+3%,
14358,Emeril Refractor,0.333,+5%,+2%,+3%
14359,Indium Amplifier,0.333,+5%,,+3%
14360,Chrono Accelerator,0.5,+6%,,+3%
14361,Emeril Oscillator,0.167,+6%,+2%,
14362,Positron Filament,0.333,+7%,+2%,
14363,Chrono Resonator,0.333,+5%,,+3%
14364,Emeril Amplifier,0.333,+5%,+2%,+3%
14365,Indium Mirror,0.333,+5%,+2%,+3%
14366,UHF Refractor,0.167,+6%,+2%,
14367,Chrono Amplifier,0.333,+7%,+2%,
14368,Emeril Oscillator,0.833,+6%,+3%,+3%
14369,Chrono Amplifier,0.5,+6%,,+3%
14370,Emeril Mirror,0.333,+5%,+2%,+3%
14371,Indium Resonator,0.667,,+3%,+3%
14372,Positron Mirror,0.333,+5%,,+3%
14373,Positron De-limiter,0.333,,+2%,+3%
14374,Positron Mirror,0.333,+5%,,+3%
14375,Positron Refractor,0.333,,+2%,+3%
14376,Indium Accelerator,0.667,,+3%,+3%
14377,Emeril Oscillator,0.5,+6%,+2%,+3%
14378,UHF Splitter,0.5,+6%,,+3%
14379,Chrono Amplifier,0.0,+5%,+2%,
14380,Emeril Polariser,0.0,+5%,+2%,
14381,Positron Accelerator,0.5,+6%,+2%,+3%
14382,Chrono De-limiter,0.5,+6%,,+3%
14383,Emeril Splitter,0.667,+7%,,+3%
14384,UHF Oscillator,0.5,+6%,,+3%
14385,Emeril Accelerator,0.333,,+2%,+3%
14386,UHF Refractor,0.333,+5%,,+3%
14387,UHF Mirror,0.333,,+2%,+3%
14388,UHF Splitter,0.0,+5%,+2%,
14389,Positron Refractor,0.5,+6%,+2%,+3%
14390,Positron Filament,0.667,,+3%,+3%
14391,UHF Resonator,0.333,+5%,,+3%
14392,Positron Refractor,0.333,,+2%,+3%
14393,UHF Resonator,0.667,+7%,,+3%
14394,Positron De-limiter,0.333,+5%,,+3%
14395,Indium Refractor,0.167,+6%,+2%,
14396,UHF Mirror,0.333,+5%,+2%,+3%
14397,Emeril Accelerator,0.167,+6%,+2%,
14398,Emeril Refractor,0.333,,+2%,+3%
14399,Positron Polariser,0.333,+5%,,+3%
14400,Chrono Amplifier,0.333,+5%,+2%,+3%
14401,UHF De-limiter,0.5,+6%,,+3%
14402,Indium Mirror,0.333,+5%,,+3%
14403,Indium Mirror,0.167,+6%,+2%,
14404,Chrono Amplifier,0.5,+6%,+3%,
14405,Positron Oscillator,0.333,+5%,,+3%
14406,Chrono Resonator,0.5,+6%,,+3%
14407,Indium Refractor,0.333,,+2%,+3%
14408,Indium Amplifier,0.333,+5%,,+3%
14409,Positron Resonator,0.333,+5%,,+3%
14410,Emeril Filament,0.5,+6%,,+3%
14411,Positron Accelerator,0.667,+7%,+2%,+3%
14412,Emeril Accelerator,0.333,,+2%,+3%
14413,Positron Accelerator,0.333,+5%,,+3%
14414,UHF Amplifier,0.5,+6%,,+3%
14415,Positron Mirror,0.167,+6%,+2%,
14416,Indium De-limiter,0.333,+5%,,+3%
14417,Chrono Oscillator,0.333,+5%,,+3%
14418,Indium Refractor,0.333,,+2%,+3%
14419,Emeril Resonator,0.5,+6%,+2%,+3%
14420,Chrono Splitter,0.333,+5%,+2%,+3%
14421,Positron Amplifier,0.333,+5%,+2%,+3%
14422,Emeril De-limiter,0.0,+5%,+2%,
14423,Positron Resonator,0.333,+5%,,+3%
14424,Indium Oscillator,0.667,+7%,,+3%
14425,Indium Polariser,0.5,+6%,+2%,+3%
14426,Indium Mirror,0.333,,+2%,+3%
14427,Emeril Refractor,0.0,+5%,+2%,
14428,Positron Resonator,0.0,+5%,+2%,
14429,UHF Mirror,0.333,,+2%,+3%
14430,Positron Polariser,0.333,,+2%,+3%
14431,Indium Amplifier,0.333,+5%,,+3%
14432,Indium Polariser,0.5,+6%,,+3%
14433,Positron Filament,0.333,,+2%,+3%
14434,Chrono De-limiter,0.333,+5%,,+3%
14435,Positron Polariser,0.667,+7%,,+3%
14436,Positron Polariser,0.333,,+2%,+3%
14437,Emeril Filament,0.333,+5%,,+3%
14438,Positron Resonator,0.333,+5%,,+3%
14439,Positron Polariser,0.333,+5%,,+3%
14440,Emeril Oscillator,0.333,+5%,,+3%
14441,Positron Splitter,0.333,+5%,,+3%
14442,Positron Splitter,0.5,+6%,,+3%
14443,UHF Splitter,0.0,+5%,+2%,
14444,UHF Mirror,0.333,+7%,+2%,
14445,Emeril Accelerator,0.333,+5%,,+3%
14446,Positron Splitter,0.5,+6%,+2%,+3%
14447,Positron De-limiter,0.333,+5%,,+3%
14448,Indium Amplifier,0.333,+5%,,+3%
14449,UHF Splitter,0.0,+5%,+2%,
14450,Indium Splitter,0.333,+5%,,+3%
14451,Positron Oscillator,0.333,,+2%,+3%
14452,Indium Refractor,0.0,+5%,+2%,
14453,UHF Splitter,0.0,+5%,+2%,
14454,Indium Splitter,0.333,,+2%,+3%
14455,Chrono Splitter,0.5,+6%,,+3%
14456,UHF Refractor,0.167,+6%,+2%,
14457,UHF Splitter,0.5,+6%,+3%,
14458,UHF Mirror,0.333,+7%,+2%,
14459,Positron Mirror,0.333,+5%,,+3%
14460,Chrono De-limiter,0.5,+6%,+2%,+3%
14461,Chrono Resonator,0.167,+6%,+2%,
14462,UHF Splitter,0.0,+5%,+2%,
14463,UHF Polariser,0.333,+5%,,+3%
14464,Chrono Amplifier,0.333,,+2%,+3%
14465,Chrono Accelerator,0.5,+6%,,+3%
14466,Emeril De-limiter,0.5,+6%,,+3%
14467,Positron Refractor,0.333,+5%,,+3%
14468,Chrono Oscillator,0.0,+5%,+2%,
14469,Emeril Oscillator,0.333,,+2%,+3%
14470,Emeril Filament,0.5,+6%,,+3%
14471,Chrono Mirror,0.333,,+2%,+3%
14472,Emeril Resonator,0.667,+5%,+3%,+3%
14473,Positron Splitter,0.333,+5%,+2%,+3%
14474,Chrono De-limiter,0.333,+5%,,+3%
14475,Indium Accelerator,0.333,+5%,+2%,+3%
14476,Indium De-limiter,0.0,+5%,+2%,
14477,UHF Mirror,0.0,+5%,+2%,
14478,Positron Polariser,0.333,+5%,+2%,+3%
14479,Positron Amplifier,0.5,+6%,+2%,+3%
14480,Indium Filament,0.333,,+2%,+3%
14481,UHF Amplifier,0.667,+7%,,+3%
14482,Emeril Polariser,0.0,+5%,+2%,
14483,UHF Polariser,0.167,+6%,+2%,
14484,Emeril De-limiter,0.333,,+2%,+3%
14485,Chrono Filament,0.333,,+2%,+3%
14486,Indium Refractor,0.333,+5%,,+3%
14487,UHF Oscillator,0.0,+5%,+2%,
14488,Chrono Refractor,0.5,+6%,+2%,+3%
14489,Positron Resonator,0.667,+7%,,+3%
14490,Indium Splitter,0.5,+6%,,+3%
14491,UHF Accelerator,0.333,+5%,+2%,+3%
14492,Positron Filament,0.333,+5%,+2%,+3%
14493,Emeril Filament,0.667,,+3%,+3%
14494,Chrono De-limiter,0.333,+5%,+2%,+3%
14495,Chrono De-limiter,0.333,,+2%,+3%
14496,Chrono Resonator,0.333,,+2%,+3%
14497,Positron Mirror,0.667,+7%,,+3%
14498,Emeril Polariser,0.333,+5%,,+3%
14499,Emeril Polariser,0.333,,+2%,+3%
14500,Positron Oscillator,0.333,,+2%,+3%
14501,Emeril Accelerator,0.333,,+2%,+3%
14502,Emeril Polariser,0.0,+5%,+2%,
