sep=,
Seed,Name,Perfection,Weapon_Laser_Damage,Weapon_Laser_ChargeTime
15246,Living Glass Generator Unit,0.0,+2%,
15247,Supercharged Mass Chamber,0.25,+2%,-13%
15248,Vy'Keen Generator Unit,0.0,+2%,-11%
15249,Supercharged Core,0.125,,-12%
15250,Supercharged Generator Unit,0.0,+2%,
15251,Cadmium Magnets,0.0,+2%,
15252,Supercharged Mass Chamber,0.5,+3%,
15253,Vy'Keen Generator Unit,0.0,,-11%
15254,Cadmium Generator Unit,0.125,+2%,-12%
15255,Supercharged Stabiliser,0.5,+3%,-11%
15256,Living Glass Plating,0.25,,-13%
15257,Living Glass Generator Unit,0.25,,-13%
15258,Cadmium Capacitors,0.25,,-13%
15259,Illegal Magnets,0.25,,-13%
15260,Living Glass Capacitors,0.125,,-12%
15261,Cadmium Injectors,0.375,,-14%
15262,Cadmium Injectors,1.0,+3%,-15%
15263,Living Glass Recycler,0.5,,-15%
15264,Illegal Recycler,0.375,+2%,-14%
15265,Vy'Keen Plating,0.0,,-11%
15266,Cadmium Core,0.0,,-11%
15267,Cadmium Recycler,0.125,,-12%
15268,Illegal Core,0.0,,-11%
15269,Illegal Stabiliser,0.5,+3%,
15270,Cadmium Magnets,0.0,+2%,
15271,Cadmium Recycler,0.75,+3%,-13%
15272,Supercharged Mass Chamber,0.5,+3%,
15273,Cadmium Recycler,0.25,+2%,-13%
15274,Cadmium Core,0.0,+2%,
15275,Cadmium Generator Unit,0.25,,-13%
15276,Living Glass Recycler,0.875,+3%,-14%
15277,Vy'Keen Stabiliser,0.0,+2%,
15278,Illegal Accelerator,0.5,+3%,
15279,Cadmium Capacitors,0.0,+2%,
15280,Living Glass Magnets,0.25,+2%,-13%
15281,Supercharged Recycler,0.5,,-15%
15282,Cadmium Recycler,0.0,+2%,
15283,Illegal Generator Unit,0.625,+3%,-12%
15284,Cadmium Capacitors,0.0,+2%,
15285,Cadmium Stabiliser,0.125,,-12%
15286,Cadmium Magnets,0.0,+2%,
15287,Illegal Core,0.125,,-12%
15288,Supercharged Accelerator,0.5,+3%,
15289,Vy'Keen Plating,0.375,+2%,-14%
15290,Cadmium Plating,0.0,,-11%
15291,Supercharged Plating,0.5,,-15%
15292,Vy'Keen Recycler,0.0,+2%,
15293,Cadmium Stabiliser,0.0,+2%,-11%
15294,Living Glass Capacitors,0.375,,-14%
15295,Living Glass Accelerator,0.125,+2%,-12%
15296,Supercharged Injectors,0.5,+3%,
15297,Cadmium Mass Chamber,0.0,+2%,
15298,Supercharged Recycler,0.0,+2%,
15299,Cadmium Plating,0.0,+2%,
15300,Living Glass Capacitors,0.0,,-11%
15301,Living Glass Recycler,0.5,+3%,-11%
15302,Vy'Keen Generator Unit,0.0,+2%,-11%
15303,Illegal Mass Chamber,0.75,+3%,-13%
15304,Vy'Keen Injectors,0.0,+2%,
15305,Living Glass Plating,0.0,+2%,
15306,Living Glass Plating,0.25,,-13%
15307,Living Glass Stabiliser,0.5,+2%,-15%
15308,Living Glass Mass Chamber,0.0,+2%,
15309,Illegal Core,0.0,+2%,
15310,Vy'Keen Stabiliser,0.5,+3%,
15311,Vy'Keen Generator Unit,0.0,,-11%
15312,Supercharged Plating,0.0,+2%,-11%
15313,Cadmium Injectors,0.0,,-11%
15314,Cadmium Stabiliser,0.0,+2%,
15315,Supercharged Magnets,0.5,+3%,-11%
15316,Vy'Keen Stabiliser,0.125,,-12%
15317,Supercharged Magnets,0.0,,-11%
15318,Vy'Keen Magnets,0.0,,-11%
15319,Cadmium Plating,0.0,,-11%
15320,Vy'Keen Accelerator,0.25,,-13%
15321,Supercharged Generator Unit,0.625,+3%,-12%
15322,Living Glass Recycler,0.5,+3%,
15323,Cadmium Accelerator,0.0,,-11%
15324,Living Glass Capacitors,0.375,+2%,-14%
15325,Cadmium Magnets,0.0,+2%,-11%
15326,Illegal Injectors,0.25,,-13%
15327,Illegal Capacitors,0.0,+2%,
15328,Vy'Keen Stabiliser,0.125,+2%,-12%
15329,Illegal Capacitors,0.625,+3%,-12%
15330,Supercharged Capacitors,0.625,+3%,-12%
15331,Supercharged Stabiliser,0.0,,-11%
15332,Living Glass Stabiliser,0.0,,-11%
15333,Living Glass Plating,0.0,+2%,-11%
15334,Illegal Capacitors,0.0,+2%,-11%
15335,Illegal Accelerator,0.5,+3%,
15336,Vy'Keen Core,0.0,,-11%
15337,Vy'Keen Mass Chamber,0.375,,-14%
15338,Living Glass Core,0.5,+3%,
15339,Supercharged Generator Unit,0.0,,-11%
15340,Cadmium Accelerator,0.5,+3%,-11%
15341,Vy'Keen Mass Chamber,0.0,,-11%
15342,Vy'Keen Core,0.0,,-11%
15343,Illegal Capacitors,0.125,+2%,-12%
15344,Vy'Keen Magnets,0.5,,-15%
15345,Vy'Keen Magnets,0.0,+2%,
15346,Supercharged Mass Chamber,0.0,,-11%
15347,Illegal Recycler,0.5,+3%,
15348,Illegal Magnets,0.75,+3%,-13%
15349,Cadmium Core,0.125,+2%,-12%
15350,Vy'Keen Mass Chamber,0.875,+3%,-14%
15351,Supercharged Magnets,0.0,,-11%
15352,Illegal Injectors,0.0,+2%,
15353,Illegal Magnets,0.0,+2%,
15354,Cadmium Generator Unit,0.0,+2%,-11%
15355,Living Glass Capacitors,0.0,+2%,
15356,Living Glass Injectors,0.0,+2%,
15357,Supercharged Mass Chamber,0.375,,-14%
15358,Cadmium Injectors,0.0,,-11%
15359,Vy'Keen Accelerator,0.0,+2%,
15360,Cadmium Generator Unit,0.0,,-11%
15361,Vy'Keen Accelerator,0.375,,-14%
15362,Supercharged Magnets,0.125,,-12%
15363,Illegal Plating,0.0,+2%,-11%
15364,Vy'Keen Injectors,0.0,,-11%
15365,Cadmium Generator Unit,0.375,,-14%
15366,Vy'Keen Mass Chamber,0.0,+2%,
15367,Supercharged Mass Chamber,0.0,+2%,-11%
15368,Living Glass Mass Chamber,0.0,+2%,-11%
15369,Vy'Keen Recycler,0.375,+2%,-14%
15370,Cadmium Stabiliser,1.0,+3%,-15%
15371,Cadmium Plating,0.0,+2%,-11%
15372,Cadmium Accelerator,0.0,+2%,
15373,Vy'Keen Injectors,0.125,,-12%
15374,Supercharged Mass Chamber,0.5,+2%,-15%
15375,Vy'Keen Plating,0.5,+3%,
15376,Cadmium Injectors,0.5,,-15%
15377,Illegal Capacitors,0.0,,-11%
15378,Living Glass Recycler,0.25,,-13%
15379,Supercharged Capacitors,0.125,+2%,-12%
15380,Illegal Magnets,0.0,+2%,
15381,Supercharged Mass Chamber,0.0,,-11%
15382,Supercharged Generator Unit,0.625,+3%,-12%
15383,Vy'Keen Injectors,0.0,+2%,
15384,Illegal Recycler,0.0,+2%,
15385,Cadmium Plating,0.0,+2%,-11%
15386,Illegal Mass Chamber,0.0,,-11%
15387,Living Glass Stabiliser,0.375,+2%,-14%
15388,Illegal Recycler,0.0,+2%,
15389,Illegal Plating,0.5,+3%,
15390,Supercharged Recycler,0.5,+3%,-11%
15391,Vy'Keen Accelerator,0.5,+2%,-15%
15392,Supercharged Recycler,0.5,+3%,
15393,Living Glass Injectors,0.375,+2%,-14%
15394,Living Glass Injectors,0.0,+2%,
15395,Vy'Keen Mass Chamber,0.5,+3%,
15396,Supercharged Stabiliser,0.0,+2%,
15397,Supercharged Accelerator,0.0,,-11%
15398,Cadmium Accelerator,0.0,+2%,-11%
15399,Supercharged Magnets,0.5,+3%,
15400,Vy'Keen Stabiliser,0.0,+2%,
15401,Illegal Stabiliser,0.25,+2%,-13%
15402,Supercharged Core,0.25,,-13%
15403,Cadmium Capacitors,0.25,+2%,-13%
15404,Supercharged Recycler,0.375,+2%,-14%
15405,Vy'Keen Magnets,0.5,+3%,
15406,Supercharged Injectors,0.0,+2%,
15407,Vy'Keen Stabiliser,0.5,+3%,
15408,Cadmium Magnets,0.0,+2%,
15409,Cadmium Mass Chamber,0.375,,-14%
15410,Vy'Keen Capacitors,0.125,,-12%
15411,Supercharged Recycler,0.0,+2%,
15412,Living Glass Magnets,0.0,+2%,-11%
15413,Vy'Keen Injectors,0.375,+2%,-14%
15414,Cadmium Magnets,0.0,+2%,
15415,Cadmium Capacitors,0.5,+3%,-11%
15416,Illegal Stabiliser,0.0,,-11%
15417,Supercharged Accelerator,0.0,,-11%
15418,Living Glass Injectors,0.5,,-15%
15419,Cadmium Magnets,0.5,,-15%
15420,Cadmium Mass Chamber,0.25,,-13%
15421,Living Glass Generator Unit,0.0,,-11%
15422,Illegal Stabiliser,0.0,+2%,
15423,Supercharged Stabiliser,0.5,+3%,
15424,Living Glass Capacitors,0.75,+3%,-13%
15425,Living Glass Accelerator,0.5,+3%,
15426,Cadmium Core,0.0,,-11%
15427,Illegal Injectors,0.125,+2%,-12%
15428,Living Glass Stabiliser,0.125,,-12%
15429,Cadmium Generator Unit,0.5,+3%,
15430,Illegal Magnets,0.0,+2%,
15431,Illegal Capacitors,0.0,+2%,
15432,Cadmium Capacitors,0.0,,-11%
15433,Illegal Mass Chamber,0.5,,-15%
15434,Illegal Generator Unit,0.0,,-11%
15435,Cadmium Magnets,0.0,+2%,
15436,Illegal Magnets,0.0,+2%,
15437,Supercharged Plating,0.0,+2%,
15438,Illegal Capacitors,0.375,,-14%
15439,Living Glass Generator Unit,0.5,+3%,
15440,Living Glass Stabiliser,0.0,+2%,-11%
15441,Illegal Capacitors,0.5,+2%,-15%
15442,Cadmium Recycler,0.125,,-12%
15443,Vy'Keen Mass Chamber,0.5,+3%,
15444,Illegal Recycler,0.125,,-12%
15445,Cadmium Generator Unit,0.5,+3%,
15446,Living Glass Stabiliser,0.375,,-14%
15447,Cadmium Core,0.25,,-13%
15448,Cadmium Plating,0.25,,-13%
15449,Illegal Plating,0.0,+2%,
15450,Supercharged Accelerator,0.5,+3%,-11%
15451,Cadmium Mass Chamber,0.25,+2%,-13%
15452,Illegal Recycler,0.0,+2%,
15453,Living Glass Recycler,0.0,+2%,
15454,Vy'Keen Capacitors,0.5,,-15%
15455,Living Glass Recycler,0.0,+2%,-11%
15456,Supercharged Generator Unit,0.5,+3%,-11%
15457,Living Glass Core,0.0,+2%,
15458,Cadmium Mass Chamber,0.375,,-14%
15459,Cadmium Magnets,0.0,,-11%
15460,Cadmium Core,0.0,+2%,
15461,Supercharged Capacitors,0.0,+2%,
15462,Supercharged Recycler,0.125,,-12%
15463,Illegal Generator Unit,0.25,+2%,-13%
15464,Living Glass Recycler,0.5,+3%,
15465,Supercharged Recycler,0.0,+2%,-11%
15466,Illegal Injectors,0.125,+2%,-12%
15467,Cadmium Capacitors,0.125,+2%,-12%
15468,Cadmium Accelerator,0.5,+3%,-11%
15469,Supercharged Generator Unit,0.0,,-11%
15470,Supercharged Generator Unit,0.5,+3%,-11%
15471,Cadmium Magnets,0.5,+3%,
15472,Cadmium Mass Chamber,0.0,+2%,-11%
15473,Cadmium Core,0.0,,-11%
15474,Vy'Keen Generator Unit,0.0,+2%,
15475,Cadmium Mass Chamber,0.375,,-14%
15476,Supercharged Capacitors,0.0,+2%,-11%
15477,Illegal Injectors,0.5,+3%,
15478,Cadmium Plating,0.0,,-11%
15479,Supercharged Injectors,0.5,+3%,
15480,Illegal Capacitors,0.375,,-14%
15481,Living Glass Capacitors,0.375,,-14%
15482,Supercharged Recycler,0.5,,-15%
15483,Illegal Injectors,0.125,,-12%
15484,Cadmium Mass Chamber,0.0,,-11%
15485,Vy'Keen Magnets,0.0,+2%,
15486,Vy'Keen Generator Unit,0.0,,-11%
15487,Supercharged Plating,0.0,+2%,
15488,Illegal Injectors,0.0,+2%,
15489,Cadmium Magnets,0.125,,-12%
15490,Vy'Keen Stabiliser,0.0,,-11%
15491,Illegal Generator Unit,0.0,+2%,
15492,Cadmium Stabiliser,0.0,,-11%
15493,Cadmium Injectors,0.0,,-11%
15494,Vy'Keen Capacitors,0.0,,-11%
15495,Cadmium Core,0.0,+2%,
15496,Vy'Keen Stabiliser,0.125,,-12%
15497,Illegal Magnets,0.5,,-15%
15498,Supercharged Capacitors,0.0,,-11%
15499,Vy'Keen Recycler,0.0,+2%,-11%
15500,Living Glass Mass Chamber,1.0,+3%,-15%
15501,Cadmium Recycler,0.5,+3%,-11%
15502,Illegal Mass Chamber,0.0,+2%,
15503,Vy'Keen Mass Chamber,0.125,,-12%
15504,Illegal Stabiliser,0.875,+3%,-14%
15505,Supercharged Magnets,0.0,+2%,
15506,Illegal Stabiliser,0.0,,-11%
15507,Supercharged Capacitors,0.0,,-11%
15508,Vy'Keen Magnets,0.375,,-14%
15509,Illegal Accelerator,0.5,+2%,-15%
15510,Living Glass Core,0.0,+2%,
15511,Supercharged Stabiliser,0.25,,-13%
15512,Illegal Plating,0.0,+2%,
15513,Vy'Keen Plating,0.5,,-15%
15514,Illegal Plating,0.0,+2%,
15515,Illegal Accelerator,0.0,,-11%
15516,Vy'Keen Recycler,0.0,,-11%
15517,Illegal Plating,0.5,+3%,
15518,Supercharged Generator Unit,0.0,+2%,
15519,Illegal Core,0.0,+2%,
15520,Vy'Keen Capacitors,0.0,+2%,
15521,Supercharged Accelerator,0.25,+2%,-13%
15522,Living Glass Injectors,0.0,+2%,-11%
15523,Cadmium Recycler,0.375,,-14%
15524,Illegal Accelerator,0.375,,-14%
15525,Illegal Mass Chamber,0.0,+2%,-11%
15526,Cadmium Plating,0.5,+3%,
15527,Supercharged Stabiliser,0.0,,-11%
15528,Living Glass Accelerator,0.5,+3%,
15529,Cadmium Accelerator,0.0,+2%,-11%
15530,Cadmium Mass Chamber,0.5,+3%,
15531,Living Glass Core,0.625,+3%,-12%
15532,Illegal Magnets,0.0,+2%,
15533,Cadmium Recycler,0.25,+2%,-13%
15534,Supercharged Core,0.0,+2%,
15535,Cadmium Mass Chamber,0.25,+2%,-13%
15536,Vy'Keen Generator Unit,0.0,+2%,
15537,Illegal Accelerator,0.0,,-11%
15538,Living Glass Core,0.0,+2%,
15539,Illegal Mass Chamber,0.0,,-11%
15540,Living Glass Accelerator,0.25,,-13%
15541,Illegal Accelerator,0.625,+3%,-12%
15542,Vy'Keen Stabiliser,0.0,,-11%
15543,Living Glass Core,0.0,+2%,
15544,Vy'Keen Magnets,0.0,+2%,
15545,Vy'Keen Capacitors,0.0,,-11%
15546,Illegal Recycler,0.375,+2%,-14%
15547,Illegal Stabiliser,0.5,+3%,
15548,Cadmium Recycler,0.125,+2%,-12%
15549,Cadmium Plating,0.0,+2%,
15550,Vy'Keen Plating,0.0,,-11%
15551,Illegal Magnets,0.375,+2%,-14%
15552,Cadmium Capacitors,0.0,+2%,
15553,Cadmium Injectors,0.0,+2%,-11%
15554,Living Glass Accelerator,0.875,+3%,-14%
15555,Illegal Plating,0.0,+2%,
15556,Illegal Magnets,0.0,+2%,
15557,Supercharged Core,0.0,,-11%
15558,Illegal Accelerator,0.0,+2%,
15559,Cadmium Plating,0.125,+2%,-12%
15560,Vy'Keen Accelerator,0.375,+2%,-14%
15561,Living Glass Mass Chamber,0.5,+3%,
15562,Supercharged Stabiliser,0.25,,-13%
15563,Cadmium Recycler,0.0,+2%,
15564,Vy'Keen Accelerator,0.0,+2%,-11%
15565,Living Glass Recycler,0.0,,-11%
15566,Cadmium Recycler,0.0,,-11%
15567,Illegal Injectors,0.5,+2%,-15%
15568,Supercharged Mass Chamber,0.0,+2%,
15569,Supercharged Injectors,0.0,+2%,
15570,Living Glass Capacitors,0.0,+2%,-11%
15571,Supercharged Plating,0.0,+2%,
15572,Vy'Keen Stabiliser,0.5,+3%,
15573,Living Glass Core,0.0,+2%,
15574,Vy'Keen Stabiliser,0.5,+3%,
15575,Cadmium Magnets,0.0,+2%,-11%
15576,Living Glass Magnets,0.0,+2%,
15577,Illegal Injectors,0.0,+2%,
15578,Illegal Recycler,0.0,,-11%
15579,Supercharged Stabiliser,0.125,+2%,-12%
15580,Cadmium Plating,0.0,+2%,
15581,Supercharged Recycler,0.0,+2%,
15582,Vy'Keen Recycler,0.5,+3%,
15583,Living Glass Accelerator,0.125,,-12%
15584,Living Glass Stabiliser,0.5,+3%,
15585,Illegal Mass Chamber,0.625,+3%,-12%
15586,Supercharged Plating,0.625,+3%,-12%
15587,Vy'Keen Core,0.375,+2%,-14%
15588,Living Glass Plating,0.125,+2%,-12%
15589,Supercharged Capacitors,0.0,+2%,
15590,Vy'Keen Generator Unit,0.0,+2%,-11%
15591,Illegal Mass Chamber,0.25,,-13%
15592,Vy'Keen Generator Unit,1.0,+3%,-15%
15593,Illegal Accelerator,0.0,+2%,
15594,Supercharged Recycler,0.0,,-11%
15595,Vy'Keen Plating,0.25,,-13%
15596,Living Glass Core,0.25,,-13%
15597,Cadmium Injectors,0.0,+2%,-11%
15598,Cadmium Recycler,0.0,+2%,
15599,Supercharged Plating,0.75,+3%,-13%
15600,Illegal Core,0.25,+2%,-13%
15601,Illegal Generator Unit,0.5,+3%,-11%
15602,Living Glass Magnets,0.125,,-12%
15603,Vy'Keen Plating,0.0,+2%,
15604,Cadmium Recycler,0.0,+2%,
15605,Illegal Plating,0.0,+2%,
15606,Vy'Keen Stabiliser,0.125,+2%,-12%
15607,Supercharged Mass Chamber,0.25,,-13%
15608,Supercharged Core,0.5,+3%,
15609,Vy'Keen Generator Unit,0.0,+2%,-11%
15610,Illegal Generator Unit,0.5,,-15%
15611,Cadmium Capacitors,0.0,+2%,-11%
15612,Vy'Keen Core,0.0,+2%,
15613,Vy'Keen Recycler,0.0,,-11%
15614,Living Glass Recycler,0.0,+2%,
15615,Cadmium Plating,0.0,,-11%
15616,Supercharged Core,0.25,+2%,-13%
15617,Supercharged Injectors,0.25,,-13%
15618,Cadmium Capacitors,0.0,+2%,
15619,Vy'Keen Mass Chamber,0.0,+2%,
15620,Cadmium Accelerator,0.5,+3%,
15621,Vy'Keen Stabiliser,0.0,+2%,
15622,Vy'Keen Injectors,0.0,,-11%
15623,Cadmium Accelerator,0.0,,-11%
15624,Illegal Accelerator,0.5,+3%,
15625,Vy'Keen Accelerator,0.0,,-11%
15626,Vy'Keen Mass Chamber,0.0,+2%,
15627,Supercharged Generator Unit,0.0,+2%,
15628,Supercharged Accelerator,0.0,+2%,
15629,Cadmium Generator Unit,0.0,+2%,-11%
15630,Supercharged Mass Chamber,0.5,+3%,
15631,Supercharged Magnets,0.0,+2%,-11%
15632,Illegal Stabiliser,0.0,,-11%
15633,Supercharged Core,0.5,,-15%
15634,Living Glass Generator Unit,0.5,+3%,
15635,Living Glass Core,0.0,+2%,
15636,Illegal Recycler,0.5,,-15%
15637,Vy'Keen Magnets,1.0,+3%,-15%
15638,Living Glass Stabiliser,0.0,+2%,
15639,Cadmium Magnets,0.0,+2%,
15640,Vy'Keen Core,0.5,+3%,
15641,Vy'Keen Injectors,0.0,+2%,
15642,Cadmium Capacitors,0.5,+3%,
15643,Vy'Keen Injectors,0.0,+2%,
15644,Cadmium Recycler,0.0,+2%,
15645,Illegal Plating,0.0,+2%,
15646,Supercharged Core,0.125,+2%,-12%
15647,Illegal Stabiliser,0.0,,-11%
15648,Living Glass Injectors,0.125,+2%,-12%
15649,Vy'Keen Injectors,0.0,+2%,
15650,Living Glass Magnets,0.0,,-11%
15651,Supercharged Generator Unit,0.5,+3%,-11%
15652,Illegal Magnets,0.0,+2%,-11%
15653,Illegal Core,0.5,+3%,-11%
15654,Living Glass Recycler,0.5,+3%,
15655,Living Glass Plating,0.0,+2%,
15656,Illegal Plating,0.25,,-13%
15657,Living Glass Core,0.0,+2%,-11%
15658,Living Glass Recycler,0.5,+3%,-11%
15659,Living Glass Capacitors,0.375,+2%,-14%
15660,Illegal Injectors,0.375,+2%,-14%
15661,Living Glass Recycler,0.0,,-11%
15662,Supercharged Generator Unit,0.0,+2%,
15663,Supercharged Stabiliser,0.25,,-13%
15664,Living Glass Recycler,0.0,,-11%
15665,Vy'Keen Plating,0.0,,-11%
15666,Supercharged Accelerator,0.25,,-13%
15667,Supercharged Generator Unit,0.5,+3%,-11%
15668,Vy'Keen Plating,0.0,+2%,
15669,Living Glass Capacitors,0.0,+2%,-11%
15670,Supercharged Capacitors,0.125,+2%,-12%
15671,Cadmium Plating,0.0,+2%,
15672,Living Glass Mass Chamber,0.25,,-13%
15673,Illegal Accelerator,0.0,+2%,
15674,Vy'Keen Recycler,0.25,,-13%
15675,Illegal Stabiliser,0.0,+2%,
15676,Living Glass Injectors,0.0,+2%,
15677,Living Glass Accelerator,0.0,+2%,
15678,Living Glass Generator Unit,0.0,+2%,
15679,Cadmium Accelerator,0.0,+2%,
15680,Cadmium Stabiliser,0.5,+3%,
15681,Illegal Accelerator,0.0,+2%,
15682,Cadmium Mass Chamber,0.0,+2%,
15683,Cadmium Core,0.125,+2%,-12%
15684,Supercharged Mass Chamber,0.25,,-13%
15685,Cadmium Mass Chamber,0.0,+2%,
15686,Illegal Injectors,0.875,+3%,-14%
15687,Vy'Keen Capacitors,0.0,+2%,
15688,Cadmium Generator Unit,0.5,+2%,-15%
15689,Cadmium Accelerator,0.5,+3%,
15690,Cadmium Generator Unit,0.5,+3%,-11%
15691,Cadmium Core,0.125,,-12%
15692,Supercharged Mass Chamber,0.0,+2%,
15693,Vy'Keen Recycler,0.5,+3%,
15694,Vy'Keen Generator Unit,0.375,+2%,-14%
15695,Illegal Core,0.125,+2%,-12%
15696,Illegal Magnets,0.0,+2%,-11%
15697,Illegal Magnets,0.0,+2%,
15698,Living Glass Magnets,0.0,+2%,-11%
15699,Illegal Magnets,0.0,+2%,
15700,Living Glass Plating,0.0,+2%,
15701,Vy'Keen Injectors,0.5,+3%,
15702,Supercharged Stabiliser,0.5,+3%,
15703,Supercharged Generator Unit,0.25,+2%,-13%
15704,Supercharged Stabiliser,0.25,+2%,-13%
15705,Cadmium Plating,0.0,+2%,
15706,Vy'Keen Recycler,0.125,+2%,-12%
15707,Living Glass Recycler,0.0,+2%,
15708,Illegal Recycler,0.375,,-14%
15709,Illegal Stabiliser,0.25,+2%,-13%
15710,Supercharged Accelerator,0.0,+2%,-11%
15711,Illegal Accelerator,0.0,,-11%
15712,Illegal Core,0.5,,-15%
15713,Cadmium Plating,0.0,+2%,
15714,Supercharged Injectors,0.0,+2%,
15715,Living Glass Generator Unit,0.0,,-11%
15716,Supercharged Magnets,0.25,,-13%
15717,Living Glass Mass Chamber,0.5,+3%,
15718,Illegal Injectors,0.0,+2%,
15719,Living Glass Accelerator,0.5,,-15%
15720,Living Glass Plating,0.5,+2%,-15%
15721,Illegal Accelerator,0.0,+2%,-11%
15722,Supercharged Accelerator,0.0,+2%,-11%
15723,Cadmium Capacitors,0.0,,-11%
15724,Vy'Keen Accelerator,0.5,+3%,
15725,Supercharged Injectors,0.5,+3%,-11%
15726,Supercharged Accelerator,0.375,,-14%
15727,Cadmium Injectors,0.5,+2%,-15%
15728,Vy'Keen Stabiliser,0.0,,-11%
15729,Supercharged Recycler,0.0,,-11%
15730,Cadmium Plating,0.0,+2%,
15731,Illegal Generator Unit,0.5,+3%,
15732,Illegal Mass Chamber,0.0,+2%,
15733,Supercharged Generator Unit,0.25,+2%,-13%
15734,Supercharged Accelerator,0.125,,-12%
15735,Vy'Keen Mass Chamber,0.0,+2%,
15736,Living Glass Plating,0.0,+2%,-11%
15737,Living Glass Magnets,0.0,+2%,
15738,Illegal Core,0.0,,-11%
15739,Cadmium Stabiliser,0.0,,-11%
15740,Illegal Capacitors,0.0,,-11%
15741,Vy'Keen Injectors,0.0,,-11%
15742,Vy'Keen Accelerator,0.0,+2%,
15743,Supercharged Generator Unit,0.0,+2%,-11%
15744,Vy'Keen Capacitors,0.75,+3%,-13%
15745,Vy'Keen Plating,0.0,,-11%
15746,Supercharged Capacitors,0.5,+3%,-11%
15747,Vy'Keen Magnets,0.5,+3%,
15748,Living Glass Plating,0.125,,-12%
15749,Illegal Injectors,0.5,+3%,
15750,Cadmium Recycler,0.125,+2%,-12%
15751,Cadmium Mass Chamber,0.0,+2%,
15752,Cadmium Mass Chamber,0.0,,-11%
15753,Cadmium Generator Unit,0.0,+2%,-11%
15754,Vy'Keen Accelerator,0.0,+2%,
15755,Supercharged Mass Chamber,0.0,+2%,-11%
15756,Cadmium Mass Chamber,0.0,+2%,
15757,Vy'Keen Generator Unit,0.0,+2%,
15758,Illegal Accelerator,0.5,,-15%
15759,Vy'Keen Injectors,0.5,+3%,
15760,Illegal Generator Unit,0.0,+2%,-11%
15761,Supercharged Injectors,0.0,+2%,
15762,Supercharged Accelerator,0.375,,-14%
15763,Vy'Keen Stabiliser,0.5,+3%,
15764,Vy'Keen Core,0.0,+2%,-11%
15765,Supercharged Stabiliser,0.625,+3%,-12%
15766,Vy'Keen Generator Unit,0.0,+2%,-11%
15767,Living Glass Mass Chamber,0.5,+3%,
15768,Illegal Recycler,0.625,+3%,-12%
15769,Illegal Injectors,0.5,+3%,-11%
15770,Cadmium Stabiliser,0.5,+3%,
15771,Cadmium Core,0.0,+2%,
15772,Supercharged Capacitors,0.125,+2%,-12%
15773,Supercharged Capacitors,0.5,+3%,
15774,Illegal Recycler,0.0,,-11%
15775,Cadmium Generator Unit,0.375,,-14%
15776,Vy'Keen Generator Unit,0.0,+2%,
15777,Vy'Keen Injectors,0.5,+3%,
15778,Supercharged Mass Chamber,0.25,,-13%
15779,Cadmium Generator Unit,0.0,+2%,
15780,Living Glass Accelerator,0.0,+2%,
15781,Vy'Keen Stabiliser,0.0,+2%,
15782,Vy'Keen Injectors,1.0,+3%,-15%
15783,Vy'Keen Magnets,0.5,+2%,-15%
15784,Cadmium Capacitors,0.0,+2%,-11%
15785,Cadmium Recycler,0.25,,-13%
15786,Supercharged Generator Unit,0.0,,-11%
15787,Supercharged Core,0.5,+3%,
15788,Living Glass Recycler,0.0,+2%,
15789,Supercharged Core,0.0,,-11%
15790,Illegal Recycler,0.0,,-11%
15791,Vy'Keen Magnets,0.0,,-11%
15792,Vy'Keen Injectors,0.0,+2%,
15793,Illegal Stabiliser,0.5,+3%,
15794,Vy'Keen Generator Unit,0.0,,-11%
15795,Illegal Injectors,0.125,,-12%
15796,Living Glass Mass Chamber,0.0,,-11%
15797,Living Glass Recycler,0.75,+3%,-13%
15798,Cadmium Capacitors,0.0,+2%,
15799,Vy'Keen Magnets,0.125,,-12%
15800,Cadmium Injectors,0.375,+2%,-14%
15801,Cadmium Magnets,0.5,,-15%
15802,Vy'Keen Core,0.0,+2%,-11%
15803,Vy'Keen Generator Unit,0.0,+2%,
15804,Illegal Generator Unit,0.125,+2%,-12%
15805,Cadmium Generator Unit,0.125,,-12%
15806,Vy'Keen Magnets,0.5,+3%,
15807,Vy'Keen Generator Unit,0.5,+3%,-11%
15808,Cadmium Accelerator,0.25,,-13%
15809,Cadmium Accelerator,0.5,+3%,
15810,Vy'Keen Magnets,0.0,,-11%
15811,Illegal Magnets,0.0,+2%,
15812,Cadmium Plating,0.0,+2%,
15813,Cadmium Mass Chamber,0.0,+2%,-11%
15814,Cadmium Core,0.0,,-11%
15815,Living Glass Accelerator,0.0,+2%,
15816,Living Glass Core,0.0,+2%,
15817,Cadmium Stabiliser,0.0,+2%,
15818,Living Glass Accelerator,0.0,,-11%
15819,Cadmium Recycler,0.0,,-11%
15820,Vy'Keen Plating,0.0,,-11%
15821,Supercharged Stabiliser,0.125,,-12%
15822,Illegal Plating,0.5,+3%,
15823,Cadmium Magnets,0.125,+2%,-12%
15824,Supercharged Magnets,0.125,+2%,-12%
15825,Cadmium Plating,0.0,+2%,-11%
15826,Cadmium Generator Unit,0.375,+2%,-14%
15827,Cadmium Core,0.5,+3%,
15828,Illegal Recycler,0.5,+3%,-11%
15829,Illegal Stabiliser,0.125,,-12%
15830,Supercharged Recycler,0.375,,-14%
15831,Cadmium Plating,0.0,+2%,
15832,Vy'Keen Stabiliser,0.5,+2%,-15%
15833,Cadmium Core,0.0,,-11%
