Seed	Name	Perfection	Weapon_Grenade_Damage	Weapon_Grenade_Radius	Weapon_Grenade_Speed
19881	Supercritical Gas Expander	0.0	+30%
19882	Gyroscopic Core	0.03		+31%
19883	Supercritical Compressor	0.47		+49%
19884	Supercritical Compressor	0.03		+31%
19885	Supercritical Coils	0.0	+30%
19886	Nonlinear Launch System	0.23			+192%
19887	Nanite Core	0.25	+35%
19888	Geometric Injector Plugs	0.01			+102%
19889	Geometric Heat Pump	0.03		+31%
19890	Supercritical Core	0.32			+228%
19891	Nanite Compressor	0.1	+32%
19892	Nanite Heat Pump	0.12		+35%
19893	Supercritical Injector Plugs	0.0	+30%
19894	Supercritical Launch System	0.03		+31%
19895	Nanite Release Mechanism	0.12		+35%
19896	Supercritical Injector Plugs	0.31			+224%
19897	Supercritical Release Mechanism	0.03			+111%
19898	Nonlinear Release Mechanism	0.15		+36%
19899	Gyroscopic Release Mechanism	0.28		+41%
19900	Geometric Coils	0.03		+31%
19901	Nonlinear Release Mechanism	0.4			+259%
19902	Gyroscopic Launch System	0.12		+35%
19903	Nanite Gas Expander	0.15		+36%
19904	Nanite Launch System	0.42		+47%
19905	Nonlinear Launch System	0.1	+32%
19906	Nanite Core	0.03		+31%
19907	Geometric Release Mechanism	0.04			+115%
19908	Nonlinear Injector Plugs	0.1	+32%
19909	Supercritical Core	0.03			+111%
19910	Nonlinear Injector Plugs	0.48	+39%	+31%
19911	Gyroscopic Timing Loom	0.01			+103%
19912	Supercritical Timing Loom	0.0	+30%
19913	Supercritical Shell Loader	0.05	+30%	+32%
19914	Gyroscopic Launch System	0.03			+111%
19915	Gyroscopic Shell Loader	0.25	+35%
19916	Nonlinear Compressor	0.1	+32%
19917	Geometric Heat Pump	0.2	+34%
19918	Supercritical Release Mechanism	0.0	+30%
19919	Nonlinear Gas Expander	0.03	+30%		+112%
19920	Gyroscopic Timing Loom	0.82	+38%		+267%
19921	Nanite Launch System	0.05		+32%
19922	Gyroscopic Coils	0.15		+36%
19923	Geometric Core	0.05			+120%
19924	Nanite Shell Loader	0.25		+40%
19925	Supercritical Compressor	0.02			+107%
19926	Gyroscopic Timing Loom	0.0		+30%
19927	Nanite Coils	0.08			+131%
19928	Nonlinear Heat Pump	0.0	+30%
19929	Nonlinear Core	0.05		+32%
19930	Nonlinear Injector Plugs	0.0	+30%
19931	Geometric Launch System	0.3	+36%
19932	Nanite Shell Loader	0.03		+31%
19933	Supercritical Injector Plugs	0.35		+31%	+230%
19934	Nanite Core	0.25	+35%
19935	Supercritical Launch System	0.52	+31%	+49%
19936	Gyroscopic Core	0.17		+37%
19937	Gyroscopic Compressor	0.05	+31%
19938	Supercritical Coils	0.03		+31%
19939	Geometric Gas Expander	0.32			+228%
19940	Geometric Coils	0.17		+37%
19941	Geometric Release Mechanism	0.28		+41%
19942	Gyroscopic Heat Pump	0.0	+30%
19943	Gyroscopic Heat Pump	0.57		+41%	+220%
19944	Nonlinear Core	0.03		+31%
19945	Geometric Timing Loom	0.26			+205%
19946	Supercritical Release Mechanism	0.4	+38%
19947	Gyroscopic Injector Plugs	0.35	+37%
19948	Nanite Coils	0.47		+49%
19949	Supercritical Release Mechanism	0.0			+100%
19950	Gyroscopic Injector Plugs	0.49			+297%
19951	Supercritical Compressor	0.1	+30%	+34%
19952	Geometric Timing Loom	0.08	+31%	+31%
19953	Nanite Timing Loom	0.25		+40%
19954	Gyroscopic Core	0.15			+158%
19955	Nanite Coils	0.03		+31%
19956	Geometric Core	0.0	+30%
19957	Gyroscopic Release Mechanism	0.01			+105%
19958	Geometric Shell Loader	0.1		+34%
19959	Supercritical Heat Pump	0.25	+35%
19960	Geometric Shell Loader	0.05		+32%
19961	Nonlinear Heat Pump	0.4		+46%
19962	Gyroscopic Core	0.03		+31%
19963	Gyroscopic Timing Loom	0.03		+31%
19964	Geometric Release Mechanism	0.16			+162%
19965	Geometric Heat Pump	0.1	+32%
19966	Supercritical Heat Pump	0.03		+31%
19967	Nanite Compressor	0.45	+37%		+139%
19968	Nanite Compressor	0.0			+100%
19969	Gyroscopic Launch System	0.34			+236%
19970	Supercritical Coils	0.1	+32%
19971	Nonlinear Timing Loom	0.0	+30%
19972	Nonlinear Injector Plugs	0.05	+31%
19973	Nanite Heat Pump	0.0			+101%
19974	Nonlinear Compressor	0.1	+32%
19975	Nanite Injector Plugs	0.31			+224%
19976	Nanite Timing Loom	0.35	+37%
19977	Nanite Gas Expander	0.0	+30%
19978	Gyroscopic Compressor	0.13			+152%
19979	Gyroscopic Heat Pump	0.41			+263%
19980	Nonlinear Coils	0.03		+31%
19981	Nonlinear Core	0.03		+31%
19982	Nonlinear Core	0.1			+141%
19983	Gyroscopic Shell Loader	0.35		+44%
19984	Geometric Gas Expander	0.01			+102%
19985	Gyroscopic Launch System	0.3		+42%
19986	Gyroscopic Heat Pump	0.0	+30%
19987	Geometric Injector Plugs	0.06		+31%	+113%
19988	Supercritical Core	0.41		+35%	+215%
19989	Nonlinear Launch System	0.2	+34%
19990	Supercritical Gas Expander	0.03		+31%
19991	Supercritical Core	0.15	+33%
19992	Supercritical Injector Plugs	0.2	+30%	+38%
19993	Gyroscopic Release Mechanism	0.3	+36%
19994	Nanite Coils	0.1	+32%
19995	Nanite Coils	0.35		+44%
19996	Nonlinear Core	0.03		+31%
19997	Geometric Compressor	0.01			+104%
19998	Gyroscopic Launch System	0.0		+30%
19999	Geometric Injector Plugs	0.12	+32%	+31%
20000	Gyroscopic Timing Loom	0.0	+30%
20001	Supercritical Injector Plugs	0.26			+202%
20002	Nanite Core	0.09			+135%
20003	Geometric Release Mechanism	0.17		+37%
20004	Geometric Core	0.14		+31%	+147%
20005	Gyroscopic Compressor	0.22	+34%		+109%
20006	Supercritical Injector Plugs	0.03		+31%
20007	Nanite Injector Plugs	0.34			+237%
20008	Supercritical Core	0.08		+33%
20009	Nonlinear Compressor	0.15	+33%
20010	Gyroscopic Heat Pump	0.03		+31%
20011	Geometric Launch System	0.3			+220%
20012	Gyroscopic Timing Loom	0.38			+252%
20013	Gyroscopic Injector Plugs	0.15	+33%
20014	Nonlinear Injector Plugs	0.06			+125%
20015	Nanite Shell Loader	0.1			+139%
20016	Geometric Core	0.14			+156%
20017	Nanite Shell Loader	0.05			+122%
20018	Supercritical Launch System	0.08	+31%	+31%
20019	Gyroscopic Heat Pump	0.0	+30%
20020	Geometric Coils	0.0	+30%
20021	Nanite Heat Pump	0.27	+32%	+37%
20022	Geometric Gas Expander	0.4	+38%
20023	Supercritical Gas Expander	0.12	+30%	+35%
20024	Nanite Timing Loom	0.08	+30%	+33%
20025	Supercritical Gas Expander	0.12			+148%
20026	Nonlinear Compressor	0.2	+34%
20027	Supercritical Compressor	0.01			+105%
20028	Nanite Timing Loom	0.0			+101%
20029	Nanite Timing Loom	0.38			+250%
20030	Geometric Launch System	0.5		+50%
20031	Gyroscopic Gas Expander	0.25		+40%
20032	Nanite Heat Pump	0.13			+151%
20033	Geometric Heat Pump	0.15		+35%	+110%
20034	Nanite Core	0.35	+37%
20035	Gyroscopic Core	0.08		+33%
20036	Geometric Gas Expander	0.03		+31%
20037	Nanite Timing Loom	0.04		+31%	+107%
20038	Geometric Heat Pump	0.4	+38%
20039	Gyroscopic Launch System	0.09			+135%
20040	Nanite Heat Pump	0.0			+100%
20041	Nanite Compressor	0.15	+33%
20042	Supercritical Compressor	0.0	+30%
20043	Gyroscopic Compressor	0.1	+32%
20044	Gyroscopic Heat Pump	0.0	+30%
20045	Geometric Coils	0.03		+31%
20046	Nanite Gas Expander	0.35	+37%
20047	Nanite Timing Loom	0.0	+30%
20048	Nanite Shell Loader	0.15	+30%		+160%
20049	Nanite Shell Loader	0.05	+30%		+120%
20050	Supercritical Coils	0.38	+36%	+33%
20051	Gyroscopic Launch System	0.03		+31%
20052	Geometric Injector Plugs	0.03		+31%
20053	Supercritical Release Mechanism	0.31	+33%		+163%
20054	Nonlinear Launch System	0.08		+33%
20055	Gyroscopic Core	0.17		+34%	+127%
20056	Gyroscopic Heat Pump	0.05	+31%
20057	Nonlinear Release Mechanism	0.03	+30%	+31%
20058	Supercritical Shell Loader	0.08		+33%
20059	Nonlinear Core	0.03		+31%
20060	Nonlinear Core	0.05	+31%
20061	Gyroscopic Coils	0.0	+30%
20062	Gyroscopic Coils	0.45	+34%	+40%
20063	Nanite Shell Loader	0.12		+35%
20064	Nonlinear Launch System	0.2	+34%
20065	Supercritical Launch System	0.2	+34%
20066	Geometric Gas Expander	0.4		+46%
20067	Gyroscopic Gas Expander	0.14			+154%
20068	Nanite Injector Plugs	0.15	+33%
20069	Supercritical Coils	0.04			+116%
20070	Nonlinear Heat Pump	0.08		+33%	+100%
20071	Nanite Coils	0.03		+31%
20072	Gyroscopic Coils	0.06			+125%
20073	Gyroscopic Launch System	0.25		+40%
20074	Gyroscopic Timing Loom	0.0	+30%
20075	Geometric Coils	0.0			+100%
20076	Geometric Launch System	0.35	+37%
20077	Nanite Coils	0.1	+32%
20078	Supercritical Injector Plugs	0.08	+31%	+31%
20079	Supercritical Heat Pump	0.03			+113%
20080	Supercritical Release Mechanism	0.06			+125%
20081	Nanite Heat Pump	0.0	+30%
20082	Supercritical Timing Loom	0.23	+33%	+33%
20083	Gyroscopic Heat Pump	0.2	+34%
20084	Nanite Core	0.48		+48%	+111%
20085	Nonlinear Launch System	0.22		+36%	+129%
20086	Gyroscopic Core	0.28		+41%
20087	Nonlinear Heat Pump	0.03		+31%
20088	Gyroscopic Injector Plugs	0.55	+38%		+159%
20089	Gyroscopic Launch System	0.15		+36%
20090	Supercritical Compressor	0.01			+105%
20091	Nanite Injector Plugs	0.38			+250%
20092	Nonlinear Heat Pump	0.05	+31%
20093	Geometric Release Mechanism	0.42	+34%		+189%
20094	Supercritical Coils	0.05	+31%
20095	Gyroscopic Compressor	0.21			+185%
20096	Nanite Core	0.03		+31%
20097	Gyroscopic Injector Plugs	0.8	+38%		+260%
20098	Gyroscopic Gas Expander	0.06			+125%
20099	Nanite Coils	0.47		+49%
20100	Nanite Launch System	0.45	+39%	+30%
20101	Supercritical Shell Loader	0.15	+33%
20102	Supercritical Heat Pump	0.25	+35%
20103	Geometric Gas Expander	0.0	+30%
20104	Supercritical Coils	0.26			+204%
20105	Supercritical Heat Pump	0.5	+36%	+38%
20106	Gyroscopic Shell Loader	0.18		+31%	+162%
20107	Nonlinear Shell Loader	0.1			+140%
20108	Nonlinear Shell Loader	0.1		+34%	+102%
20109	Nanite Coils	0.03		+31%
20110	Gyroscopic Injector Plugs	0.66		+37%	+294%
20111	Geometric Release Mechanism	0.12			+149%
20112	Geometric Core	0.15	+32%		+120%
20113	Geometric Core	0.15	+33%
20114	Nonlinear Coils	0.0	+30%
20115	Nonlinear Timing Loom	0.05			+121%
20116	Gyroscopic Core	0.01			+104%
20117	Nonlinear Timing Loom	0.25	+35%
20118	Gyroscopic Shell Loader	0.04		+31%	+105%
20119	Nonlinear Core	0.03		+31%
20120	Geometric Timing Loom	0.3		+42%
20121	Supercritical Core	0.36			+243%
20122	Geometric Release Mechanism	0.0	+30%
20123	Geometric Timing Loom	0.12		+35%
20124	Nanite Timing Loom	0.03		+31%
20125	Geometric Release Mechanism	0.0		+30%
20126	Supercritical Injector Plugs	0.01			+102%
20127	Geometric Coils	0.1		+34%
20128	Nonlinear Timing Loom	0.0	+30%
20129	Nonlinear Core	0.12	+30%		+147%
20130	Nanite Coils	0.28		+41%
20131	Gyroscopic Heat Pump	0.57	+32%		+287%
20132	Nonlinear Timing Loom	0.07			+129%
20133	Supercritical Compressor	0.25			+200%
20134	Supercritical Injector Plugs	0.03		+31%
20135	Nanite Timing Loom	0.23			+192%
20136	Supercritical Shell Loader	0.43			+272%
20137	Nonlinear Core	0.2	+34%
20138	Gyroscopic Compressor	0.1	+32%
20139	Geometric Compressor	0.0	+30%
20140	Geometric Injector Plugs	0.26			+205%
20141	Nonlinear Injector Plugs	0.05		+32%
20142	Gyroscopic Injector Plugs	0.51		+38%	+224%
20143	Nonlinear Timing Loom	0.1		+34%
20144	Nanite Shell Loader	0.2		+38%
20145	Nanite Timing Loom	0.0	+30%
20146	Geometric Injector Plugs	0.15	+33%
20147	Supercritical Heat Pump	0.03			+113%
20148	Supercritical Heat Pump	0.07		+31%	+119%
20149	Nonlinear Compressor	0.15			+159%
20150	Supercritical Injector Plugs	0.08			+131%
20151	Geometric Injector Plugs	0.03		+31%
20152	Supercritical Compressor	0.03		+31%
20153	Supercritical Compressor	0.17			+169%
20154	Supercritical Coils	0.06			+124%
20155	Nonlinear Injector Plugs	0.29			+216%
20156	Nanite Launch System	0.1		+34%
20157	Geometric Coils	0.03		+31%
20158	Nonlinear Launch System	0.0			+100%
20159	Supercritical Timing Loom	0.01			+104%
20160	Supercritical Coils	0.03		+31%
20161	Nanite Core	0.35	+37%
20162	Supercritical Coils	0.07			+129%
20163	Nanite Launch System	0.03		+31%
20164	Nonlinear Launch System	0.0	+30%
20165	Gyroscopic Timing Loom	0.03		+31%
20166	Nanite Shell Loader	0.15			+160%
20167	Nanite Timing Loom	0.3	+36%
20168	Geometric Gas Expander	0.06			+123%
20169	Nanite Core	0.45	+38%	+32%
20170	Gyroscopic Injector Plugs	0.17		+37%
20171	Gyroscopic Injector Plugs	0.45	+39%
20172	Supercritical Launch System	0.45			+279%
20173	Nonlinear Heat Pump	0.02			+108%
20174	Nonlinear Launch System	0.03		+31%
20175	Gyroscopic Compressor	0.3	+36%
20176	Gyroscopic Heat Pump	0.05	+31%
20177	Geometric Release Mechanism	0.34			+237%
20178	Nonlinear Injector Plugs	0.03		+31%
20179	Gyroscopic Gas Expander	0.01			+102%
20180	Nonlinear Shell Loader	0.25		+40%
20181	Nonlinear Shell Loader	0.0			+101%
20182	Nanite Core	0.25			+200%
20183	Supercritical Compressor	0.17		+37%
20184	Supercritical Release Mechanism	0.12			+150%
20185	Gyroscopic Release Mechanism	0.1	+30%	+34%
20186	Supercritical Release Mechanism	0.58	+32%		+291%
20187	Geometric Heat Pump	0.03		+31%
20188	Nanite Shell Loader	0.0	+30%
20189	Geometric Launch System	0.03			+112%
20190	Geometric Core	0.4	+38%
20191	Gyroscopic Coils	0.02			+109%
20192	Nanite Heat Pump	0.08			+133%
20193	Geometric Coils	0.17		+37%
20194	Nanite Compressor	0.2	+34%
20195	Nanite Coils	0.41			+262%
20196	Supercritical Coils	0.07			+126%
20197	Nonlinear Shell Loader	0.15		+36%
20198	Supercritical Gas Expander	0.03		+31%
20199	Gyroscopic Heat Pump	0.0	+30%
20200	Nonlinear Injector Plugs	0.06			+124%
20201	Nanite Timing Loom	0.03		+31%
20202	Gyroscopic Release Mechanism	0.22		+39%
20203	Nanite Launch System	0.4	+38%
20204	Nanite Release Mechanism	0.1	+32%
20205	Nanite Coils	0.29			+215%
20206	Nonlinear Coils	0.17	+32%		+130%
20207	Gyroscopic Heat Pump	0.05		+32%
20208	Nanite Compressor	0.82	+37%	+49%
20209	Gyroscopic Heat Pump	0.1		+34%
20210	Nanite Injector Plugs	0.3	+36%
20211	Gyroscopic Compressor	0.1			+139%
20212	Nanite Launch System	0.03		+31%
20213	Supercritical Shell Loader	0.05	+31%
20214	Geometric Shell Loader	0.03		+31%
20215	Nonlinear Injector Plugs	0.45	+32%	+44%
20216	Supercritical Timing Loom	0.45	+39%
20217	Nanite Compressor	0.49			+298%
20218	Geometric Injector Plugs	0.03		+31%
20219	Supercritical Injector Plugs	0.0			+100%
20220	Nanite Compressor	0.08		+31%	+123%
20221	Supercritical Shell Loader	0.38		+45%
20222	Gyroscopic Heat Pump	0.15	+33%
20223	Supercritical Coils	0.03		+31%
20224	Gyroscopic Timing Loom	0.03		+31%
20225	Nanite Gas Expander	0.08	+31%	+31%
20226	Nonlinear Gas Expander	0.0	+30%
20227	Supercritical Shell Loader	0.2		+31%	+170%
20228	Gyroscopic Heat Pump	0.03		+31%
20229	Gyroscopic Coils	0.03		+31%
20230	Gyroscopic Release Mechanism	0.15	+33%
20231	Gyroscopic Gas Expander	0.08		+33%
20232	Geometric Injector Plugs	0.05		+32%
20233	Nonlinear Heat Pump	0.45	+39%
20234	Geometric Injector Plugs	0.0	+30%
20235	Nanite Gas Expander	0.04			+118%
20236	Supercritical Launch System	0.08		+33%
20237	Supercritical Launch System	0.05	+31%
20238	Gyroscopic Heat Pump	0.21			+185%
20239	Nonlinear Compressor	0.0			+101%
20240	Supercritical Timing Loom	0.05	+31%
20241	Supercritical Compressor	0.0			+101%
20242	Geometric Release Mechanism	0.05	+31%
20243	Supercritical Heat Pump	0.03		+31%
20244	Nanite Heat Pump	0.0	+30%
20245	Gyroscopic Launch System	0.03		+31%
20246	Nanite Heat Pump	0.03		+31%
20247	Gyroscopic Coils	0.2	+34%
20248	Supercritical Timing Loom	0.05			+120%
20249	Nanite Coils	0.05	+31%
20250	Nanite Heat Pump	0.2		+38%
20251	Gyroscopic Shell Loader	0.15		+36%
20252	Geometric Shell Loader	0.03		+31%	+100%
20253	Geometric Launch System	0.2		+38%
20254	Gyroscopic Gas Expander	0.17	+30%	+37%
20255	Geometric Timing Loom	0.03		+31%
20256	Nanite Timing Loom	0.1		+34%
20257	Nanite Injector Plugs	0.03		+31%
20258	Nanite Launch System	0.1	+32%		+100%
20259	Nonlinear Compressor	0.43			+273%
20260	Geometric Release Mechanism	0.0	+30%
20261	Geometric Release Mechanism	0.0		+30%
20262	Geometric Gas Expander	0.22	+30%	+39%
20263	Supercritical Coils	0.37			+247%
20264	Geometric Heat Pump	0.15		+36%
20265	Nanite Timing Loom	0.32			+229%
20266	Supercritical Core	0.03			+111%
20267	Nonlinear Gas Expander	0.03		+31%
20268	Nanite Core	0.0			+100%
20269	Nonlinear Heat Pump	0.15		+36%
20270	Gyroscopic Shell Loader	0.44			+277%
20271	Geometric Gas Expander	0.42		+47%
20272	Nonlinear Injector Plugs	0.0	+30%
20273	Supercritical Coils	0.44			+277%
20274	Gyroscopic Injector Plugs	0.15			+160%
20275	Gyroscopic Compressor	0.03		+31%
20276	Nonlinear Release Mechanism	0.25		+40%
20277	Supercritical Coils	0.16			+163%
20278	Supercritical Heat Pump	0.17		+37%
20279	Nanite Core	0.14			+156%
20280	Nonlinear Launch System	0.0	+30%
20281	Gyroscopic Coils	0.03		+31%
20282	Supercritical Timing Loom	0.03	+30%	+31%
20283	Nanite Core	0.2	+34%
20284	Gyroscopic Shell Loader	0.14	+30%		+156%
20285	Nonlinear Heat Pump	0.0	+30%
20286	Nonlinear Gas Expander	0.05	+31%
20287	Supercritical Heat Pump	0.15	+33%
20288	Nanite Heat Pump	0.12		+35%
20289	Nanite Compressor	0.16			+166%
20290	Supercritical Launch System	0.45	+39%
20291	Gyroscopic Timing Loom	0.0	+30%
20292	Geometric Gas Expander	0.12		+35%
20293	Nonlinear Shell Loader	0.38			+253%
20294	Geometric Heat Pump	0.0	+30%
20295	Supercritical Core	0.2	+34%
20296	Nonlinear Timing Loom	0.08		+33%
20297	Geometric Shell Loader	0.38		+45%
20298	Geometric Compressor	0.0	+30%
20299	Geometric Heat Pump	0.16			+165%
20300	Gyroscopic Gas Expander	0.5		+50%
20301	Supercritical Timing Loom	0.15	+33%
20302	Geometric Core	0.16			+162%
20303	Nonlinear Shell Loader	0.03		+31%
20304	Nonlinear Timing Loom	0.05	+31%
20305	Nonlinear Launch System	0.16			+164%
20306	Gyroscopic Heat Pump	0.0	+30%
20307	Supercritical Coils	0.04			+116%
20308	Geometric Shell Loader	0.31		+31%	+214%
20309	Geometric Compressor	0.33		+43%
20310	Gyroscopic Launch System	0.2		+38%
20311	Nonlinear Compressor	0.01			+104%
20312	Supercritical Release Mechanism	0.29			+215%
20313	Supercritical Timing Loom	0.0	+30%
20314	Nonlinear Injector Plugs	0.0	+30%
20315	Geometric Injector Plugs	0.04			+117%
20316	Nonlinear Injector Plugs	0.1	+32%
20317	Supercritical Heat Pump	0.03		+31%
20318	Gyroscopic Core	0.35	+37%
20319	Nonlinear Timing Loom	0.46			+282%
20320	Gyroscopic Compressor	0.15		+36%
20321	Gyroscopic Launch System	0.03		+31%
20322	Geometric Timing Loom	0.09	+31%		+118%
20323	Nanite Injector Plugs	0.0	+30%
20324	Supercritical Shell Loader	0.1	+32%		+100%
20325	Gyroscopic Timing Loom	0.11			+145%
20326	Gyroscopic Core	0.03		+31%
20327	Nanite Core	0.12		+35%
20328	Geometric Coils	0.45		+48%	+100%
20329	Nanite Shell Loader	0.01	+30%		+104%
20330	Gyroscopic Core	0.02			+106%
20331	Gyroscopic Timing Loom	0.05		+32%
20332	Nanite Shell Loader	0.05	+31%
20333	Nanite Release Mechanism	0.15	+33%
20334	Geometric Injector Plugs	0.0	+30%
20335	Nanite Gas Expander	0.57	+39%	+35%
20336	Gyroscopic Compressor	0.45	+39%
20337	Geometric Compressor	0.3		+42%
20338	Nonlinear Compressor	0.0	+30%
20339	Gyroscopic Heat Pump	0.26		+38%	+123%
20340	Supercritical Core	0.12		+35%
20341	Gyroscopic Coils	0.08			+133%
20342	Gyroscopic Shell Loader	0.03		+31%	+102%
20343	Geometric Compressor	0.4	+38%
20344	Nanite Core	0.25		+40%
20345	Nonlinear Launch System	0.04			+115%
20346	Nanite Gas Expander	0.03		+31%
20347	Geometric Timing Loom	0.37		+31%	+238%
20348	Gyroscopic Injector Plugs	0.17			+167%
20349	Nanite Shell Loader	0.48	+39%	+31%
20350	Geometric Release Mechanism	0.45	+39%
20351	Gyroscopic Compressor	0.28			+211%
20352	Nonlinear Shell Loader	0.0	+30%
20353	Gyroscopic Shell Loader	0.4	+38%
20354	Nanite Launch System	0.35	+37%
20355	Geometric Compressor	0.15		+36%
20356	Geometric Gas Expander	0.32			+226%
20357	Geometric Compressor	0.19			+176%
20358	Geometric Timing Loom	0.1		+34%
20359	Gyroscopic Shell Loader	0.0	+30%
20360	Gyroscopic Heat Pump	0.52		+35%	+257%
20361	Supercritical Release Mechanism	0.05	+31%
20362	Geometric Heat Pump	0.08	+31%	+31%
20363	Nonlinear Core	0.18			+173%
20364	Geometric Release Mechanism	0.02			+107%
20365	Supercritical Gas Expander	0.15		+36%
20366	Nonlinear Heat Pump	0.22		+39%
20367	Nonlinear Injector Plugs	0.0	+30%
20368	Nonlinear Coils	0.4	+38%
20369	Geometric Shell Loader	0.05	+31%
20370	Nonlinear Timing Loom	0.22			+186%
20371	Nanite Injector Plugs	0.03		+31%
20372	Supercritical Shell Loader	0.2	+34%
20373	Nanite Shell Loader	0.28		+41%
20374	Gyroscopic Heat Pump	0.2	+34%
20375	Gyroscopic Launch System	0.03		+31%
20376	Gyroscopic Timing Loom	0.0	+30%
20377	Nanite Compressor	0.0			+100%
20378	Geometric Timing Loom	0.43			+271%
20379	Geometric Timing Loom	0.03		+31%
20380	Gyroscopic Core	0.45			+278%
20381	Geometric Heat Pump	0.25	+35%
20382	Nonlinear Injector Plugs	0.01			+105%
20383	Nanite Core	0.25	+35%
20384	Supercritical Injector Plugs	0.3		+42%
20385	Geometric Coils	0.3	+36%
20386	Geometric Core	0.0	+30%
20387	Gyroscopic Heat Pump	0.17		+31%	+157%
20388	Nanite Timing Loom	0.0			+101%
20389	Nonlinear Shell Loader	0.2			+181%
20390	Gyroscopic Injector Plugs	0.03		+31%
20391	Gyroscopic Coils	0.12			+150%
20392	Nonlinear Gas Expander	0.08	+31%	+31%
20393	Nanite Compressor	0.3		+42%
20394	Supercritical Timing Loom	0.2	+34%
20395	Nanite Release Mechanism	0.03		+31%
20396	Nonlinear Shell Loader	0.45	+39%
20397	Nonlinear Core	0.05	+31%
20398	Nanite Core	0.09			+135%
20399	Supercritical Timing Loom	0.16		+32%	+145%
20400	Geometric Coils	0.35	+37%
20401	Nanite Gas Expander	0.09			+137%
20402	Geometric Gas Expander	0.47	+38%		+128%
20403	Gyroscopic Core	0.03		+31%
20404	Supercritical Core	0.03		+31%
20405	Nanite Shell Loader	0.08		+33%
20406	Supercritical Core	0.41			+263%
20407	Nanite Coils	0.21			+184%
20408	Supercritical Coils	0.3			+218%
20409	Geometric Gas Expander	0.05			+120%
20410	Nonlinear Injector Plugs	0.41		+32%	+245%
20411	Nonlinear Heat Pump	0.28			+213%
20412	Nonlinear Heat Pump	0.23			+194%
20413	Gyroscopic Release Mechanism	0.0	+30%
20414	Gyroscopic Gas Expander	0.43			+271%
20415	Gyroscopic Compressor	0.1			+140%
20416	Supercritical Timing Loom	0.41			+264%
20417	Geometric Coils	0.0	+30%
20418	Gyroscopic Timing Loom	0.3	+36%
20419	Gyroscopic Core	0.0	+30%
20420	Nanite Shell Loader	0.07			+129%
20421	Supercritical Launch System	0.2		+38%
20422	Nanite Coils	0.06			+123%
20423	Nonlinear Launch System	0.06			+124%
20424	Geometric Shell Loader	0.45	+39%
20425	Nanite Injector Plugs	0.0	+30%
20426	Nonlinear Injector Plugs	0.13	+31%		+132%
20427	Gyroscopic Launch System	0.1			+140%
20428	Supercritical Gas Expander	0.0	+30%		+101%
20429	Nanite Gas Expander	0.03	+30%	+31%
20430	Supercritical Compressor	0.03		+31%
20431	Gyroscopic Timing Loom	0.15	+33%
20432	Supercritical Shell Loader	0.04		+31%	+105%
20433	Supercritical Gas Expander	0.03	+30%		+112%
20434	Nonlinear Release Mechanism	0.1		+31%	+128%
20435	Nanite Injector Plugs	0.04			+116%
20436	Gyroscopic Gas Expander	0.4	+38%
20437	Nonlinear Core	0.35	+37%
20438	Gyroscopic Gas Expander	0.09			+138%
20439	Nanite Heat Pump	0.58	+34%		+254%
20440	Nonlinear Shell Loader	0.4		+46%
20441	Supercritical Core	0.03		+31%
20442	Nanite Heat Pump	0.15			+161%
20443	Geometric Heat Pump	0.41	+37%		+124%
20444	Geometric Compressor	0.4	+38%
20445	Nanite Coils	0.35	+37%
20446	Nanite Heat Pump	0.34			+235%
20447	Geometric Timing Loom	0.09	+30%		+136%
20448	Supercritical Heat Pump	0.26			+204%
20449	Supercritical Timing Loom	0.15			+158%
20450	Gyroscopic Injector Plugs	0.0	+30%
20451	Nanite Heat Pump	0.15	+33%		+100%
20452	Nanite Compressor	0.02			+107%
20453	Geometric Injector Plugs	0.36			+244%
20454	Supercritical Launch System	0.24		+31%	+186%
20455	Geometric Launch System	0.01			+104%
20456	Geometric Timing Loom	0.17			+170%
20457	Nanite Injector Plugs	0.05	+31%
20458	Nonlinear Release Mechanism	0.2	+34%
20459	Gyroscopic Heat Pump	0.25	+35%
20460	Supercritical Coils	0.03		+31%
20461	Gyroscopic Shell Loader	0.3	+36%
20462	Gyroscopic Gas Expander	0.25	+35%
20463	Nanite Launch System	0.38			+253%
20464	Nanite Shell Loader	0.06			+123%
20465	Supercritical Timing Loom	0.03		+31%	+100%
20466	Supercritical Launch System	0.3	+36%
20467	Geometric Timing Loom	0.03			+111%
20468	Nonlinear Injector Plugs	0.01			+104%
20469	Nanite Compressor	0.22		+39%
20470	Nanite Timing Loom	0.06			+124%
20471	Geometric Injector Plugs	0.34			+237%
20472	Nanite Shell Loader	0.03		+31%
20473	Nonlinear Shell Loader	0.04			+118%
20474	Supercritical Timing Loom	0.25	+35%
20475	Supercritical Heat Pump	0.13			+152%
20476	Nonlinear Core	0.03		+31%
20477	Nonlinear Gas Expander	0.22			+187%
20478	Nanite Coils	0.15	+33%
20479	Nonlinear Launch System	0.18	+32%		+132%
20480	Supercritical Compressor	0.0			+100%
20481	Geometric Coils	0.0			+100%
20482	Supercritical Launch System	0.03		+31%
20483	Gyroscopic Release Mechanism	0.51	+39%		+123%
20484	Nonlinear Timing Loom	0.35	+37%
20485	Geometric Launch System	0.05	+31%
20486	Geometric Coils	0.02			+107%
20487	Gyroscopic Release Mechanism	0.01			+103%
20488	Nonlinear Heat Pump	0.39			+255%
20489	Gyroscopic Coils	0.15			+158%
