sep=,
Seed,Name,Perfection,Weapon_Laser_Damage,Weapon_Laser_ChargeTime
13540,Reinforced Mass Chamber,1.0,+2%,
13541,Copper Magnets,1.0,,-10%
13542,Backup Recycler,1.0,+2%,
13543,Backup Recycler,0.0,,-6%
13544,Additional Injectors,1.0,+2%,
13545,Copper Accelerator,1.0,+2%,
13546,Copper Plating,0.75,,-9%
13547,Additional Accelerator,1.0,+2%,
13548,Additional Injectors,1.0,+2%,
13549,Additional Core,0.75,,-9%
13550,Reinforced Capacitors,1.0,+2%,
13551,Backup Capacitors,1.0,+2%,
13552,Well-Made Accelerator,0.25,,-7%
13553,Copper Stabiliser,1.0,,-10%
13554,Well-Made Stabiliser,0.0,,-6%
13555,Well-Made Capacitors,0.75,,-9%
13556,Well-Made Accelerator,1.0,+2%,
13557,Copper Mass Chamber,1.0,+2%,
13558,Additional Injectors,1.0,+2%,
13559,Copper Accelerator,0.25,,-7%
13560,Additional Accelerator,1.0,+2%,
13561,Reinforced Mass Chamber,1.0,+2%,
13562,Copper Stabiliser,1.0,+2%,
13563,Reinforced Magnets,0.5,,-8%
13564,Additional Recycler,0.75,,-9%
13565,Copper Mass Chamber,1.0,+2%,
13566,Backup Capacitors,0.0,,-6%
13567,Copper Recycler,1.0,+2%,
13568,Additional Injectors,1.0,+2%,
13569,Reinforced Core,0.25,,-7%
13570,Additional Injectors,0.0,,-6%
13571,Well-Made Stabiliser,0.0,,-6%
13572,Backup Mass Chamber,1.0,,-10%
13573,Additional Mass Chamber,0.0,,-6%
13574,Reinforced Magnets,1.0,+2%,
13575,Reinforced Core,0.5,,-8%
13576,Copper Plating,0.0,,-6%
13577,Copper Capacitors,1.0,,-10%
13578,Reinforced Recycler,1.0,+2%,
13579,Well-Made Generator Unit,1.0,,-10%
13580,Well-Made Recycler,1.0,+2%,
13581,Additional Plating,0.0,,-6%
13582,Reinforced Injectors,0.75,,-9%
13583,Reinforced Stabiliser,1.0,+2%,
13584,Additional Generator Unit,0.25,,-7%
13585,Reinforced Recycler,1.0,+2%,
13586,Backup Injectors,0.0,,-6%
13587,Copper Accelerator,1.0,+2%,
13588,Backup Core,1.0,+2%,
13589,Backup Mass Chamber,1.0,+2%,
13590,Backup Plating,0.5,,-8%
13591,Reinforced Recycler,1.0,+2%,
13592,Well-Made Injectors,1.0,,-10%
13593,Copper Magnets,0.0,,-6%
13594,Well-Made Mass Chamber,0.25,,-7%
13595,Reinforced Injectors,1.0,+2%,
13596,Backup Injectors,1.0,+2%,
13597,Well-Made Stabiliser,0.0,,-6%
13598,Backup Plating,1.0,+2%,
13599,Well-Made Capacitors,1.0,+2%,
13600,Copper Generator Unit,0.0,,-6%
13601,Well-Made Plating,0.75,,-9%
13602,Additional Plating,0.0,,-6%
13603,Copper Plating,0.0,,-6%
13604,Reinforced Magnets,1.0,+2%,
13605,Well-Made Mass Chamber,0.5,,-8%
13606,Copper Recycler,1.0,+2%,
13607,Well-Made Injectors,1.0,+2%,
13608,Well-Made Plating,0.0,,-6%
13609,Backup Generator Unit,0.0,,-6%
13610,Copper Injectors,1.0,+2%,
13611,Well-Made Stabiliser,1.0,+2%,
13612,Copper Core,1.0,+2%,
13613,Backup Recycler,0.25,,-7%
13614,Copper Stabiliser,0.5,,-8%
13615,Backup Core,1.0,+2%,
13616,Backup Core,1.0,+2%,
13617,Reinforced Magnets,0.25,,-7%
13618,Reinforced Plating,0.0,,-6%
13619,Copper Accelerator,1.0,+2%,
13620,Additional Stabiliser,1.0,+2%,
13621,Well-Made Core,0.0,,-6%
13622,Copper Accelerator,1.0,,-10%
13623,Copper Stabiliser,1.0,+2%,
13624,Reinforced Generator Unit,0.0,,-6%
13625,Copper Accelerator,0.0,,-6%
13626,Copper Plating,1.0,+2%,
13627,Copper Plating,0.0,,-6%
13628,Well-Made Capacitors,1.0,+2%,
13629,Copper Plating,1.0,+2%,
13630,Well-Made Plating,0.0,,-6%
13631,Copper Accelerator,1.0,+2%,
13632,Reinforced Plating,1.0,+2%,
13633,Additional Stabiliser,0.25,,-7%
13634,Reinforced Mass Chamber,0.25,,-7%
13635,Backup Core,1.0,+2%,
13636,Reinforced Magnets,0.0,,-6%
13637,Additional Plating,1.0,+2%,
13638,Copper Accelerator,1.0,+2%,
13639,Additional Core,1.0,+2%,
13640,Reinforced Recycler,0.0,,-6%
13641,Additional Plating,1.0,,-10%
13642,Copper Capacitors,1.0,+2%,
13643,Well-Made Magnets,1.0,+2%,
13644,Well-Made Injectors,1.0,+2%,
13645,Backup Magnets,0.75,,-9%
13646,Copper Generator Unit,1.0,+2%,
13647,Well-Made Recycler,0.25,,-7%
13648,Reinforced Mass Chamber,0.0,,-6%
13649,Copper Generator Unit,1.0,+2%,
13650,Additional Stabiliser,1.0,+2%,
13651,Well-Made Plating,1.0,+2%,
13652,Additional Accelerator,0.0,,-6%
13653,Additional Core,0.5,,-8%
13654,Additional Recycler,0.0,,-6%
13655,Additional Mass Chamber,1.0,+2%,
13656,Reinforced Generator Unit,0.5,,-8%
13657,Backup Capacitors,0.75,,-9%
13658,Copper Stabiliser,1.0,+2%,
13659,Copper Stabiliser,0.5,,-8%
13660,Additional Generator Unit,1.0,+2%,
13661,Copper Capacitors,0.0,,-6%
13662,Additional Mass Chamber,1.0,+2%,
13663,Backup Recycler,1.0,+2%,
13664,Copper Plating,1.0,+2%,
13665,Copper Mass Chamber,0.5,,-8%
13666,Well-Made Generator Unit,0.5,,-8%
13667,Well-Made Plating,0.0,,-6%
13668,Backup Capacitors,1.0,+2%,
13669,Backup Accelerator,1.0,+2%,
13670,Reinforced Capacitors,1.0,+2%,
13671,Copper Recycler,0.25,,-7%
13672,Backup Stabiliser,1.0,+2%,
13673,Reinforced Accelerator,0.0,,-6%
13674,Additional Mass Chamber,0.5,,-8%
13675,Additional Generator Unit,1.0,,-10%
13676,Copper Generator Unit,0.25,,-7%
13677,Reinforced Generator Unit,1.0,+2%,
13678,Well-Made Injectors,1.0,,-10%
13679,Reinforced Capacitors,0.75,,-9%
13680,Backup Injectors,0.0,,-6%
13681,Additional Capacitors,0.5,,-8%
13682,Copper Injectors,1.0,+2%,
13683,Additional Core,0.5,,-8%
13684,Well-Made Magnets,0.0,,-6%
13685,Backup Capacitors,0.75,,-9%
13686,Well-Made Injectors,0.25,,-7%
13687,Copper Stabiliser,1.0,+2%,
13688,Reinforced Mass Chamber,0.75,,-9%
13689,Backup Magnets,0.25,,-7%
13690,Copper Magnets,1.0,+2%,
13691,Reinforced Accelerator,0.25,,-7%
13692,Copper Core,1.0,+2%,
13693,Additional Stabiliser,1.0,+2%,
13694,Well-Made Stabiliser,0.25,,-7%
13695,Well-Made Generator Unit,0.0,,-6%
13696,Copper Capacitors,0.0,,-6%
13697,Copper Core,1.0,+2%,
13698,Backup Generator Unit,1.0,+2%,
13699,Additional Core,1.0,+2%,
13700,Copper Capacitors,1.0,+2%,
13701,Copper Magnets,1.0,+2%,
13702,Copper Generator Unit,0.0,,-6%
13703,Backup Capacitors,1.0,+2%,
13704,Copper Accelerator,0.0,,-6%
13705,Backup Accelerator,0.25,,-7%
13706,Copper Core,1.0,+2%,
13707,Reinforced Plating,1.0,+2%,
13708,Well-Made Mass Chamber,1.0,+2%,
13709,Well-Made Injectors,0.25,,-7%
13710,Reinforced Generator Unit,0.25,,-7%
13711,Backup Capacitors,1.0,+2%,
13712,Additional Capacitors,0.25,,-7%
13713,Reinforced Accelerator,0.0,,-6%
13714,Backup Generator Unit,0.5,,-8%
13715,Backup Plating,1.0,+2%,
13716,Well-Made Plating,0.75,,-9%
13717,Additional Recycler,1.0,+2%,
13718,Copper Core,0.75,,-9%
13719,Additional Plating,0.0,,-6%
13720,Additional Core,1.0,+2%,
13721,Reinforced Capacitors,1.0,+2%,
13722,Additional Magnets,1.0,+2%,
13723,Reinforced Generator Unit,0.0,,-6%
13724,Additional Magnets,1.0,,-10%
13725,Copper Mass Chamber,1.0,+2%,
13726,Well-Made Mass Chamber,1.0,+2%,
13727,Backup Capacitors,1.0,,-10%
13728,Copper Mass Chamber,1.0,+2%,
13729,Copper Capacitors,1.0,+2%,
13730,Backup Magnets,0.0,,-6%
13731,Additional Magnets,1.0,+2%,
13732,Backup Generator Unit,0.0,,-6%
13733,Additional Recycler,1.0,+2%,
13734,Additional Capacitors,0.5,,-8%
13735,Reinforced Recycler,0.25,,-7%
13736,Reinforced Injectors,1.0,+2%,
13737,Additional Accelerator,1.0,+2%,
13738,Backup Magnets,1.0,+2%,
13739,Well-Made Recycler,1.0,+2%,
13740,Additional Mass Chamber,1.0,+2%,
13741,Additional Stabiliser,0.0,,-6%
13742,Reinforced Plating,0.75,,-9%
13743,Reinforced Magnets,1.0,+2%,
13744,Additional Plating,1.0,+2%,
13745,Backup Plating,1.0,+2%,
13746,Copper Injectors,1.0,+2%,
13747,Well-Made Capacitors,1.0,+2%,
13748,Backup Recycler,0.5,,-8%
13749,Copper Plating,1.0,+2%,
13750,Copper Recycler,1.0,+2%,
13751,Backup Generator Unit,1.0,+2%,
13752,Copper Injectors,0.75,,-9%
13753,Well-Made Stabiliser,0.5,,-8%
13754,Reinforced Stabiliser,1.0,+2%,
13755,Well-Made Recycler,0.0,,-6%
13756,Well-Made Mass Chamber,0.0,,-6%
13757,Backup Stabiliser,1.0,,-10%
13758,Well-Made Accelerator,1.0,+2%,
13759,Backup Recycler,1.0,+2%,
13760,Well-Made Magnets,0.0,,-6%
13761,Additional Accelerator,0.75,,-9%
13762,Well-Made Capacitors,0.75,,-9%
13763,Backup Core,0.0,,-6%
13764,Backup Stabiliser,1.0,+2%,
13765,Reinforced Stabiliser,0.25,,-7%
13766,Well-Made Magnets,0.5,,-8%
13767,Well-Made Recycler,1.0,+2%,
13768,Well-Made Stabiliser,1.0,+2%,
13769,Reinforced Plating,1.0,+2%,
13770,Well-Made Plating,1.0,+2%,
13771,Copper Magnets,1.0,+2%,
13772,Additional Recycler,0.0,,-6%
13773,Additional Plating,1.0,+2%,
13774,Backup Generator Unit,0.75,,-9%
13775,Reinforced Stabiliser,0.5,,-8%
13776,Copper Recycler,1.0,,-10%
13777,Additional Plating,1.0,+2%,
13778,Copper Accelerator,1.0,+2%,
13779,Copper Mass Chamber,1.0,+2%,
13780,Reinforced Injectors,1.0,+2%,
13781,Reinforced Mass Chamber,0.75,,-9%
13782,Reinforced Injectors,0.0,,-6%
13783,Copper Magnets,1.0,+2%,
13784,Reinforced Magnets,0.0,,-6%
13785,Copper Magnets,1.0,+2%,
13786,Reinforced Core,0.5,,-8%
13787,Reinforced Capacitors,1.0,+2%,
13788,Reinforced Plating,1.0,+2%,
13789,Copper Accelerator,0.0,,-6%
13790,Backup Stabiliser,1.0,+2%,
13791,Reinforced Accelerator,0.75,,-9%
13792,Well-Made Recycler,1.0,,-10%
13793,Copper Capacitors,0.0,,-6%
13794,Additional Capacitors,1.0,+2%,
13795,Reinforced Generator Unit,0.0,,-6%
13796,Backup Magnets,0.0,,-6%
13797,Well-Made Stabiliser,1.0,+2%,
13798,Backup Mass Chamber,0.25,,-7%
13799,Additional Core,0.0,,-6%
13800,Backup Recycler,1.0,+2%,
13801,Well-Made Generator Unit,0.25,,-7%
13802,Copper Plating,0.25,,-7%
13803,Additional Accelerator,1.0,+2%,
13804,Well-Made Stabiliser,0.75,,-9%
13805,Backup Recycler,0.25,,-7%
13806,Additional Recycler,1.0,+2%,
13807,Copper Capacitors,0.75,,-9%
13808,Well-Made Generator Unit,1.0,,-10%
13809,Backup Stabiliser,1.0,+2%,
13810,Well-Made Injectors,1.0,+2%,
13811,Backup Recycler,1.0,+2%,
13812,Additional Injectors,0.25,,-7%
13813,Reinforced Plating,0.0,,-6%
13814,Backup Generator Unit,0.75,,-9%
13815,Copper Mass Chamber,0.0,,-6%
13816,Well-Made Capacitors,1.0,+2%,
13817,Copper Capacitors,0.25,,-7%
13818,Well-Made Magnets,0.0,,-6%
13819,Backup Accelerator,0.5,,-8%
13820,Copper Core,0.0,,-6%
13821,Reinforced Core,1.0,+2%,
13822,Reinforced Capacitors,1.0,+2%,
13823,Reinforced Mass Chamber,1.0,+2%,
13824,Backup Mass Chamber,1.0,+2%,
13825,Backup Injectors,1.0,+2%,
13826,Well-Made Magnets,1.0,+2%,
13827,Well-Made Mass Chamber,0.75,,-9%
13828,Backup Capacitors,0.0,,-6%
13829,Reinforced Generator Unit,0.0,,-6%
13830,Backup Generator Unit,0.25,,-7%
13831,Additional Core,1.0,,-10%
13832,Backup Mass Chamber,1.0,+2%,
13833,Copper Injectors,0.75,,-9%
13834,Backup Generator Unit,0.0,,-6%
13835,Backup Mass Chamber,1.0,+2%,
13836,Copper Injectors,1.0,+2%,
13837,Reinforced Magnets,1.0,+2%,
13838,Copper Recycler,0.75,,-9%
13839,Well-Made Core,1.0,+2%,
13840,Additional Capacitors,1.0,+2%,
13841,Backup Accelerator,0.25,,-7%
13842,Copper Injectors,0.5,,-8%
13843,Backup Mass Chamber,1.0,+2%,
13844,Reinforced Core,1.0,+2%,
13845,Additional Recycler,1.0,+2%,
13846,Additional Generator Unit,1.0,+2%,
13847,Reinforced Magnets,0.0,,-6%
13848,Backup Mass Chamber,0.25,,-7%
13849,Additional Generator Unit,0.0,,-6%
13850,Additional Mass Chamber,1.0,+2%,
13851,Well-Made Capacitors,1.0,+2%,
13852,Well-Made Magnets,0.0,,-6%
13853,Backup Stabiliser,1.0,+2%,
13854,Backup Recycler,1.0,,-10%
13855,Reinforced Mass Chamber,1.0,+2%,
13856,Additional Injectors,1.0,,-10%
13857,Reinforced Mass Chamber,1.0,+2%,
13858,Additional Accelerator,0.25,,-7%
13859,Additional Plating,1.0,+2%,
13860,Reinforced Magnets,0.25,,-7%
13861,Reinforced Stabiliser,1.0,+2%,
13862,Copper Plating,0.0,,-6%
13863,Additional Magnets,0.75,,-9%
13864,Copper Stabiliser,1.0,+2%,
13865,Additional Plating,0.25,,-7%
13866,Additional Accelerator,1.0,+2%,
13867,Additional Magnets,0.0,,-6%
13868,Additional Generator Unit,0.25,,-7%
13869,Additional Mass Chamber,0.5,,-8%
13870,Additional Core,1.0,+2%,
13871,Copper Mass Chamber,1.0,+2%,
13872,Backup Core,1.0,+2%,
13873,Additional Plating,1.0,+2%,
13874,Copper Recycler,1.0,+2%,
13875,Copper Recycler,1.0,+2%,
13876,Additional Generator Unit,1.0,+2%,
13877,Well-Made Magnets,1.0,+2%,
13878,Well-Made Accelerator,0.0,,-6%
13879,Additional Recycler,1.0,+2%,
13880,Copper Stabiliser,1.0,+2%,
13881,Backup Accelerator,0.75,,-9%
13882,Backup Mass Chamber,0.0,,-6%
13883,Additional Mass Chamber,1.0,+2%,
13884,Backup Accelerator,1.0,+2%,
13885,Backup Core,1.0,+2%,
13886,Well-Made Accelerator,0.0,,-6%
13887,Reinforced Stabiliser,0.0,,-6%
13888,Reinforced Generator Unit,0.0,,-6%
13889,Well-Made Recycler,1.0,+2%,
13890,Additional Generator Unit,1.0,+2%,
13891,Copper Injectors,1.0,+2%,
13892,Reinforced Plating,1.0,+2%,
13893,Backup Magnets,1.0,+2%,
13894,Well-Made Stabiliser,0.0,,-6%
13895,Additional Accelerator,0.0,,-6%
13896,Copper Injectors,0.0,,-6%
13897,Backup Generator Unit,1.0,+2%,
13898,Copper Plating,1.0,+2%,
13899,Reinforced Recycler,1.0,+2%,
13900,Reinforced Accelerator,1.0,+2%,
13901,Copper Core,1.0,+2%,
13902,Well-Made Mass Chamber,1.0,+2%,
13903,Reinforced Core,1.0,+2%,
13904,Additional Accelerator,1.0,+2%,
13905,Additional Mass Chamber,1.0,+2%,
13906,Reinforced Generator Unit,0.0,,-6%
13907,Backup Injectors,1.0,,-10%
13908,Copper Core,0.0,,-6%
13909,Well-Made Injectors,1.0,+2%,
13910,Well-Made Plating,0.0,,-6%
13911,Backup Recycler,0.75,,-9%
13912,Additional Accelerator,1.0,,-10%
13913,Well-Made Generator Unit,0.0,,-6%
13914,Backup Stabiliser,1.0,+2%,
13915,Copper Generator Unit,0.25,,-7%
13916,Backup Injectors,0.0,,-6%
13917,Copper Generator Unit,0.75,,-9%
13918,Copper Core,1.0,+2%,
13919,Additional Accelerator,0.25,,-7%
13920,Copper Mass Chamber,0.5,,-8%
13921,Reinforced Stabiliser,1.0,+2%,
13922,Additional Magnets,0.0,,-6%
13923,Well-Made Recycler,0.0,,-6%
13924,Copper Magnets,1.0,+2%,
13925,Backup Recycler,1.0,+2%,
13926,Well-Made Generator Unit,1.0,+2%,
13927,Additional Accelerator,0.0,,-6%
13928,Well-Made Magnets,0.0,,-6%
13929,Copper Capacitors,1.0,+2%,
13930,Additional Injectors,1.0,+2%,
13931,Reinforced Core,1.0,+2%,
13932,Additional Mass Chamber,1.0,+2%,
13933,Copper Stabiliser,1.0,+2%,
13934,Reinforced Accelerator,1.0,+2%,
13935,Copper Injectors,1.0,+2%,
13936,Reinforced Recycler,1.0,+2%,
13937,Backup Magnets,0.25,,-7%
13938,Well-Made Plating,1.0,+2%,
13939,Additional Injectors,1.0,+2%,
13940,Backup Mass Chamber,0.25,,-7%
13941,Backup Mass Chamber,1.0,,-10%
13942,Reinforced Capacitors,0.0,,-6%
13943,Reinforced Accelerator,0.0,,-6%
13944,Copper Injectors,1.0,+2%,
13945,Well-Made Core,0.0,,-6%
13946,Backup Plating,0.5,,-8%
13947,Well-Made Mass Chamber,0.0,,-6%
13948,Backup Mass Chamber,1.0,+2%,
13949,Reinforced Mass Chamber,1.0,+2%,
13950,Reinforced Mass Chamber,0.75,,-9%
13951,Copper Magnets,0.25,,-7%
13952,Additional Generator Unit,0.25,,-7%
13953,Backup Recycler,1.0,+2%,
13954,Additional Accelerator,0.25,,-7%
13955,Additional Magnets,1.0,+2%,
13956,Backup Accelerator,0.0,,-6%
13957,Backup Core,0.5,,-8%
13958,Additional Mass Chamber,1.0,+2%,
13959,Well-Made Capacitors,0.0,,-6%
13960,Additional Mass Chamber,1.0,+2%,
13961,Well-Made Injectors,0.0,,-6%
13962,Copper Stabiliser,0.75,,-9%
13963,Backup Stabiliser,1.0,+2%,
13964,Backup Accelerator,0.0,,-6%
13965,Additional Mass Chamber,1.0,+2%,
13966,Backup Generator Unit,0.0,,-6%
13967,Well-Made Core,1.0,+2%,
13968,Additional Stabiliser,1.0,+2%,
13969,Reinforced Accelerator,1.0,+2%,
13970,Additional Stabiliser,0.25,,-7%
13971,Copper Accelerator,0.5,,-8%
13972,Additional Accelerator,0.25,,-7%
13973,Copper Capacitors,0.0,,-6%
13974,Backup Magnets,1.0,+2%,
13975,Reinforced Stabiliser,0.5,,-8%
13976,Backup Mass Chamber,1.0,+2%,
13977,Reinforced Recycler,1.0,+2%,
13978,Backup Core,0.0,,-6%
13979,Well-Made Injectors,1.0,+2%,
13980,Well-Made Magnets,0.0,,-6%
13981,Well-Made Core,0.25,,-7%
13982,Backup Recycler,1.0,+2%,
13983,Backup Injectors,0.75,,-9%
13984,Additional Capacitors,0.0,,-6%
13985,Well-Made Accelerator,1.0,+2%,
13986,Backup Capacitors,1.0,+2%,
13987,Reinforced Capacitors,0.75,,-9%
13988,Additional Accelerator,0.0,,-6%
13989,Reinforced Injectors,1.0,+2%,
13990,Backup Plating,0.0,,-6%
13991,Well-Made Mass Chamber,0.75,,-9%
13992,Additional Generator Unit,1.0,+2%,
13993,Well-Made Recycler,1.0,+2%,
13994,Backup Injectors,0.0,,-6%
13995,Backup Plating,1.0,+2%,
13996,Copper Generator Unit,0.25,,-7%
13997,Copper Plating,1.0,+2%,
13998,Backup Mass Chamber,1.0,,-10%
13999,Additional Magnets,0.0,,-6%
14000,Reinforced Recycler,0.25,,-7%
14001,Additional Core,0.75,,-9%
14002,Copper Core,0.5,,-8%
14003,Reinforced Capacitors,0.0,,-6%
14004,Additional Accelerator,1.0,+2%,
14005,Additional Plating,1.0,+2%,
14006,Well-Made Generator Unit,0.0,,-6%
14007,Copper Capacitors,1.0,+2%,
14008,Additional Mass Chamber,1.0,+2%,
14009,Well-Made Capacitors,1.0,+2%,
14010,Additional Plating,1.0,+2%,
14011,Reinforced Magnets,1.0,+2%,
14012,Additional Injectors,1.0,+2%,
14013,Copper Stabiliser,1.0,+2%,
14014,Additional Mass Chamber,1.0,+2%,
14015,Additional Generator Unit,0.0,,-6%
14016,Additional Mass Chamber,0.5,,-8%
14017,Reinforced Generator Unit,1.0,+2%,
14018,Copper Accelerator,0.75,,-9%
14019,Additional Injectors,0.5,,-8%
14020,Copper Magnets,1.0,+2%,
14021,Copper Plating,0.5,,-8%
14022,Backup Recycler,1.0,+2%,
14023,Well-Made Plating,0.5,,-8%
14024,Backup Capacitors,1.0,+2%,
14025,Additional Accelerator,1.0,+2%,
14026,Backup Recycler,1.0,+2%,
14027,Reinforced Accelerator,0.75,,-9%
14028,Backup Plating,0.0,,-6%
14029,Additional Recycler,1.0,+2%,
14030,Backup Plating,1.0,+2%,
14031,Additional Core,1.0,+2%,
14032,Additional Recycler,1.0,+2%,
14033,Well-Made Magnets,0.5,,-8%
14034,Well-Made Capacitors,1.0,+2%,
14035,Reinforced Plating,1.0,+2%,
14036,Reinforced Plating,1.0,+2%,
14037,Well-Made Core,0.75,,-9%
14038,Copper Injectors,0.25,,-7%
14039,Well-Made Capacitors,0.25,,-7%
14040,Additional Stabiliser,1.0,,-10%
14041,Reinforced Core,1.0,+2%,
14042,Copper Capacitors,1.0,+2%,
14043,Additional Injectors,0.25,,-7%
14044,Backup Injectors,1.0,+2%,
14045,Additional Mass Chamber,0.5,,-8%
14046,Copper Capacitors,0.25,,-7%
14047,Backup Plating,1.0,+2%,
14048,Reinforced Plating,0.25,,-7%
14049,Copper Plating,0.5,,-8%
14050,Reinforced Generator Unit,1.0,+2%,
14051,Additional Capacitors,1.0,+2%,
14052,Reinforced Injectors,1.0,+2%,
14053,Backup Mass Chamber,0.25,,-7%
14054,Well-Made Recycler,0.25,,-7%
14055,Copper Magnets,0.75,,-9%
14056,Backup Recycler,0.0,,-6%
14057,Additional Capacitors,0.0,,-6%
14058,Copper Generator Unit,1.0,+2%,
14059,Additional Magnets,0.25,,-7%
14060,Additional Recycler,1.0,+2%,
14061,Well-Made Core,1.0,+2%,
14062,Reinforced Capacitors,1.0,+2%,
14063,Reinforced Accelerator,0.0,,-6%
14064,Copper Capacitors,1.0,+2%,
14065,Well-Made Mass Chamber,0.5,,-8%
14066,Copper Recycler,1.0,+2%,
14067,Backup Stabiliser,1.0,+2%,
14068,Copper Magnets,1.0,,-10%
14069,Reinforced Core,1.0,+2%,
14070,Backup Stabiliser,1.0,+2%,
14071,Reinforced Mass Chamber,1.0,+2%,
14072,Backup Injectors,0.75,,-9%
14073,Reinforced Core,1.0,+2%,
14074,Well-Made Recycler,1.0,+2%,
14075,Reinforced Stabiliser,1.0,+2%,
14076,Copper Recycler,1.0,,-10%
14077,Additional Generator Unit,1.0,+2%,
14078,Reinforced Injectors,1.0,,-10%
14079,Well-Made Plating,0.25,,-7%
14080,Backup Generator Unit,0.75,,-9%
14081,Additional Recycler,0.25,,-7%
14082,Additional Generator Unit,0.0,,-6%
14083,Reinforced Mass Chamber,0.0,,-6%
14084,Backup Magnets,1.0,+2%,
14085,Reinforced Recycler,1.0,+2%,
14086,Copper Recycler,1.0,+2%,
14087,Well-Made Stabiliser,1.0,+2%,
14088,Well-Made Capacitors,1.0,+2%,
14089,Backup Magnets,1.0,+2%,
14090,Well-Made Recycler,1.0,+2%,
14091,Backup Magnets,0.25,,-7%
14092,Additional Magnets,0.0,,-6%
14093,Reinforced Stabiliser,0.0,,-6%
14094,Copper Accelerator,0.5,,-8%
14095,Well-Made Magnets,0.5,,-8%
14096,Reinforced Core,1.0,+2%,
14097,Reinforced Magnets,0.5,,-8%
14098,Reinforced Recycler,0.5,,-8%
14099,Backup Core,0.5,,-8%
14100,Additional Accelerator,0.5,,-8%
14101,Additional Magnets,1.0,+2%,
14102,Reinforced Generator Unit,0.75,,-9%
14103,Well-Made Plating,0.25,,-7%
14104,Backup Accelerator,1.0,+2%,
14105,Additional Stabiliser,1.0,+2%,
14106,Copper Mass Chamber,1.0,+2%,
14107,Additional Magnets,1.0,+2%,
14108,Copper Magnets,1.0,+2%,
14109,Well-Made Accelerator,1.0,+2%,
14110,Copper Capacitors,0.75,,-9%
14111,Additional Plating,1.0,+2%,
14112,Reinforced Mass Chamber,1.0,+2%,
14113,Copper Accelerator,0.0,,-6%
14114,Reinforced Mass Chamber,1.0,+2%,
14115,Additional Core,1.0,+2%,
14116,Copper Generator Unit,0.75,,-9%
14117,Copper Magnets,1.0,+2%,
14118,Backup Recycler,1.0,+2%,
14119,Reinforced Generator Unit,0.75,,-9%
14120,Well-Made Capacitors,1.0,+2%,
14121,Well-Made Generator Unit,0.0,,-6%
14122,Copper Capacitors,1.0,+2%,
14123,Copper Generator Unit,0.0,,-6%
14124,Additional Mass Chamber,0.75,,-9%
14125,Well-Made Accelerator,1.0,+2%,
14126,Reinforced Recycler,0.0,,-6%
14127,Well-Made Generator Unit,1.0,+2%,
14128,Reinforced Injectors,1.0,+2%,
14129,Copper Core,1.0,+2%,
14130,Copper Magnets,0.0,,-6%
14131,Copper Capacitors,1.0,+2%,
14132,Reinforced Stabiliser,1.0,+2%,
14133,Additional Stabiliser,1.0,+2%,
14134,Additional Accelerator,1.0,+2%,
14135,Additional Plating,0.0,,-6%
14136,Reinforced Accelerator,1.0,+2%,
14137,Additional Capacitors,1.0,+2%,
14138,Backup Magnets,0.5,,-8%
14139,Backup Plating,0.0,,-6%
14140,Backup Plating,1.0,+2%,
14141,Reinforced Injectors,1.0,+2%,
14142,Well-Made Plating,1.0,+2%,
14143,Reinforced Plating,1.0,+2%,
14144,Well-Made Capacitors,0.5,,-8%
14145,Backup Recycler,1.0,+2%,
14146,Backup Stabiliser,0.0,,-6%
14147,Additional Mass Chamber,1.0,+2%,
14148,Copper Core,1.0,+2%,
14149,Well-Made Recycler,0.5,,-8%
14150,Additional Accelerator,1.0,+2%,
14151,Copper Plating,0.0,,-6%
14152,Additional Recycler,1.0,+2%,
14153,Additional Accelerator,0.25,,-7%
14154,Copper Core,0.25,,-7%
14155,Additional Mass Chamber,0.5,,-8%
14156,Well-Made Mass Chamber,1.0,+2%,
14157,Additional Recycler,0.25,,-7%
14158,Backup Capacitors,0.0,,-6%
14159,Backup Accelerator,0.0,,-6%
14160,Copper Core,1.0,+2%,
14161,Well-Made Stabiliser,0.75,,-9%
14162,Backup Core,0.25,,-7%
14163,Well-Made Magnets,0.0,,-6%
14164,Reinforced Core,0.75,,-9%
14165,Copper Injectors,0.0,,-6%
14166,Well-Made Recycler,1.0,+2%,
14167,Reinforced Core,1.0,+2%,
14168,Backup Plating,1.0,+2%,
14169,Backup Stabiliser,1.0,,-10%
14170,Backup Accelerator,1.0,+2%,
14171,Reinforced Stabiliser,1.0,+2%,
14172,Additional Magnets,0.5,,-8%
14173,Additional Mass Chamber,1.0,,-10%
14174,Reinforced Mass Chamber,1.0,+2%,
14175,Additional Core,1.0,+2%,
14176,Copper Magnets,0.0,,-6%
14177,Backup Plating,1.0,+2%,
14178,Additional Generator Unit,1.0,+2%,
14179,Additional Generator Unit,0.0,,-6%
14180,Copper Injectors,1.0,+2%,
14181,Additional Capacitors,1.0,,-10%
14182,Additional Generator Unit,1.0,+2%,
14183,Copper Accelerator,0.25,,-7%
14184,Copper Plating,0.0,,-6%
14185,Backup Core,0.0,,-6%
14186,Well-Made Magnets,0.0,,-6%
14187,Well-Made Stabiliser,1.0,+2%,
14188,Copper Recycler,1.0,+2%,
14189,Copper Magnets,1.0,+2%,
14190,Copper Core,0.75,,-9%
14191,Well-Made Magnets,0.0,,-6%
14192,Well-Made Accelerator,1.0,+2%,
