Seed,Name,Perfection,Vehicle_BoostSpeed,Vehicle_BoostTanks
27217,Perfect Tanks,0.286,+63%,+50%
27218,Plutonium Jets,0.286,+63%,+50%
27219,Plutonium Dynamo,0.714,+61%,+59%
27220,Perfect Combustion Unit,0.817,+67%,+57%
27221,Antimatter Jets,0.679,+60%,+59%
27222,Plutonium Jets,0.393,+66%,+50%
27223,Plutonium Dynamo,0.036,+56%,+50%
27224,Plutonium Dynamo,0.659,+61%,+58%
27225,Gravity Exhaust,0.389,+55%,+57%
27226,Gravity Turbine,0.214,+61%,+50%
27227,Supersonic Dynamo,0.687,+68%,+54%
27228,Antimatter Turbine,0.571,+57%,+59%
27229,Gravity Turbine,0.341,+63%,+51%
27230,Perfect Igniter,0.516,+57%,+58%
27231,Gravity Turbine,0.0,+55%,+50%
27232,Plutonium Igniter,0.5,+55%,+59%
27233,Plutonium Igniter,0.147,+56%,+52%
27234,Plutonium Diffuser,0.286,+63%,+50%
27235,Perfect Igniter,0.0,+55%,+50%
27236,Supersonic Pump,0.183,+57%,+52%
27237,Plutonium Tanks,0.127,+57%,+51%
27238,Antimatter Igniter,0.143,+59%,+50%
27239,Gravity Dynamo,0.147,+56%,+52%
27240,Perfect Dynamo,0.111,+55%,+52%
27241,Supersonic Tanks,0.036,+56%,+50%
27242,Perfect Igniter,0.444,+55%,+58%
27243,Supersonic Combustion Unit,0.0,+55%,+50%
27244,Antimatter Igniter,0.69,+65%,+56%
27245,Antimatter Combustion Unit,0.091,+56%,+51%
27246,Gravity Igniter,0.127,+57%,+51%
27247,Antimatter Turbine,0.179,+60%,+50%
27248,Antimatter Combustion Unit,0.222,+55%,+54%
27249,Plutonium Dynamo,0.056,+55%,+51%
27250,Supersonic Tanks,0.071,+57%,+50%
27251,Antimatter Igniter,0.258,+56%,+54%
27252,Plutonium Tanks,0.056,+55%,+51%
27253,Plutonium Jets,0.48,+56%,+58%
27254,Supersonic Nozzles,0.425,+56%,+57%
27255,Gravity Tanks,0.385,+58%,+55%
27256,Supersonic Exhaust,0.675,+63%,+57%
27257,Plutonium Diffuser,0.056,+55%,+51%
27258,Supersonic Turbine,0.036,+56%,+50%
27259,Supersonic Combustion Unit,0.214,+61%,+50%
27260,Supersonic Pump,0.611,+69%,+52%
27261,Gravity Combustion Unit,0.488,+64%,+53%
27262,Plutonium Exhaust,0.0,+55%,+50%
27263,Perfect Jets,0.5,+69%,+50%
27264,Perfect Turbine,0.091,+56%,+51%
27265,Gravity Nozzles,0.071,+57%,+50%
27266,Antimatter Exhaust,0.492,+61%,+55%
27267,Supersonic Dynamo,0.583,+62%,+56%
27268,Supersonic Igniter,0.333,+55%,+56%
27269,Perfect Diffuser,0.655,+64%,+56%
27270,Supersonic Pump,0.179,+60%,+50%
27271,Perfect Igniter,0.575,+68%,+52%
27272,Gravity Jets,0.0,+55%,+50%
27273,Plutonium Exhaust,0.278,+55%,+55%
27274,Plutonium Pump,0.726,+66%,+56%
27275,Perfect Exhaust,0.333,+55%,+56%
27276,Plutonium Nozzles,0.056,+55%,+51%
27277,Antimatter Combustion Unit,0.397,+63%,+52%
27278,Plutonium Diffuser,0.0,+55%,+50%
27279,Perfect Exhaust,0.286,+63%,+50%
27280,Antimatter Combustion Unit,0.183,+57%,+52%
27281,Antimatter Nozzles,0.278,+55%,+55%
27282,Perfect Diffuser,0.433,+64%,+52%
27283,Antimatter Combustion Unit,0.278,+55%,+55%
27284,Gravity Diffuser,0.31,+59%,+53%
27285,Plutonium Tanks,0.278,+55%,+55%
27286,Supersonic Exhaust,0.0,+55%,+50%
27287,Perfect Turbine,0.5,+55%,+59%
27288,Antimatter Combustion Unit,0.635,+65%,+55%
27289,Gravity Combustion Unit,0.357,+65%,+50%
27290,Gravity Tanks,0.5,+55%,+59%
27291,Antimatter Exhaust,0.694,+62%,+58%
27292,Plutonium Turbine,0.413,+65%,+51%
27293,Plutonium Exhaust,0.333,+55%,+56%
27294,Antimatter Turbine,0.321,+64%,+50%
27295,Perfect Combustion Unit,0.056,+55%,+51%
27296,Antimatter Tanks,0.198,+59%,+51%
27297,Supersonic Combustion Unit,0.659,+61%,+58%
27298,Antimatter Exhaust,0.472,+62%,+54%
27299,Gravity Jets,0.48,+56%,+58%
27300,Perfect Igniter,0.321,+64%,+50%
27301,Antimatter Pump,0.405,+57%,+56%
27302,Plutonium Igniter,0.552,+58%,+58%
27303,Plutonium Exhaust,0.544,+64%,+54%
27304,Gravity Nozzles,0.623,+60%,+58%
27305,Perfect Tanks,0.853,+68%,+57%
27306,Antimatter Tanks,0.321,+64%,+50%
27307,Perfect Diffuser,0.798,+68%,+56%
27308,Plutonium Tanks,0.214,+61%,+50%
27309,Plutonium Pump,0.222,+55%,+54%
27310,Gravity Tanks,0.397,+63%,+52%
27311,Perfect Combustion Unit,0.258,+56%,+54%
27312,Supersonic Igniter,0.25,+62%,+50%
27313,Plutonium Exhaust,0.143,+59%,+50%
27314,Antimatter Tanks,0.0,+55%,+50%
27315,Plutonium Igniter,0.44,+58%,+56%
27316,Perfect Exhaust,0.766,+64%,+58%
27317,Perfect Turbine,0.198,+59%,+51%
27318,Supersonic Exhaust,0.0,+55%,+50%
27319,Plutonium Turbine,0.464,+68%,+50%
27320,Perfect Exhaust,0.0,+55%,+50%
27321,Gravity Dynamo,0.433,+64%,+52%
27322,Plutonium Pump,0.222,+55%,+54%
27323,Antimatter Exhaust,0.147,+56%,+52%
27324,Perfect Dynamo,0.056,+55%,+51%
27325,Plutonium Exhaust,0.444,+55%,+58%
27326,Gravity Pump,0.198,+59%,+51%
27327,Perfect Tanks,0.091,+56%,+51%
27328,Gravity Jets,0.333,+55%,+56%
27329,Gravity Pump,0.0,+55%,+50%
27330,Supersonic Tanks,0.163,+58%,+51%
27331,Gravity Exhaust,0.833,+69%,+56%
27332,Supersonic Dynamo,0.46,+57%,+57%
27333,Antimatter Exhaust,0.563,+63%,+55%
27334,Supersonic Diffuser,0.369,+56%,+56%
27335,Plutonium Combustion Unit,0.575,+68%,+52%
27336,Gravity Igniter,0.0,+55%,+50%
27337,Perfect Igniter,0.389,+55%,+57%
27338,Perfect Igniter,0.444,+55%,+58%
27339,Gravity Diffuser,0.0,+55%,+50%
27340,Gravity Dynamo,0.651,+67%,+54%
27341,Supersonic Nozzles,0.111,+55%,+52%
27342,Plutonium Nozzles,0.782,+66%,+57%
27343,Perfect Turbine,0.361,+62%,+52%
27344,Plutonium Turbine,0.0,+55%,+50%
27345,Plutonium Combustion Unit,0.448,+66%,+51%
27346,Perfect Tanks,0.679,+60%,+59%
27347,Plutonium Diffuser,0.817,+67%,+57%
27348,Antimatter Diffuser,0.52,+68%,+51%
27349,Plutonium Pump,0.429,+67%,+50%
27350,Plutonium Exhaust,0.357,+65%,+50%
27351,Antimatter Combustion Unit,0.111,+55%,+52%
27352,Antimatter Pump,0.056,+55%,+51%
27353,Gravity Tanks,0.365,+59%,+54%
27354,Supersonic Combustion Unit,0.429,+67%,+50%
27355,Perfect Dynamo,0.0,+55%,+50%
27356,Perfect Exhaust,0.147,+56%,+52%
27357,Supersonic Diffuser,0.071,+57%,+50%
27358,Perfect Jets,0.278,+55%,+55%
27359,Gravity Combustion Unit,0.444,+55%,+58%
27360,Antimatter Igniter,0.071,+57%,+50%
27361,Antimatter Turbine,0.369,+56%,+56%
27362,Gravity Nozzles,0.111,+55%,+52%
27363,Antimatter Tanks,0.0,+55%,+50%
27364,Perfect Diffuser,0.036,+56%,+50%
27365,Gravity Dynamo,0.571,+57%,+59%
27366,Antimatter Igniter,0.492,+61%,+55%
27367,Antimatter Pump,0.111,+55%,+52%
27368,Plutonium Pump,0.5,+69%,+50%
27369,Plutonium Turbine,0.321,+64%,+50%
27370,Supersonic Jets,0.25,+62%,+50%
27371,Supersonic Pump,0.56,+66%,+53%
27372,Supersonic Pump,0.111,+55%,+52%
27373,Antimatter Turbine,0.536,+56%,+59%
27374,Antimatter Dynamo,0.127,+57%,+51%
27375,Plutonium Pump,0.0,+55%,+50%
27376,Antimatter Igniter,0.853,+68%,+57%
27377,Perfect Jets,0.218,+58%,+52%
27378,Antimatter Combustion Unit,0.167,+55%,+53%
27379,Gravity Igniter,0.27,+61%,+51%
27380,Supersonic Pump,0.143,+59%,+50%
27381,Perfect Igniter,0.036,+56%,+50%
27382,Gravity Jets,0.202,+56%,+53%
27383,Gravity Combustion Unit,0.607,+58%,+59%
27384,Antimatter Igniter,0.254,+59%,+52%
27385,Supersonic Nozzles,0.222,+55%,+54%
27386,Gravity Exhaust,0.167,+55%,+53%
27387,Supersonic Pump,0.341,+63%,+51%
27388,Plutonium Jets,0.218,+58%,+52%
27389,Gravity Dynamo,0.444,+55%,+58%
27390,Antimatter Turbine,0.595,+67%,+53%
27391,Gravity Dynamo,0.167,+55%,+53%
27392,Perfect Diffuser,0.036,+56%,+50%
27393,Supersonic Tanks,0.464,+68%,+50%
27394,Perfect Jets,0.536,+56%,+59%
27395,Supersonic Jets,0.111,+55%,+52%
27396,Gravity Tanks,0.218,+58%,+52%
27397,Supersonic Igniter,0.659,+61%,+58%
27398,Plutonium Dynamo,0.46,+57%,+57%
27399,Perfect Igniter,0.214,+61%,+50%
27400,Supersonic Pump,0.5,+69%,+50%
27401,Antimatter Diffuser,0.111,+55%,+52%
27402,Plutonium Diffuser,0.0,+55%,+50%
27403,Plutonium Combustion Unit,0.127,+57%,+51%
27404,Plutonium Dynamo,0.071,+57%,+50%
27405,Gravity Jets,0.071,+57%,+50%
27406,Supersonic Exhaust,0.492,+61%,+55%
27407,Supersonic Diffuser,0.202,+56%,+53%
27408,Supersonic Nozzles,0.278,+55%,+55%
27409,Plutonium Diffuser,0.325,+61%,+52%
27410,Plutonium Igniter,0.75,+62%,+59%
27411,Plutonium Diffuser,0.357,+65%,+50%
27412,Antimatter Diffuser,0.492,+61%,+55%
27413,Plutonium Exhaust,0.056,+55%,+51%
27414,Gravity Nozzles,0.222,+55%,+54%
27415,Supersonic Pump,0.0,+55%,+50%
27416,Gravity Pump,0.5,+55%,+59%
27417,Plutonium Jets,0.54,+67%,+52%
27418,Antimatter Tanks,0.29,+60%,+52%
27419,Gravity Igniter,0.393,+66%,+50%
27420,Plutonium Igniter,0.635,+65%,+55%
27421,Plutonium Turbine,0.786,+63%,+59%
27422,Gravity Jets,0.306,+62%,+51%
27423,Plutonium Combustion Unit,0.091,+56%,+51%
27424,Gravity Igniter,0.623,+60%,+58%
27425,Supersonic Nozzles,0.091,+56%,+51%
27426,Perfect Exhaust,0.417,+62%,+53%
27427,Perfect Tanks,0.0,+55%,+50%
27428,Gravity Tanks,0.036,+56%,+50%
27429,Gravity Nozzles,0.571,+57%,+59%
27430,Perfect Diffuser,0.393,+66%,+50%
27431,Supersonic Nozzles,0.385,+58%,+55%
27432,Perfect Pump,0.29,+60%,+52%
27433,Antimatter Diffuser,0.286,+63%,+50%
27434,Perfect Diffuser,0.5,+55%,+59%
27435,Gravity Exhaust,0.329,+58%,+54%
27436,Gravity Nozzles,0.183,+57%,+52%
27437,Gravity Tanks,0.44,+58%,+56%
27438,Gravity Igniter,0.056,+55%,+51%
27439,Antimatter Igniter,0.599,+64%,+55%
27440,Supersonic Jets,0.472,+62%,+54%
27441,Perfect Diffuser,0.44,+58%,+56%
27442,Antimatter Combustion Unit,0.163,+58%,+51%
27443,Antimatter Exhaust,0.52,+68%,+51%
27444,Antimatter Diffuser,0.107,+58%,+50%
27445,Gravity Turbine,0.198,+59%,+51%
27446,Perfect Exhaust,0.222,+55%,+54%
27447,Perfect Tanks,0.341,+63%,+51%
27448,Perfect Pump,0.413,+65%,+51%
27449,Antimatter Pump,0.5,+69%,+50%
27450,Antimatter Turbine,0.361,+62%,+52%
27451,Antimatter Turbine,0.393,+66%,+50%
27452,Gravity Pump,0.218,+58%,+52%
27453,Perfect Igniter,0.429,+67%,+50%
27454,Perfect Diffuser,0.0,+55%,+50%
27455,Gravity Pump,0.286,+63%,+50%
27456,Supersonic Pump,0.544,+64%,+54%
27457,Gravity Dynamo,0.071,+57%,+50%
27458,Supersonic Combustion Unit,0.444,+55%,+58%
27459,Perfect Tanks,0.258,+56%,+54%
27460,Antimatter Turbine,0.5,+69%,+50%
27461,Supersonic Jets,0.127,+57%,+51%
27462,Gravity Dynamo,0.357,+65%,+50%
27463,Antimatter Turbine,0.183,+57%,+52%
27464,Supersonic Tanks,0.56,+66%,+53%
27465,Gravity Igniter,0.385,+58%,+55%
27466,Gravity Dynamo,0.294,+57%,+54%
27467,Plutonium Igniter,0.365,+59%,+54%
27468,Gravity Pump,0.179,+60%,+50%
27469,Plutonium Jets,0.0,+55%,+50%
27470,Supersonic Combustion Unit,0.421,+59%,+55%
27471,Antimatter Diffuser,0.0,+55%,+50%
27472,Antimatter Combustion Unit,0.679,+60%,+59%
27473,Perfect Exhaust,0.27,+61%,+51%
27474,Gravity Exhaust,0.234,+60%,+51%
27475,Perfect Diffuser,0.071,+57%,+50%
27476,Supersonic Igniter,0.333,+55%,+56%
27477,Plutonium Turbine,0.548,+61%,+56%
27478,Supersonic Nozzles,0.456,+60%,+55%
27479,Gravity Dynamo,0.258,+56%,+54%
27480,Antimatter Dynamo,0.48,+56%,+58%
27481,Plutonium Nozzles,0.274,+58%,+53%
27482,Supersonic Nozzles,0.278,+55%,+55%
27483,Supersonic Jets,0.425,+56%,+57%
27484,Gravity Nozzles,0.183,+57%,+52%
27485,Supersonic Dynamo,0.528,+62%,+55%
27486,Gravity Jets,0.0,+55%,+50%
27487,Perfect Turbine,0.742,+68%,+55%
27488,Plutonium Exhaust,0.183,+57%,+52%
27489,Perfect Turbine,0.167,+55%,+53%
27490,Supersonic Pump,0.583,+62%,+56%
27491,Antimatter Pump,0.238,+57%,+53%
27492,Perfect Nozzles,0.75,+62%,+59%
27493,Antimatter Combustion Unit,0.349,+57%,+55%
27494,Supersonic Tanks,0.286,+63%,+50%
27495,Supersonic Diffuser,0.397,+63%,+52%
27496,Perfect Pump,0.29,+60%,+52%
27497,Supersonic Pump,0.556,+69%,+51%
27498,Gravity Turbine,0.333,+55%,+56%
27499,Perfect Pump,0.278,+55%,+55%
27500,Gravity Diffuser,0.393,+66%,+50%
27501,Antimatter Exhaust,0.329,+58%,+54%
27502,Perfect Tanks,0.599,+64%,+55%
27503,Plutonium Dynamo,0.091,+56%,+51%
27504,Antimatter Igniter,0.429,+67%,+50%
27505,Supersonic Exhaust,0.29,+60%,+52%
27506,Plutonium Dynamo,0.278,+55%,+55%
27507,Antimatter Tanks,0.397,+63%,+52%
27508,Gravity Exhaust,0.643,+59%,+59%
27509,Gravity Tanks,0.127,+57%,+51%
27510,Perfect Nozzles,0.548,+61%,+56%
27511,Perfect Tanks,0.48,+56%,+58%
27512,Antimatter Igniter,0.111,+55%,+52%
27513,Gravity Tanks,0.357,+65%,+50%
27514,Gravity Nozzles,0.857,+65%,+59%
27515,Antimatter Nozzles,0.274,+58%,+53%
27516,Gravity Jets,0.341,+63%,+51%
27517,Perfect Nozzles,0.214,+61%,+50%
27518,Supersonic Nozzles,0.056,+55%,+51%
27519,Plutonium Igniter,0.091,+56%,+51%
27520,Gravity Exhaust,0.198,+59%,+51%
27521,Plutonium Combustion Unit,0.929,+67%,+59%
27522,Antimatter Dynamo,0.0,+55%,+50%
27523,Gravity Combustion Unit,0.0,+55%,+50%
27524,Gravity Turbine,0.762,+67%,+56%
27525,Perfect Dynamo,0.345,+60%,+53%
27526,Supersonic Nozzles,0.056,+55%,+51%
27527,Supersonic Combustion Unit,0.0,+55%,+50%
27528,Perfect Igniter,0.405,+57%,+56%
27529,Supersonic Nozzles,0.437,+61%,+54%
27530,Supersonic Jets,0.107,+58%,+50%
27531,Antimatter Igniter,0.111,+55%,+52%
27532,Perfect Jets,0.345,+60%,+53%
27533,Perfect Turbine,0.429,+67%,+50%
27534,Antimatter Nozzles,0.0,+55%,+50%
27535,Perfect Igniter,0.183,+57%,+52%
27536,Perfect Tanks,0.25,+62%,+50%
27537,Perfect Tanks,0.484,+67%,+51%
27538,Gravity Pump,0.278,+55%,+55%
27539,Gravity Tanks,0.611,+69%,+52%
27540,Supersonic Pump,0.321,+64%,+50%
27541,Perfect Nozzles,0.393,+66%,+50%
27542,Supersonic Turbine,0.238,+57%,+53%
27543,Gravity Turbine,0.365,+59%,+54%
27544,Gravity Combustion Unit,0.321,+64%,+50%
27545,Gravity Pump,0.071,+57%,+50%
27546,Plutonium Dynamo,0.107,+58%,+50%
27547,Antimatter Exhaust,0.167,+55%,+53%
27548,Gravity Exhaust,0.329,+58%,+54%
27549,Plutonium Tanks,0.54,+67%,+52%
27550,Gravity Diffuser,0.631,+68%,+53%
27551,Gravity Dynamo,0.329,+58%,+54%
27552,Supersonic Diffuser,0.056,+55%,+51%
27553,Gravity Dynamo,0.143,+59%,+50%
27554,Plutonium Pump,0.071,+57%,+50%
27555,Antimatter Tanks,0.179,+60%,+50%
27556,Supersonic Pump,0.357,+65%,+50%
27557,Antimatter Jets,0.393,+66%,+50%
27558,Plutonium Combustion Unit,0.706,+67%,+55%
27559,Gravity Turbine,0.425,+56%,+57%
27560,Antimatter Exhaust,0.218,+58%,+52%
27561,Supersonic Diffuser,0.643,+59%,+59%
27562,Gravity Nozzles,0.143,+59%,+50%
27563,Gravity Pump,0.036,+56%,+50%
27564,Antimatter Nozzles,0.091,+56%,+51%
27565,Antimatter Nozzles,0.036,+56%,+50%
27566,Perfect Nozzles,0.091,+56%,+51%
27567,Perfect Combustion Unit,0.552,+58%,+58%
27568,Plutonium Jets,0.393,+66%,+50%
27569,Antimatter Exhaust,0.0,+55%,+50%
27570,Supersonic Pump,0.0,+55%,+50%
27571,Antimatter Igniter,0.056,+55%,+51%
27572,Supersonic Diffuser,0.488,+64%,+53%
27573,Gravity Exhaust,0.294,+57%,+54%
27574,Antimatter Igniter,0.393,+66%,+50%
27575,Antimatter Tanks,0.532,+59%,+57%
27576,Antimatter Nozzles,0.071,+57%,+50%
27577,Supersonic Pump,0.214,+61%,+50%
27578,Antimatter Diffuser,0.679,+60%,+59%
27579,Plutonium Nozzles,0.444,+55%,+58%
27580,Antimatter Nozzles,0.421,+59%,+55%
27581,Perfect Exhaust,0.393,+66%,+50%
27582,Gravity Dynamo,0.036,+56%,+50%
27583,Supersonic Combustion Unit,0.444,+55%,+58%
27584,Supersonic Exhaust,0.437,+61%,+54%
27585,Antimatter Turbine,0.389,+55%,+57%
27586,Supersonic Exhaust,0.365,+59%,+54%
27587,Gravity Dynamo,0.036,+56%,+50%
27588,Perfect Diffuser,0.5,+55%,+59%
27589,Plutonium Combustion Unit,0.821,+64%,+59%
27590,Perfect Igniter,0.286,+63%,+50%
27591,Supersonic Dynamo,0.167,+55%,+53%
27592,Plutonium Nozzles,0.52,+68%,+51%
27593,Supersonic Pump,0.254,+59%,+52%
27594,Antimatter Igniter,0.393,+66%,+50%
27595,Plutonium Diffuser,0.0,+55%,+50%
27596,Antimatter Dynamo,0.0,+55%,+50%
27597,Plutonium Jets,0.111,+55%,+52%
27598,Plutonium Pump,0.357,+65%,+50%
27599,Antimatter Exhaust,0.444,+55%,+58%
27600,Plutonium Igniter,0.448,+66%,+51%
27601,Gravity Tanks,0.413,+65%,+51%
27602,Gravity Tanks,0.0,+55%,+50%
27603,Antimatter Tanks,0.484,+67%,+51%
27604,Perfect Nozzles,0.464,+68%,+50%
27605,Gravity Nozzles,0.345,+60%,+53%
27606,Gravity Tanks,0.397,+63%,+52%
27607,Antimatter Jets,0.762,+67%,+56%
27608,Perfect Turbine,0.5,+69%,+50%
27609,Antimatter Pump,0.29,+60%,+52%
27610,Antimatter Exhaust,0.234,+60%,+51%
27611,Supersonic Combustion Unit,0.036,+56%,+50%
27612,Plutonium Igniter,0.0,+55%,+50%
27613,Gravity Combustion Unit,0.234,+60%,+51%
27614,Perfect Dynamo,0.381,+61%,+53%
27615,Plutonium Igniter,0.425,+56%,+57%
27616,Gravity Dynamo,0.341,+63%,+51%
27617,Supersonic Combustion Unit,0.488,+64%,+53%
27618,Supersonic Exhaust,0.071,+57%,+50%
27619,Gravity Igniter,0.583,+62%,+56%
27620,Antimatter Igniter,0.294,+57%,+54%
27621,Gravity Dynamo,0.143,+59%,+50%
27622,Perfect Igniter,0.222,+55%,+54%
27623,Plutonium Jets,0.393,+66%,+50%
27624,Gravity Pump,0.798,+68%,+56%
27625,Supersonic Dynamo,0.0,+55%,+50%
27626,Perfect Pump,0.274,+58%,+53%
27627,Gravity Igniter,0.056,+55%,+51%
27628,Supersonic Pump,0.071,+57%,+50%
27629,Perfect Diffuser,0.349,+57%,+55%
27630,Gravity Igniter,0.333,+55%,+56%
27631,Supersonic Tanks,0.687,+68%,+54%
27632,Supersonic Combustion Unit,0.484,+67%,+51%
27633,Supersonic Dynamo,0.294,+57%,+54%
27634,Perfect Turbine,0.75,+62%,+59%
27635,Perfect Tanks,0.056,+55%,+51%
27636,Plutonium Pump,0.524,+65%,+53%
27637,Antimatter Diffuser,0.163,+58%,+51%
27638,Antimatter Nozzles,0.218,+58%,+52%
27639,Gravity Jets,0.357,+65%,+50%
27640,Perfect Igniter,0.361,+62%,+52%
27641,Gravity Jets,0.234,+60%,+51%
27642,Gravity Pump,0.401,+60%,+54%
27643,Supersonic Combustion Unit,0.393,+66%,+50%
27644,Perfect Combustion Unit,0.5,+69%,+50%
27645,Gravity Igniter,0.214,+61%,+50%
27646,Perfect Pump,0.286,+63%,+50%
27647,Gravity Nozzles,0.71,+64%,+57%
27648,Antimatter Diffuser,0.544,+64%,+54%
27649,Gravity Jets,0.036,+56%,+50%
27650,Antimatter Jets,0.167,+55%,+53%
27651,Perfect Nozzles,0.167,+55%,+53%
27652,Antimatter Jets,0.286,+63%,+50%
27653,Supersonic Igniter,0.321,+64%,+50%
27654,Supersonic Diffuser,0.056,+55%,+51%
27655,Gravity Exhaust,0.56,+66%,+53%
27656,Gravity Diffuser,0.837,+66%,+58%
27657,Plutonium Turbine,0.0,+55%,+50%
27658,Plutonium Combustion Unit,0.599,+64%,+55%
27659,Plutonium Diffuser,0.802,+65%,+58%
27660,Antimatter Turbine,0.143,+59%,+50%
27661,Gravity Combustion Unit,0.0,+55%,+50%
27662,Antimatter Igniter,0.643,+59%,+59%
27663,Supersonic Tanks,0.321,+64%,+50%
27664,Perfect Nozzles,0.31,+59%,+53%
27665,Gravity Tanks,0.0,+55%,+50%
27666,Plutonium Turbine,0.202,+56%,+53%
27667,Plutonium Combustion Unit,0.528,+62%,+55%
27668,Antimatter Tanks,0.313,+56%,+55%
27669,Plutonium Igniter,1.0,+69%,+59%
27670,Supersonic Igniter,0.714,+61%,+59%
27671,Supersonic Exhaust,0.675,+63%,+57%
27672,Supersonic Jets,0.421,+59%,+55%
27673,Antimatter Dynamo,0.091,+56%,+51%
27674,Perfect Combustion Unit,0.111,+55%,+52%
27675,Perfect Jets,0.333,+55%,+56%
27676,Supersonic Combustion Unit,0.377,+64%,+51%
27677,Supersonic Pump,0.238,+57%,+53%
27678,Supersonic Nozzles,0.333,+55%,+56%
27679,Plutonium Turbine,0.552,+58%,+58%
27680,Gravity Tanks,0.111,+55%,+52%
27681,Gravity Pump,0.472,+62%,+54%
27682,Perfect Tanks,0.492,+61%,+55%
27683,Gravity Dynamo,0.623,+60%,+58%
27684,Supersonic Nozzles,0.548,+61%,+56%
27685,Plutonium Tanks,0.056,+55%,+51%
27686,Gravity Igniter,0.313,+56%,+55%
27687,Perfect Turbine,0.512,+60%,+56%
27688,Plutonium Jets,0.0,+55%,+50%
27689,Perfect Diffuser,0.675,+63%,+57%
27690,Plutonium Turbine,0.325,+61%,+52%
27691,Perfect Turbine,0.143,+59%,+50%
27692,Perfect Tanks,0.341,+63%,+51%
27693,Plutonium Exhaust,0.218,+58%,+52%
27694,Plutonium Exhaust,0.167,+55%,+53%
27695,Supersonic Combustion Unit,0.405,+57%,+56%
27696,Antimatter Tanks,0.056,+55%,+51%
27697,Plutonium Jets,0.421,+59%,+55%
27698,Plutonium Pump,0.107,+58%,+50%
27699,Plutonium Tanks,0.056,+55%,+51%
27700,Plutonium Diffuser,0.238,+57%,+53%
27701,Plutonium Dynamo,0.0,+55%,+50%
27702,Antimatter Pump,0.5,+55%,+59%
27703,Gravity Nozzles,0.456,+60%,+55%
27704,Plutonium Combustion Unit,0.0,+55%,+50%
27705,Gravity Pump,0.52,+68%,+51%
27706,Plutonium Nozzles,0.357,+65%,+50%
27707,Antimatter Exhaust,0.667,+69%,+53%
27708,Plutonium Pump,0.111,+55%,+52%
27709,Antimatter Tanks,0.325,+61%,+52%
27710,Supersonic Pump,0.0,+55%,+50%
27711,Antimatter Nozzles,0.782,+66%,+57%
27712,Plutonium Nozzles,0.056,+55%,+51%
27713,Perfect Dynamo,0.25,+62%,+50%
27714,Supersonic Exhaust,0.036,+56%,+50%
27715,Plutonium Turbine,0.496,+58%,+57%
27716,Supersonic Nozzles,0.476,+59%,+56%
27717,Gravity Pump,0.607,+58%,+59%
27718,Gravity Jets,0.611,+69%,+52%
27719,Antimatter Tanks,0.222,+55%,+54%
27720,Plutonium Nozzles,0.56,+66%,+53%
27721,Gravity Pump,0.857,+65%,+59%
27722,Gravity Dynamo,0.333,+55%,+56%
27723,Perfect Igniter,0.583,+62%,+56%
27724,Perfect Jets,0.651,+67%,+54%
27725,Gravity Diffuser,0.893,+66%,+59%
27726,Plutonium Jets,0.444,+55%,+58%
27727,Plutonium Pump,0.615,+66%,+54%
27728,Gravity Dynamo,0.0,+55%,+50%
27729,Perfect Combustion Unit,0.143,+59%,+50%
27730,Perfect Nozzles,0.817,+67%,+57%
27731,Plutonium Dynamo,0.389,+55%,+57%
27732,Plutonium Exhaust,0.218,+58%,+52%
27733,Antimatter Jets,0.107,+58%,+50%
27734,Plutonium Turbine,0.111,+55%,+52%
27735,Supersonic Nozzles,0.143,+59%,+50%
27736,Gravity Pump,0.837,+66%,+58%
27737,Perfect Turbine,0.286,+63%,+50%
27738,Plutonium Jets,0.345,+60%,+53%
27739,Perfect Pump,0.357,+65%,+50%
27740,Supersonic Pump,0.179,+60%,+50%
27741,Gravity Nozzles,0.183,+57%,+52%
27742,Gravity Diffuser,0.0,+55%,+50%
27743,Plutonium Combustion Unit,0.163,+58%,+51%
27744,Gravity Pump,0.0,+55%,+50%
27745,Supersonic Diffuser,0.147,+56%,+52%
27746,Supersonic Tanks,0.183,+57%,+52%
27747,Gravity Turbine,0.163,+58%,+51%
27748,Plutonium Diffuser,0.222,+55%,+54%
27749,Supersonic Exhaust,0.214,+61%,+50%
27750,Perfect Dynamo,0.365,+59%,+54%
27751,Antimatter Turbine,0.313,+56%,+55%
27752,Perfect Turbine,0.183,+57%,+52%
27753,Antimatter Combustion Unit,0.202,+56%,+53%
27754,Supersonic Pump,0.0,+55%,+50%
27755,Plutonium Tanks,0.107,+58%,+50%
27756,Gravity Turbine,0.71,+64%,+57%
27757,Perfect Dynamo,0.405,+57%,+56%
27758,Plutonium Igniter,0.286,+63%,+50%
27759,Plutonium Pump,0.25,+62%,+50%
27760,Antimatter Pump,0.0,+55%,+50%
27761,Plutonium Exhaust,0.448,+66%,+51%
27762,Supersonic Pump,0.579,+65%,+54%
27763,Perfect Nozzles,0.421,+59%,+55%
27764,Plutonium Jets,0.659,+61%,+58%
27765,Gravity Tanks,0.563,+63%,+55%
27766,Perfect Jets,0.0,+55%,+50%
27767,Perfect Tanks,0.46,+57%,+57%
27768,Perfect Dynamo,0.071,+57%,+50%
27769,Perfect Igniter,0.107,+58%,+50%
27770,Gravity Combustion Unit,0.575,+68%,+52%
27771,Supersonic Igniter,0.476,+59%,+56%
27772,Plutonium Jets,0.27,+61%,+51%
27773,Plutonium Exhaust,0.274,+58%,+53%
