Seed,Name,Perfection,Vehicle_BoostSpeed,Vehicle_BoostTanks
20719,Uranium Nozzles,0.179,,+20%
20720,Plasma Exhaust,0.036,+21%,
20721,Uranium Diffuser,0.25,,+22%
20722,Plasma Combustion Unit,0.071,+20%,+17%
20723,Catalyst Igniter,0.0,,+15%
20724,Plasma Nozzles,0.321,+29%,
20725,Uranium Nozzles,0.0,+20%,
20726,Catalyst Turbine,0.214,+20%,+21%
20727,Catalyst Tanks,0.25,+27%,
20728,Uranium Igniter,0.107,,+18%
20729,Bypass Nozzles,0.107,,+18%
20730,Bypass Diffuser,0.036,+21%,
20731,Uranium Exhaust,0.179,+25%,
20732,Bypass Igniter,0.0,+20%,
20733,Uranium Turbine,0.0,+20%,
20734,Plasma Pump,0.214,+26%,
20735,Plasma Combustion Unit,0.036,+21%,
20736,Uranium Turbine,0.107,+23%,
20737,Uranium Igniter,0.036,+21%,
20738,Catalyst Combustion Unit,0.0,,+15%
20739,Catalyst Nozzles,0.036,,+16%
20740,Uranium Exhaust,0.214,,+21%
20741,Uranium Exhaust,0.214,+26%,
20742,Uranium Pump,0.321,,+24%
20743,Catalyst Pump,0.464,,+28%
20744,Plasma Turbine,0.321,+29%,+15%
20745,Plasma Exhaust,0.357,,+25%
20746,Catalyst Exhaust,0.429,,+27%
20747,Bypass Igniter,0.107,+23%,
20748,Uranium Dynamo,0.0,+20%,
20749,Uranium Turbine,0.429,,+27%
20750,Plasma Tanks,0.25,+27%,
20751,Uranium Pump,0.036,+20%,+16%
20752,Catalyst Nozzles,0.214,+26%,
20753,Plasma Nozzles,0.286,,+23%
20754,Uranium Dynamo,0.036,+21%,
20755,Bypass Diffuser,0.036,,+16%
20756,Uranium Combustion Unit,0.357,,+25%
20757,Catalyst Nozzles,0.0,+20%,
20758,Uranium Combustion Unit,0.464,,+28%
20759,Uranium Diffuser,0.536,+24%,+26%
20760,Uranium Pump,0.75,+33%,+23%
20761,Uranium Turbine,0.036,+21%,
20762,Uranium Turbine,0.0,,+15%
20763,Catalyst Pump,0.071,+22%,
20764,Uranium Turbine,0.429,+32%,
20765,Catalyst Dynamo,0.464,+33%,
20766,Plasma Nozzles,0.071,,+17%
20767,Bypass Combustion Unit,0.143,+24%,
20768,Bypass Tanks,0.107,+23%,
20769,Plasma Exhaust,0.0,,+15%
20770,Uranium Turbine,0.0,,+15%
20771,Uranium Combustion Unit,0.214,,+21%
20772,Uranium Diffuser,0.429,+32%,
20773,Plasma Nozzles,0.214,,+21%
20774,Catalyst Pump,0.0,+20%,
20775,Uranium Jets,0.107,,+18%
20776,Catalyst Exhaust,0.286,,+23%
20777,Bypass Exhaust,0.214,,+21%
20778,Plasma Combustion Unit,0.0,,+15%
20779,Plasma Combustion Unit,0.429,,+27%
20780,Bypass Combustion Unit,0.071,,+17%
20781,Plasma Nozzles,0.429,,+27%
20782,Catalyst Diffuser,0.179,+25%,
20783,Plasma Combustion Unit,0.036,+21%,
20784,Uranium Turbine,0.107,+23%,
20785,Bypass Combustion Unit,0.107,+23%,
20786,Catalyst Igniter,0.464,+33%,
20787,Plasma Combustion Unit,0.0,+20%,
20788,Plasma Tanks,0.393,,+26%
20789,Uranium Exhaust,0.286,+28%,
20790,Uranium Dynamo,0.179,,+20%
20791,Plasma Combustion Unit,0.357,+30%,
20792,Uranium Pump,0.25,+27%,
20793,Catalyst Dynamo,0.0,,+15%
20794,Uranium Jets,0.071,,+17%
20795,Catalyst Turbine,0.25,,+22%
20796,Catalyst Jets,0.571,+25%,+26%
20797,Uranium Diffuser,0.5,+34%,
20798,Uranium Jets,0.0,,+15%
20799,Uranium Exhaust,0.0,+20%,
20800,Uranium Exhaust,0.179,,+20%
20801,Uranium Turbine,0.143,,+19%
20802,Uranium Jets,0.036,+21%,+15%
20803,Plasma Exhaust,0.0,,+15%
20804,Plasma Pump,0.107,+23%,
20805,Plasma Turbine,0.0,+20%,
20806,Catalyst Turbine,0.464,,+28%
20807,Catalyst Nozzles,0.393,+31%,
20808,Uranium Exhaust,0.0,+20%,
20809,Bypass Igniter,0.5,+34%,
20810,Catalyst Tanks,0.0,,+15%
20811,Uranium Diffuser,0.286,+28%,
20812,Uranium Tanks,0.179,+25%,
20813,Plasma Combustion Unit,0.464,,+28%
20814,Uranium Tanks,0.321,+29%,
20815,Uranium Turbine,0.0,,+15%
20816,Plasma Nozzles,0.071,,+17%
20817,Uranium Tanks,0.607,+23%,+29%
20818,Bypass Igniter,0.214,+26%,
20819,Bypass Dynamo,0.0,+20%,
20820,Bypass Turbine,0.0,+20%,
20821,Catalyst Turbine,0.143,,+19%
20822,Uranium Pump,0.143,,+19%
20823,Plasma Nozzles,0.0,,+15%
20824,Bypass Tanks,0.036,,+16%
20825,Bypass Tanks,0.25,,+22%
20826,Uranium Turbine,0.0,+20%,
20827,Catalyst Tanks,0.036,,+16%
20828,Bypass Exhaust,0.143,+24%,
20829,Bypass Nozzles,0.036,+21%,
20830,Uranium Exhaust,0.0,+20%,
20831,Plasma Diffuser,0.036,,+16%
20832,Plasma Combustion Unit,0.179,,+20%
20833,Catalyst Jets,0.286,+28%,
20834,Catalyst Turbine,0.179,,+20%
20835,Uranium Exhaust,0.286,+20%,+23%
20836,Uranium Dynamo,0.0,+20%,
20837,Uranium Nozzles,0.179,+23%,+17%
20838,Uranium Turbine,0.071,,+17%
20839,Catalyst Combustion Unit,0.321,+29%,
20840,Bypass Dynamo,0.143,+24%,
20841,Bypass Dynamo,0.0,+20%,
20842,Plasma Exhaust,0.286,,+23%
20843,Catalyst Exhaust,0.321,+29%,
20844,Bypass Nozzles,0.107,,+18%
20845,Catalyst Combustion Unit,0.071,,+17%
20846,Bypass Exhaust,0.214,+26%,
20847,Catalyst Nozzles,0.429,+32%,
20848,Uranium Nozzles,0.0,,+15%
20849,Bypass Igniter,0.0,+20%,
20850,Catalyst Turbine,0.143,,+19%
20851,Uranium Exhaust,0.036,,+16%
20852,Plasma Nozzles,0.214,+26%,
20853,Uranium Diffuser,0.0,+20%,
20854,Bypass Combustion Unit,0.036,+21%,
20855,Catalyst Diffuser,0.0,+20%,
20856,Plasma Dynamo,0.286,+28%,
20857,Uranium Nozzles,0.071,+22%,
20858,Plasma Dynamo,0.0,+20%,
20859,Catalyst Dynamo,0.179,,+20%
20860,Plasma Pump,0.071,,+17%
20861,Uranium Pump,0.071,+22%,
20862,Catalyst Turbine,0.321,,+24%
20863,Uranium Exhaust,0.464,,+28%
20864,Uranium Turbine,0.429,,+27%
20865,Uranium Pump,0.0,+20%,
20866,Uranium Nozzles,0.393,+31%,
20867,Uranium Exhaust,0.071,+22%,
20868,Plasma Igniter,0.071,+22%,
20869,Catalyst Igniter,0.036,+21%,
20870,Bypass Tanks,0.143,,+19%
20871,Catalyst Exhaust,0.429,+32%,
20872,Uranium Exhaust,0.0,,+15%
20873,Uranium Igniter,0.0,,+15%
20874,Bypass Turbine,0.321,+29%,
20875,Plasma Tanks,0.0,,+15%
20876,Uranium Igniter,0.071,+22%,
20877,Uranium Dynamo,0.0,,+15%
20878,Catalyst Turbine,0.393,,+26%
20879,Uranium Tanks,0.107,+23%,
20880,Uranium Tanks,0.179,+25%,
20881,Uranium Diffuser,0.036,+21%,
20882,Uranium Combustion Unit,0.071,,+17%
20883,Uranium Dynamo,0.071,+22%,
20884,Catalyst Exhaust,0.429,+32%,
20885,Catalyst Pump,0.0,,+15%
20886,Bypass Combustion Unit,0.071,,+17%
20887,Bypass Combustion Unit,0.393,+31%,
20888,Uranium Dynamo,0.429,,+27%
20889,Bypass Pump,0.0,,+15%
20890,Uranium Nozzles,0.321,,+24%
20891,Bypass Combustion Unit,0.286,,+23%
20892,Bypass Pump,0.0,+20%,
20893,Uranium Diffuser,0.036,,+16%
20894,Uranium Tanks,0.0,,+15%
20895,Uranium Combustion Unit,0.0,,+15%
20896,Plasma Turbine,0.107,,+18%
20897,Bypass Combustion Unit,0.071,,+17%
20898,Bypass Jets,0.179,+25%,
20899,Uranium Tanks,0.107,,+18%
20900,Plasma Turbine,0.179,+25%,
20901,Bypass Dynamo,0.0,+20%,
20902,Bypass Combustion Unit,0.036,+21%,
20903,Plasma Combustion Unit,0.321,+29%,
20904,Plasma Nozzles,0.321,,+24%
20905,Bypass Tanks,0.0,+20%,
20906,Plasma Exhaust,0.75,+28%,+28%
20907,Plasma Jets,0.036,+21%,
20908,Uranium Dynamo,0.036,+21%,
20909,Uranium Diffuser,0.5,,+29%
20910,Uranium Jets,0.5,+34%,
20911,Bypass Turbine,0.357,+30%,
20912,Plasma Diffuser,0.071,+22%,
20913,Uranium Diffuser,0.357,+30%,
20914,Uranium Exhaust,0.464,,+28%
20915,Catalyst Nozzles,0.179,+25%,+15%
20916,Catalyst Igniter,0.321,,+24%
20917,Bypass Diffuser,0.0,,+15%
20918,Plasma Nozzles,0.071,+22%,
20919,Bypass Tanks,0.036,,+16%
20920,Plasma Nozzles,0.464,+32%,+16%
20921,Uranium Tanks,0.214,,+21%
20922,Plasma Igniter,0.286,,+23%
20923,Uranium Dynamo,0.286,,+23%
20924,Uranium Nozzles,0.179,+25%,
20925,Uranium Pump,0.214,,+21%
20926,Plasma Combustion Unit,0.107,+23%,
20927,Catalyst Dynamo,0.0,,+15%
20928,Bypass Tanks,0.464,,+28%
20929,Plasma Pump,0.0,+20%,
20930,Uranium Jets,0.25,+27%,
20931,Catalyst Turbine,0.0,,+15%
20932,Uranium Pump,0.357,+30%,
20933,Uranium Combustion Unit,0.286,+28%,
20934,Plasma Jets,0.357,+30%,
20935,Catalyst Diffuser,0.071,+22%,
20936,Catalyst Combustion Unit,0.857,+31%,+28%
20937,Catalyst Igniter,0.0,+20%,
20938,Bypass Diffuser,0.143,+24%,
20939,Plasma Dynamo,0.179,,+20%
20940,Uranium Nozzles,0.0,,+15%
20941,Bypass Igniter,0.0,,+15%
20942,Bypass Diffuser,0.464,+33%,
20943,Uranium Tanks,0.0,,+15%
20944,Catalyst Turbine,0.214,+26%,
20945,Uranium Nozzles,0.0,,+15%
20946,Uranium Pump,0.036,,+16%
20947,Bypass Diffuser,0.0,,+15%
20948,Plasma Jets,0.179,,+20%
20949,Plasma Turbine,0.5,,+29%
20950,Uranium Nozzles,0.036,+21%,
20951,Uranium Pump,0.321,+29%,
20952,Uranium Combustion Unit,0.393,+31%,
20953,Plasma Exhaust,0.286,,+23%
20954,Uranium Tanks,0.143,+24%,
20955,Catalyst Combustion Unit,0.357,+30%,
20956,Uranium Nozzles,0.143,+24%,
20957,Bypass Exhaust,0.0,+20%,
20958,Uranium Pump,0.0,+20%,
20959,Uranium Combustion Unit,0.75,+29%,+27%
20960,Uranium Jets,0.036,,+16%
20961,Plasma Dynamo,0.107,+23%,
20962,Plasma Diffuser,0.25,,+22%
20963,Uranium Exhaust,0.0,+20%,
20964,Catalyst Exhaust,0.179,+25%,
20965,Catalyst Dynamo,0.107,+23%,
20966,Uranium Exhaust,0.393,+31%,
20967,Plasma Diffuser,0.214,+26%,
20968,Uranium Diffuser,0.0,+20%,
20969,Uranium Jets,0.357,+20%,+25%
20970,Bypass Igniter,0.179,,+20%
20971,Uranium Turbine,0.5,,+29%
20972,Plasma Tanks,0.643,+24%,+29%
20973,Catalyst Jets,0.107,,+18%
20974,Catalyst Exhaust,0.464,+33%,
20975,Bypass Diffuser,0.036,,+16%
20976,Bypass Diffuser,0.0,,+15%
20977,Plasma Diffuser,0.25,+27%,
20978,Uranium Turbine,0.429,+32%,
20979,Uranium Tanks,0.0,+20%,
20980,Plasma Diffuser,0.071,+22%,
20981,Uranium Nozzles,0.0,+20%,
20982,Uranium Jets,0.25,,+22%
20983,Uranium Dynamo,0.143,+24%,
20984,Catalyst Dynamo,0.0,,+15%
20985,Catalyst Igniter,0.321,+29%,
20986,Catalyst Combustion Unit,0.321,+29%,
20987,Plasma Exhaust,0.357,,+25%
20988,Uranium Dynamo,0.143,,+19%
20989,Uranium Pump,0.0,,+15%
20990,Bypass Jets,0.0,+20%,
20991,Bypass Jets,0.0,+20%,
20992,Uranium Pump,0.0,,+15%
20993,Uranium Igniter,0.071,+22%,
20994,Uranium Turbine,0.143,+24%,
20995,Uranium Dynamo,0.393,+31%,
20996,Uranium Igniter,0.179,,+20%
20997,Bypass Diffuser,0.036,,+16%
20998,Uranium Diffuser,0.321,,+24%
20999,Uranium Nozzles,0.107,,+18%
21000,Uranium Combustion Unit,0.214,+26%,
21001,Bypass Nozzles,0.107,,+18%
21002,Uranium Pump,0.429,+32%,
21003,Plasma Jets,0.179,+25%,
21004,Plasma Diffuser,0.0,+20%,
21005,Catalyst Diffuser,0.107,+23%,
21006,Uranium Tanks,0.143,+24%,
21007,Plasma Exhaust,0.321,,+24%
21008,Plasma Exhaust,0.036,+21%,
21009,Catalyst Exhaust,0.214,,+21%
21010,Plasma Dynamo,0.0,+20%,
21011,Uranium Jets,0.143,,+19%
21012,Plasma Exhaust,0.107,,+18%
21013,Plasma Nozzles,0.179,+25%,+15%
21014,Bypass Nozzles,0.0,+20%,
21015,Catalyst Pump,0.464,+29%,+19%
21016,Catalyst Jets,0.036,+21%,
21017,Bypass Tanks,0.0,+20%,
21018,Uranium Jets,0.321,,+24%
21019,Catalyst Nozzles,0.357,+30%,
21020,Uranium Turbine,0.214,+26%,
21021,Catalyst Jets,0.393,,+26%
21022,Bypass Combustion Unit,0.0,,+15%
21023,Uranium Tanks,0.464,+33%,
21024,Bypass Pump,0.571,+33%,+18%
21025,Uranium Jets,0.0,+20%,
21026,Bypass Turbine,0.5,,+29%
21027,Bypass Dynamo,0.143,+24%,
21028,Catalyst Diffuser,0.25,,+22%
21029,Uranium Combustion Unit,0.214,+26%,
21030,Uranium Igniter,0.0,+20%,
21031,Uranium Tanks,0.429,+32%,
21032,Plasma Dynamo,0.214,,+21%
21033,Uranium Dynamo,0.357,+30%,
21034,Bypass Combustion Unit,0.464,,+28%
21035,Catalyst Combustion Unit,0.429,+32%,
21036,Bypass Combustion Unit,0.321,,+24%
21037,Bypass Dynamo,0.25,,+22%
21038,Bypass Exhaust,0.071,,+17%
21039,Catalyst Nozzles,0.0,+20%,
21040,Bypass Pump,0.036,+21%,+15%
21041,Uranium Exhaust,0.5,+34%,
21042,Uranium Diffuser,0.0,,+15%
21043,Uranium Tanks,0.0,,+15%
21044,Uranium Tanks,0.107,+22%,+16%
21045,Uranium Pump,0.464,+21%,+27%
21046,Uranium Dynamo,0.357,+30%,
21047,Uranium Dynamo,0.286,,+23%
21048,Uranium Diffuser,0.429,+32%,
21049,Catalyst Combustion Unit,0.0,+20%,
21050,Uranium Igniter,0.0,,+15%
21051,Uranium Pump,0.0,,+15%
21052,Bypass Jets,0.464,+27%,+21%
21053,Uranium Dynamo,0.0,,+15%
21054,Uranium Combustion Unit,0.036,,+16%
21055,Uranium Turbine,0.107,,+18%
21056,Uranium Tanks,0.0,+20%,
21057,Uranium Diffuser,0.071,+22%,
21058,Uranium Turbine,0.036,+21%,
21059,Plasma Dynamo,0.357,+30%,
21060,Plasma Nozzles,0.0,,+15%
21061,Uranium Dynamo,0.0,,+15%
21062,Uranium Pump,0.179,+22%,+18%
21063,Catalyst Exhaust,0.036,,+16%
21064,Uranium Turbine,0.429,+32%,
21065,Uranium Turbine,0.464,,+28%
21066,Bypass Diffuser,0.179,+25%,
21067,Bypass Exhaust,0.357,+30%,
21068,Uranium Tanks,0.036,,+16%
21069,Uranium Exhaust,0.0,+20%,+15%
21070,Uranium Dynamo,0.071,+22%,
21071,Uranium Combustion Unit,0.0,,+15%
21072,Uranium Exhaust,0.0,,+15%
21073,Bypass Combustion Unit,0.0,,+15%
21074,Bypass Combustion Unit,0.5,+34%,
21075,Bypass Exhaust,0.036,+21%,
21076,Plasma Exhaust,0.464,+33%,
21077,Uranium Pump,0.179,,+20%
21078,Uranium Exhaust,0.107,+23%,
21079,Uranium Dynamo,0.071,,+17%
21080,Uranium Combustion Unit,0.0,,+15%
21081,Uranium Exhaust,0.107,,+18%
21082,Catalyst Jets,0.286,+28%,
21083,Bypass Exhaust,0.036,+21%,
21084,Bypass Nozzles,0.0,+20%,
21085,Uranium Igniter,0.0,,+15%
21086,Uranium Jets,0.321,+29%,
21087,Catalyst Pump,0.0,,+15%
21088,Catalyst Turbine,0.0,,+15%
21089,Catalyst Diffuser,0.0,+20%,
21090,Catalyst Exhaust,0.071,,+17%
21091,Catalyst Nozzles,0.0,,+15%
21092,Catalyst Jets,0.357,,+25%
21093,Uranium Jets,0.893,+32%,+28%
21094,Catalyst Pump,0.357,+24%,+21%
21095,Plasma Turbine,0.464,,+28%
21096,Bypass Combustion Unit,0.107,,+18%
21097,Plasma Turbine,0.0,+20%,
21098,Catalyst Pump,0.357,,+25%
21099,Uranium Igniter,0.0,,+15%
21100,Catalyst Tanks,0.464,+33%,
21101,Uranium Combustion Unit,0.5,+26%,+23%
21102,Uranium Diffuser,0.357,+30%,
21103,Catalyst Igniter,0.321,+29%,
21104,Plasma Pump,0.214,+26%,
21105,Bypass Diffuser,0.0,,+15%
21106,Bypass Turbine,0.25,,+22%
21107,Catalyst Jets,0.5,,+29%
21108,Plasma Nozzles,0.107,+21%,+17%
21109,Uranium Pump,0.0,+20%,
21110,Catalyst Dynamo,0.0,,+15%
21111,Uranium Exhaust,0.143,+24%,
21112,Plasma Dynamo,0.464,+33%,
21113,Plasma Turbine,0.0,,+15%
21114,Uranium Exhaust,0.107,+23%,
21115,Catalyst Jets,0.071,+22%,
21116,Catalyst Combustion Unit,0.036,,+16%
21117,Uranium Pump,0.143,+24%,
21118,Plasma Diffuser,0.036,,+16%
21119,Bypass Pump,0.036,+21%,
21120,Bypass Jets,0.036,+21%,
21121,Catalyst Diffuser,0.143,,+19%
21122,Bypass Combustion Unit,0.179,,+20%
21123,Plasma Nozzles,0.107,+23%,
21124,Uranium Jets,0.357,+30%,
21125,Catalyst Jets,0.0,+20%,
21126,Uranium Tanks,0.429,+32%,
21127,Catalyst Combustion Unit,0.0,,+15%
21128,Bypass Combustion Unit,0.0,,+15%
21129,Plasma Diffuser,0.286,,+23%
21130,Catalyst Igniter,0.143,,+19%
21131,Plasma Dynamo,0.464,+33%,
21132,Uranium Diffuser,0.214,+26%,
21133,Uranium Exhaust,0.036,,+16%
21134,Uranium Nozzles,0.071,,+17%
21135,Uranium Igniter,0.464,,+28%
21136,Plasma Turbine,0.0,,+15%
21137,Uranium Jets,0.0,+20%,
21138,Catalyst Pump,0.25,,+22%
21139,Uranium Exhaust,0.036,+21%,+15%
21140,Uranium Diffuser,0.429,+32%,
21141,Catalyst Nozzles,0.071,+22%,
21142,Plasma Turbine,0.393,,+26%
21143,Plasma Turbine,0.036,+21%,+15%
21144,Bypass Combustion Unit,0.321,,+24%
21145,Uranium Tanks,0.429,,+27%
21146,Bypass Nozzles,0.393,,+26%
21147,Uranium Turbine,0.0,,+15%
21148,Bypass Diffuser,0.0,+20%,
21149,Uranium Dynamo,0.107,+23%,
21150,Uranium Exhaust,0.0,+20%,
21151,Uranium Turbine,0.036,+21%,
21152,Bypass Exhaust,0.107,,+18%
21153,Plasma Jets,0.464,+28%,+20%
21154,Plasma Combustion Unit,0.5,+34%,+15%
21155,Catalyst Diffuser,0.143,+21%,+18%
21156,Catalyst Igniter,0.036,,+16%
21157,Uranium Nozzles,0.429,+32%,
21158,Bypass Nozzles,0.0,,+15%
21159,Bypass Pump,0.107,,+18%
21160,Uranium Turbine,0.429,+32%,
21161,Uranium Tanks,0.071,+22%,
21162,Bypass Combustion Unit,0.0,+20%,
21163,Bypass Combustion Unit,0.286,,+23%
21164,Uranium Exhaust,0.214,,+21%
21165,Uranium Dynamo,0.5,,+29%
21166,Bypass Combustion Unit,0.214,,+21%
21167,Plasma Jets,0.214,+25%,+16%
21168,Uranium Pump,0.071,,+17%
21169,Uranium Diffuser,0.0,,+15%
21170,Uranium Nozzles,0.143,,+19%
21171,Plasma Dynamo,0.357,+30%,+15%
21172,Catalyst Pump,0.143,+24%,
21173,Plasma Pump,0.071,,+17%
21174,Plasma Nozzles,0.0,,+15%
21175,Uranium Tanks,0.036,,+16%
21176,Catalyst Dynamo,0.0,+20%,
21177,Uranium Nozzles,0.357,+22%,+23%
21178,Uranium Dynamo,0.179,+25%,
21179,Catalyst Dynamo,0.036,+20%,+16%
21180,Uranium Nozzles,0.071,,+17%
21181,Bypass Igniter,0.214,,+21%
21182,Uranium Tanks,0.0,+20%,
21183,Plasma Exhaust,0.25,,+22%
21184,Uranium Dynamo,0.071,+22%,
21185,Catalyst Jets,0.429,+32%,+15%
21186,Plasma Turbine,0.0,+20%,
21187,Uranium Exhaust,0.214,,+21%
21188,Plasma Combustion Unit,0.5,+30%,+19%
21189,Catalyst Dynamo,0.036,,+16%
21190,Uranium Combustion Unit,0.393,+31%,
21191,Uranium Nozzles,0.286,+28%,
21192,Uranium Exhaust,0.0,+20%,
21193,Plasma Dynamo,0.071,,+17%
21194,Uranium Turbine,0.464,,+28%
21195,Plasma Jets,0.036,+20%,+16%
21196,Catalyst Combustion Unit,0.357,+30%,
21197,Uranium Combustion Unit,0.036,+21%,
21198,Bypass Exhaust,0.036,+21%,
21199,Plasma Dynamo,0.321,,+24%
21200,Uranium Exhaust,0.0,,+15%
21201,Uranium Igniter,0.179,,+20%
21202,Uranium Exhaust,0.0,+20%,
21203,Uranium Jets,0.464,+33%,
21204,Plasma Dynamo,0.107,+22%,+16%
21205,Plasma Diffuser,0.0,,+15%
21206,Bypass Jets,0.0,+20%,
21207,Catalyst Igniter,0.143,+23%,+16%
21208,Uranium Nozzles,0.429,,+27%
21209,Catalyst Tanks,0.0,,+15%
21210,Bypass Diffuser,0.071,+22%,
21211,Catalyst Tanks,0.107,+23%,
21212,Uranium Igniter,0.071,+22%,
21213,Uranium Nozzles,0.143,+24%,
21214,Uranium Jets,0.036,+21%,
21215,Uranium Nozzles,0.179,+25%,
21216,Plasma Jets,0.5,+34%,
21217,Uranium Nozzles,0.0,+20%,
21218,Bypass Dynamo,0.25,+27%,
21219,Plasma Igniter,0.0,,+15%
21220,Uranium Dynamo,0.0,+20%,
21221,Plasma Tanks,0.0,,+15%
21222,Plasma Nozzles,0.143,+24%,
21223,Plasma Exhaust,0.286,+28%,
21224,Plasma Tanks,0.214,,+21%
21225,Catalyst Tanks,0.214,,+21%
21226,Catalyst Jets,0.0,+20%,
21227,Uranium Igniter,0.5,+34%,
21228,Uranium Nozzles,0.357,,+25%
21229,Catalyst Pump,0.143,+24%,
21230,Plasma Diffuser,0.0,+20%,
21231,Uranium Nozzles,0.143,,+19%
21232,Plasma Exhaust,0.857,+33%,+26%
21233,Plasma Igniter,0.321,+29%,
21234,Uranium Igniter,0.214,,+21%
21235,Bypass Pump,0.429,+32%,
21236,Uranium Tanks,0.214,,+21%
21237,Uranium Jets,0.321,,+24%
21238,Catalyst Igniter,0.5,,+29%
21239,Bypass Pump,0.0,+20%,
21240,Uranium Dynamo,0.429,+32%,
21241,Uranium Dynamo,0.25,,+22%
21242,Uranium Pump,0.036,+21%,
21243,Uranium Jets,0.179,+24%,+16%
21244,Catalyst Pump,0.071,,+17%
21245,Bypass Dynamo,0.0,+20%,
21246,Plasma Nozzles,0.0,,+15%
21247,Uranium Nozzles,0.0,,+15%
21248,Plasma Nozzles,0.0,,+15%
21249,Uranium Dynamo,0.286,+28%,
21250,Plasma Combustion Unit,0.036,,+16%
21251,Uranium Nozzles,0.0,,+15%
21252,Plasma Dynamo,0.0,,+15%
21253,Uranium Combustion Unit,0.0,,+15%
21254,Uranium Exhaust,0.0,+20%,
21255,Uranium Igniter,0.036,+21%,+15%
21256,Bypass Igniter,0.357,+30%,
21257,Bypass Turbine,0.25,,+22%
21258,Uranium Diffuser,0.321,,+24%
21259,Bypass Turbine,0.393,+31%,
21260,Plasma Dynamo,0.429,+32%,
21261,Catalyst Dynamo,0.071,+22%,+15%
21262,Bypass Turbine,0.393,+31%,
21263,Catalyst Tanks,0.071,+21%,+16%
21264,Plasma Igniter,0.75,+30%,+26%
21265,Plasma Combustion Unit,0.393,,+26%
21266,Uranium Nozzles,0.464,+27%,+21%
21267,Uranium Tanks,0.036,,+16%
21268,Uranium Tanks,0.071,+22%,
21269,Uranium Tanks,0.393,+24%,+22%
21270,Catalyst Combustion Unit,0.107,+23%,
21271,Bypass Jets,0.0,+20%,
21272,Catalyst Combustion Unit,0.036,,+16%
21273,Plasma Igniter,0.321,+29%,
21274,Uranium Jets,0.0,+20%,
21275,Uranium Nozzles,0.071,+22%,
21276,Bypass Nozzles,0.393,+31%,
21277,Plasma Tanks,0.321,+29%,
21278,Uranium Combustion Unit,0.0,+20%,
21279,Uranium Dynamo,0.286,,+23%
21280,Catalyst Combustion Unit,0.179,+25%,
21281,Uranium Turbine,0.214,,+21%
21282,Uranium Dynamo,0.393,+31%,
21283,Catalyst Diffuser,0.286,,+23%
21284,Plasma Jets,0.107,,+18%
21285,Catalyst Igniter,0.357,+30%,
21286,Catalyst Diffuser,0.071,+22%,
21287,Uranium Dynamo,0.536,+34%,+16%
21288,Catalyst Diffuser,0.0,+20%,
21289,Bypass Turbine,0.286,+28%,
21290,Plasma Nozzles,0.214,,+21%
21291,Bypass Tanks,0.286,,+23%
21292,Uranium Turbine,0.107,,+18%
21293,Uranium Turbine,0.0,,+15%
21294,Catalyst Nozzles,0.464,,+28%
21295,Uranium Jets,0.464,+33%,
21296,Catalyst Exhaust,0.107,+23%,
21297,Uranium Nozzles,0.179,+25%,
21298,Uranium Pump,0.321,,+24%
21299,Plasma Dynamo,0.071,,+17%
21300,Uranium Dynamo,0.321,,+24%
21301,Catalyst Jets,0.107,,+18%
21302,Bypass Dynamo,0.429,,+27%
21303,Catalyst Combustion Unit,0.393,,+26%
21304,Bypass Combustion Unit,0.179,+25%,
21305,Catalyst Turbine,0.429,+32%,
21306,Uranium Diffuser,0.143,,+19%
21307,Uranium Pump,0.0,,+15%
21308,Uranium Turbine,0.107,+23%,
21309,Uranium Nozzles,0.464,+33%,
21310,Uranium Tanks,0.393,,+26%
21311,Plasma Exhaust,0.214,,+21%
21312,Catalyst Dynamo,0.214,+26%,
21313,Bypass Combustion Unit,0.321,,+24%
21314,Catalyst Igniter,0.143,+24%,
21315,Uranium Tanks,0.036,+21%,
21316,Bypass Tanks,0.321,,+24%
21317,Uranium Jets,0.286,+27%,+16%
21318,Bypass Tanks,0.107,,+18%
21319,Catalyst Pump,0.5,+34%,
21320,Bypass Turbine,0.071,,+17%
21321,Uranium Dynamo,0.429,+32%,
21322,Bypass Diffuser,0.25,+24%,+18%
21323,Uranium Diffuser,0.357,+20%,+25%
21324,Bypass Igniter,0.393,+31%,
21325,Uranium Exhaust,0.357,+30%,
21326,Uranium Tanks,0.071,+22%,
21327,Plasma Tanks,0.107,+23%,
21328,Catalyst Exhaust,0.393,,+26%
21329,Uranium Nozzles,0.0,+20%,
21330,Uranium Igniter,0.357,,+25%
21331,Uranium Exhaust,0.0,+20%,
21332,Uranium Diffuser,0.0,,+15%
21333,Plasma Combustion Unit,0.143,+20%,+19%
21334,Uranium Diffuser,0.857,+32%,+27%
21335,Uranium Exhaust,0.0,+20%,
21336,Catalyst Diffuser,0.143,+24%,
21337,Catalyst Diffuser,0.0,,+15%
21338,Uranium Tanks,0.0,,+15%
21339,Uranium Tanks,0.0,,+15%
21340,Plasma Tanks,0.107,+23%,
21341,Uranium Nozzles,0.321,,+24%
21342,Plasma Dynamo,0.321,+29%,+15%
21343,Bypass Turbine,0.321,+29%,
21344,Bypass Diffuser,0.036,,+16%
21345,Bypass Exhaust,0.393,+31%,
21346,Bypass Tanks,0.357,+30%,
21347,Uranium Turbine,0.357,+30%,
21348,Plasma Turbine,0.0,,+15%
21349,Bypass Pump,0.0,+20%,
