Seed	Name	Perfection	Ship_Weapons_Guns_Damage	Ship_Weapons_Guns_Rate	Ship_Weapons_Guns_HeatTime
17133	Bulging Pouch	0.833	+5%		+2%
17134	Inflated Lips	0.5		+2%	
17135	Inflated Crevice	0.5			+2%
17136	Turgid Mouth	1.0		+2%	+2%
17137	Bulging Gills	0.5		+2%	
17138	Inflated Beak	0.167	+4%		
17139	Bilious Crevice	0.167	+4%	+1%	
17140	Extendable Mouth	0.333	+5%	+1%	
17141	Bilious Cavity	0.333	+5%		
17142	Inflated Lips	0.0		+1%	
17143	Inflated Vent Chamber	0.0		+1%	
17144	Bulging Pouch	0.5	+3%		+2%
17145	Inflated Crevice	0.5			+2%
17146	Bulging Cyst	0.5			+2%
17147	Turgid Beak	0.0		+1%	
17148	Bulging Lips	0.5	+3%	+2%	
17149	Bilious Pouch	0.0		+1%	
17150	Inflated Beak	0.0		+1%	
17151	Bulging Gas Sac	0.0		+1%	
17152	Turgid Lips	0.5		+2%	
17153	Bilious Vent Chamber	0.0		+1%	
17154	Bilious Gas Sac	0.5			+2%
17155	Bulging Mouth	0.0		+1%	
17156	Extendable Mouth	0.167	+4%	+1%	
17157	Extendable Cyst	0.5			+2%
17158	Extendable Lips	0.5		+1%	+2%
17159	Inflated Gas Sac	0.5		+1%	+2%
17160	Extendable Gas Sac	0.0	+3%		
17161	Bilious Mouth	0.667	+4%		+2%
17162	Inflated Mouth	0.0	+3%		
17163	Inflated Cyst	1.0	+6%	+2%	
17164	Turgid Gas Sac	0.0		+1%	
17165	Inflated Lips	0.833	+5%		+2%
17166	Extendable Pouch	0.5			+2%
17167	Inflated Cyst	0.5	+6%		
17168	Bilious Lips	0.5	+3%		+2%
17169	Inflated Lips	0.167	+4%		
17170	Extendable Cavity	0.167	+4%		
17171	Bulging Vent Chamber	0.5			+2%
17172	Bulging Lips	0.333	+5%		
17173	Inflated Vent Chamber	0.5			+2%
17174	Inflated Crevice	0.167	+4%		
17175	Turgid Cyst	0.5		+2%	
17176	Extendable Cyst	0.5	+3%		+2%
17177	Inflated Crevice	0.167	+4%		
17178	Bilious Lips	0.167	+4%		
17179	Bulging Gills	0.5			+2%
17180	Inflated Pouch	0.5	+6%		
17181	Extendable Gills	0.0	+3%		
17182	Bilious Mouth	0.333	+5%		
17183	Turgid Gills	0.167	+4%	+1%	
17184	Bulging Cavity	0.5	+3%		+2%
17185	Extendable Cavity	0.0		+1%	
17186	Inflated Cyst	0.333	+5%		
17187	Bulging Vent Chamber	0.5			+2%
17188	Bulging Pouch	0.5		+1%	+2%
17189	Extendable Beak	0.5			+2%
17190	Bilious Vent Chamber	0.333	+5%	+1%	
17191	Extendable Cavity	0.5		+1%	+2%
17192	Bulging Cavity	0.5			+2%
17193	Bilious Mouth	0.5	+3%		+2%
17194	Bilious Lips	1.0		+2%	+2%
17195	Bulging Pouch	0.0	+3%		
17196	Turgid Cavity	0.0	+3%		
17197	Bulging Pouch	0.5		+1%	+2%
17198	Turgid Beak	0.167	+4%	+1%	
17199	Turgid Cyst	0.0	+3%		
17200	Turgid Gills	0.667	+4%		+2%
17201	Inflated Crevice	0.5			+2%
17202	Bilious Beak	0.5			+2%
17203	Extendable Gills	0.5			+2%
17204	Extendable Mouth	0.667	+4%	+2%	
17205	Extendable Cavity	0.167	+4%		
17206	Bilious Cyst	0.0	+3%		
17207	Turgid Cyst	0.5			+2%
17208	Bulging Mouth	0.5			+2%
17209	Bulging Pouch	0.5		+1%	+2%
17210	Bilious Vent Chamber	0.167	+4%	+1%	
17211	Bulging Pouch	0.333	+5%	+1%	
17212	Extendable Mouth	0.833	+5%	+2%	
17213	Extendable Cyst	0.0	+3%		
17214	Turgid Gills	0.5	+3%		+2%
17215	Bilious Lips	0.5			+2%
17216	Bulging Beak	0.0	+3%		
17217	Turgid Mouth	0.667	+4%	+2%	
17218	Turgid Cyst	0.5			+2%
17219	Extendable Pouch	0.333	+5%		
17220	Extendable Mouth	1.0		+2%	+2%
17221	Bilious Pouch	0.0		+1%	
17222	Extendable Beak	0.5			+2%
17223	Inflated Gas Sac	0.0	+3%		
17224	Bulging Crevice	0.833	+5%		+2%
17225	Inflated Cavity	0.0	+3%	+1%	
17226	Inflated Crevice	0.667	+4%	+2%	
17227	Extendable Vent Chamber	0.333	+5%		
17228	Turgid Mouth	1.0		+2%	+2%
17229	Bulging Cyst	0.0		+1%	
17230	Extendable Crevice	0.167	+4%		
17231	Bulging Gills	0.5			+2%
17232	Inflated Vent Chamber	0.5			+2%
17233	Inflated Cavity	0.5			+2%
17234	Bilious Vent Chamber	0.0		+1%	
17235	Turgid Cavity	0.833	+5%		+2%
17236	Turgid Gills	0.0		+1%	
17237	Inflated Beak	0.0		+1%	
17238	Extendable Beak	1.0		+2%	+2%
17239	Extendable Cyst	0.0		+1%	
17240	Inflated Pouch	0.5			+2%
17241	Bulging Lips	0.5		+2%	
17242	Turgid Pouch	0.667	+4%	+2%	
17243	Bulging Cavity	0.5	+6%		
17244	Extendable Lips	0.167	+4%		
17245	Turgid Cavity	0.5			+2%
17246	Bilious Crevice	1.0	+6%		+2%
17247	Bilious Beak	0.167	+4%		
17248	Turgid Gas Sac	0.333	+5%		
17249	Extendable Cavity	0.333	+5%		
17250	Bilious Crevice	0.0	+3%		
17251	Extendable Gas Sac	0.167	+4%		
17252	Bulging Lips	0.0		+1%	
17253	Extendable Beak	0.0	+3%		
17254	Inflated Mouth	0.167	+4%	+1%	
17255	Bulging Cyst	0.667	+4%		+2%
17256	Bilious Lips	0.5			+2%
17257	Turgid Mouth	0.5		+2%	
17258	Bilious Lips	0.0	+3%		
17259	Turgid Mouth	0.0		+1%	
17260	Inflated Crevice	0.5		+2%	
17261	Inflated Beak	0.0	+3%	+1%	
17262	Bulging Pouch	0.5		+1%	+2%
17263	Turgid Mouth	0.5			+2%
17264	Bilious Crevice	0.333	+5%		
17265	Bilious Crevice	0.167	+4%		
17266	Extendable Cavity	0.5		+1%	+2%
17267	Extendable Gas Sac	0.5	+3%	+2%	
17268	Bilious Mouth	0.167	+4%		
17269	Turgid Gills	0.833	+5%		+2%
17270	Bulging Pouch	0.0	+3%		
17271	Bilious Cyst	0.0		+1%	
17272	Extendable Cavity	0.0		+1%	
17273	Bulging Cyst	0.0		+1%	
17274	Bilious Mouth	1.0		+2%	+2%
17275	Extendable Lips	0.5			+2%
17276	Inflated Pouch	0.5	+3%	+2%	
17277	Bilious Cyst	0.5		+2%	
17278	Inflated Gas Sac	0.5			+2%
17279	Inflated Cyst	0.5		+1%	+2%
17280	Extendable Cavity	0.5	+3%		+2%
17281	Inflated Lips	0.333	+5%		
17282	Bilious Pouch	0.5		+1%	+2%
17283	Inflated Lips	0.667	+4%		+2%
17284	Bulging Mouth	1.0	+6%		+2%
17285	Turgid Gas Sac	0.167	+4%		
17286	Bulging Mouth	0.5			+2%
17287	Turgid Lips	0.167	+4%	+1%	
17288	Extendable Mouth	0.5			+2%
17289	Inflated Cyst	0.0	+3%		
17290	Inflated Cavity	0.5			+2%
17291	Bulging Cavity	0.333	+5%		
17292	Bulging Cyst	0.0		+1%	
17293	Turgid Gills	0.5		+1%	+2%
17294	Turgid Lips	0.5			+2%
17295	Bulging Cavity	0.0	+3%		
17296	Bilious Vent Chamber	0.667	+4%		+2%
17297	Extendable Vent Chamber	0.167	+4%	+1%	
17298	Extendable Gas Sac	0.5			+2%
17299	Inflated Gas Sac	0.833	+5%		+2%
17300	Bulging Vent Chamber	0.0	+3%		
17301	Bulging Lips	0.333	+5%		
17302	Inflated Vent Chamber	0.5	+3%		+2%
17303	Turgid Pouch	0.5			+2%
17304	Inflated Gas Sac	0.333	+5%		
17305	Turgid Pouch	0.5			+2%
17306	Inflated Cavity	0.5			+2%
17307	Turgid Cyst	1.0		+2%	+2%
17308	Extendable Vent Chamber	0.833	+5%		+2%
17309	Inflated Mouth	0.5		+2%	
17310	Bilious Cavity	0.5			+2%
17311	Extendable Gills	0.667	+4%		+2%
17312	Bilious Mouth	0.5			+2%
17313	Bulging Gas Sac	0.0		+1%	
17314	Inflated Cavity	0.667	+4%		+2%
17315	Inflated Crevice	0.0	+3%		
17316	Bilious Gills	0.5			+2%
17317	Bilious Pouch	0.667	+4%	+2%	
17318	Bilious Crevice	0.0		+1%	
17319	Bulging Pouch	0.5			+2%
17320	Bilious Pouch	0.5		+2%	
17321	Inflated Beak	0.167	+4%	+1%	
17322	Extendable Gas Sac	0.5		+2%	
17323	Bilious Cyst	0.5			+2%
17324	Turgid Lips	1.0	+6%		+2%
17325	Inflated Gills	0.167	+4%		
17326	Inflated Pouch	0.5			+2%
17327	Turgid Cyst	0.333	+5%		
17328	Bilious Cyst	0.5			+2%
17329	Inflated Mouth	0.5			+2%
17330	Extendable Gills	0.0	+3%		
17331	Inflated Cavity	0.167	+4%		
17332	Inflated Crevice	0.0		+1%	
17333	Bulging Gills	0.167	+4%		
17334	Bilious Beak	0.5			+2%
17335	Extendable Pouch	0.0		+1%	
17336	Inflated Cyst	0.333	+5%		
17337	Bulging Gas Sac	0.833	+5%	+2%	
17338	Inflated Cyst	0.0	+3%		
17339	Bulging Pouch	0.667	+4%	+2%	
17340	Bilious Cavity	0.5	+3%		+2%
17341	Extendable Cyst	0.5		+2%	
17342	Turgid Gas Sac	0.0		+1%	
17343	Bulging Cyst	0.167	+4%		
17344	Bilious Cyst	0.667	+4%		+2%
17345	Bulging Lips	0.5			+2%
17346	Extendable Vent Chamber	0.0		+1%	
17347	Bulging Beak	0.5	+6%		
17348	Extendable Gas Sac	0.5			+2%
17349	Bilious Vent Chamber	0.5			+2%
17350	Bilious Gas Sac	0.0	+3%		
17351	Inflated Mouth	0.5		+2%	
17352	Turgid Cavity	0.0		+1%	
17353	Inflated Beak	0.167	+4%		
17354	Turgid Pouch	0.833	+5%		+2%
17355	Bilious Pouch	0.0		+1%	
17356	Inflated Cavity	0.167	+4%		
17357	Inflated Pouch	0.167	+4%		
17358	Inflated Cyst	0.333	+5%		
17359	Bulging Gas Sac	0.5			+2%
17360	Extendable Gills	0.5			+2%
17361	Inflated Gills	0.0	+3%		
17362	Inflated Cavity	0.5			+2%
17363	Extendable Vent Chamber	0.0	+3%		
17364	Bilious Mouth	0.333	+5%		
17365	Bilious Mouth	0.167	+4%		
17366	Bilious Cyst	0.0	+3%	+1%	
17367	Extendable Gills	0.5			+2%
17368	Turgid Gills	0.0		+1%	
17369	Inflated Gas Sac	0.5			+2%
17370	Inflated Gills	0.5		+1%	+2%
17371	Bulging Lips	0.5			+2%
17372	Bulging Vent Chamber	0.0		+1%	
17373	Extendable Cavity	0.0		+1%	
17374	Extendable Mouth	0.667	+4%		+2%
17375	Bulging Mouth	0.5		+2%	
17376	Extendable Cavity	0.0	+3%	+1%	
17377	Bulging Gas Sac	0.333	+5%		
17378	Inflated Cyst	0.5			+2%
17379	Extendable Crevice	0.833	+5%	+2%	
17380	Turgid Mouth	0.0	+3%	+1%	
17381	Bilious Beak	0.5			+2%
17382	Bilious Crevice	0.5			+2%
17383	Bulging Crevice	0.0	+3%		
17384	Bulging Vent Chamber	0.5		+1%	+2%
17385	Turgid Gas Sac	0.5		+2%	
17386	Turgid Beak	0.5		+2%	
17387	Turgid Lips	0.5	+3%	+2%	
17388	Turgid Cavity	0.0		+1%	
17389	Bilious Cavity	0.5		+1%	+2%
17390	Bulging Cyst	0.333	+5%		
17391	Bilious Cyst	0.5		+1%	+2%
17392	Bilious Pouch	0.5	+3%		+2%
17393	Bilious Pouch	0.5			+2%
17394	Bulging Gills	0.167	+4%		
17395	Turgid Cyst	0.167	+4%	+1%	
17396	Bilious Gas Sac	0.5	+3%		+2%
17397	Extendable Cyst	0.333	+5%		
17398	Bilious Cavity	0.0	+3%		
17399	Bilious Beak	0.0		+1%	
17400	Extendable Crevice	0.0	+3%		
17401	Bulging Beak	0.5			+2%
17402	Extendable Cavity	0.5			+2%
17403	Bulging Gills	0.5		+1%	+2%
17404	Turgid Cavity	0.333	+5%		
17405	Extendable Gas Sac	0.5			+2%
17406	Inflated Cavity	0.5			+2%
17407	Turgid Crevice	0.5			+2%
17408	Turgid Gills	0.333	+5%		
17409	Extendable Lips	0.5			+2%
17410	Bulging Lips	0.0	+3%	+1%	
17411	Inflated Cavity	0.333	+5%		
17412	Bilious Gills	0.5			+2%
17413	Turgid Beak	0.5		+2%	
17414	Inflated Beak	0.333	+5%	+1%	
17415	Bilious Gas Sac	0.5			+2%
17416	Bilious Lips	0.5		+1%	+2%
17417	Bilious Cyst	0.833	+5%		+2%
17418	Turgid Pouch	0.5			+2%
17419	Extendable Lips	0.5		+2%	
17420	Turgid Beak	1.0		+2%	+2%
17421	Bilious Pouch	0.667	+4%		+2%
17422	Bulging Gas Sac	0.5		+2%	
17423	Extendable Cavity	1.0		+2%	+2%
17424	Extendable Mouth	0.5			+2%
17425	Inflated Vent Chamber	0.333	+5%	+1%	
17426	Bulging Cavity	0.5			+2%
17427	Turgid Vent Chamber	0.0		+1%	
17428	Extendable Lips	0.5		+1%	+2%
17429	Inflated Lips	0.333	+5%		
17430	Inflated Cavity	0.667	+4%		+2%
17431	Bilious Beak	0.5		+1%	+2%
17432	Extendable Pouch	0.5			+2%
17433	Turgid Cavity	0.5			+2%
17434	Bulging Vent Chamber	1.0		+2%	+2%
17435	Inflated Pouch	1.0		+2%	+2%
17436	Turgid Crevice	0.667	+4%		+2%
17437	Bilious Mouth	0.5		+1%	+2%
17438	Inflated Crevice	0.833	+5%		+2%
17439	Inflated Crevice	0.833	+5%		+2%
17440	Turgid Cyst	0.0	+3%		
17441	Extendable Beak	0.5			+2%
17442	Extendable Mouth	0.667	+4%	+2%	
17443	Inflated Cavity	0.0		+1%	
17444	Turgid Pouch	0.0		+1%	
17445	Bulging Vent Chamber	0.5			+2%
17446	Bilious Pouch	0.833	+5%		+2%
17447	Turgid Vent Chamber	0.167	+4%		
17448	Turgid Cavity	0.0	+3%	+1%	
17449	Turgid Pouch	0.5			+2%
17450	Turgid Vent Chamber	0.5			+2%
17451	Turgid Gas Sac	0.0		+1%	
17452	Turgid Mouth	0.0		+1%	
17453	Extendable Cavity	0.5	+6%	+1%	
17454	Bilious Cyst	0.667	+4%		+2%
17455	Extendable Crevice	1.0		+2%	+2%
17456	Bilious Lips	0.0		+1%	
17457	Turgid Gas Sac	0.167	+4%	+1%	
17458	Turgid Crevice	0.5	+3%		+2%
17459	Inflated Cyst	0.333	+5%		
17460	Bilious Crevice	0.5			+2%
17461	Bilious Cyst	0.0		+1%	
17462	Bilious Lips	1.0		+2%	+2%
17463	Bulging Vent Chamber	0.667	+4%		+2%
17464	Turgid Gills	0.333	+5%		
17465	Turgid Cyst	0.5			+2%
17466	Extendable Mouth	0.5			+2%
17467	Extendable Beak	0.5			+2%
17468	Turgid Gills	1.0		+2%	+2%
17469	Bilious Beak	0.0	+3%		
17470	Bulging Cavity	0.833	+5%		+2%
17471	Extendable Crevice	0.833	+5%	+2%	
17472	Inflated Beak	1.0		+2%	+2%
17473	Turgid Mouth	0.5		+2%	
17474	Inflated Cavity	0.667	+4%		+2%
17475	Turgid Lips	0.5			+2%
17476	Bilious Cyst	0.0	+3%		
17477	Bulging Mouth	0.5			+2%
17478	Turgid Lips	0.667	+4%	+2%	
17479	Bulging Beak	0.0		+1%	
17480	Extendable Lips	0.0	+3%		
17481	Inflated Beak	0.833	+5%		+2%
17482	Inflated Lips	0.5			+2%
17483	Inflated Beak	0.0	+3%	+1%	
17484	Extendable Crevice	0.167	+4%		
17485	Inflated Vent Chamber	0.5	+6%		
17486	Bilious Vent Chamber	0.0		+1%	
17487	Inflated Cyst	0.333	+5%		
17488	Inflated Beak	0.0		+1%	
17489	Turgid Gas Sac	0.5			+2%
17490	Turgid Gills	0.5		+1%	+2%
17491	Extendable Vent Chamber	0.5		+1%	+2%
17492	Extendable Crevice	0.0	+3%	+1%	
17493	Bulging Gas Sac	0.5			+2%
17494	Bilious Vent Chamber	0.5		+1%	+2%
17495	Bilious Beak	0.167	+4%		
17496	Extendable Gas Sac	0.0	+3%	+1%	
17497	Turgid Pouch	0.667	+4%	+2%	
17498	Inflated Mouth	0.0	+3%	+1%	
17499	Turgid Gas Sac	0.5		+1%	+2%
17500	Turgid Vent Chamber	0.0	+3%		
17501	Inflated Beak	0.833	+5%		+2%
17502	Bilious Gills	0.5		+1%	+2%
17503	Extendable Beak	0.5		+2%	
17504	Bilious Gills	0.167	+4%		
17505	Inflated Mouth	0.5		+1%	+2%
17506	Bilious Vent Chamber	0.5			+2%
17507	Turgid Beak	0.5			+2%
17508	Inflated Vent Chamber	0.333	+5%		
17509	Extendable Pouch	0.5			+2%
17510	Inflated Pouch	0.167	+4%		
17511	Bilious Pouch	0.333	+5%	+1%	
17512	Bulging Mouth	0.5	+3%		+2%
17513	Bulging Vent Chamber	0.5			+2%
17514	Extendable Cavity	0.5		+2%	
17515	Bilious Gas Sac	0.5		+2%	
17516	Extendable Lips	0.0		+1%	
17517	Turgid Beak	0.333	+5%		
17518	Bilious Vent Chamber	0.0		+1%	
17519	Inflated Pouch	0.167	+4%		
17520	Bilious Cavity	0.5			+2%
17521	Turgid Pouch	0.5			+2%
17522	Inflated Beak	0.5	+3%		+2%
17523	Bulging Crevice	0.167	+4%		
17524	Inflated Gas Sac	0.5	+3%		+2%
17525	Inflated Vent Chamber	0.5			+2%
17526	Extendable Mouth	0.5			+2%
17527	Bulging Beak	0.0	+3%		
17528	Bilious Cyst	0.333	+5%		
17529	Bulging Crevice	0.5			+2%
17530	Bulging Vent Chamber	0.0	+3%		
17531	Inflated Gas Sac	0.667	+4%		+2%
17532	Inflated Cavity	0.0		+1%	
17533	Inflated Vent Chamber	0.5			+2%
17534	Turgid Cavity	0.0	+3%	+1%	
17535	Bulging Cyst	0.5		+1%	+2%
17536	Extendable Beak	0.0		+1%	
17537	Turgid Vent Chamber	0.0		+1%	
17538	Extendable Cavity	0.167	+4%		
17539	Turgid Cyst	1.0	+6%		+2%
17540	Extendable Gas Sac	0.5			+2%
17541	Inflated Mouth	0.167	+4%		
17542	Extendable Gas Sac	0.333	+5%		
17543	Extendable Cyst	0.0		+1%	
17544	Inflated Beak	0.167	+4%	+1%	
17545	Inflated Pouch	1.0		+2%	+2%
17546	Turgid Cavity	0.5			+2%
17547	Bulging Beak	0.5			+2%
17548	Turgid Vent Chamber	0.5			+2%
17549	Turgid Mouth	0.0	+3%		
17550	Bilious Mouth	0.0		+1%	
17551	Turgid Cyst	0.5			+2%
17552	Extendable Crevice	0.5		+1%	+2%
17553	Turgid Pouch	0.5		+2%	
17554	Turgid Mouth	0.333	+5%	+1%	
17555	Turgid Gas Sac	0.5		+1%	+2%
17556	Inflated Beak	0.333	+5%		
17557	Inflated Gills	0.5			+2%
17558	Turgid Gas Sac	0.167	+4%		
17559	Extendable Beak	0.5			+2%
17560	Bilious Cyst	0.0	+3%		
17561	Bilious Gills	0.5			+2%
17562	Extendable Gills	0.0		+1%	
17563	Extendable Gills	0.5	+6%	+1%	
17564	Bulging Gills	0.5			+2%
17565	Extendable Vent Chamber	0.5			+2%
17566	Turgid Lips	0.5		+1%	+2%
17567	Bilious Mouth	0.5		+2%	
17568	Extendable Lips	0.0	+3%		
17569	Inflated Pouch	0.5			+2%
17570	Turgid Mouth	0.5			+2%
17571	Turgid Beak	0.0	+3%		
17572	Bilious Beak	0.5			+2%
17573	Bilious Pouch	0.5			+2%
17574	Extendable Vent Chamber	0.0	+3%		
17575	Turgid Vent Chamber	0.0		+1%	
17576	Extendable Gas Sac	0.5			+2%
17577	Inflated Cavity	0.833	+5%	+2%	
17578	Bilious Lips	0.167	+4%		
17579	Inflated Pouch	1.0		+2%	+2%
17580	Bulging Cyst	0.0		+1%	
17581	Turgid Cavity	0.5		+1%	+2%
17582	Inflated Lips	0.5		+1%	+2%
17583	Turgid Gills	0.5			+2%
17584	Bilious Lips	0.0		+1%	
17585	Bilious Crevice	0.0	+3%		
17586	Bulging Cavity	0.5			+2%
17587	Extendable Lips	0.5			+2%
17588	Bilious Beak	0.667	+4%	+2%	
17589	Extendable Lips	0.833	+5%		+2%
17590	Turgid Beak	0.167	+4%		
17591	Bulging Gas Sac	0.333	+5%	+1%	
17592	Extendable Pouch	0.0	+3%		
17593	Bilious Cavity	0.667	+4%		+2%
17594	Turgid Cyst	0.0		+1%	
17595	Extendable Vent Chamber	0.0	+3%		
17596	Extendable Gills	0.333	+5%	+1%	
17597	Extendable Mouth	0.667	+4%		+2%
17598	Bilious Cyst	0.5		+1%	+2%
17599	Bulging Mouth	0.5			+2%
17600	Bilious Gills	0.667	+4%		+2%
17601	Bilious Cyst	0.5		+2%	
17602	Turgid Gills	0.667	+4%		+2%
17603	Bilious Cavity	0.5		+2%	
17604	Inflated Lips	0.5	+3%	+2%	
17605	Bulging Lips	0.5			+2%
17606	Bulging Vent Chamber	0.0	+3%		
17607	Extendable Cyst	0.5	+3%	+2%	
17608	Bulging Beak	0.5		+2%	
17609	Bulging Mouth	0.5			+2%
17610	Bilious Mouth	0.0	+3%	+1%	
17611	Turgid Lips	0.0		+1%	
17612	Turgid Lips	0.5		+2%	
17613	Inflated Cyst	0.5			+2%
17614	Turgid Mouth	0.5			+2%
17615	Inflated Pouch	0.5			+2%
17616	Bulging Pouch	0.5			+2%
17617	Extendable Cyst	0.0		+1%	
17618	Inflated Pouch	0.167	+4%		
17619	Turgid Beak	0.333	+5%	+1%	
17620	Inflated Cyst	0.5		+1%	+2%
17621	Inflated Beak	0.667	+4%		+2%
17622	Extendable Crevice	0.167	+4%	+1%	
17623	Bulging Gills	0.333	+5%	+1%	
17624	Turgid Cyst	0.5			+2%
17625	Inflated Cavity	0.167	+4%		
17626	Bilious Gas Sac	0.167	+4%		
17627	Bulging Cyst	0.5			+2%
17628	Bulging Crevice	0.0		+1%	
17629	Bilious Lips	0.167	+4%		
17630	Inflated Cavity	0.0	+3%	+1%	
17631	Turgid Vent Chamber	0.0		+1%	
17632	Inflated Crevice	0.5			+2%
17633	Turgid Pouch	0.333	+5%		
17634	Inflated Vent Chamber	0.5			+2%
17635	Bilious Mouth	0.5			+2%
17636	Inflated Gas Sac	0.5			+2%
17637	Bilious Gills	0.5			+2%
17638	Inflated Crevice	0.0	+3%		
17639	Bilious Mouth	0.0		+1%	
17640	Bilious Crevice	0.0		+1%	
17641	Extendable Gills	0.667	+4%		+2%
17642	Bulging Cyst	0.5			+2%
17643	Extendable Gills	0.333	+5%	+1%	
17644	Bilious Lips	0.0	+3%		
17645	Extendable Vent Chamber	0.0	+3%		
17646	Inflated Cavity	0.5			+2%
17647	Extendable Gas Sac	0.667	+4%		+2%
17648	Inflated Lips	0.5			+2%
17649	Inflated Crevice	0.5	+6%		
17650	Inflated Cyst	0.167	+4%		
17651	Bilious Vent Chamber	0.167	+4%		
17652	Bilious Lips	0.0	+3%		
17653	Inflated Gills	0.167	+4%		
17654	Bulging Beak	0.0		+1%	
17655	Turgid Gas Sac	0.5		+2%	
17656	Inflated Lips	0.167	+4%	+1%	
17657	Bulging Gills	0.5		+2%	
17658	Bilious Vent Chamber	0.167	+4%		
17659	Inflated Crevice	0.0		+1%	
17660	Extendable Pouch	0.5			+2%
17661	Inflated Mouth	0.667	+4%		+2%
17662	Bulging Beak	0.333	+5%		
17663	Extendable Gas Sac	0.333	+5%		
17664	Extendable Mouth	0.5			+2%
17665	Extendable Beak	0.5			+2%
17666	Inflated Lips	0.0		+1%	
17667	Bilious Vent Chamber	0.5			+2%
17668	Bulging Lips	0.5		+1%	+2%
17669	Inflated Mouth	0.5		+2%	
17670	Bulging Mouth	0.0		+1%	
17671	Extendable Crevice	0.0	+3%		
17672	Inflated Gills	0.667	+4%		+2%
17673	Bulging Gills	0.5			+2%
17674	Extendable Cavity	0.0		+1%	
17675	Extendable Gas Sac	0.0		+1%	
17676	Turgid Mouth	0.5		+1%	+2%
17677	Extendable Vent Chamber	0.0	+3%		
17678	Inflated Gills	0.5			+2%
17679	Inflated Gills	0.0	+3%		
17680	Extendable Mouth	0.667	+4%	+2%	
17681	Bulging Gills	0.5			+2%
17682	Extendable Cyst	0.167	+4%		
17683	Bulging Vent Chamber	0.5			+2%
17684	Inflated Crevice	0.0		+1%	
17685	Turgid Lips	0.5			+2%
17686	Turgid Mouth	0.667	+4%	+2%	
17687	Bilious Beak	0.5		+2%	
17688	Bulging Crevice	0.0			+1%
17689	Extendable Pouch	0.0	+3%		
17690	Bilious Cavity	1.0		+2%	+2%
17691	Turgid Crevice	0.5			+2%
17692	Extendable Pouch	0.0		+1%	
17693	Extendable Vent Chamber	0.5		+2%	
17694	Inflated Cavity	0.167	+4%		
17695	Inflated Gills	0.0		+1%	
17696	Bulging Vent Chamber	0.5			+2%
17697	Extendable Gills	0.667	+4%		+2%
17698	Inflated Crevice	0.333	+5%		
17699	Bulging Gills	0.333	+5%		
17700	Bulging Gas Sac	0.0	+3%		
17701	Inflated Pouch	0.667	+4%		+2%
17702	Bilious Cavity	0.0		+1%	
17703	Bulging Vent Chamber	0.167	+4%	+1%	
17704	Bilious Vent Chamber	0.5			+2%
17705	Bulging Pouch	0.0		+1%	
17706	Bilious Crevice	1.0		+2%	+2%
17707	Bilious Vent Chamber	0.0		+1%	
17708	Bilious Cyst	0.5		+2%	
17709	Bulging Vent Chamber	0.5			+2%
17710	Bilious Lips	0.5		+2%	
17711	Turgid Vent Chamber	0.5		+1%	+2%
17712	Bulging Cavity	0.5	+3%		+2%
17713	Turgid Mouth	0.0		+1%	
17714	Extendable Cyst	0.167	+4%		
17715	Bulging Lips	0.333	+5%	+1%	
17716	Bilious Gas Sac	0.5	+3%	+2%	
17717	Extendable Mouth	0.5		+1%	+2%
17718	Bilious Lips	0.0	+3%		
17719	Turgid Crevice	0.0		+1%	
17720	Bulging Vent Chamber	0.833	+5%		+2%
17721	Inflated Pouch	0.167	+4%		
17722	Turgid Gas Sac	1.0		+2%	+2%
17723	Extendable Beak	0.0		+1%	
17724	Bilious Vent Chamber	0.0		+1%	
17725	Extendable Lips	0.167	+4%		
17726	Turgid Vent Chamber	0.167	+4%		
17727	Inflated Gas Sac	0.0		+1%	
17728	Inflated Beak	0.0		+1%	
17729	Inflated Cavity	0.5			+2%
17730	Bulging Beak	0.5			+2%
17731	Extendable Pouch	0.167	+4%		
17732	Turgid Pouch	0.0		+1%	
17733	Turgid Mouth	0.0		+1%	
17734	Turgid Pouch	0.5			+2%
17735	Inflated Cyst	0.333	+5%		
17736	Extendable Cyst	0.5		+1%	+2%
17737	Turgid Cyst	0.333	+5%		
17738	Bilious Crevice	0.833	+5%		+2%
17739	Turgid Gas Sac	0.0	+3%	+1%	
17740	Inflated Pouch	0.5		+2%	
17741	Turgid Lips	0.167	+4%		
17742	Inflated Gills	0.5		+2%	
17743	Turgid Cavity	0.5		+1%	+2%
17744	Bulging Gas Sac	0.5			+2%
17745	Bulging Pouch	0.167	+4%	+1%	
17746	Extendable Crevice	0.167	+4%	+1%	
17747	Bulging Gills	0.5			+2%
17748	Inflated Pouch	0.0		+1%	
17749	Extendable Mouth	0.833	+5%		+2%
17750	Bulging Pouch	0.5			+2%
17751	Inflated Beak	0.333	+5%	+1%	
17752	Extendable Crevice	0.833	+5%		+2%
17753	Turgid Cavity	0.167	+4%		
17754	Extendable Lips	1.0	+6%		+2%
17755	Bulging Gills	0.5			+2%
17756	Turgid Cyst	0.5			+2%
17757	Bulging Pouch	0.5			+2%
17758	Bulging Vent Chamber	1.0	+6%		+2%
17759	Bulging Cyst	0.5			+2%
17760	Bulging Crevice	0.0		+1%	
17761	Turgid Cyst	0.167	+4%	+1%	
17762	Bulging Cavity	0.5		+2%	
17763	Bulging Crevice	0.5		+2%	
17764	Inflated Lips	0.5			+2%
