Seed	Name	Perfection	Ship_Armour_Shield_Strength
31845	Incorruptible Husk	1.0	+30%
31846	Incorruptible Bark	1.0	+30%
31847	Unbreakable Teeth	1.0	+30%
31848	Incorruptible Shell	1.0	+30%
31849	Incorruptible Plating	1.0	+30%
31850	Unbreakable Plating	1.0	+30%
31851	Screaming Skin	1.0	+30%
31852	Unyielding Shell	1.0	+30%
31853	Unbreakable Bark	1.0	+30%
31854	Screaming Shell	1.0	+30%
31855	Screaming Shell	1.0	+30%
31856	Everlasting Skin	1.0	+30%
31857	Unbreakable Shell	1.0	+30%
31858	Unyielding Plating	1.0	+30%
31859	Unyielding Scales	1.0	+30%
31860	Unbreakable Crust	1.0	+30%
31861	Incorruptible Bark	1.0	+30%
31862	Incorruptible Shell	1.0	+30%
31863	Unyielding Scales	1.0	+30%
31864	Unbreakable Scales	1.0	+30%
31865	Everlasting Teeth	1.0	+30%
31866	Incorruptible Rind	1.0	+30%
31867	Everlasting Scales	1.0	+30%
31868	Everlasting Rind	1.0	+30%
31869	Everlasting Husk	1.0	+30%
31870	Incorruptible Shell	1.0	+30%
31871	Screaming Scales	1.0	+30%
31872	Incorruptible Plating	1.0	+30%
31873	Unbreakable Scales	1.0	+30%
31874	Incorruptible Plating	1.0	+30%
31875	Incorruptible Plating	1.0	+30%
31876	Unbreakable Plating	1.0	+30%
31877	Unbreakable Scales	1.0	+30%
31878	Screaming Rind	1.0	+30%
31879	Everlasting Crust	1.0	+30%
31880	Screaming Crust	1.0	+30%
31881	Unyielding Bark	1.0	+30%
31882	Unyielding Bark	1.0	+30%
31883	Unbreakable Bark	1.0	+30%
31884	Unbreakable Husk	1.0	+30%
31885	Everlasting Skin	1.0	+30%
31886	Incorruptible Carapace	1.0	+30%
31887	Everlasting Shell	1.0	+30%
31888	Incorruptible Crust	1.0	+30%
31889	Everlasting Plating	1.0	+30%
31890	Screaming Crust	1.0	+30%
31891	Incorruptible Crust	1.0	+30%
31892	Screaming Rind	1.0	+30%
31893	Unyielding Rind	1.0	+30%
31894	Screaming Plating	1.0	+30%
31895	Incorruptible Rind	1.0	+30%
31896	Everlasting Skin	1.0	+30%
31897	Incorruptible Crust	1.0	+30%
31898	Screaming Shell	1.0	+30%
31899	Unyielding Plating	1.0	+30%
31900	Unbreakable Scales	1.0	+30%
31901	Incorruptible Rind	1.0	+30%
31902	Unyielding Scales	1.0	+30%
31903	Screaming Husk	1.0	+30%
31904	Unbreakable Husk	1.0	+30%
31905	Unbreakable Carapace	1.0	+30%
31906	Unyielding Carapace	1.0	+30%
31907	Screaming Teeth	1.0	+30%
31908	Everlasting Plating	1.0	+30%
31909	Everlasting Plating	1.0	+30%
31910	Unyielding Teeth	1.0	+30%
31911	Unyielding Rind	1.0	+30%
31912	Unyielding Rind	1.0	+30%
31913	Unyielding Bark	1.0	+30%
31914	Unbreakable Skin	1.0	+30%
31915	Everlasting Shell	1.0	+30%
31916	Unyielding Plating	1.0	+30%
31917	Unbreakable Carapace	1.0	+30%
31918	Everlasting Husk	1.0	+30%
31919	Unbreakable Shell	1.0	+30%
31920	Incorruptible Teeth	1.0	+30%
31921	Incorruptible Husk	1.0	+30%
31922	Screaming Scales	1.0	+30%
31923	Unbreakable Scales	1.0	+30%
31924	Incorruptible Carapace	1.0	+30%
31925	Unbreakable Scales	1.0	+30%
31926	Unyielding Shell	1.0	+30%
31927	Incorruptible Carapace	1.0	+30%
31928	Screaming Plating	1.0	+30%
31929	Everlasting Skin	1.0	+30%
31930	Everlasting Scales	1.0	+30%
31931	Everlasting Teeth	1.0	+30%
31932	Incorruptible Shell	1.0	+30%
31933	Unbreakable Carapace	1.0	+30%
31934	Incorruptible Crust	1.0	+30%
31935	Incorruptible Skin	1.0	+30%
31936	Screaming Skin	1.0	+30%
31937	Screaming Skin	1.0	+30%
31938	Screaming Bark	1.0	+30%
31939	Unbreakable Skin	1.0	+30%
31940	Unbreakable Husk	1.0	+30%
31941	Incorruptible Crust	1.0	+30%
31942	Unbreakable Plating	1.0	+30%
31943	Unbreakable Skin	1.0	+30%
31944	Incorruptible Bark	1.0	+30%
31945	Screaming Bark	1.0	+30%
31946	Incorruptible Skin	1.0	+30%
31947	Unbreakable Scales	1.0	+30%
31948	Unyielding Rind	1.0	+30%
31949	Screaming Husk	1.0	+30%
31950	Unbreakable Skin	1.0	+30%
31951	Everlasting Shell	1.0	+30%
31952	Screaming Skin	1.0	+30%
31953	Everlasting Shell	1.0	+30%
31954	Screaming Bark	1.0	+30%
31955	Unbreakable Carapace	1.0	+30%
31956	Screaming Crust	1.0	+30%
31957	Unbreakable Crust	1.0	+30%
31958	Unyielding Shell	1.0	+30%
31959	Unbreakable Shell	1.0	+30%
31960	Everlasting Crust	1.0	+30%
31961	Unyielding Crust	1.0	+30%
31962	Unyielding Rind	1.0	+30%
31963	Everlasting Rind	1.0	+30%
31964	Incorruptible Plating	1.0	+30%
31965	Incorruptible Scales	1.0	+30%
31966	Unyielding Plating	1.0	+30%
31967	Unbreakable Skin	1.0	+30%
31968	Screaming Plating	1.0	+30%
31969	Incorruptible Rind	1.0	+30%
31970	Unyielding Bark	1.0	+30%
31971	Everlasting Bark	1.0	+30%
31972	Screaming Bark	1.0	+30%
31973	Incorruptible Carapace	1.0	+30%
31974	Unbreakable Husk	1.0	+30%
31975	Incorruptible Carapace	1.0	+30%
31976	Unbreakable Husk	1.0	+30%
31977	Everlasting Bark	1.0	+30%
31978	Unyielding Rind	1.0	+30%
31979	Incorruptible Bark	1.0	+30%
31980	Unbreakable Bark	1.0	+30%
31981	Incorruptible Bark	1.0	+30%
31982	Unyielding Bark	1.0	+30%
31983	Unbreakable Carapace	1.0	+30%
31984	Unyielding Scales	1.0	+30%
31985	Screaming Teeth	1.0	+30%
31986	Everlasting Teeth	1.0	+30%
31987	Incorruptible Scales	1.0	+30%
31988	Incorruptible Bark	1.0	+30%
31989	Unyielding Crust	1.0	+30%
31990	Incorruptible Rind	1.0	+30%
31991	Everlasting Shell	1.0	+30%
31992	Unbreakable Skin	1.0	+30%
31993	Unyielding Teeth	1.0	+30%
31994	Unbreakable Teeth	1.0	+30%
31995	Incorruptible Plating	1.0	+30%
31996	Screaming Husk	1.0	+30%
31997	Unbreakable Shell	1.0	+30%
31998	Unyielding Husk	1.0	+30%
31999	Unbreakable Rind	1.0	+30%
32000	Screaming Teeth	1.0	+30%
32001	Unbreakable Husk	1.0	+30%
32002	Screaming Bark	1.0	+30%
32003	Incorruptible Bark	1.0	+30%
32004	Screaming Rind	1.0	+30%
32005	Unbreakable Bark	1.0	+30%
32006	Unbreakable Scales	1.0	+30%
32007	Unbreakable Rind	1.0	+30%
32008	Unyielding Scales	1.0	+30%
32009	Screaming Husk	1.0	+30%
32010	Unyielding Bark	1.0	+30%
32011	Everlasting Bark	1.0	+30%
32012	Unyielding Carapace	1.0	+30%
32013	Unyielding Husk	1.0	+30%
32014	Screaming Plating	1.0	+30%
32015	Incorruptible Bark	1.0	+30%
32016	Incorruptible Skin	1.0	+30%
32017	Unbreakable Rind	1.0	+30%
32018	Unbreakable Teeth	1.0	+30%
32019	Unyielding Carapace	1.0	+30%
32020	Screaming Plating	1.0	+30%
32021	Screaming Crust	1.0	+30%
32022	Everlasting Husk	1.0	+30%
32023	Unyielding Carapace	1.0	+30%
32024	Incorruptible Shell	1.0	+30%
32025	Unyielding Scales	1.0	+30%
32026	Everlasting Scales	1.0	+30%
32027	Screaming Bark	1.0	+30%
32028	Everlasting Teeth	1.0	+30%
32029	Incorruptible Teeth	1.0	+30%
32030	Incorruptible Skin	1.0	+30%
32031	Everlasting Shell	1.0	+30%
32032	Unyielding Shell	1.0	+30%
32033	Unyielding Skin	1.0	+30%
32034	Screaming Rind	1.0	+30%
32035	Incorruptible Plating	1.0	+30%
32036	Unbreakable Rind	1.0	+30%
32037	Unyielding Plating	1.0	+30%
32038	Incorruptible Crust	1.0	+30%
32039	Unbreakable Bark	1.0	+30%
32040	Unbreakable Shell	1.0	+30%
32041	Screaming Carapace	1.0	+30%
32042	Everlasting Crust	1.0	+30%
32043	Everlasting Bark	1.0	+30%
32044	Unbreakable Plating	1.0	+30%
32045	Unbreakable Plating	1.0	+30%
32046	Everlasting Teeth	1.0	+30%
32047	Unbreakable Plating	1.0	+30%
32048	Unyielding Teeth	1.0	+30%
32049	Unbreakable Carapace	1.0	+30%
32050	Screaming Skin	1.0	+30%
32051	Everlasting Carapace	1.0	+30%
32052	Screaming Scales	1.0	+30%
32053	Incorruptible Skin	1.0	+30%
32054	Everlasting Rind	1.0	+30%
32055	Unyielding Shell	1.0	+30%
32056	Unbreakable Carapace	1.0	+30%
32057	Unbreakable Husk	1.0	+30%
32058	Everlasting Crust	1.0	+30%
32059	Unbreakable Plating	1.0	+30%
32060	Incorruptible Scales	1.0	+30%
32061	Unbreakable Scales	1.0	+30%
32062	Unbreakable Crust	1.0	+30%
32063	Screaming Scales	1.0	+30%
32064	Everlasting Rind	1.0	+30%
32065	Unbreakable Crust	1.0	+30%
32066	Incorruptible Carapace	1.0	+30%
32067	Everlasting Crust	1.0	+30%
32068	Unyielding Carapace	1.0	+30%
32069	Unbreakable Scales	1.0	+30%
32070	Unbreakable Scales	1.0	+30%
32071	Everlasting Shell	1.0	+30%
32072	Incorruptible Scales	1.0	+30%
32073	Unyielding Carapace	1.0	+30%
32074	Unyielding Skin	1.0	+30%
32075	Screaming Shell	1.0	+30%
32076	Everlasting Scales	1.0	+30%
32077	Unyielding Crust	1.0	+30%
32078	Everlasting Carapace	1.0	+30%
32079	Screaming Bark	1.0	+30%
32080	Everlasting Skin	1.0	+30%
32081	Unbreakable Skin	1.0	+30%
32082	Incorruptible Rind	1.0	+30%
32083	Unbreakable Carapace	1.0	+30%
32084	Incorruptible Crust	1.0	+30%
32085	Screaming Husk	1.0	+30%
32086	Unbreakable Carapace	1.0	+30%
32087	Screaming Scales	1.0	+30%
32088	Unbreakable Husk	1.0	+30%
32089	Incorruptible Crust	1.0	+30%
32090	Unyielding Teeth	1.0	+30%
32091	Incorruptible Shell	1.0	+30%
32092	Incorruptible Plating	1.0	+30%
32093	Everlasting Husk	1.0	+30%
32094	Screaming Carapace	1.0	+30%
32095	Unbreakable Shell	1.0	+30%
32096	Unbreakable Skin	1.0	+30%
32097	Unyielding Skin	1.0	+30%
32098	Everlasting Husk	1.0	+30%
32099	Unbreakable Plating	1.0	+30%
32100	Incorruptible Bark	1.0	+30%
32101	Everlasting Skin	1.0	+30%
32102	Everlasting Bark	1.0	+30%
32103	Screaming Crust	1.0	+30%
32104	Unyielding Skin	1.0	+30%
32105	Everlasting Shell	1.0	+30%
32106	Unbreakable Scales	1.0	+30%
32107	Unbreakable Scales	1.0	+30%
32108	Incorruptible Husk	1.0	+30%
32109	Unbreakable Skin	1.0	+30%
32110	Unyielding Scales	1.0	+30%
32111	Everlasting Rind	1.0	+30%
32112	Everlasting Carapace	1.0	+30%
32113	Screaming Teeth	1.0	+30%
32114	Unbreakable Crust	1.0	+30%
32115	Unyielding Skin	1.0	+30%
32116	Screaming Teeth	1.0	+30%
32117	Incorruptible Bark	1.0	+30%
32118	Incorruptible Scales	1.0	+30%
32119	Everlasting Shell	1.0	+30%
32120	Everlasting Husk	1.0	+30%
32121	Incorruptible Carapace	1.0	+30%
32122	Unyielding Plating	1.0	+30%
32123	Everlasting Husk	1.0	+30%
32124	Incorruptible Carapace	1.0	+30%
32125	Unbreakable Teeth	1.0	+30%
32126	Everlasting Crust	1.0	+30%
32127	Incorruptible Carapace	1.0	+30%
32128	Incorruptible Teeth	1.0	+30%
32129	Screaming Rind	1.0	+30%
32130	Unbreakable Rind	1.0	+30%
32131	Everlasting Plating	1.0	+30%
32132	Incorruptible Teeth	1.0	+30%
32133	Unyielding Carapace	1.0	+30%
32134	Screaming Crust	1.0	+30%
32135	Unyielding Scales	1.0	+30%
32136	Screaming Crust	1.0	+30%
32137	Everlasting Shell	1.0	+30%
32138	Unyielding Skin	1.0	+30%
32139	Everlasting Skin	1.0	+30%
32140	Everlasting Rind	1.0	+30%
32141	Everlasting Rind	1.0	+30%
32142	Screaming Shell	1.0	+30%
32143	Screaming Rind	1.0	+30%
32144	Everlasting Bark	1.0	+30%
32145	Unyielding Scales	1.0	+30%
32146	Everlasting Rind	1.0	+30%
32147	Unyielding Crust	1.0	+30%
32148	Everlasting Scales	1.0	+30%
32149	Unyielding Crust	1.0	+30%
32150	Everlasting Shell	1.0	+30%
32151	Incorruptible Plating	1.0	+30%
32152	Screaming Carapace	1.0	+30%
32153	Everlasting Shell	1.0	+30%
32154	Unyielding Husk	1.0	+30%
32155	Everlasting Carapace	1.0	+30%
32156	Unyielding Teeth	1.0	+30%
32157	Incorruptible Skin	1.0	+30%
32158	Everlasting Scales	1.0	+30%
32159	Everlasting Teeth	1.0	+30%
32160	Everlasting Rind	1.0	+30%
32161	Everlasting Carapace	1.0	+30%
32162	Incorruptible Scales	1.0	+30%
32163	Incorruptible Plating	1.0	+30%
32164	Unyielding Carapace	1.0	+30%
32165	Screaming Rind	1.0	+30%
32166	Everlasting Crust	1.0	+30%
32167	Everlasting Crust	1.0	+30%
32168	Incorruptible Plating	1.0	+30%
32169	Incorruptible Husk	1.0	+30%
32170	Incorruptible Plating	1.0	+30%
32171	Screaming Shell	1.0	+30%
32172	Incorruptible Rind	1.0	+30%
32173	Unyielding Skin	1.0	+30%
32174	Everlasting Bark	1.0	+30%
32175	Unyielding Husk	1.0	+30%
32176	Everlasting Bark	1.0	+30%
32177	Screaming Plating	1.0	+30%
32178	Everlasting Carapace	1.0	+30%
32179	Everlasting Carapace	1.0	+30%
32180	Everlasting Crust	1.0	+30%
32181	Incorruptible Crust	1.0	+30%
32182	Unyielding Rind	1.0	+30%
32183	Incorruptible Scales	1.0	+30%
32184	Incorruptible Carapace	1.0	+30%
32185	Screaming Scales	1.0	+30%
32186	Everlasting Carapace	1.0	+30%
32187	Screaming Skin	1.0	+30%
32188	Unbreakable Scales	1.0	+30%
32189	Unyielding Bark	1.0	+30%
32190	Everlasting Scales	1.0	+30%
32191	Screaming Plating	1.0	+30%
32192	Incorruptible Rind	1.0	+30%
32193	Everlasting Crust	1.0	+30%
32194	Incorruptible Bark	1.0	+30%
32195	Unyielding Husk	1.0	+30%
32196	Unyielding Carapace	1.0	+30%
32197	Unyielding Plating	1.0	+30%
32198	Incorruptible Bark	1.0	+30%
32199	Screaming Skin	1.0	+30%
32200	Everlasting Carapace	1.0	+30%
32201	Incorruptible Plating	1.0	+30%
32202	Screaming Husk	1.0	+30%
32203	Unbreakable Rind	1.0	+30%
32204	Unyielding Crust	1.0	+30%
32205	Everlasting Carapace	1.0	+30%
32206	Unyielding Skin	1.0	+30%
32207	Screaming Bark	1.0	+30%
32208	Unyielding Bark	1.0	+30%
32209	Incorruptible Crust	1.0	+30%
32210	Unyielding Teeth	1.0	+30%
32211	Incorruptible Teeth	1.0	+30%
32212	Screaming Carapace	1.0	+30%
32213	Screaming Crust	1.0	+30%
32214	Unbreakable Husk	1.0	+30%
32215	Unbreakable Carapace	1.0	+30%
32216	Incorruptible Husk	1.0	+30%
32217	Incorruptible Shell	1.0	+30%
32218	Screaming Shell	1.0	+30%
32219	Everlasting Rind	1.0	+30%
32220	Screaming Bark	1.0	+30%
32221	Incorruptible Plating	1.0	+30%
32222	Screaming Carapace	1.0	+30%
32223	Screaming Teeth	1.0	+30%
32224	Unbreakable Scales	1.0	+30%
32225	Unbreakable Carapace	1.0	+30%
32226	Incorruptible Carapace	1.0	+30%
32227	Incorruptible Carapace	1.0	+30%
32228	Unbreakable Bark	1.0	+30%
32229	Unyielding Carapace	1.0	+30%
32230	Unbreakable Plating	1.0	+30%
32231	Unyielding Carapace	1.0	+30%
32232	Screaming Husk	1.0	+30%
32233	Unyielding Husk	1.0	+30%
32234	Everlasting Carapace	1.0	+30%
32235	Unbreakable Husk	1.0	+30%
32236	Unbreakable Bark	1.0	+30%
32237	Everlasting Carapace	1.0	+30%
32238	Everlasting Rind	1.0	+30%
32239	Everlasting Skin	1.0	+30%
32240	Incorruptible Teeth	1.0	+30%
32241	Screaming Bark	1.0	+30%
32242	Incorruptible Crust	1.0	+30%
32243	Everlasting Rind	1.0	+30%
32244	Screaming Bark	1.0	+30%
32245	Incorruptible Rind	1.0	+30%
32246	Incorruptible Plating	1.0	+30%
32247	Unbreakable Husk	1.0	+30%
32248	Everlasting Crust	1.0	+30%
32249	Everlasting Teeth	1.0	+30%
32250	Everlasting Bark	1.0	+30%
32251	Unbreakable Bark	1.0	+30%
32252	Unyielding Teeth	1.0	+30%
32253	Unbreakable Plating	1.0	+30%
32254	Everlasting Plating	1.0	+30%
32255	Incorruptible Plating	1.0	+30%
32256	Unbreakable Carapace	1.0	+30%
32257	Everlasting Shell	1.0	+30%
32258	Unyielding Crust	1.0	+30%
32259	Unbreakable Skin	1.0	+30%
32260	Incorruptible Husk	1.0	+30%
32261	Unyielding Teeth	1.0	+30%
32262	Incorruptible Shell	1.0	+30%
32263	Incorruptible Rind	1.0	+30%
32264	Unyielding Teeth	1.0	+30%
32265	Screaming Bark	1.0	+30%
32266	Screaming Husk	1.0	+30%
32267	Unyielding Teeth	1.0	+30%
32268	Screaming Rind	1.0	+30%
32269	Unbreakable Teeth	1.0	+30%
32270	Everlasting Bark	1.0	+30%
32271	Everlasting Plating	1.0	+30%
32272	Screaming Skin	1.0	+30%
32273	Incorruptible Carapace	1.0	+30%
32274	Unbreakable Scales	1.0	+30%
32275	Everlasting Teeth	1.0	+30%
32276	Unyielding Rind	1.0	+30%
32277	Everlasting Crust	1.0	+30%
32278	Unyielding Bark	1.0	+30%
32279	Unbreakable Shell	1.0	+30%
32280	Everlasting Rind	1.0	+30%
32281	Screaming Husk	1.0	+30%
32282	Unbreakable Bark	1.0	+30%
32283	Unbreakable Plating	1.0	+30%
32284	Screaming Skin	1.0	+30%
32285	Everlasting Bark	1.0	+30%
32286	Everlasting Crust	1.0	+30%
32287	Incorruptible Bark	1.0	+30%
32288	Unyielding Husk	1.0	+30%
32289	Everlasting Skin	1.0	+30%
32290	Everlasting Carapace	1.0	+30%
32291	Screaming Shell	1.0	+30%
32292	Unyielding Teeth	1.0	+30%
32293	Everlasting Teeth	1.0	+30%
32294	Screaming Rind	1.0	+30%
32295	Unbreakable Bark	1.0	+30%
32296	Screaming Plating	1.0	+30%
32297	Unyielding Carapace	1.0	+30%
32298	Unbreakable Plating	1.0	+30%
32299	Unyielding Rind	1.0	+30%
32300	Unbreakable Crust	1.0	+30%
32301	Incorruptible Shell	1.0	+30%
32302	Incorruptible Crust	1.0	+30%
32303	Incorruptible Bark	1.0	+30%
32304	Screaming Scales	1.0	+30%
32305	Screaming Plating	1.0	+30%
32306	Screaming Husk	1.0	+30%
32307	Incorruptible Crust	1.0	+30%
32308	Screaming Carapace	1.0	+30%
32309	Screaming Rind	1.0	+30%
32310	Incorruptible Plating	1.0	+30%
32311	Incorruptible Bark	1.0	+30%
32312	Unyielding Carapace	1.0	+30%
32313	Everlasting Husk	1.0	+30%
32314	Incorruptible Crust	1.0	+30%
32315	Everlasting Shell	1.0	+30%
32316	Everlasting Skin	1.0	+30%
32317	Unyielding Skin	1.0	+30%
32318	Unbreakable Skin	1.0	+30%
32319	Incorruptible Crust	1.0	+30%
32320	Incorruptible Carapace	1.0	+30%
32321	Unyielding Teeth	1.0	+30%
32322	Incorruptible Carapace	1.0	+30%
32323	Unbreakable Rind	1.0	+30%
32324	Unbreakable Scales	1.0	+30%
32325	Unyielding Bark	1.0	+30%
32326	Everlasting Carapace	1.0	+30%
32327	Incorruptible Carapace	1.0	+30%
32328	Everlasting Shell	1.0	+30%
32329	Screaming Teeth	1.0	+30%
32330	Screaming Crust	1.0	+30%
32331	Incorruptible Teeth	1.0	+30%
32332	Unbreakable Teeth	1.0	+30%
32333	Unbreakable Crust	1.0	+30%
32334	Screaming Carapace	1.0	+30%
32335	Incorruptible Teeth	1.0	+30%
32336	Unbreakable Bark	1.0	+30%
32337	Unyielding Rind	1.0	+30%
32338	Unyielding Carapace	1.0	+30%
32339	Everlasting Teeth	1.0	+30%
32340	Everlasting Plating	1.0	+30%
32341	Incorruptible Husk	1.0	+30%
32342	Unyielding Skin	1.0	+30%
32343	Everlasting Carapace	1.0	+30%
32344	Screaming Shell	1.0	+30%
32345	Everlasting Shell	1.0	+30%
32346	Everlasting Plating	1.0	+30%
32347	Everlasting Scales	1.0	+30%
32348	Unbreakable Plating	1.0	+30%
32349	Incorruptible Scales	1.0	+30%
32350	Unbreakable Shell	1.0	+30%
32351	Screaming Shell	1.0	+30%
32352	Screaming Rind	1.0	+30%
32353	Unbreakable Teeth	1.0	+30%
32354	Everlasting Scales	1.0	+30%
32355	Unyielding Scales	1.0	+30%
32356	Unbreakable Rind	1.0	+30%
32357	Incorruptible Teeth	1.0	+30%
32358	Incorruptible Teeth	1.0	+30%
32359	Incorruptible Husk	1.0	+30%
32360	Incorruptible Plating	1.0	+30%
32361	Everlasting Rind	1.0	+30%
32362	Unbreakable Bark	1.0	+30%
32363	Everlasting Teeth	1.0	+30%
32364	Unyielding Scales	1.0	+30%
32365	Screaming Rind	1.0	+30%
32366	Unyielding Skin	1.0	+30%
32367	Unbreakable Skin	1.0	+30%
32368	Everlasting Bark	1.0	+30%
32369	Screaming Scales	1.0	+30%
32370	Unyielding Shell	1.0	+30%
32371	Unbreakable Shell	1.0	+30%
32372	Everlasting Shell	1.0	+30%
32373	Unbreakable Plating	1.0	+30%
32374	Unyielding Carapace	1.0	+30%
32375	Everlasting Husk	1.0	+30%
32376	Everlasting Scales	1.0	+30%
32377	Incorruptible Rind	1.0	+30%
32378	Screaming Crust	1.0	+30%
32379	Incorruptible Husk	1.0	+30%
32380	Screaming Teeth	1.0	+30%
32381	Everlasting Plating	1.0	+30%
32382	Everlasting Rind	1.0	+30%
32383	Incorruptible Skin	1.0	+30%
32384	Screaming Skin	1.0	+30%
32385	Unyielding Shell	1.0	+30%
32386	Everlasting Rind	1.0	+30%
32387	Screaming Shell	1.0	+30%
32388	Unyielding Husk	1.0	+30%
32389	Unyielding Skin	1.0	+30%
32390	Unyielding Skin	1.0	+30%
32391	Unbreakable Crust	1.0	+30%
32392	Everlasting Rind	1.0	+30%
32393	Incorruptible Crust	1.0	+30%
32394	Unbreakable Bark	1.0	+30%
32395	Everlasting Shell	1.0	+30%
32396	Unbreakable Rind	1.0	+30%
32397	Everlasting Plating	1.0	+30%
32398	Everlasting Rind	1.0	+30%
32399	Screaming Teeth	1.0	+30%
32400	Everlasting Bark	1.0	+30%
32401	Screaming Rind	1.0	+30%
32402	Everlasting Rind	1.0	+30%
32403	Incorruptible Carapace	1.0	+30%
32404	Incorruptible Scales	1.0	+30%
32405	Incorruptible Scales	1.0	+30%
32406	Unyielding Carapace	1.0	+30%
32407	Incorruptible Husk	1.0	+30%
32408	Incorruptible Husk	1.0	+30%
32409	Everlasting Teeth	1.0	+30%
32410	Unbreakable Scales	1.0	+30%
32411	Incorruptible Carapace	1.0	+30%
32412	Screaming Husk	1.0	+30%
32413	Incorruptible Rind	1.0	+30%
32414	Everlasting Skin	1.0	+30%
32415	Unyielding Carapace	1.0	+30%
32416	Unyielding Scales	1.0	+30%
32417	Unyielding Scales	1.0	+30%
32418	Unbreakable Rind	1.0	+30%
32419	Incorruptible Scales	1.0	+30%
32420	Everlasting Shell	1.0	+30%
32421	Incorruptible Crust	1.0	+30%
32422	Incorruptible Teeth	1.0	+30%
32423	Incorruptible Husk	1.0	+30%
32424	Screaming Carapace	1.0	+30%
32425	Incorruptible Teeth	1.0	+30%
32426	Incorruptible Crust	1.0	+30%
32427	Unbreakable Crust	1.0	+30%
32428	Everlasting Carapace	1.0	+30%
32429	Incorruptible Scales	1.0	+30%
32430	Everlasting Skin	1.0	+30%
32431	Screaming Scales	1.0	+30%
32432	Screaming Shell	1.0	+30%
32433	Screaming Scales	1.0	+30%
32434	Screaming Husk	1.0	+30%
32435	Unbreakable Bark	1.0	+30%
32436	Unyielding Scales	1.0	+30%
32437	Everlasting Carapace	1.0	+30%
32438	Screaming Plating	1.0	+30%
32439	Everlasting Shell	1.0	+30%
32440	Unbreakable Bark	1.0	+30%
32441	Incorruptible Husk	1.0	+30%
32442	Unbreakable Teeth	1.0	+30%
32443	Incorruptible Teeth	1.0	+30%
32444	Unbreakable Crust	1.0	+30%
32445	Screaming Teeth	1.0	+30%
32446	Unyielding Shell	1.0	+30%
32447	Screaming Bark	1.0	+30%
32448	Incorruptible Skin	1.0	+30%
32449	Everlasting Skin	1.0	+30%
32450	Incorruptible Crust	1.0	+30%
32451	Screaming Shell	1.0	+30%
32452	Unyielding Skin	1.0	+30%
32453	Screaming Scales	1.0	+30%
32454	Screaming Skin	1.0	+30%
32455	Unbreakable Skin	1.0	+30%
32456	Unyielding Carapace	1.0	+30%
32457	Incorruptible Shell	1.0	+30%
32458	Screaming Plating	1.0	+30%
32459	Unyielding Plating	1.0	+30%
32460	Screaming Plating	1.0	+30%
32461	Incorruptible Skin	1.0	+30%
32462	Unyielding Skin	1.0	+30%
32463	Unbreakable Rind	1.0	+30%
32464	Incorruptible Skin	1.0	+30%
32465	Unyielding Bark	1.0	+30%
32466	Incorruptible Crust	1.0	+30%
32467	Incorruptible Carapace	1.0	+30%
32468	Everlasting Crust	1.0	+30%
32469	Incorruptible Husk	1.0	+30%
32470	Unyielding Teeth	1.0	+30%
32471	Screaming Crust	1.0	+30%
32472	Unbreakable Carapace	1.0	+30%
32473	Unyielding Carapace	1.0	+30%
32474	Screaming Shell	1.0	+30%
32475	Everlasting Husk	1.0	+30%
32476	Everlasting Carapace	1.0	+30%
32477	Incorruptible Scales	1.0	+30%
32478	Unyielding Skin	1.0	+30%
32479	Unbreakable Skin	1.0	+30%
32480	Unbreakable Crust	1.0	+30%
32481	Unyielding Scales	1.0	+30%
32482	Unyielding Scales	1.0	+30%
32483	Everlasting Carapace	1.0	+30%
32484	Unbreakable Carapace	1.0	+30%
32485	Incorruptible Shell	1.0	+30%
32486	Incorruptible Scales	1.0	+30%
32487	Unyielding Carapace	1.0	+30%
32488	Screaming Shell	1.0	+30%
32489	Incorruptible Crust	1.0	+30%
32490	Unyielding Teeth	1.0	+30%
32491	Incorruptible Bark	1.0	+30%
32492	Unbreakable Bark	1.0	+30%
32493	Screaming Plating	1.0	+30%
32494	Unbreakable Bark	1.0	+30%
32495	Unyielding Scales	1.0	+30%
32496	Unbreakable Rind	1.0	+30%
32497	Unbreakable Rind	1.0	+30%
32498	Screaming Carapace	1.0	+30%
32499	Screaming Shell	1.0	+30%
32500	Unyielding Teeth	1.0	+30%
32501	Incorruptible Husk	1.0	+30%
32502	Unyielding Plating	1.0	+30%
32503	Screaming Skin	1.0	+30%
32504	Unyielding Plating	1.0	+30%
32505	Incorruptible Plating	1.0	+30%
32506	Unyielding Bark	1.0	+30%
32507	Unyielding Scales	1.0	+30%
32508	Unbreakable Teeth	1.0	+30%
32509	Incorruptible Husk	1.0	+30%
32510	Unbreakable Plating	1.0	+30%
32511	Screaming Scales	1.0	+30%
32512	Unbreakable Scales	1.0	+30%
32513	Unbreakable Plating	1.0	+30%
32514	Incorruptible Husk	1.0	+30%
32515	Everlasting Carapace	1.0	+30%
32516	Everlasting Husk	1.0	+30%
32517	Screaming Skin	1.0	+30%
32518	Screaming Rind	1.0	+30%
32519	Screaming Crust	1.0	+30%
32520	Unyielding Rind	1.0	+30%
32521	Unbreakable Rind	1.0	+30%
32522	Everlasting Rind	1.0	+30%
32523	Everlasting Scales	1.0	+30%
32524	Incorruptible Shell	1.0	+30%
32525	Screaming Shell	1.0	+30%
32526	Incorruptible Shell	1.0	+30%
32527	Unyielding Husk	1.0	+30%
