sep=,
Seed,Name,Perfection,Ship_Armour_Shield_Strength
16534,Armoured Teeth,0.133,+17%
16535,Evolved Rind,0.0,+15%
16536,Armoured Skin,0.067,+16%
16537,Evolved Crust,0.067,+16%
16538,Evolved Husk,0.2,+18%
16539,Durable Crust,0.8,+27%
16540,Reactive Plating,0.667,+25%
16541,Evolved Skin,0.4,+21%
16542,Armoured Teeth,0.0,+15%
16543,Reactive Teeth,0.0,+15%
16544,Armoured Teeth,0.0,+15%
16545,Reactive Skin,0.933,+29%
16546,Durable Husk,0.467,+22%
16547,Reactive Scales,0.0,+15%
16548,Durable Teeth,0.467,+22%
16549,Durable Carapace,0.133,+17%
16550,Evolved Carapace,1.0,+30%
16551,Reactive Shell,0.067,+16%
16552,Armoured Shell,0.4,+21%
16553,Armoured Skin,0.133,+17%
16554,Resilient Rind,0.333,+20%
16555,Durable Plating,0.933,+29%
16556,Resilient Shell,0.733,+26%
16557,Durable Rind,0.933,+29%
16558,Durable Shell,0.333,+20%
16559,Resilient Bark,0.267,+19%
16560,Durable Plating,0.0,+15%
16561,Evolved Bark,0.8,+27%
16562,Durable Plating,0.733,+26%
16563,Reactive Shell,0.4,+21%
16564,Durable Plating,0.933,+29%
16565,Armoured Teeth,0.267,+19%
16566,Evolved Shell,0.2,+18%
16567,Resilient Shell,0.133,+17%
16568,Reactive Husk,0.933,+29%
16569,Durable Skin,0.733,+26%
16570,Armoured Carapace,0.4,+21%
16571,Reactive Scales,0.2,+18%
16572,Armoured Husk,0.0,+15%
16573,Resilient Teeth,0.0,+15%
16574,Resilient Crust,0.4,+21%
16575,Reactive Rind,0.467,+22%
16576,Evolved Bark,0.067,+16%
16577,Reactive Rind,0.533,+23%
16578,Durable Carapace,0.2,+18%
16579,Armoured Teeth,0.8,+27%
16580,Durable Crust,0.733,+26%
16581,Armoured Skin,0.067,+16%
16582,Armoured Crust,0.067,+16%
16583,Resilient Teeth,0.0,+15%
16584,Reactive Shell,0.333,+20%
16585,Resilient Husk,0.333,+20%
16586,Evolved Crust,0.0,+15%
16587,Resilient Shell,0.467,+22%
16588,Armoured Shell,0.2,+18%
16589,Armoured Carapace,0.267,+19%
16590,Armoured Scales,0.067,+16%
16591,Armoured Carapace,0.0,+15%
16592,Evolved Skin,0.067,+16%
16593,Resilient Skin,0.267,+19%
16594,Armoured Rind,0.667,+25%
16595,Reactive Skin,0.933,+29%
16596,Durable Teeth,0.067,+16%
16597,Reactive Shell,0.0,+15%
16598,Armoured Carapace,0.733,+26%
16599,Resilient Crust,0.2,+18%
16600,Resilient Scales,0.133,+17%
16601,Reactive Carapace,0.067,+16%
16602,Armoured Bark,0.6,+24%
16603,Armoured Bark,0.0,+15%
16604,Armoured Husk,0.6,+24%
16605,Armoured Rind,0.733,+26%
16606,Durable Skin,0.0,+15%
16607,Armoured Husk,0.067,+16%
16608,Armoured Bark,0.0,+15%
16609,Armoured Skin,0.2,+18%
16610,Resilient Shell,0.733,+26%
16611,Evolved Plating,0.933,+29%
16612,Armoured Plating,0.067,+16%
16613,Durable Shell,0.867,+28%
16614,Reactive Bark,0.133,+17%
16615,Reactive Rind,0.0,+15%
16616,Evolved Carapace,0.0,+15%
16617,Reactive Bark,0.0,+15%
16618,Evolved Teeth,0.867,+28%
16619,Reactive Scales,0.133,+17%
16620,Resilient Skin,0.333,+20%
16621,Armoured Teeth,0.0,+15%
16622,Armoured Carapace,0.133,+17%
16623,Resilient Bark,0.6,+24%
16624,Evolved Crust,0.067,+16%
16625,Reactive Shell,0.4,+21%
16626,Reactive Rind,0.533,+23%
16627,Armoured Teeth,0.667,+25%
16628,Reactive Rind,0.733,+26%
16629,Resilient Rind,0.0,+15%
16630,Reactive Bark,0.8,+27%
16631,Armoured Teeth,0.0,+15%
16632,Durable Crust,1.0,+30%
16633,Reactive Scales,0.933,+29%
16634,Evolved Bark,0.0,+15%
16635,Reactive Crust,0.4,+21%
16636,Durable Shell,0.067,+16%
16637,Durable Bark,0.0,+15%
16638,Armoured Shell,0.133,+17%
16639,Resilient Crust,0.6,+24%
16640,Armoured Bark,0.2,+18%
16641,Evolved Crust,0.133,+17%
16642,Armoured Carapace,0.933,+29%
16643,Evolved Shell,0.067,+16%
16644,Armoured Rind,0.733,+26%
16645,Armoured Carapace,0.667,+25%
16646,Resilient Bark,0.133,+17%
16647,Armoured Bark,0.733,+26%
16648,Resilient Rind,0.067,+16%
16649,Reactive Plating,0.267,+19%
16650,Armoured Plating,0.533,+23%
16651,Durable Plating,0.333,+20%
16652,Reactive Carapace,0.733,+26%
16653,Resilient Plating,0.067,+16%
16654,Evolved Carapace,0.0,+15%
16655,Resilient Teeth,1.0,+30%
16656,Reactive Plating,0.067,+16%
16657,Resilient Rind,0.4,+21%
16658,Reactive Rind,0.6,+24%
16659,Reactive Skin,0.067,+16%
16660,Armoured Husk,0.8,+27%
16661,Reactive Teeth,0.733,+26%
16662,Durable Teeth,0.667,+25%
16663,Evolved Scales,0.0,+15%
16664,Reactive Husk,0.867,+28%
16665,Armoured Rind,0.2,+18%
16666,Armoured Skin,0.667,+25%
16667,Resilient Carapace,0.067,+16%
16668,Armoured Bark,0.8,+27%
16669,Resilient Husk,0.0,+15%
16670,Durable Skin,0.0,+15%
16671,Armoured Husk,0.467,+22%
16672,Durable Plating,0.667,+25%
16673,Armoured Shell,0.2,+18%
16674,Armoured Carapace,0.2,+18%
16675,Durable Scales,0.2,+18%
16676,Evolved Scales,0.0,+15%
16677,Reactive Teeth,0.0,+15%
16678,Evolved Bark,0.067,+16%
16679,Durable Teeth,0.267,+19%
16680,Armoured Teeth,0.2,+18%
16681,Resilient Carapace,0.667,+25%
16682,Armoured Crust,0.0,+15%
16683,Resilient Bark,0.333,+20%
16684,Reactive Skin,0.0,+15%
16685,Evolved Plating,0.6,+24%
16686,Durable Rind,0.0,+15%
16687,Resilient Carapace,0.533,+23%
16688,Durable Bark,1.0,+30%
16689,Durable Bark,0.4,+21%
16690,Evolved Scales,0.2,+18%
16691,Durable Crust,0.133,+17%
16692,Reactive Carapace,0.133,+17%
16693,Armoured Scales,0.0,+15%
16694,Armoured Crust,0.0,+15%
16695,Reactive Shell,0.933,+29%
16696,Evolved Shell,0.667,+25%
16697,Evolved Skin,0.0,+15%
16698,Durable Skin,0.0,+15%
16699,Reactive Crust,0.133,+17%
16700,Resilient Plating,0.333,+20%
16701,Armoured Crust,0.8,+27%
16702,Evolved Bark,0.0,+15%
16703,Armoured Skin,0.133,+17%
16704,Durable Husk,0.2,+18%
16705,Armoured Crust,0.0,+15%
16706,Reactive Bark,0.6,+24%
16707,Resilient Teeth,0.067,+16%
16708,Durable Scales,0.4,+21%
16709,Reactive Teeth,0.067,+16%
16710,Durable Skin,0.733,+26%
16711,Reactive Scales,0.2,+18%
16712,Durable Teeth,0.133,+17%
16713,Resilient Bark,0.2,+18%
16714,Durable Scales,0.467,+22%
16715,Reactive Skin,0.067,+16%
16716,Resilient Plating,0.533,+23%
16717,Reactive Bark,0.133,+17%
16718,Reactive Plating,0.933,+29%
16719,Armoured Rind,0.267,+19%
16720,Evolved Shell,0.933,+29%
16721,Durable Teeth,0.933,+29%
16722,Durable Plating,0.867,+28%
16723,Reactive Bark,0.933,+29%
16724,Reactive Husk,0.067,+16%
16725,Armoured Bark,0.867,+28%
16726,Durable Crust,0.933,+29%
16727,Resilient Carapace,0.067,+16%
16728,Durable Shell,0.6,+24%
16729,Resilient Husk,0.067,+16%
16730,Reactive Shell,0.733,+26%
16731,Evolved Shell,0.067,+16%
16732,Armoured Crust,0.8,+27%
16733,Reactive Rind,0.733,+26%
16734,Evolved Crust,0.333,+20%
16735,Durable Plating,0.0,+15%
16736,Resilient Bark,0.067,+16%
16737,Reactive Bark,0.467,+22%
16738,Reactive Crust,0.0,+15%
16739,Reactive Crust,0.6,+24%
16740,Reactive Rind,0.2,+18%
16741,Armoured Rind,0.333,+20%
16742,Armoured Rind,0.0,+15%
16743,Armoured Crust,0.0,+15%
16744,Evolved Skin,0.0,+15%
16745,Resilient Shell,0.6,+24%
16746,Evolved Shell,0.0,+15%
16747,Reactive Crust,0.267,+19%
16748,Reactive Shell,0.933,+29%
16749,Reactive Husk,0.0,+15%
16750,Durable Shell,0.333,+20%
16751,Reactive Scales,0.0,+15%
16752,Evolved Skin,0.467,+22%
16753,Reactive Crust,0.0,+15%
16754,Armoured Teeth,0.267,+19%
16755,Reactive Plating,0.4,+21%
16756,Armoured Crust,0.467,+22%
16757,Durable Skin,0.0,+15%
16758,Resilient Plating,0.133,+17%
16759,Resilient Plating,0.0,+15%
16760,Evolved Skin,0.8,+27%
16761,Evolved Teeth,0.0,+15%
16762,Durable Bark,0.733,+26%
16763,Armoured Plating,0.067,+16%
16764,Armoured Shell,0.2,+18%
16765,Durable Crust,0.2,+18%
16766,Resilient Teeth,0.4,+21%
16767,Resilient Skin,0.067,+16%
16768,Armoured Plating,0.733,+26%
16769,Resilient Skin,0.133,+17%
16770,Evolved Husk,0.6,+24%
16771,Reactive Bark,0.0,+15%
16772,Resilient Shell,0.0,+15%
16773,Armoured Husk,0.533,+23%
16774,Durable Scales,0.2,+18%
16775,Resilient Teeth,0.0,+15%
16776,Reactive Scales,0.667,+25%
16777,Resilient Bark,0.0,+15%
16778,Evolved Shell,0.933,+29%
16779,Evolved Husk,0.133,+17%
16780,Armoured Plating,0.933,+29%
16781,Resilient Shell,0.4,+21%
16782,Armoured Crust,0.0,+15%
16783,Resilient Husk,0.133,+17%
16784,Armoured Carapace,0.6,+24%
16785,Reactive Plating,0.067,+16%
16786,Reactive Crust,0.067,+16%
16787,Evolved Plating,0.067,+16%
16788,Evolved Husk,0.267,+19%
16789,Durable Scales,0.8,+27%
16790,Durable Shell,0.0,+15%
16791,Armoured Husk,0.933,+29%
16792,Evolved Scales,0.333,+20%
16793,Resilient Teeth,0.267,+19%
16794,Reactive Skin,0.067,+16%
16795,Evolved Crust,0.8,+27%
16796,Evolved Rind,0.067,+16%
16797,Resilient Bark,0.667,+25%
16798,Evolved Skin,0.0,+15%
16799,Evolved Carapace,0.0,+15%
16800,Durable Teeth,0.0,+15%
16801,Evolved Plating,0.4,+21%
16802,Resilient Crust,0.4,+21%
16803,Resilient Crust,0.067,+16%
16804,Durable Teeth,0.0,+15%
16805,Armoured Plating,0.0,+15%
16806,Reactive Husk,0.0,+15%
16807,Evolved Crust,0.333,+20%
16808,Resilient Bark,0.333,+20%
16809,Armoured Shell,0.6,+24%
16810,Reactive Crust,0.667,+25%
16811,Durable Carapace,0.4,+21%
16812,Durable Scales,0.8,+27%
16813,Evolved Crust,0.133,+17%
16814,Resilient Husk,0.067,+16%
16815,Evolved Plating,0.867,+28%
16816,Durable Plating,0.333,+20%
16817,Durable Bark,0.667,+25%
16818,Armoured Crust,0.467,+22%
16819,Durable Scales,0.267,+19%
16820,Reactive Teeth,0.067,+16%
16821,Evolved Husk,0.467,+22%
16822,Durable Teeth,0.933,+29%
16823,Reactive Shell,0.4,+21%
16824,Armoured Rind,0.333,+20%
16825,Durable Rind,0.0,+15%
16826,Resilient Skin,0.067,+16%
16827,Resilient Crust,0.0,+15%
16828,Durable Skin,0.0,+15%
16829,Durable Husk,0.533,+23%
16830,Durable Husk,0.4,+21%
16831,Resilient Bark,0.2,+18%
16832,Resilient Scales,0.933,+29%
16833,Resilient Teeth,0.067,+16%
16834,Resilient Plating,0.133,+17%
16835,Armoured Rind,0.467,+22%
16836,Durable Scales,0.467,+22%
16837,Resilient Husk,0.2,+18%
16838,Evolved Bark,0.133,+17%
16839,Evolved Shell,0.2,+18%
16840,Durable Crust,0.8,+27%
16841,Reactive Teeth,0.8,+27%
16842,Armoured Carapace,0.267,+19%
16843,Evolved Carapace,0.0,+15%
16844,Reactive Husk,0.0,+15%
16845,Durable Crust,0.667,+25%
16846,Reactive Bark,0.4,+21%
16847,Durable Crust,0.0,+15%
16848,Evolved Bark,0.2,+18%
16849,Armoured Plating,0.2,+18%
16850,Armoured Husk,0.467,+22%
16851,Resilient Rind,0.933,+29%
16852,Evolved Skin,0.0,+15%
16853,Reactive Skin,0.733,+26%
16854,Durable Crust,0.733,+26%
16855,Durable Plating,0.067,+16%
16856,Evolved Skin,0.0,+15%
16857,Resilient Carapace,0.067,+16%
16858,Durable Skin,0.2,+18%
16859,Durable Plating,0.533,+23%
16860,Evolved Shell,0.0,+15%
16861,Resilient Scales,0.067,+16%
16862,Armoured Skin,0.2,+18%
16863,Reactive Crust,0.067,+16%
16864,Durable Rind,0.067,+16%
16865,Reactive Teeth,0.933,+29%
16866,Evolved Plating,0.067,+16%
16867,Durable Scales,0.6,+24%
16868,Armoured Skin,0.2,+18%
16869,Resilient Scales,0.0,+15%
16870,Evolved Skin,0.933,+29%
16871,Resilient Skin,0.0,+15%
16872,Resilient Skin,0.8,+27%
16873,Resilient Husk,0.0,+15%
16874,Armoured Husk,0.0,+15%
16875,Resilient Skin,0.0,+15%
16876,Armoured Shell,0.2,+18%
16877,Evolved Scales,0.0,+15%
16878,Reactive Plating,0.067,+16%
16879,Durable Teeth,0.133,+17%
16880,Reactive Crust,0.467,+22%
16881,Durable Carapace,0.2,+18%
16882,Evolved Carapace,0.467,+22%
16883,Reactive Crust,0.133,+17%
16884,Durable Husk,0.067,+16%
16885,Durable Teeth,0.067,+16%
16886,Resilient Crust,0.2,+18%
16887,Reactive Rind,0.333,+20%
16888,Armoured Teeth,0.133,+17%
16889,Resilient Rind,0.6,+24%
16890,Evolved Scales,0.133,+17%
16891,Reactive Teeth,0.533,+23%
16892,Resilient Crust,0.933,+29%
16893,Armoured Bark,0.467,+22%
16894,Durable Plating,0.467,+22%
16895,Evolved Scales,0.333,+20%
16896,Armoured Teeth,0.0,+15%
16897,Resilient Teeth,0.267,+19%
16898,Evolved Carapace,0.067,+16%
16899,Durable Plating,0.067,+16%
16900,Evolved Rind,0.267,+19%
16901,Resilient Shell,0.933,+29%
16902,Evolved Plating,0.867,+28%
16903,Resilient Carapace,0.933,+29%
16904,Armoured Carapace,0.4,+21%
16905,Resilient Teeth,0.2,+18%
16906,Reactive Carapace,0.133,+17%
16907,Durable Scales,0.8,+27%
16908,Reactive Bark,0.6,+24%
16909,Resilient Skin,0.4,+21%
16910,Resilient Crust,0.067,+16%
16911,Reactive Rind,0.133,+17%
16912,Resilient Scales,0.0,+15%
16913,Resilient Scales,0.333,+20%
16914,Armoured Rind,0.267,+19%
16915,Reactive Husk,0.4,+21%
16916,Armoured Skin,0.0,+15%
16917,Durable Skin,0.4,+21%
16918,Reactive Crust,0.067,+16%
16919,Reactive Scales,0.733,+26%
16920,Durable Bark,0.0,+15%
16921,Durable Bark,0.0,+15%
16922,Durable Carapace,0.0,+15%
16923,Armoured Carapace,0.267,+19%
16924,Resilient Scales,0.267,+19%
16925,Resilient Crust,0.4,+21%
16926,Reactive Rind,0.333,+20%
16927,Durable Scales,0.0,+15%
16928,Evolved Plating,0.267,+19%
16929,Resilient Bark,0.0,+15%
16930,Durable Rind,0.133,+17%
16931,Durable Carapace,0.733,+26%
16932,Durable Skin,0.2,+18%
16933,Reactive Bark,0.067,+16%
16934,Resilient Husk,0.267,+19%
16935,Reactive Carapace,0.267,+19%
16936,Resilient Skin,0.333,+20%
16937,Durable Teeth,0.067,+16%
16938,Reactive Carapace,0.0,+15%
16939,Durable Teeth,0.2,+18%
16940,Durable Plating,0.533,+23%
16941,Evolved Bark,0.267,+19%
16942,Durable Carapace,0.733,+26%
16943,Reactive Bark,0.333,+20%
16944,Reactive Rind,0.867,+28%
16945,Armoured Shell,0.133,+17%
16946,Armoured Rind,0.333,+20%
16947,Durable Skin,0.133,+17%
16948,Resilient Crust,0.067,+16%
16949,Reactive Husk,0.267,+19%
16950,Evolved Carapace,0.2,+18%
16951,Durable Skin,0.4,+21%
16952,Reactive Shell,0.0,+15%
16953,Resilient Carapace,0.0,+15%
16954,Armoured Plating,0.6,+24%
16955,Resilient Teeth,0.0,+15%
16956,Armoured Shell,0.267,+19%
16957,Reactive Teeth,0.0,+15%
16958,Evolved Crust,0.133,+17%
16959,Reactive Husk,0.0,+15%
16960,Resilient Crust,0.533,+23%
16961,Durable Carapace,0.067,+16%
16962,Durable Shell,0.733,+26%
16963,Evolved Teeth,0.667,+25%
16964,Armoured Bark,0.2,+18%
16965,Durable Teeth,0.733,+26%
16966,Durable Skin,0.267,+19%
16967,Reactive Skin,0.067,+16%
16968,Reactive Rind,0.0,+15%
16969,Reactive Teeth,0.067,+16%
16970,Reactive Plating,0.133,+17%
16971,Evolved Scales,0.867,+28%
16972,Armoured Rind,0.2,+18%
16973,Durable Shell,0.0,+15%
16974,Reactive Carapace,0.0,+15%
16975,Resilient Carapace,0.667,+25%
16976,Durable Rind,0.733,+26%
16977,Resilient Skin,0.0,+15%
16978,Resilient Scales,0.267,+19%
16979,Armoured Crust,0.6,+24%
16980,Evolved Carapace,0.267,+19%
16981,Evolved Rind,0.933,+29%
16982,Evolved Crust,0.0,+15%
16983,Reactive Carapace,0.2,+18%
16984,Resilient Husk,0.333,+20%
16985,Durable Husk,0.333,+20%
16986,Reactive Scales,0.067,+16%
16987,Evolved Husk,0.2,+18%
16988,Reactive Bark,0.4,+21%
16989,Resilient Rind,0.733,+26%
16990,Durable Rind,0.067,+16%
16991,Armoured Carapace,0.733,+26%
16992,Reactive Rind,0.133,+17%
16993,Durable Crust,0.6,+24%
16994,Evolved Shell,0.067,+16%
16995,Armoured Teeth,0.8,+27%
16996,Evolved Husk,0.6,+24%
16997,Evolved Crust,0.0,+15%
16998,Durable Teeth,0.333,+20%
16999,Evolved Shell,0.867,+28%
17000,Reactive Crust,0.867,+28%
17001,Durable Teeth,0.533,+23%
17002,Resilient Teeth,0.467,+22%
17003,Resilient Bark,0.533,+23%
17004,Durable Plating,0.2,+18%
17005,Durable Carapace,0.267,+19%
17006,Durable Carapace,0.133,+17%
17007,Reactive Shell,0.2,+18%
17008,Resilient Carapace,0.0,+15%
17009,Durable Husk,0.133,+17%
17010,Reactive Scales,1.0,+30%
17011,Evolved Plating,0.667,+25%
17012,Resilient Shell,0.2,+18%
17013,Durable Scales,0.867,+28%
17014,Reactive Bark,0.333,+20%
17015,Reactive Scales,0.2,+18%
17016,Durable Plating,0.467,+22%
17017,Resilient Crust,0.333,+20%
17018,Resilient Plating,0.667,+25%
17019,Armoured Carapace,0.133,+17%
17020,Armoured Rind,0.2,+18%
17021,Evolved Crust,0.267,+19%
17022,Durable Bark,0.933,+29%
17023,Evolved Husk,0.4,+21%
17024,Evolved Carapace,0.4,+21%
17025,Armoured Husk,0.4,+21%
17026,Armoured Husk,0.133,+17%
17027,Reactive Plating,0.0,+15%
17028,Armoured Plating,0.133,+17%
17029,Evolved Carapace,0.2,+18%
17030,Resilient Scales,0.067,+16%
17031,Durable Plating,0.0,+15%
17032,Armoured Shell,0.067,+16%
17033,Resilient Plating,0.0,+15%
17034,Resilient Skin,0.0,+15%
17035,Armoured Scales,0.0,+15%
17036,Evolved Bark,0.067,+16%
17037,Evolved Carapace,0.067,+16%
17038,Resilient Bark,0.8,+27%
17039,Resilient Plating,0.333,+20%
17040,Reactive Bark,0.0,+15%
17041,Armoured Skin,0.0,+15%
17042,Resilient Rind,0.0,+15%
17043,Resilient Shell,0.667,+25%
17044,Armoured Skin,0.2,+18%
17045,Evolved Crust,0.667,+25%
17046,Durable Carapace,0.0,+15%
17047,Evolved Scales,0.267,+19%
17048,Evolved Crust,0.0,+15%
17049,Evolved Crust,0.0,+15%
17050,Evolved Rind,0.2,+18%
17051,Evolved Rind,0.067,+16%
17052,Armoured Husk,0.533,+23%
17053,Armoured Husk,0.667,+25%
17054,Armoured Bark,0.067,+16%
17055,Reactive Skin,0.2,+18%
17056,Durable Carapace,0.333,+20%
17057,Evolved Shell,1.0,+30%
17058,Armoured Carapace,0.667,+25%
17059,Armoured Rind,0.133,+17%
17060,Armoured Husk,0.467,+22%
17061,Resilient Rind,1.0,+30%
17062,Durable Carapace,0.067,+16%
17063,Durable Skin,0.867,+28%
17064,Durable Crust,0.2,+18%
17065,Durable Husk,0.067,+16%
17066,Armoured Shell,1.0,+30%
17067,Durable Skin,0.133,+17%
17068,Durable Skin,0.4,+21%
17069,Evolved Skin,0.067,+16%
17070,Armoured Rind,0.8,+27%
17071,Armoured Teeth,0.0,+15%
17072,Reactive Bark,1.0,+30%
17073,Evolved Scales,0.467,+22%
17074,Resilient Husk,0.333,+20%
17075,Armoured Plating,0.533,+23%
17076,Evolved Husk,0.2,+18%
17077,Durable Bark,0.0,+15%
17078,Reactive Skin,0.467,+22%
17079,Evolved Scales,0.2,+18%
17080,Evolved Carapace,0.0,+15%
17081,Reactive Rind,0.067,+16%
17082,Armoured Crust,0.8,+27%
17083,Durable Husk,0.6,+24%
17084,Durable Rind,0.0,+15%
17085,Evolved Shell,0.533,+23%
17086,Reactive Rind,0.4,+21%
17087,Durable Bark,0.667,+25%
17088,Resilient Rind,0.8,+27%
17089,Resilient Scales,0.933,+29%
17090,Durable Teeth,0.267,+19%
17091,Reactive Bark,0.8,+27%
17092,Evolved Plating,0.267,+19%
17093,Evolved Scales,0.0,+15%
17094,Durable Crust,0.0,+15%
17095,Evolved Shell,0.067,+16%
17096,Evolved Teeth,0.8,+27%
17097,Armoured Plating,0.4,+21%
17098,Reactive Scales,0.4,+21%
17099,Evolved Plating,1.0,+30%
17100,Evolved Husk,0.6,+24%
17101,Resilient Plating,0.0,+15%
17102,Resilient Scales,0.267,+19%
17103,Resilient Rind,0.933,+29%
17104,Reactive Shell,0.467,+22%
17105,Durable Scales,0.133,+17%
17106,Reactive Crust,0.933,+29%
17107,Resilient Plating,0.467,+22%
17108,Evolved Plating,0.8,+27%
17109,Evolved Crust,0.0,+15%
17110,Evolved Plating,0.6,+24%
17111,Reactive Teeth,0.0,+15%
17112,Resilient Plating,0.4,+21%
17113,Armoured Bark,0.067,+16%
17114,Reactive Bark,0.467,+22%
17115,Durable Scales,0.467,+22%
17116,Durable Shell,0.067,+16%
17117,Durable Skin,0.067,+16%
17118,Resilient Shell,0.8,+27%
17119,Reactive Teeth,0.133,+17%
17120,Reactive Plating,0.933,+29%
17121,Durable Bark,0.0,+15%
17122,Durable Husk,0.667,+25%
17123,Evolved Plating,0.0,+15%
17124,Resilient Shell,0.0,+15%
17125,Reactive Crust,0.0,+15%
17126,Durable Teeth,0.6,+24%
17127,Reactive Crust,0.133,+17%
17128,Reactive Carapace,0.0,+15%
17129,Evolved Scales,0.533,+23%
17130,Durable Scales,0.333,+20%
17131,Durable Shell,0.733,+26%
17132,Reactive Rind,0.4,+21%
17133,Reactive Skin,0.333,+20%
17134,Durable Shell,0.0,+15%
17135,Durable Crust,0.133,+17%
17136,Armoured Plating,0.0,+15%
17137,Reactive Bark,0.133,+17%
17138,Durable Carapace,0.8,+27%
17139,Evolved Crust,0.867,+28%
17140,Resilient Plating,0.6,+24%
17141,Evolved Rind,0.6,+24%
17142,Durable Shell,0.467,+22%
17143,Durable Teeth,0.067,+16%
17144,Reactive Skin,0.4,+21%
17145,Durable Crust,0.0,+15%
17146,Reactive Husk,0.2,+18%
17147,Armoured Carapace,0.0,+15%
17148,Reactive Shell,0.733,+26%
17149,Evolved Skin,0.467,+22%
17150,Durable Carapace,0.6,+24%
17151,Reactive Scales,0.067,+16%
17152,Armoured Shell,0.067,+16%
17153,Evolved Teeth,0.533,+23%
17154,Evolved Scales,0.0,+15%
17155,Reactive Plating,0.067,+16%
17156,Resilient Plating,0.467,+22%
17157,Resilient Husk,0.2,+18%
17158,Resilient Shell,0.0,+15%
17159,Durable Scales,0.067,+16%
17160,Resilient Scales,0.4,+21%
17161,Evolved Plating,0.133,+17%
17162,Durable Plating,0.133,+17%
17163,Durable Husk,1.0,+30%
17164,Armoured Scales,0.0,+15%
17165,Durable Shell,0.467,+22%
17166,Resilient Skin,0.2,+18%
17167,Durable Husk,0.467,+22%
17168,Evolved Shell,0.267,+19%
17169,Durable Shell,0.2,+18%
17170,Resilient Rind,0.267,+19%
17171,Reactive Teeth,0.333,+20%
17172,Reactive Shell,0.6,+24%
17173,Durable Teeth,0.267,+19%
17174,Durable Crust,0.8,+27%
17175,Armoured Husk,0.533,+23%
17176,Resilient Husk,0.333,+20%
17177,Durable Crust,0.467,+22%
17178,Evolved Shell,0.467,+22%
17179,Reactive Bark,0.2,+18%
17180,Durable Skin,0.6,+24%
17181,Resilient Bark,0.733,+26%
17182,Evolved Plating,0.4,+21%
17183,Armoured Bark,0.8,+27%
17184,Reactive Rind,0.2,+18%
17185,Resilient Rind,0.733,+26%
17186,Durable Husk,0.333,+20%
17187,Reactive Teeth,0.2,+18%
17188,Reactive Skin,0.067,+16%
17189,Resilient Carapace,0.0,+15%
17190,Evolved Teeth,0.467,+22%
17191,Resilient Rind,0.0,+15%
17192,Reactive Rind,0.0,+15%
17193,Evolved Plating,0.333,+20%
17194,Evolved Shell,0.0,+15%
17195,Reactive Skin,0.533,+23%
17196,Armoured Rind,0.333,+20%
17197,Reactive Skin,0.067,+16%
17198,Armoured Carapace,0.867,+28%
17199,Armoured Husk,0.133,+17%
17200,Armoured Bark,0.4,+21%
17201,Durable Crust,0.067,+16%
17202,Evolved Carapace,0.133,+17%
17203,Resilient Bark,0.0,+15%
17204,Resilient Plating,0.533,+23%
17205,Resilient Rind,0.2,+18%
17206,Evolved Husk,0.667,+25%
17207,Armoured Husk,0.2,+18%
17208,Reactive Plating,0.0,+15%
17209,Reactive Skin,0.0,+15%
17210,Evolved Teeth,0.667,+25%
17211,Reactive Skin,0.8,+27%
17212,Resilient Plating,0.533,+23%
17213,Resilient Husk,0.2,+18%
17214,Armoured Bark,0.133,+17%
17215,Evolved Shell,0.267,+19%
17216,Reactive Carapace,0.2,+18%
17217,Armoured Plating,0.533,+23%
17218,Armoured Husk,0.467,+22%
17219,Resilient Skin,0.8,+27%
17220,Resilient Plating,0.067,+16%
17221,Evolved Skin,0.933,+29%
17222,Resilient Carapace,0.4,+21%
17223,Durable Scales,0.8,+27%
17224,Reactive Crust,0.2,+18%
17225,Durable Rind,0.8,+27%
17226,Durable Crust,0.6,+24%
17227,Resilient Teeth,0.133,+17%
17228,Armoured Plating,0.0,+15%
17229,Reactive Husk,0.667,+25%
17230,Resilient Crust,0.867,+28%
17231,Reactive Bark,0.0,+15%
17232,Durable Teeth,0.0,+15%
17233,Durable Rind,0.0,+15%
17234,Evolved Teeth,0.667,+25%
17235,Armoured Rind,0.4,+21%
17236,Armoured Bark,0.8,+27%
17237,Durable Carapace,0.067,+16%
17238,Resilient Carapace,0.067,+16%
17239,Resilient Husk,0.0,+15%
17240,Durable Skin,0.067,+16%
17241,Reactive Shell,1.0,+30%
17242,Armoured Skin,0.667,+25%
17243,Reactive Rind,0.8,+27%
17244,Resilient Shell,0.733,+26%
17245,Armoured Rind,0.133,+17%
17246,Evolved Crust,0.267,+19%
17247,Evolved Carapace,0.467,+22%
17248,Armoured Scales,0.2,+18%
17249,Resilient Rind,0.6,+24%
17250,Evolved Crust,0.933,+29%
17251,Resilient Scales,0.133,+17%
17252,Reactive Shell,0.933,+29%
17253,Resilient Carapace,0.333,+20%
17254,Durable Plating,0.467,+22%
17255,Reactive Husk,0.4,+21%
17256,Evolved Shell,0.0,+15%
17257,Armoured Plating,0.867,+28%
17258,Evolved Shell,0.4,+21%
17259,Armoured Plating,0.8,+27%
17260,Durable Crust,0.8,+27%
17261,Durable Carapace,0.867,+28%
17262,Reactive Skin,0.0,+15%
17263,Armoured Plating,0.2,+18%
17264,Evolved Crust,0.733,+26%
17265,Evolved Crust,0.4,+21%
17266,Resilient Rind,0.0,+15%
17267,Resilient Scales,0.6,+24%
17268,Evolved Plating,0.333,+20%
17269,Armoured Bark,0.267,+19%
