Seed	Name	Perfection	Ship_Weapons_Guns_Damage	Ship_Weapons_Guns_Rate	Ship_Weapons_Guns_HeatTime
16627	Foul Vent Chamber	0.667	+6%	+3%	+3%
16628	Vast Cavity	0.667	+6%	+3%	+3%
16629	Boundless Cavity	0.667	+6%	+3%	+3%
16630	Vast Gills	0.667	+6%	+3%	+3%
16631	Foul Vent Chamber	0.833	+7%	+3%	+3%
16632	Infinite Crevice	0.667	+6%	+3%	+3%
16633	Vast Gas Sac	0.833	+7%	+3%	+3%
16634	Vile Gills	1.0	+8%	+3%	+3%
16635	Vast Crevice	0.833	+7%	+3%	+3%
16636	Infinite Lips	0.667	+6%	+3%	+3%
16637	Infinite Gills	0.833	+7%	+3%	+3%
16638	Foul Lips	0.833	+7%	+3%	+3%
16639	Boundless Crevice	0.667	+6%	+3%	+3%
16640	Foul Gills	0.833	+7%	+3%	+3%
16641	Vile Crevice	0.667	+6%	+3%	+3%
16642	Foul Beak	0.667	+6%	+3%	+3%
16643	Vile Lips	0.667	+6%	+3%	+3%
16644	Foul Cavity	1.0	+8%	+3%	+3%
16645	Foul Beak	0.833	+7%	+3%	+3%
16646	Boundless Gills	1.0	+8%	+3%	+3%
16647	Foul Gills	0.833	+7%	+3%	+3%
16648	Boundless Cavity	0.833	+7%	+3%	+3%
16649	Vast Mouth	0.667	+6%	+3%	+3%
16650	Foul Mouth	0.667	+6%	+3%	+3%
16651	Infinite Mouth	0.833	+7%	+3%	+3%
16652	Vast Beak	0.667	+6%	+3%	+3%
16653	Boundless Mouth	0.667	+6%	+3%	+3%
16654	Vile Beak	0.833	+7%	+3%	+3%
16655	Boundless Vent Chamber	0.833	+7%	+3%	+3%
16656	Vast Mouth	0.667	+6%	+3%	+3%
16657	Boundless Cavity	0.667	+6%	+3%	+3%
16658	Vast Cavity	0.667	+6%	+3%	+3%
16659	Vast Pouch	0.833	+7%	+3%	+3%
16660	Foul Cyst	0.667	+6%	+3%	+3%
16661	Vast Vent Chamber	1.0	+8%	+3%	+3%
16662	Infinite Vent Chamber	0.667	+6%	+3%	+3%
16663	Vile Gas Sac	1.0	+8%	+3%	+3%
16664	Vast Cyst	0.833	+7%	+3%	+3%
16665	Foul Cavity	1.0	+8%	+3%	+3%
16666	Foul Pouch	0.667	+6%	+3%	+3%
16667	Boundless Beak	0.833	+7%	+3%	+3%
16668	Foul Gills	0.833	+7%	+3%	+3%
16669	Boundless Cyst	0.667	+6%	+3%	+3%
16670	Infinite Pouch	1.0	+8%	+3%	+3%
16671	Foul Cyst	0.667	+6%	+3%	+3%
16672	Infinite Mouth	0.667	+6%	+3%	+3%
16673	Foul Lips	0.833	+7%	+3%	+3%
16674	Foul Beak	1.0	+8%	+3%	+3%
16675	Infinite Gas Sac	0.833	+7%	+3%	+3%
16676	Vile Gas Sac	0.667	+6%	+3%	+3%
16677	Vast Vent Chamber	0.667	+6%	+3%	+3%
16678	Vile Gills	0.833	+7%	+3%	+3%
16679	Infinite Vent Chamber	0.667	+6%	+3%	+3%
16680	Foul Vent Chamber	0.667	+6%	+3%	+3%
16681	Boundless Beak	0.667	+6%	+3%	+3%
16682	Foul Crevice	0.667	+6%	+3%	+3%
16683	Boundless Gills	0.667	+6%	+3%	+3%
16684	Vast Pouch	0.833	+7%	+3%	+3%
16685	Vile Mouth	0.667	+6%	+3%	+3%
16686	Infinite Cavity	1.0	+8%	+3%	+3%
16687	Boundless Beak	0.667	+6%	+3%	+3%
16688	Infinite Gills	0.667	+6%	+3%	+3%
16689	Infinite Gills	0.667	+6%	+3%	+3%
16690	Vile Gas Sac	0.667	+6%	+3%	+3%
16691	Infinite Crevice	0.833	+7%	+3%	+3%
16692	Vast Beak	0.667	+6%	+3%	+3%
16693	Foul Gas Sac	0.833	+7%	+3%	+3%
16694	Foul Crevice	1.0	+8%	+3%	+3%
16695	Vast Lips	0.833	+7%	+3%	+3%
16696	Vile Lips	0.667	+6%	+3%	+3%
16697	Vile Pouch	0.667	+6%	+3%	+3%
16698	Infinite Pouch	1.0	+8%	+3%	+3%
16699	Vast Crevice	0.833	+7%	+3%	+3%
16700	Boundless Mouth	0.833	+7%	+3%	+3%
16701	Foul Crevice	0.667	+6%	+3%	+3%
16702	Vile Gills	0.833	+7%	+3%	+3%
16703	Foul Pouch	0.667	+6%	+3%	+3%
16704	Infinite Cyst	0.667	+6%	+3%	+3%
16705	Foul Crevice	0.667	+6%	+3%	+3%
16706	Vast Gills	0.833	+7%	+3%	+3%
16707	Boundless Vent Chamber	0.833	+7%	+3%	+3%
16708	Infinite Gas Sac	0.667	+6%	+3%	+3%
16709	Vast Vent Chamber	0.667	+6%	+3%	+3%
16710	Infinite Pouch	0.667	+6%	+3%	+3%
16711	Vast Gas Sac	0.667	+6%	+3%	+3%
16712	Infinite Vent Chamber	0.667	+6%	+3%	+3%
16713	Boundless Gills	0.667	+6%	+3%	+3%
16714	Infinite Gas Sac	0.833	+7%	+3%	+3%
16715	Vast Pouch	0.667	+6%	+3%	+3%
16716	Boundless Mouth	1.0	+8%	+3%	+3%
16717	Vast Gills	0.667	+6%	+3%	+3%
16718	Vast Mouth	0.667	+6%	+3%	+3%
16719	Foul Cavity	0.667	+6%	+3%	+3%
16720	Vile Lips	0.667	+6%	+3%	+3%
16721	Infinite Vent Chamber	1.0	+8%	+3%	+3%
16722	Infinite Mouth	0.833	+7%	+3%	+3%
16723	Vast Gills	0.667	+6%	+3%	+3%
16724	Vast Cyst	0.667	+6%	+3%	+3%
16725	Foul Gills	0.667	+6%	+3%	+3%
16726	Infinite Crevice	0.667	+6%	+3%	+3%
16727	Boundless Beak	0.667	+6%	+3%	+3%
16728	Infinite Lips	0.667	+6%	+3%	+3%
16729	Boundless Cyst	0.667	+6%	+3%	+3%
16730	Vast Lips	0.667	+6%	+3%	+3%
16731	Vile Lips	0.833	+7%	+3%	+3%
16732	Foul Crevice	0.833	+7%	+3%	+3%
16733	Vast Cavity	0.667	+6%	+3%	+3%
16734	Vile Crevice	0.667	+6%	+3%	+3%
16735	Infinite Mouth	0.667	+6%	+3%	+3%
16736	Boundless Gills	0.667	+6%	+3%	+3%
16737	Vast Gills	1.0	+8%	+3%	+3%
16738	Vast Crevice	1.0	+8%	+3%	+3%
16739	Vast Crevice	0.667	+6%	+3%	+3%
16740	Vast Cavity	0.667	+6%	+3%	+3%
16741	Foul Cavity	0.667	+6%	+3%	+3%
16742	Foul Cavity	0.833	+7%	+3%	+3%
16743	Foul Crevice	0.833	+7%	+3%	+3%
16744	Vile Pouch	0.667	+6%	+3%	+3%
16745	Boundless Lips	0.833	+7%	+3%	+3%
16746	Vile Lips	1.0	+8%	+3%	+3%
16747	Vast Crevice	0.667	+6%	+3%	+3%
16748	Vast Lips	0.667	+6%	+3%	+3%
16749	Vast Cyst	0.667	+6%	+3%	+3%
16750	Infinite Lips	0.667	+6%	+3%	+3%
16751	Vast Gas Sac	0.833	+7%	+3%	+3%
16752	Vile Pouch	0.667	+6%	+3%	+3%
16753	Vast Crevice	1.0	+8%	+3%	+3%
16754	Foul Vent Chamber	1.0	+8%	+3%	+3%
16755	Vast Mouth	0.833	+7%	+3%	+3%
16756	Foul Crevice	1.0	+8%	+3%	+3%
16757	Infinite Pouch	0.667	+6%	+3%	+3%
16758	Boundless Mouth	0.667	+6%	+3%	+3%
16759	Boundless Mouth	0.667	+6%	+3%	+3%
16760	Vile Pouch	0.833	+7%	+3%	+3%
16761	Vile Vent Chamber	0.833	+7%	+3%	+3%
16762	Infinite Gills	0.667	+6%	+3%	+3%
16763	Foul Mouth	0.667	+6%	+3%	+3%
16764	Foul Lips	1.0	+8%	+3%	+3%
16765	Infinite Crevice	0.833	+7%	+3%	+3%
16766	Boundless Vent Chamber	0.667	+6%	+3%	+3%
16767	Boundless Pouch	0.667	+6%	+3%	+3%
16768	Foul Mouth	0.667	+6%	+3%	+3%
16769	Boundless Pouch	0.667	+6%	+3%	+3%
16770	Vile Cyst	0.833	+7%	+3%	+3%
16771	Vast Gills	0.667	+6%	+3%	+3%
16772	Boundless Lips	0.667	+6%	+3%	+3%
16773	Foul Cyst	0.667	+6%	+3%	+3%
16774	Infinite Gas Sac	0.667	+6%	+3%	+3%
16775	Boundless Vent Chamber	0.833	+7%	+3%	+3%
16776	Vast Gas Sac	0.667	+6%	+3%	+3%
16777	Boundless Gills	0.833	+7%	+3%	+3%
16778	Vile Lips	0.667	+6%	+3%	+3%
16779	Vile Cyst	0.667	+6%	+3%	+3%
16780	Foul Mouth	0.833	+7%	+3%	+3%
16781	Boundless Lips	0.833	+7%	+3%	+3%
16782	Foul Crevice	1.0	+8%	+3%	+3%
16783	Boundless Cyst	0.667	+6%	+3%	+3%
16784	Foul Beak	0.667	+6%	+3%	+3%
16785	Vast Mouth	0.833	+7%	+3%	+3%
16786	Vast Crevice	0.833	+7%	+3%	+3%
16787	Vile Mouth	0.667	+6%	+3%	+3%
16788	Vile Cyst	0.833	+7%	+3%	+3%
16789	Infinite Gas Sac	0.667	+6%	+3%	+3%
16790	Infinite Lips	0.667	+6%	+3%	+3%
16791	Foul Cyst	0.833	+7%	+3%	+3%
16792	Vile Gas Sac	0.833	+7%	+3%	+3%
16793	Boundless Vent Chamber	0.833	+7%	+3%	+3%
16794	Vast Pouch	1.0	+8%	+3%	+3%
16795	Vile Crevice	0.667	+6%	+3%	+3%
16796	Vile Cavity	0.667	+6%	+3%	+3%
16797	Boundless Gills	1.0	+8%	+3%	+3%
16798	Vile Pouch	0.667	+6%	+3%	+3%
16799	Vile Beak	0.667	+6%	+3%	+3%
16800	Infinite Vent Chamber	0.667	+6%	+3%	+3%
16801	Vile Mouth	0.667	+6%	+3%	+3%
16802	Boundless Crevice	0.667	+6%	+3%	+3%
16803	Boundless Crevice	0.667	+6%	+3%	+3%
16804	Infinite Vent Chamber	1.0	+8%	+3%	+3%
16805	Foul Mouth	0.833	+7%	+3%	+3%
16806	Vast Cyst	0.833	+7%	+3%	+3%
16807	Vile Crevice	0.667	+6%	+3%	+3%
16808	Boundless Gills	0.667	+6%	+3%	+3%
16809	Foul Lips	0.667	+6%	+3%	+3%
16810	Vast Crevice	0.667	+6%	+3%	+3%
16811	Infinite Beak	1.0	+8%	+3%	+3%
16812	Infinite Gas Sac	1.0	+8%	+3%	+3%
16813	Vile Crevice	0.833	+7%	+3%	+3%
16814	Boundless Cyst	0.833	+7%	+3%	+3%
16815	Vile Mouth	1.0	+8%	+3%	+3%
16816	Infinite Mouth	0.833	+7%	+3%	+3%
16817	Infinite Gills	1.0	+8%	+3%	+3%
16818	Foul Crevice	0.667	+6%	+3%	+3%
16819	Infinite Gas Sac	0.833	+7%	+3%	+3%
16820	Vast Vent Chamber	1.0	+8%	+3%	+3%
16821	Vile Cyst	0.833	+7%	+3%	+3%
16822	Infinite Vent Chamber	1.0	+8%	+3%	+3%
16823	Vast Lips	1.0	+8%	+3%	+3%
16824	Foul Cavity	0.833	+7%	+3%	+3%
16825	Infinite Cavity	0.667	+6%	+3%	+3%
16826	Boundless Pouch	0.833	+7%	+3%	+3%
16827	Boundless Crevice	0.833	+7%	+3%	+3%
16828	Infinite Pouch	0.667	+6%	+3%	+3%
16829	Infinite Cyst	0.833	+7%	+3%	+3%
16830	Infinite Cyst	0.667	+6%	+3%	+3%
16831	Boundless Gills	0.833	+7%	+3%	+3%
16832	Boundless Gas Sac	0.667	+6%	+3%	+3%
16833	Boundless Vent Chamber	0.833	+7%	+3%	+3%
16834	Boundless Mouth	0.833	+7%	+3%	+3%
16835	Foul Cavity	0.667	+6%	+3%	+3%
16836	Infinite Gas Sac	0.667	+6%	+3%	+3%
16837	Boundless Cyst	0.833	+7%	+3%	+3%
16838	Vile Gills	0.667	+6%	+3%	+3%
16839	Vile Lips	0.667	+6%	+3%	+3%
16840	Infinite Crevice	0.833	+7%	+3%	+3%
16841	Vast Vent Chamber	0.667	+6%	+3%	+3%
16842	Foul Beak	1.0	+8%	+3%	+3%
16843	Vile Beak	0.667	+6%	+3%	+3%
16844	Vast Cyst	0.667	+6%	+3%	+3%
16845	Infinite Crevice	0.667	+6%	+3%	+3%
16846	Vast Gills	0.833	+7%	+3%	+3%
16847	Infinite Crevice	0.667	+6%	+3%	+3%
16848	Vile Gills	0.667	+6%	+3%	+3%
16849	Foul Mouth	0.667	+6%	+3%	+3%
16850	Foul Cyst	0.833	+7%	+3%	+3%
16851	Boundless Cavity	0.833	+7%	+3%	+3%
16852	Vile Pouch	0.833	+7%	+3%	+3%
16853	Vast Pouch	0.833	+7%	+3%	+3%
16854	Infinite Crevice	0.667	+6%	+3%	+3%
16855	Infinite Mouth	0.667	+6%	+3%	+3%
16856	Vile Pouch	0.667	+6%	+3%	+3%
16857	Boundless Beak	0.667	+6%	+3%	+3%
16858	Infinite Pouch	0.667	+6%	+3%	+3%
16859	Infinite Mouth	0.667	+6%	+3%	+3%
16860	Vile Lips	0.833	+7%	+3%	+3%
16861	Boundless Gas Sac	0.833	+7%	+3%	+3%
16862	Foul Pouch	0.833	+7%	+3%	+3%
16863	Vast Crevice	0.833	+7%	+3%	+3%
16864	Infinite Cavity	0.667	+6%	+3%	+3%
16865	Vast Vent Chamber	0.667	+6%	+3%	+3%
16866	Vile Mouth	0.833	+7%	+3%	+3%
16867	Infinite Gas Sac	0.833	+7%	+3%	+3%
16868	Foul Pouch	0.833	+7%	+3%	+3%
16869	Boundless Gas Sac	0.667	+6%	+3%	+3%
16870	Vile Pouch	0.833	+7%	+3%	+3%
16871	Boundless Pouch	0.667	+6%	+3%	+3%
16872	Boundless Pouch	0.833	+7%	+3%	+3%
16873	Boundless Cyst	0.667	+6%	+3%	+3%
16874	Foul Cyst	1.0	+8%	+3%	+3%
16875	Boundless Pouch	0.667	+6%	+3%	+3%
16876	Foul Lips	1.0	+8%	+3%	+3%
16877	Vile Gas Sac	1.0	+8%	+3%	+3%
16878	Vast Mouth	0.833	+7%	+3%	+3%
16879	Infinite Vent Chamber	0.667	+6%	+3%	+3%
16880	Vast Crevice	0.667	+6%	+3%	+3%
16881	Infinite Beak	1.0	+8%	+3%	+3%
16882	Vile Beak	1.0	+8%	+3%	+3%
16883	Vast Crevice	0.667	+6%	+3%	+3%
16884	Infinite Cyst	1.0	+8%	+3%	+3%
16885	Infinite Vent Chamber	0.833	+7%	+3%	+3%
16886	Boundless Crevice	0.667	+6%	+3%	+3%
16887	Vast Cavity	0.833	+7%	+3%	+3%
16888	Foul Vent Chamber	0.833	+7%	+3%	+3%
16889	Boundless Cavity	0.667	+6%	+3%	+3%
16890	Vile Gas Sac	0.667	+6%	+3%	+3%
16891	Vast Vent Chamber	0.667	+6%	+3%	+3%
16892	Boundless Crevice	0.833	+7%	+3%	+3%
16893	Foul Gills	0.667	+6%	+3%	+3%
16894	Infinite Mouth	0.667	+6%	+3%	+3%
16895	Vile Gas Sac	0.833	+7%	+3%	+3%
16896	Foul Vent Chamber	1.0	+8%	+3%	+3%
16897	Boundless Vent Chamber	0.667	+6%	+3%	+3%
16898	Vile Beak	0.667	+6%	+3%	+3%
16899	Infinite Mouth	0.833	+7%	+3%	+3%
16900	Vile Cavity	0.667	+6%	+3%	+3%
16901	Boundless Lips	0.667	+6%	+3%	+3%
16902	Vile Mouth	1.0	+8%	+3%	+3%
16903	Boundless Beak	0.667	+6%	+3%	+3%
16904	Foul Beak	0.667	+6%	+3%	+3%
16905	Boundless Vent Chamber	0.667	+6%	+3%	+3%
16906	Vast Beak	0.833	+7%	+3%	+3%
16907	Infinite Gas Sac	0.833	+7%	+3%	+3%
16908	Vast Gills	1.0	+8%	+3%	+3%
16909	Boundless Pouch	0.667	+6%	+3%	+3%
16910	Boundless Crevice	0.833	+7%	+3%	+3%
16911	Vast Cavity	0.833	+7%	+3%	+3%
16912	Boundless Gas Sac	0.833	+7%	+3%	+3%
16913	Boundless Gas Sac	0.833	+7%	+3%	+3%
16914	Foul Cavity	0.667	+6%	+3%	+3%
16915	Vast Cyst	0.667	+6%	+3%	+3%
16916	Foul Pouch	0.833	+7%	+3%	+3%
16917	Infinite Pouch	1.0	+8%	+3%	+3%
16918	Vast Crevice	0.667	+6%	+3%	+3%
16919	Vast Gas Sac	0.667	+6%	+3%	+3%
16920	Infinite Gills	0.667	+6%	+3%	+3%
16921	Infinite Gills	0.833	+7%	+3%	+3%
16922	Infinite Beak	0.667	+6%	+3%	+3%
16923	Foul Beak	0.833	+7%	+3%	+3%
16924	Boundless Gas Sac	0.667	+6%	+3%	+3%
16925	Boundless Crevice	0.667	+6%	+3%	+3%
16926	Vast Cavity	0.667	+6%	+3%	+3%
16927	Infinite Gas Sac	0.833	+7%	+3%	+3%
16928	Vile Mouth	0.667	+6%	+3%	+3%
16929	Boundless Gills	1.0	+8%	+3%	+3%
16930	Infinite Cavity	1.0	+8%	+3%	+3%
16931	Infinite Beak	0.667	+6%	+3%	+3%
16932	Infinite Pouch	1.0	+8%	+3%	+3%
16933	Vast Gills	0.667	+6%	+3%	+3%
16934	Boundless Cyst	0.833	+7%	+3%	+3%
16935	Vast Beak	1.0	+8%	+3%	+3%
16936	Boundless Pouch	0.833	+7%	+3%	+3%
16937	Infinite Vent Chamber	0.667	+6%	+3%	+3%
16938	Vast Beak	0.667	+6%	+3%	+3%
16939	Infinite Vent Chamber	0.833	+7%	+3%	+3%
16940	Infinite Mouth	1.0	+8%	+3%	+3%
16941	Vile Gills	0.833	+7%	+3%	+3%
16942	Infinite Beak	0.833	+7%	+3%	+3%
16943	Vast Gills	0.667	+6%	+3%	+3%
16944	Vast Cavity	1.0	+8%	+3%	+3%
16945	Foul Lips	0.833	+7%	+3%	+3%
16946	Foul Cavity	0.667	+6%	+3%	+3%
16947	Infinite Pouch	0.667	+6%	+3%	+3%
16948	Boundless Crevice	1.0	+8%	+3%	+3%
16949	Vast Cyst	0.833	+7%	+3%	+3%
16950	Vile Beak	0.667	+6%	+3%	+3%
16951	Infinite Pouch	0.667	+6%	+3%	+3%
16952	Vast Lips	0.833	+7%	+3%	+3%
16953	Boundless Beak	0.667	+6%	+3%	+3%
16954	Foul Mouth	0.833	+7%	+3%	+3%
16955	Boundless Vent Chamber	0.667	+6%	+3%	+3%
16956	Foul Lips	0.667	+6%	+3%	+3%
16957	Vast Vent Chamber	0.667	+6%	+3%	+3%
16958	Vile Crevice	0.667	+6%	+3%	+3%
16959	Vast Cyst	0.667	+6%	+3%	+3%
16960	Boundless Crevice	0.833	+7%	+3%	+3%
16961	Infinite Beak	0.667	+6%	+3%	+3%
16962	Infinite Lips	0.667	+6%	+3%	+3%
16963	Vile Vent Chamber	0.833	+7%	+3%	+3%
16964	Foul Gills	1.0	+8%	+3%	+3%
16965	Infinite Vent Chamber	0.667	+6%	+3%	+3%
16966	Infinite Pouch	0.667	+6%	+3%	+3%
16967	Vast Pouch	0.667	+6%	+3%	+3%
16968	Vast Cavity	0.667	+6%	+3%	+3%
16969	Vast Vent Chamber	0.833	+7%	+3%	+3%
16970	Vast Mouth	0.833	+7%	+3%	+3%
16971	Vile Gas Sac	0.833	+7%	+3%	+3%
16972	Foul Cavity	0.667	+6%	+3%	+3%
16973	Infinite Lips	0.667	+6%	+3%	+3%
16974	Vast Beak	0.667	+6%	+3%	+3%
16975	Boundless Beak	0.667	+6%	+3%	+3%
16976	Infinite Cavity	1.0	+8%	+3%	+3%
16977	Boundless Pouch	0.667	+6%	+3%	+3%
16978	Boundless Gas Sac	0.667	+6%	+3%	+3%
16979	Foul Crevice	0.667	+6%	+3%	+3%
16980	Vile Beak	0.833	+7%	+3%	+3%
16981	Vile Cavity	0.667	+6%	+3%	+3%
16982	Vile Crevice	0.833	+7%	+3%	+3%
16983	Vast Beak	1.0	+8%	+3%	+3%
16984	Boundless Cyst	0.833	+7%	+3%	+3%
16985	Infinite Cyst	0.667	+6%	+3%	+3%
16986	Vast Gas Sac	1.0	+8%	+3%	+3%
16987	Vile Cyst	0.833	+7%	+3%	+3%
16988	Vast Gills	0.667	+6%	+3%	+3%
16989	Boundless Cavity	0.667	+6%	+3%	+3%
16990	Infinite Cavity	0.667	+6%	+3%	+3%
16991	Foul Beak	0.833	+7%	+3%	+3%
16992	Vast Cavity	0.667	+6%	+3%	+3%
16993	Infinite Crevice	0.667	+6%	+3%	+3%
16994	Vile Lips	0.667	+6%	+3%	+3%
16995	Foul Vent Chamber	0.667	+6%	+3%	+3%
16996	Vile Cyst	0.667	+6%	+3%	+3%
16997	Vile Crevice	0.833	+7%	+3%	+3%
16998	Infinite Vent Chamber	0.667	+6%	+3%	+3%
16999	Vile Lips	0.667	+6%	+3%	+3%
17000	Vast Crevice	0.667	+6%	+3%	+3%
17001	Infinite Vent Chamber	0.833	+7%	+3%	+3%
17002	Boundless Vent Chamber	1.0	+8%	+3%	+3%
17003	Boundless Gills	0.667	+6%	+3%	+3%
17004	Infinite Mouth	0.667	+6%	+3%	+3%
17005	Infinite Beak	0.833	+7%	+3%	+3%
17006	Infinite Beak	0.667	+6%	+3%	+3%
17007	Vast Lips	0.667	+6%	+3%	+3%
17008	Boundless Beak	1.0	+8%	+3%	+3%
17009	Infinite Cyst	1.0	+8%	+3%	+3%
17010	Vast Gas Sac	0.667	+6%	+3%	+3%
17011	Vile Mouth	0.667	+6%	+3%	+3%
17012	Boundless Lips	0.667	+6%	+3%	+3%
17013	Infinite Gas Sac	0.667	+6%	+3%	+3%
17014	Vast Gills	0.667	+6%	+3%	+3%
17015	Vast Gas Sac	0.667	+6%	+3%	+3%
17016	Infinite Mouth	1.0	+8%	+3%	+3%
17017	Boundless Crevice	0.833	+7%	+3%	+3%
17018	Boundless Mouth	0.833	+7%	+3%	+3%
17019	Foul Beak	0.833	+7%	+3%	+3%
17020	Foul Cavity	0.667	+6%	+3%	+3%
17021	Vile Crevice	0.833	+7%	+3%	+3%
17022	Infinite Gills	0.667	+6%	+3%	+3%
17023	Vile Cyst	0.667	+6%	+3%	+3%
17024	Vile Beak	0.833	+7%	+3%	+3%
17025	Foul Cyst	0.667	+6%	+3%	+3%
17026	Foul Cyst	0.667	+6%	+3%	+3%
17027	Vast Mouth	0.667	+6%	+3%	+3%
17028	Foul Mouth	0.667	+6%	+3%	+3%
17029	Vile Beak	0.667	+6%	+3%	+3%
17030	Boundless Gas Sac	1.0	+8%	+3%	+3%
17031	Infinite Mouth	0.667	+6%	+3%	+3%
17032	Foul Lips	1.0	+8%	+3%	+3%
17033	Boundless Mouth	0.667	+6%	+3%	+3%
17034	Boundless Pouch	0.833	+7%	+3%	+3%
17035	Foul Gas Sac	0.833	+7%	+3%	+3%
17036	Vile Gills	0.833	+7%	+3%	+3%
17037	Vile Beak	0.667	+6%	+3%	+3%
17038	Boundless Gills	0.833	+7%	+3%	+3%
17039	Boundless Mouth	0.833	+7%	+3%	+3%
17040	Vast Gills	0.833	+7%	+3%	+3%
17041	Foul Pouch	0.667	+6%	+3%	+3%
17042	Boundless Cavity	0.667	+6%	+3%	+3%
17043	Boundless Lips	0.833	+7%	+3%	+3%
17044	Foul Pouch	0.833	+7%	+3%	+3%
17045	Vile Crevice	1.0	+8%	+3%	+3%
17046	Infinite Beak	0.833	+7%	+3%	+3%
17047	Vile Gas Sac	0.667	+6%	+3%	+3%
17048	Vile Crevice	0.667	+6%	+3%	+3%
17049	Vile Crevice	0.667	+6%	+3%	+3%
17050	Vile Cavity	0.667	+6%	+3%	+3%
17051	Vile Cavity	0.667	+6%	+3%	+3%
17052	Foul Cyst	0.833	+7%	+3%	+3%
17053	Foul Cyst	0.667	+6%	+3%	+3%
17054	Foul Gills	0.667	+6%	+3%	+3%
17055	Vast Pouch	0.667	+6%	+3%	+3%
17056	Infinite Beak	0.833	+7%	+3%	+3%
17057	Vile Lips	0.667	+6%	+3%	+3%
17058	Foul Beak	0.667	+6%	+3%	+3%
17059	Foul Cavity	0.667	+6%	+3%	+3%
17060	Foul Cyst	0.667	+6%	+3%	+3%
17061	Boundless Cavity	0.667	+6%	+3%	+3%
17062	Infinite Beak	0.667	+6%	+3%	+3%
17063	Infinite Pouch	0.833	+7%	+3%	+3%
17064	Infinite Crevice	0.667	+6%	+3%	+3%
17065	Infinite Cyst	0.667	+6%	+3%	+3%
17066	Foul Lips	0.667	+6%	+3%	+3%
17067	Infinite Pouch	0.667	+6%	+3%	+3%
17068	Infinite Pouch	0.667	+6%	+3%	+3%
17069	Vile Pouch	0.667	+6%	+3%	+3%
17070	Foul Cavity	0.667	+6%	+3%	+3%
17071	Foul Vent Chamber	0.667	+6%	+3%	+3%
17072	Vast Gills	0.667	+6%	+3%	+3%
17073	Vile Gas Sac	0.833	+7%	+3%	+3%
17074	Boundless Cyst	0.833	+7%	+3%	+3%
17075	Foul Mouth	1.0	+8%	+3%	+3%
17076	Vile Cyst	0.833	+7%	+3%	+3%
17077	Infinite Gills	0.833	+7%	+3%	+3%
17078	Vast Pouch	0.667	+6%	+3%	+3%
17079	Vile Gas Sac	0.833	+7%	+3%	+3%
17080	Vile Beak	0.667	+6%	+3%	+3%
17081	Vast Cavity	0.667	+6%	+3%	+3%
17082	Foul Crevice	0.833	+7%	+3%	+3%
17083	Infinite Cyst	1.0	+8%	+3%	+3%
17084	Infinite Cavity	0.833	+7%	+3%	+3%
17085	Vile Lips	1.0	+8%	+3%	+3%
17086	Vast Cavity	0.667	+6%	+3%	+3%
17087	Infinite Gills	0.833	+7%	+3%	+3%
17088	Boundless Cavity	0.667	+6%	+3%	+3%
17089	Boundless Gas Sac	1.0	+8%	+3%	+3%
17090	Infinite Vent Chamber	0.667	+6%	+3%	+3%
17091	Vast Gills	1.0	+8%	+3%	+3%
17092	Vile Mouth	0.667	+6%	+3%	+3%
17093	Vile Gas Sac	0.667	+6%	+3%	+3%
17094	Infinite Crevice	0.667	+6%	+3%	+3%
17095	Vile Lips	0.667	+6%	+3%	+3%
17096	Vile Vent Chamber	0.667	+6%	+3%	+3%
17097	Foul Mouth	0.833	+7%	+3%	+3%
17098	Vast Gas Sac	1.0	+8%	+3%	+3%
17099	Vile Mouth	0.833	+7%	+3%	+3%
17100	Vile Cyst	0.833	+7%	+3%	+3%
17101	Boundless Mouth	0.667	+6%	+3%	+3%
17102	Boundless Gas Sac	0.667	+6%	+3%	+3%
17103	Boundless Cavity	0.667	+6%	+3%	+3%
17104	Vast Lips	1.0	+8%	+3%	+3%
17105	Infinite Gas Sac	0.833	+7%	+3%	+3%
17106	Vast Crevice	1.0	+8%	+3%	+3%
17107	Boundless Mouth	0.833	+7%	+3%	+3%
17108	Vile Mouth	0.833	+7%	+3%	+3%
17109	Vile Crevice	0.667	+6%	+3%	+3%
17110	Vile Mouth	0.833	+7%	+3%	+3%
17111	Vast Vent Chamber	0.667	+6%	+3%	+3%
17112	Boundless Mouth	0.667	+6%	+3%	+3%
17113	Foul Gills	1.0	+8%	+3%	+3%
17114	Vast Gills	0.667	+6%	+3%	+3%
17115	Infinite Gas Sac	0.667	+6%	+3%	+3%
17116	Infinite Lips	0.833	+7%	+3%	+3%
17117	Infinite Pouch	0.833	+7%	+3%	+3%
17118	Boundless Lips	0.833	+7%	+3%	+3%
17119	Vast Vent Chamber	0.667	+6%	+3%	+3%
17120	Vast Mouth	1.0	+8%	+3%	+3%
17121	Infinite Gills	0.667	+6%	+3%	+3%
17122	Infinite Cyst	0.667	+6%	+3%	+3%
17123	Vile Mouth	0.667	+6%	+3%	+3%
17124	Boundless Lips	0.833	+7%	+3%	+3%
17125	Vast Crevice	0.667	+6%	+3%	+3%
17126	Infinite Vent Chamber	0.667	+6%	+3%	+3%
17127	Vast Crevice	0.667	+6%	+3%	+3%
17128	Vast Beak	0.667	+6%	+3%	+3%
17129	Vile Gas Sac	0.833	+7%	+3%	+3%
17130	Infinite Gas Sac	0.833	+7%	+3%	+3%
